qid,label
Q115027,Isla de la Juventud
Q115046,Granma Province
Q115302,Holguín Province
Q115310,Mayabeque Province
Q115319,Guantánamo Province
Q115325,Artemisa Province
Q115334,Las Tunas Province
Q115434,Villa Clara Province
Q115438,Matanzas Province
Q115441,Sancti Spíritus Province
Q115444,Cienfuegos Province
Q115497,Pinar del Río Province
Q12588,Havana Province
Q215147,Camagüey Province
Q220692,Ciego de Ávila Province
Q234200,Santiago de Cuba Province
