subdomain,http_status,mx
1.minem.gob.pe,Could not resolve host: 1.minem.gob.pe,none
10.minem.gob.pe,Could not resolve host: 10.minem.gob.pe,none
11.minem.gob.pe,Could not resolve host: 11.minem.gob.pe,none
12.minem.gob.pe,Could not resolve host: 12.minem.gob.pe,none
13.minem.gob.pe,Could not resolve host: 13.minem.gob.pe,none
14.minem.gob.pe,Could not resolve host: 14.minem.gob.pe,none
15.minem.gob.pe,Could not resolve host: 15.minem.gob.pe,none
16.minem.gob.pe,Could not resolve host: 16.minem.gob.pe,none
17.minem.gob.pe,Could not resolve host: 17.minem.gob.pe,none
18.minem.gob.pe,Could not resolve host: 18.minem.gob.pe,none
19.minem.gob.pe,Could not resolve host: 19.minem.gob.pe,none
2.minem.gob.pe,Could not resolve host: 2.minem.gob.pe,none
20.minem.gob.pe,Could not resolve host: 20.minem.gob.pe,none
2015.agritacna.gob.pe,Could not resolve host: 2015.agritacna.gob.pe,none
2015lima.gob.pe,Could not resolve host: 2015lima.gob.pe,none
21.minem.gob.pe,Could not resolve host: 21.minem.gob.pe,none
22.minem.gob.pe,Could not resolve host: 22.minem.gob.pe,none
23.minem.gob.pe,Could not resolve host: 23.minem.gob.pe,none
24.minem.gob.pe,Could not resolve host: 24.minem.gob.pe,none
3.minem.gob.pe,Could not resolve host: 3.minem.gob.pe,none
4.minem.gob.pe,Could not resolve host: 4.minem.gob.pe,none
5.minem.gob.pe,Could not resolve host: 5.minem.gob.pe,none
6.minem.gob.pe,Could not resolve host: 6.minem.gob.pe,none
7.minem.gob.pe,Could not resolve host: 7.minem.gob.pe,none
8.minem.gob.pe,Could not resolve host: 8.minem.gob.pe,none
9.minem.gob.pe,Could not resolve host: 9.minem.gob.pe,none
aate.gob.pe,Could not resolve host: aate.gob.pe,0 aate-gob-pe.mail.protection.outlook.com.
abs.minem.gob.pe,Could not resolve host: abs.minem.gob.pe,none
accesocitrix.fonafe.gob.pe,Connection timed out after 3001 milliseconds,none
acffaa.gob.pe,Connection timed out after 3002 milliseconds,none
actacelebracion.reniec.gob.pe,Connection timed out after 3001 milliseconds,none
admin.fonafe.gob.pe,Could not resolve host: admin.fonafe.gob.pe,none
admin.proinversion.gob.pe,Could not resolve host: admin.proinversion.gob.pe,none
adrms.minedu.gob.pe,Could not resolve host: adrms.minedu.gob.pe,none
aga.ugelch.gob.pe,Could not resolve host: aga.ugelch.gob.pe,none
agi.ugelch.gob.pe,Could not resolve host: agi.ugelch.gob.pe,none
agp.ugelch.gob.pe,Could not resolve host: agp.ugelch.gob.pe,none
agp.ugelmariscalnieto.gob.pe,SSL: no alternative certificate subject name matches target hostname 'agp.ugelmariscalnieto.gob.pe',none
agritacna.gob.pe,200,none
agroancash.gob.pe,200,0 agroancash.gob.pe.
agroandahuaylas.gob.pe,Could not resolve host: agroandahuaylas.gob.pe,none
agroloreto.gob.pe,Could not resolve host: agroloreto.gob.pe,none
anticorrupcion.sunarp.gob.pe,Could not resolve host: anticorrupcion.sunarp.gob.pe,none
antispam.sbs.gob.pe,Connection timed out after 3002 milliseconds,none
anubis.mindef.gob.pe,302,none
apl.munlima.gob.pe,Connection timed out after 3000 milliseconds,none
apl.pj.gob.pe,Could not resolve host: apl.pj.gob.pe,none
aplicaciones.indecopi.gob.pe,Could not resolve host: aplicaciones.indecopi.gob.pe,none
aplicaciones.mininter.gob.pe,Connection timed out after 3002 milliseconds,none
aplicaciones.pronabec.gob.pe,403,none
aplicaciones.sunarp.gob.pe,Could not resolve host: aplicaciones.sunarp.gob.pe,none
aplicativoscgr.contraloria.gob.pe,Connection timed out after 3000 milliseconds,none
apolo.vivienda.gob.pe,Could not resolve host: apolo.vivienda.gob.pe,none
apostillaconsulta.rree.gob.pe,SSL certificate problem: unable to get local issuer certificate,none
