subdomain,parent_domain,http_status,mx
2fa.hpb.gov.sg,gov.sg,Could not resolve host: 2fa.hpb.gov.sg,none
access.ida.gov.sg,gov.sg,Could not resolve host: access.ida.gov.sg,none
access.medinet.gov.sg,gov.sg,Could not resolve host: access.medinet.gov.sg,none
accessmsf.ida.gov.sg,gov.sg,Could not resolve host: accessmsf.ida.gov.sg,none
account.cube.gov.sg,gov.sg,Could not resolve host: account.cube.gov.sg,none
aceonline.mom.gov.sg,gov.sg,Could not resolve host: aceonline.mom.gov.sg,none
aceqbj.ace.gov.sg,gov.sg,Could not resolve host: aceqbj.ace.gov.sg,none
aceqportal.ace.gov.sg,gov.sg,Could not resolve host: aceqportal.ace.gov.sg,none
acra.gov.sg,gov.sg,301,60 mx3.sgict.gov.sg.; 20 mx1.sgict.gov.sg.; 50 mx4.sgict.gov.sg.; 10 mx2.sgict.gov.sg.
adfs.mccy.gov.sg,gov.sg,Could not resolve host: adfs.mccy.gov.sg,none
adfs.msf.gov.sg,gov.sg,Could not resolve host: adfs.msf.gov.sg,none
admin.am4u.gov.sg,gov.sg,Could not resolve host: admin.am4u.gov.sg,none
admin.cube.gov.sg,gov.sg,Could not resolve host: admin.cube.gov.sg,none
admin.pmo.gov.sg,gov.sg,Could not resolve host: admin.pmo.gov.sg,none
admin.sites.cube.gov.sg,gov.sg,Could not resolve host: admin.sites.cube.gov.sg,none
admin.sps.gov.sg,gov.sg,Could not resolve host: admin.sps.gov.sg,none
admin.stb.gov.sg,gov.sg,Could not resolve host: admin.stb.gov.sg,none
aduser.apadmin.gov.sg,gov.sg,Could not resolve host: aduser.apadmin.gov.sg,none
aduser.uat-apadmin.gov.sg,gov.sg,Could not resolve host: aduser.uat-apadmin.gov.sg,none
aem.moe.gov.sg,gov.sg,Could not resolve host: aem.moe.gov.sg,none
aep.nac.gov.sg,gov.sg,Could not resolve host: aep.nac.gov.sg,none
afm-hcl-portal.sgnet.gov.sg,gov.sg,Could not resolve host: afm-hcl-portal.sgnet.gov.sg,none
afm-ncs-itsm.sgnet.gov.sg,gov.sg,Could not resolve host: afm-ncs-itsm.sgnet.gov.sg,none
afm-ncs-portal.sgnet.gov.sg,gov.sg,Could not resolve host: afm-ncs-portal.sgnet.gov.sg,none
afm-nec-itsm.sgnet.gov.sg,gov.sg,Could not resolve host: afm-nec-itsm.sgnet.gov.sg,none
afm-nec-portal.sgnet.gov.sg,gov.sg,Could not resolve host: afm-nec-portal.sgnet.gov.sg,none
afm-nec-rdss.sgnet.gov.sg,gov.sg,Could not resolve host: afm-nec-rdss.sgnet.gov.sg,none
agc.gov.sg,gov.sg,301,60 mx4.sgict.gov.sg.; 50 mx3.sgict.gov.sg.; 20 mx2.sgict.gov.sg.; 10 mx1.sgict.gov.sg.
agcvldb.agc.gov.sg,gov.sg,Could not resolve host: agcvldb.agc.gov.sg,none
agd.gov.sg,gov.sg,Could not resolve host: agd.gov.sg,60 mx3.sgict.gov.sg.; 20 mx1.sgict.gov.sg.; 10 mx2.sgict.gov.sg.; 50 mx4.sgict.gov.sg.
ago.gov.sg,gov.sg,Could not resolve host: ago.gov.sg,10 mx1.sgict.gov.sg.; 60 mx4.sgict.gov.sg.; 50 mx3.sgict.gov.sg.; 20 mx2.sgict.gov.sg.
ahprs.moh.gov.sg,gov.sg,Could not resolve host: ahprs.moh.gov.sg,none
alternate-stg.ica.gov.sg,gov.sg,Could not resolve host: alternate-stg.ica.gov.sg,none
alternate.ica.gov.sg,gov.sg,Could not resolve host: alternate.ica.gov.sg,none
alumni.scp.gov.sg,gov.sg,Connection timed out after 3001 milliseconds,none
am4u.gov.sg,gov.sg,Could not resolve host: am4u.gov.sg,none
ams-stg.mfa.gov.sg,gov.sg,Could not resolve host: ams-stg.mfa.gov.sg,none
ams.mfa.gov.sg,gov.sg,Could not resolve host: ams.mfa.gov.sg,none
ams.sgmfa.gov.sg,gov.sg,Could not resolve host: ams.sgmfa.gov.sg,none
analytics.mci.gov.sg,gov.sg,Could not resolve host: analytics.mci.gov.sg,none
analytics.sport.gov.sg,gov.sg,Could not resolve host: analytics.sport.gov.sg,none
antispam.csit.gov.sg,gov.sg,Could not resolve host: antispam.csit.gov.sg,none
apadmin.gov.sg,gov.sg,Could not resolve host: apadmin.gov.sg,none
api.gov.sg,gov.sg,Could not resolve host: api.gov.sg,none
api.moe.gov.sg,gov.sg,Could not resolve host: api.moe.gov.sg,none
api.nea.gov.sg,gov.sg,Could not resolve host: api.nea.gov.sg,none
apisandbox.iras.gov.sg,gov.sg,301,none
apiservices.iras.gov.sg,gov.sg,301,none
app-pac.mci.gov.sg,gov.sg,Could not resolve host: app-pac.mci.gov.sg,none
app-pac.mica.gov.sg,gov.sg,Could not resolve host: app-pac.mica.gov.sg,none
app-stg.agc2.agc.gov.sg,gov.sg,Could not resolve host: app-stg.agc2.agc.gov.sg,none
app-stg.asc.gov.sg,gov.sg,Connection timed out after 3002 milliseconds,none
app-stg.cei.mom.gov.sg,gov.sg,Connection timed out after 3000 milliseconds,none
app-stg.customscms.gov.sg,gov.sg,Could not resolve host: app-stg.customscms.gov.sg,none
app-stg.e2singapore.gov.sg,gov.sg,Could not resolve host: app-stg.e2singapore.gov.sg,none
app-stg.eems.nea.gov.sg,gov.sg,Connection timed out after 3002 milliseconds,none
app-stg.efog.nea.gov.sg,gov.sg,Connection timed out after 3002 milliseconds,none
app-stg.elobby.ica.gov.sg,gov.sg,Could not resolve host: app-stg.elobby.ica.gov.sg,none
app-stg.genap.mom.gov.sg,gov.sg,Could not resolve host: app-stg.genap.mom.gov.sg,none
app-stg.haze.gov.sg,gov.sg,Connection timed out after 3002 milliseconds,none
app-stg.hms.nea.gov.sg,gov.sg,Connection timed out after 3001 milliseconds,none
app-stg.ifast.ava.gov.sg,gov.sg,Could not resolve host: app-stg.ifast.ava.gov.sg,none
app-stg.lta.gov.sg,gov.sg,Could not resolve host: app-stg.lta.gov.sg,none
app-stg.m.mci.gov.sg,gov.sg,Could not resolve host: app-stg.m.mci.gov.sg,none
app-stg.m.mica.gov.sg,gov.sg,Could not resolve host: app-stg.m.mica.gov.sg,none
app-stg.mavis.ica.gov.sg,gov.sg,Could not resolve host: app-stg.mavis.ica.gov.sg,none
app-stg.mels.nea.gov.sg,gov.sg,Connection timed out after 3000 milliseconds,none
app-stg.mks.singstat.gov.sg,gov.sg,Connection timed out after 3002 milliseconds,none
app-stg.mof.gov.sg,gov.sg,Connection timed out after 3001 milliseconds,none
app-stg.mot.gov.sg,gov.sg,Could not resolve host: app-stg.mot.gov.sg,none
app-stg.msf.gov.sg,gov.sg,Connection timed out after 3002 milliseconds,none
app-stg.nra.mfa.gov.sg,gov.sg,Could not resolve host: app-stg.nra.mfa.gov.sg,none
app-stg.orc.gov.sg,gov.sg,Could not resolve host: app-stg.orc.gov.sg,none
app-stg.pep.mom.gov.sg,gov.sg,Connection timed out after 3002 milliseconds,none
app-stg.police.gov.sg,gov.sg,Could not resolve host: app-stg.police.gov.sg,none
app-stg.psc-cms.gov.sg,gov.sg,Could not resolve host: app-stg.psc-cms.gov.sg,none
app-stg.rom.gov.sg,gov.sg,Could not resolve host: app-stg.rom.gov.sg,none
app-stg.ros.gov.sg,gov.sg,Could not resolve host: app-stg.ros.gov.sg,none
app-stg.scdffiresafety.gov.sg,gov.sg,Could not resolve host: app-stg.scdffiresafety.gov.sg,none
app-stg.search.gov.sg,gov.sg,Could not resolve host: app-stg.search.gov.sg,none
app-stg.sgdi.gov.sg,gov.sg,Could not resolve host: app-stg.sgdi.gov.sg,none
app-stg.sims.gov.sg,gov.sg,Could not resolve host: app-stg.sims.gov.sg,none
app-stg.singaporebudget.gov.sg,gov.sg,Connection timed out after 3002 milliseconds,none
app-stg.snapcms.mom.gov.sg,gov.sg,Connection timed out after 3002 milliseconds,none
app-stg.ssks.customs.gov.sg,gov.sg,Could not resolve host: app-stg.ssks.customs.gov.sg,none
app-stg.syariahcourt.gov.sg,gov.sg,Could not resolve host: app-stg.syariahcourt.gov.sg,none
app-stg.vitaline.vital.gov.sg,gov.sg,Connection timed out after 3002 milliseconds,none
app-stg.vog.gov.sg,gov.sg,Could not resolve host: app-stg.vog.gov.sg,none
app-stg1.nea.gov.sg,gov.sg,Could not resolve host: app-stg1.nea.gov.sg,none
app-stg2.mewr.gov.sg,gov.sg,Could not resolve host: app-stg2.mewr.gov.sg,none
app-stg2.mgov.gov.sg,gov.sg,Could not resolve host: app-stg2.mgov.gov.sg,none
app-stg2.mnd.gov.sg,gov.sg,Connection timed out after 3003 milliseconds,none
app-stg2.score.gov.sg,gov.sg,Could not resolve host: app-stg2.score.gov.sg,none
app-stg2.sgdi.gov.sg,gov.sg,Could not resolve host: app-stg2.sgdi.gov.sg,none
app-stg2.singstat.gov.sg,gov.sg,Connection timed out after 3001 milliseconds,none
app-stg2.subcourts.gov.sg,gov.sg,Could not resolve host: app-stg2.subcourts.gov.sg,none
app-stg5.nea.gov.sg,gov.sg,Connection timed out after 3002 milliseconds,none
app-stg9.nscs.gov.sg,gov.sg,Connection timed out after 3001 milliseconds,none
app-uat.dos.gov.sg,gov.sg,Could not resolve host: app-uat.dos.gov.sg,none
app.adoption.gov.sg,gov.sg,Could not resolve host: app.adoption.gov.sg,none
app.agc.gov.sg,gov.sg,Could not resolve host: app.agc.gov.sg,none
app.agd.gov.sg,gov.sg,Connection timed out after 3003 milliseconds,none
app.asc.gov.sg,gov.sg,Could not resolve host: app.asc.gov.sg,none
app.cad.gov.sg,gov.sg,Could not resolve host: app.cad.gov.sg,none
app.cdn.gov.sg,gov.sg,Could not resolve host: app.cdn.gov.sg,none
app.cei.mom.gov.sg,gov.sg,Connection timed out after 3005 milliseconds,none
app.cpib.gov.sg,gov.sg,Could not resolve host: app.cpib.gov.sg,none
app.cra.gov.sg,gov.sg,Could not resolve host: app.cra.gov.sg,none
app.customs.gov.sg,gov.sg,Could not resolve host: app.customs.gov.sg,none
app.customscms.gov.sg,gov.sg,Could not resolve host: app.customscms.gov.sg,none
app.dos.gov.sg,gov.sg,Could not resolve host: app.dos.gov.sg,none
app.e2singapore.gov.sg,gov.sg,Could not resolve host: app.e2singapore.gov.sg,none
app.eems.nea.gov.sg,gov.sg,Could not resolve host: app.eems.nea.gov.sg,none
app.elobby.ica.gov.sg,gov.sg,Could not resolve host: app.elobby.ica.gov.sg,none
app.ems.ava.gov.sg,gov.sg,Could not resolve host: app.ems.ava.gov.sg,none
app.enotifywpe.mom.gov.sg,gov.sg,Could not resolve host: app.enotifywpe.mom.gov.sg,none
app.epscapp.mom.gov.sg,gov.sg,Could not resolve host: app.epscapp.mom.gov.sg,none
app.eservice.eld.gov.sg,gov.sg,301,none
app.feedback.gov.sg,gov.sg,SSL: no alternative certificate subject name matches target hostname 'app.feedback.gov.sg',none
app.genap.mom.gov.sg,gov.sg,Connection timed out after 3000 milliseconds,none
app.gov.sg,gov.sg,Could not resolve host: app.gov.sg,none
app.haze.gov.sg,gov.sg,Connection timed out after 3000 milliseconds,none
app.helpdesk.agd.gov.sg,gov.sg,403,none
app.hlb.gov.sg,gov.sg,Connection timed out after 3000 milliseconds,none
app.hms.nea.gov.sg,gov.sg,Connection timed out after 3002 milliseconds,none
app.hsc.gov.sg,gov.sg,Could not resolve host: app.hsc.gov.sg,none
app.ifast.ava.gov.sg,gov.sg,Could not resolve host: app.ifast.ava.gov.sg,none
app.intranet.ros.gov.sg,gov.sg,Could not resolve host: app.intranet.ros.gov.sg,none
app.ipd.gov.sg,gov.sg,Could not resolve host: app.ipd.gov.sg,none
app.irms.eld.gov.sg,gov.sg,Could not resolve host: app.irms.eld.gov.sg,none
app.lta.gov.sg,gov.sg,Could not resolve host: app.lta.gov.sg,none
app.ltgallery.lta.gov.sg,gov.sg,Could not resolve host: app.ltgallery.lta.gov.sg,none
app.m.mci.gov.sg,gov.sg,Could not resolve host: app.m.mci.gov.sg,none
app.m.mica.gov.sg,gov.sg,Could not resolve host: app.m.mica.gov.sg,none
app.maintenanceofparents.gov.sg,gov.sg,Could not resolve host: app.maintenanceofparents.gov.sg,none
app.mavis.ica.gov.sg,gov.sg,Could not resolve host: app.mavis.ica.gov.sg,none
app.mbs.gov.sg,gov.sg,Could not resolve host: app.mbs.gov.sg,none
app.mcds.gov.sg,gov.sg,Could not resolve host: app.mcds.gov.sg,none
app.mcys-volunteers.gov.sg,gov.sg,Could not resolve host: app.mcys-volunteers.gov.sg,none
app.mcys.gov.sg,gov.sg,Could not resolve host: app.mcys.gov.sg,none
app.mels.nea.gov.sg,gov.sg,Connection timed out after 3001 milliseconds,none
app.mewr.gov.sg,gov.sg,Could not resolve host: app.mewr.gov.sg,none
app.mgov.gov.sg,gov.sg,Could not resolve host: app.mgov.gov.sg,none
app.mks.singstat.gov.sg,gov.sg,Connection timed out after 3002 milliseconds,none
app.mnd.gov.sg,gov.sg,Could not resolve host: app.mnd.gov.sg,none
app.moc.lta.gov.sg,gov.sg,Could not resolve host: app.moc.lta.gov.sg,none
app.mof.gov.sg,gov.sg,Could not resolve host: app.mof.gov.sg,none
app.mot.gov.sg,gov.sg,Could not resolve host: app.mot.gov.sg,none
app.msf.gov.sg,gov.sg,Could not resolve host: app.msf.gov.sg,none
app.mti.gov.sg,gov.sg,Connection timed out after 3000 milliseconds,none
app.nccs.gov.sg,gov.sg,Could not resolve host: app.nccs.gov.sg,none
app.nea.gov.sg,gov.sg,Could not resolve host: app.nea.gov.sg,none
app.nra.mfa.gov.sg,gov.sg,Could not resolve host: app.nra.mfa.gov.sg,none
app.nscs.gov.sg,gov.sg,Could not resolve host: app.nscs.gov.sg,none
app.orc.gov.sg,gov.sg,Could not resolve host: app.orc.gov.sg,none
app.osawic.mom.gov.sg,gov.sg,Connection timed out after 3002 milliseconds,none
app.peb.gov.sg,gov.sg,Could not resolve host: app.peb.gov.sg,none
app.pep.mom.gov.sg,gov.sg,Connection timed out after 3002 milliseconds,none
app.picos.mfa.gov.sg,gov.sg,Could not resolve host: app.picos.mfa.gov.sg,none
app.pmoevents.gov.sg,gov.sg,Could not resolve host: app.pmoevents.gov.sg,none
app.poevents.gov.sg,gov.sg,Could not resolve host: app.poevents.gov.sg,none
app.police.gov.sg,gov.sg,Could not resolve host: app.police.gov.sg,none
app.policychallenge.gov.sg,gov.sg,Could not resolve host: app.policychallenge.gov.sg,none
app.psc-cms.gov.sg,gov.sg,Could not resolve host: app.psc-cms.gov.sg,none
app.ptc.gov.sg,gov.sg,TLS connect error: error:0A000410:SSL routines::ssl/tls alert handshake failure,none
app.pub.gov.sg,gov.sg,Could not resolve host: app.pub.gov.sg,none
