hostname,score,sources,label,level
ahtc.sg,4,wikidata,Aljunied-Hougang Town Council,
amktc.org.sg,4,wikidata,Ang Mo Kio Town Council,
angolaembassy.sg,4,wikidata,embassy of Angola in Singapore,central
austcham.org.sg,4,wikidata,AustCham Singapore,
bdhc.sg,4,wikidata,"High Commission of Bangladesh, Singapore",central
btptc.org.sg,4,wikidata,Bishan-Toa Payoh Town Council,
ccktc.org.sg,4,wikidata,Chua Chu Kang Town Council,
chinaembassy.org.sg,4,wikidata,"Embassy of the People's Republic of China, Singapore",central
dso.org.sg,4,wikidata,Defence Science Organisation,
ectc.org.sg,4,wikidata,East Coast Town Council,
hbptc.org.sg,4,wikidata,Holland-Bukit Panjang Town Council,
international.gouv.qc.ca,4,wikidata,Québec Government Office in Singapore,
iseas.edu.sg,4,wikidata,ISEAS – Yusof Ishak Institute,
ite.edu.sg,4,wikidata,Institute of Technical Education,
jbtc.org.sg,4,wikidata,Jalan Besar Town Council,
jrtc.org.sg,4,wikidata,Jurong–Clementi Town Council,
maldivesmission.sg,4,wikidata,"High Commission of the Maldives, Singapore",central
mptc.org.sg,4,wikidata,Marine Parade Town Council,
myttc.org.sg,4,wikidata,Marsiling-Yew Tee Town Council,
namic.sg,4,wikidata,National Additive Manufacturing Innovation Cluster,
ncpg.org.sg,4,wikidata,National Council on Problem Gambling,
ncss.org.sg,4,wikidata,National Council of Social Service,
nhic.sg,4,wikidata,National Health Innovation Centre,
npm.sg,4,wikidata,"Precision Health Research, Singapore",
prpg-tc.org.sg,4,wikidata,Pasir Ris-Punggol Town Council,
rwandahighcomm.org.sg,4,wikidata,high commission of Rwanda in Singapore,central
sal.org.sg,4,wikidata,Singapore Academy of Law,
sbf.org.sg,4,wikidata,Singapore Business Federation,
sbtc.org.sg,4,wikidata,Sembawang Town Council,
sccci.org.sg,4,wikidata,Singapore Chinese Chamber of Commerce and Industry,
sg.usembassy.gov,4,wikidata,"Embassy of the United States, Singapore",central
sktc.sg,4,wikidata,Sengkang Town Council,
sp.mofaic.gov.ae,4,wikidata,"Embassy of the United Arab Emirates, Singapore",central
szingapur.mfa.gov.hu,4,wikidata,"Embassy of Hungary, Singapore",central
tampines.org.sg,4,wikidata,Tampines Town Council,
tptc.org.sg,4,wikidata,Tanjong Pagar Town Council,
uzembassy.sg,4,wikidata,embassy of Uzbekistan in Singapore,central
wctc.org.sg,4,wikidata,West Coast Town Council,
aisingapore.org,3,wikidata,AI Singapore,
eeas.europa.eu,3,wikidata,Delegation of the European Union to Singapore,
embassycrsg.com,3,wikidata,embassy of Costa Rica in Singapore,central
finlandabroad.fi,3,wikidata,embassy of Finland in Singapore,central
mfa.gr,3,wikidata,"Embassy of Greece, Singapore",central
norway.no,3,wikidata,"Embassy of Norway, Singapore",central
sg.ambafrance.org,3,wikidata,"Embassy of France, Singapore",central
sg.mfa.lt,3,wikidata,embassy of Lithuania in Singapore,central
singapore.cz,3,wikidata,Česko-singapurská obchodní komora,
singapore.mae.ro,3,wikidata,embassy of Romania in Singapore,central
singapore.mfa.ee,3,wikidata,embassy of Estonia in Singapore,central
singapore.mid.ru,3,wikidata,embassy of Russia in Singapore,central
singapore.thaiembassy.org,3,wikidata,"Embassy of Thailand, Singapore",
singapore.um.dk,3,wikidata,embassy of Denmark in Singapore,central
singapur.diplo.de,3,wikidata,"Embassy of Germany, Singapore",central
swedenabroad.se,3,wikidata,"Embassy of Sweden, Singapore",central
taiwanembassy.org,3,wikidata,Taipei Representative Office in Singapore,
visitsingapore.com,3,wikidata,Singapore Tourism Board,
a-star.edu.sg,2,wikidata;wikidata;wikidata;wikidata;wikidata;wikidata,"Science and Engineering Research Council | Advanced Remanufacturing & Technology Centre | Skin Research Institute of Singapore | Agency for Science, Technology and Research | A*STAR Research Entities | Biomedical Research Council",
holyrosaryprovince.org,1,wikidata;wikidata;wikidata;wikidata,Dominican Province of Our Lady of the Rosary,
