subdomain,mx
123.cgcmc.gov.mz,none
academycus.africa.cgcmc.gov.mz,none
academycus.cgcmc.gov.mz,none
access.gov.mz,none
agricultura.gov.mz,10 mail.agricultura.gov.mz.
agroente.cgcmc.gov.mz,none
aias.gov.mz,none
anac.gov.mz,10 mail.anac.gov.mz.
ane.inage.gov.mz,none
ara-centronorte.gov.mz,0 ara-centronorte.gov.mz.
ara-sul.gov.mz,20 smtp02.correio.gov.mz.
arazambeze.gov.mz,none
at.gov.mz,dig error
autodiscover.anac.gov.mz,none
autodiscover.arazambeze.gov.mz,none
autodiscover.cedsif.gov.mz,dig error
autodiscover.cfjj.gov.mz,none
autodiscover.ciob.gov.mz,none
autodiscover.cmchimoio.gov.mz,none
autodiscover.embamoc-lisboa.gov.mz,none
autodiscover.ffh.gov.mz,none
autodiscover.gccc.gov.mz,none
autodiscover.gov.mz,none
autodiscover.icm.gov.mz,none
autodiscover.inac.gov.mz,none
autodiscover.incm.gov.mz,none
autodiscover.ined.gov.mz,none
autodiscover.inepmc.gov.mz,none
autodiscover.inp.gov.mz,none
autodiscover.investnacala.gov.mz,none
autodiscover.limpopopn.gov.mz,none
autodiscover.mef.gov.mz,none
autodiscover.mf.gov.mz,none
autodiscover.mined.gov.mz,none
autodiscover.municipiomanica.gov.mz,none
autodiscover.pgr.gov.mz,none
autodiscover.prodel.gov.mz,dig error
autodiscover.sina.gov.mz,none
autodiscover.ta.gov.mz,none
av.gov.mz,none
aviation.inam.gov.mz,none
balcaovirtual.incm.gov.mz,10 feedback-smtp.eu-north-1.amazonses.com.
boane.gov.mz,5 mail.cenfoss.co.mz.
books.ciob.gov.mz,none
bv.incm.gov.mz,none
ca.mined.gov.mz,none
cadastro.ffh.gov.mz,none
casarray1.mf.gov.mz,none
casarray2.mf.gov.mz,none
cat.collect.pde.gov.mz,none
cedsif.gov.mz,dig error
cfjj.gov.mz,none
cgcmc.gov.mz,none
ciob.gov.mz,none
citt.gov.mz,10 smtp01.correio.gov.mz.; 40 smtp04.correio.gov.mz.; 80 smtp10.correio.gov.mz.; 20 smtp08.correio.gov.mz.; 10 smtp02.correio.gov.mz.
civil.registos.gov.mz,none
cmchimoio.gov.mz,none
cmci.gov.mz,dig error
cmnacala.gov.mz,none
cmnampula.gov.mz,20 smtp02.correio.gov.mz.
cncs.gov.mz,0 mail.cncs.gov.mz.
coe.misau.gov.mz,none
collect.pde.gov.mz,none
confam.gov.mz,none
confinia.niassa.gov.mz,none
correio.gov.mz,20 smtp08.correio.gov.mz.; 40 smtp04.correio.gov.mz.; 15 smtp02.correio.gov.mz.; 80 smtp10.correio.gov.mz.; 10 smtp01.correio.gov.mz.
covid19.mctestp.gov.mz,none
cpanel.aias.gov.mz,none
cpanel.anac.gov.mz,none
cpanel.ara-centronorte.gov.mz,none
cpanel.arazambeze.gov.mz,none
cpanel.cfjj.gov.mz,none
cpanel.ciob.gov.mz,none
cpanel.cmchimoio.gov.mz,none
cpanel.cmci.gov.mz,none
cpanel.cmnampula.gov.mz,none
cpanel.embamoc-brasilia.gov.mz,none
cpanel.embamoc-lisboa.gov.mz,none
cpanel.fe.gov.mz,none
cpanel.ffh.gov.mz,none
cpanel.gcpcd.gov.mz,none
cpanel.growingblueconference.gov.mz,none
cpanel.iam.gov.mz,none
cpanel.icm.gov.mz,none
cpanel.ics.gov.mz,none
cpanel.idepa.gov.mz,none
cpanel.inac.gov.mz,none
cpanel.ined.gov.mz,none
cpanel.inepmc.gov.mz,none
cpanel.inip.gov.mz,none
cpanel.inp.gov.mz,none
cpanel.investnacala.gov.mz,0 mail.investnacala.gov.mz.
cpanel.limpopopn.gov.mz,none
cpanel.maefp.gov.mz,none
