subdomain,mx
2020.cnps.gov.bi,none
abej.gov.bi,none
abpinfos.gov.bi,none
addisabeba.mae.gov.bi,none
agasandugu.gov.bi,0 agasandugu.gov.bi.
amategeko.gov.bi,0 amategeko.gov.bi.
ambakenya.mae.gov.bi,none
appointment.minisante.gov.bi,none
arcp.gov.bi,0 arcp.gov.bi.
arct.arct.gov.bi,none
arct.gov.bi,dig error
areem.gov.bi,none
areen.gov.bi,none
arfic.gov.bi,none
autodiscover.agasandugu.gov.bi,none
autodiscover.arca.minfinances.gov.bi,none
autodiscover.arcp.gov.bi,none
autodiscover.arct.gov.bi,none
autodiscover.armp.minfinances.gov.bi,none
autodiscover.assemblee.gov.bi,none
autodiscover.bonnegouvernance.gov.bi,none
autodiscover.ceni.gov.bi,none
autodiscover.courdescomptes.gov.bi,none
autodiscover.coursupreme.gov.bi,none
autodiscover.deuxiemevp.gov.bi,none
autodiscover.energie-mines.gov.bi,none
autodiscover.justice.gov.bi,none
autodiscover.mctit.gov.bi,none
autodiscover.mesrs.gov.bi,none
autodiscover.minae.gov.bi,none
autodiscover.minagrie.gov.bi,none
autodiscover.minbonnegouv.gov.bi,none
autodiscover.mincomedias.gov.bi,none
autodiscover.mincotim.gov.bi,none
autodiscover.mindefense.gov.bi,none
autodiscover.mindevcommunal.gov.bi,none
autodiscover.mineagrie.gov.bi,none
autodiscover.mineduc.gov.bi,none
autodiscover.minenergiemines.gov.bi,none
autodiscover.minfinances.gov.bi,none
autodiscover.minfonctionpublique.gov.bi,none
autodiscover.mininter.gov.bi,none
autodiscover.mininterinfos.gov.bi,none
autodiscover.ministere-energie-mines.gov.bi,none
autodiscover.minjepotic.gov.bi,none
autodiscover.minjustice.gov.bi,none
autodiscover.minsante.gov.bi,none
autodiscover.minsec.gov.bi,none
autodiscover.mintic.gov.bi,none
autodiscover.mintp.gov.bi,none
autodiscover.premierevp.gov.bi,none
autodiscover.securitepublique.gov.bi,none
autodiscover.senat.gov.bi,none
autodiscover.sgg.gov.bi,none
bonnegouvernance.gov.bi,none
booking.cousp-minisante.gov.bi,none
booking.minisante.gov.bi,none
booking.tourisme.gov.bi,none
bubanza.burundi.gov.bi,none
bujumbura.burundi.gov.bi,none
burund.justice.gov.bi,none
burundi.gov.bi,none
burundi.justice.gov.bi,none
burundicaucus2021.gov.bi,none
burundiconference.gov.bi,none
carina.vicepresidence2.gov.bi,none
carp.cousp-minisante.gov.bi,none
carp.cousp.minisante.gov.bi.cousp-minisante.gov.bi,none
carp.minisante.gov.bi,none
carpe.cousp-minisante.gov.bi,none
cnca.burundiconference.gov.bi,none
cnca16.gov.bi.burundiconference.gov.bi,none
cnps.gov.bi,none
cnsti.mesrs.gov.bi,none
communegitega.gov.bi,none
