hostname,http_status,mx
gov.admhmao.ru,447,200 mail03.admhmao.ru.; 200 relay02.admhmao.ru.; 200 mail02.admhmao.ru.; 200 mail01.admhmao.ru.; 200 relay01.admhmao.ru.; 200 mail04.admhmao.ru.; 10 mx01.admhmao.ru.
gov.cap.ru,HttpConnectTimeoutException: HTTP connect timed out,none
government.ru,HttpConnectTimeoutException: HTTP connect timed out,5 mx4.gov.ru.
gpad.ac.ru,200,10 emx.mail.ru.
grants.extech.ru,200,dig error
gs.sev.sudrf.ru,HttpTimeoutException: request timed out,none
gshra.ru,HttpConnectTimeoutException: HTTP connect timed out,10 mail.gshra.ru.; 20 mail.gshra.ru.
gsrb.ru,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 mail.gsrb.ru.
gsrk.ru,HttpConnectTimeoutException: HTTP connect timed out,20 mx03.nicmail.ru.; 10 mx01.nicmail.ru.; 5 mx02.nicmail.ru.
gsrm.ru,200,10 mail.gsrm.ru.
hamovnichesky.msk.sudrf.ru,200,none
health.bashkortostan.ru,HttpConnectTimeoutException: HTTP connect timed out,none
hural-buryatia.ru,HttpConnectTimeoutException: HTTP connect timed out,10 mx1.timeweb.ru.; 10 mx2.timeweb.ru.
huralrk.ru,HttpConnectTimeoutException: HTTP connect timed out,dig error
igps.ru,ConnectException,10 emx.mail.ru.
iltumen.ru,200,10 mx.yandex.net.
instytutpolski.pl,IOException: Received RST_STREAM: Internal error,10 mx1.instytutpolski.pl.
jekatyerinburg.mfa.gov.hu,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
karelia-zs.ru,HttpConnectTimeoutException: HTTP connect timed out,10 mx.yandex.net.
kbs.spb.sudrf.ru,200,none
kenemb.ru,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,20 mx2.spaceweb.ru.; 10 mx1.spaceweb.ru.
kgv.spb.sudrf.ru,200,none
khural.org,HttpConnectTimeoutException: HTTP connect timed out,none
kirovsky.svd.sudrf.ru,200,none
kitaphane.tatarstan.ru,HttpConnectTimeoutException: HTTP connect timed out,none
klp.spb.sudrf.ru,200,none
kosoblduma.ru,200,0 mx1.masterhost.ru.
krags.ru,301,10 mx.yandex.ru.
kremlin.ru,HttpConnectTimeoutException: HTTP connect timed out,10 mx4.gov.ru.; 5 mx3.gov.ru.
ksrf.ru,HttpConnectTimeoutException: HTTP connect timed out,10 mail3.ksrf.ru.
kt.tatarstan.ru,HttpConnectTimeoutException: HTTP connect timed out,none
kubzsk.ru,HttpConnectTimeoutException: HTTP connect timed out,none
kurskduma.ru,HttpConnectTimeoutException: HTTP connect timed out,10 mail.kurskduma.ru.
kzn.ru,HttpConnectTimeoutException: HTTP connect timed out,10 mx.yandex.net.
leninskyeka.svd.sudrf.ru,200,none
lenoblzaks.ru,HttpConnectTimeoutException: HTTP connect timed out,5 mx02.nicmail.ru.; 10 mx01.nicmail.ru.; 20 mx03.nicmail.ru.
library.karelia.ru,HttpConnectTimeoutException: HTTP connect timed out,10 mail.library.karelia.ru.
library.saransk.ru,HttpConnectTimeoutException: HTTP connect timed out,none
magoblduma.ru,HttpConnectTimeoutException: HTTP connect timed out,10 mx-1.magoblduma.ru.
mauritius-moscow.govmu.org,HttpConnectTimeoutException: HTTP connect timed out,none
mchs.tatarstan.ru,HttpConnectTimeoutException: HTTP connect timed out,none
mcx.ru,HttpConnectTimeoutException: HTTP connect timed out,10 filter2.mcx.ru.; 10 filter.mcx.ru.
md.mos.ru,HttpConnectTimeoutException: HTTP connect timed out,none
mednet.ru,200,10 mx.yandex.net.
megagrant.ru,200,10 mail.megagrant.ru.
memoscow.org,HttpConnectTimeoutException: HTTP connect timed out,0 _dc-mx.cc56c9dec4c3.memoscow.org.
mert.tatarstan.ru,HttpConnectTimeoutException: HTTP connect timed out,none
mfa.bg,302,0 mfa-bg.mail.protection.outlook.com.
mfa.gr,403,10 mailhost.mfa.gr.
mfa.tj,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,20 mail.mfa.tj.; 10 mail.mfa.tj.
mfc-kursk.ru,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 mail.mfc-kursk.ru.
mid.ru,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,5 mgw1.mid.ru.
mil.ru,HttpConnectTimeoutException: HTTP connect timed out,10 mail2.mil.ru.; 30 mail4.mil.ru.; 10 mail1.mil.ru.; 30 mail3.mil.ru.
mincult.tatarstan.ru,HttpConnectTimeoutException: HTTP connect timed out,none
minecon.bashkortostan.ru,ConnectException,none
minfin.bashkortostan.ru,HttpConnectTimeoutException: HTTP connect timed out,none
minfin.tatarstan.ru,HttpConnectTimeoutException: HTTP connect timed out,none
minfintuva.ru,HttpConnectTimeoutException: HTTP connect timed out,10 mail.minfintuva.ru.
minjust.tatarstan.ru,HttpConnectTimeoutException: HTTP connect timed out,none
minkult-rb.ru,ConnectException,none
minmol.tatarstan.ru,HttpConnectTimeoutException: HTTP connect timed out,none
minobr.permkrai.ru,HttpConnectTimeoutException: HTTP connect timed out,10 mx10.permkrai.ru.; 20 cgp.permkrai.ru.
minobr.rkomi.ru,HttpConnectTimeoutException: HTTP connect timed out,10 mx2.rkomi.ru.; 10 mx3.rkomi.ru.
minstroy.tatarstan.ru,HttpConnectTimeoutException: HTTP connect timed out,none
minzdrav.tatarstan.ru,HttpConnectTimeoutException: HTTP connect timed out,none
mk-chr.ru,200,10 emx.mail.ru.
mon.tatarstan.ru,HttpConnectTimeoutException: HTTP connect timed out,none
morb.ru,HttpConnectTimeoutException: HTTP connect timed out,none
mos-gorsud.ru,200,20 mx3.msksud.ru.; 10 mx1.msksud.ru.; 10 mx2.msksud.ru.; 20 mx4.msksud.ru.
moscou.mae.lu,302,none
moscova.mae.ro,ConnectException,none
moscow.embassy.mn,200,none
moscow.embassy.qa,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
moscow.mfa.ee,200,none
moscow.mofa.go.ug,200,none
moscow.thaiembassy.org,200,none
mosgorzdrav.ru,HttpConnectTimeoutException: HTTP connect timed out,10 mx.yandex.net.
moskva.veleposlanistvo.si,SSLHandshakeException: Remote host terminated the handshake,none
mosoblduma.ru,301,10 mail.mosoblduma.ru.
moszkva.mfa.gov.hu,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
mpr.rkomi.ru,HttpConnectTimeoutException: HTTP connect timed out,none
mpt.tatarstan.ru,HttpConnectTimeoutException: HTTP connect timed out,none
msk.arbitr.ru,200,10 mx1.arbitr.ru.
msso-kogan.ru,SSLException: (internal_error) Received fatal alert: internal_error,10 mail.msso-kogan.ru.
mtsz.tatarstan.ru,HttpConnectTimeoutException: HTTP connect timed out,none
mugiso.midural.ru,HttpConnectTimeoutException: HTTP connect timed out,none
mvd.altai-republic.ru,ConnectException,none
mvd.ru,HttpConnectTimeoutException: HTTP connect timed out,10 imx1.mvd.ru.; 20 imx2.mvd.ru.
mvdrb.ru,IOException: closed,30 mx1.hosting.reg.ru.; 10 mxs.activeby.net.; 40 mx2.hosting.reg.ru.; 5 1st.mail-gate.ru.
mvdrd.ru,HttpTimeoutException: request timed out,none
mzio.tatarstan.ru,HttpConnectTimeoutException: HTTP connect timed out,none
mziorb.ru,HttpTimeoutException: request timed out,none
mzv.cz,302,50 mzvczemta05.mzv.cz.; 10 mzvczemta06.mzv.cz.
mzv.sk,403,10 mail.gov.sk.
namibian-embassy.ru,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching namibian-embassy.ru found.,10 mx.yandex.net.
nasledie.volgograd.ru,HttpConnectTimeoutException: HTTP connect timed out,none
natlibraryrm.ru,200,10 mx.yandex.net.
nb12.ru,200,10 mail.nb12.ru.
nbri.ru,200,10 cluster.relay.agava.net.
nbrkomi.ru,HttpConnectTimeoutException: HTTP connect timed out,5 mxs1.reg.ru.; 10 mxs2.reg.ru.
nederlandwereldwijd.nl,301,0 .
netherlandsworldwide.nl,301,0 .
new.nlrs.ru,301,none
new.novoblduma.ru,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
nigerianembassy.ru,200,20 mx2.beget.com.; 10 mx1.beget.com.
nlr.ru,200,10 m.nlr.ru.
norway.no,301,0 mx.domeneshop.no.
novreg.ru,HttpConnectTimeoutException: HTTP connect timed out,1 mailer.novreg.ru.
nsrd.ru,403,10 mx.yandex.net.
oblsovet.ru,HttpConnectTimeoutException: HTTP connect timed out,10 relay.admlr.lipetsk.ru.
oem.ras.ru,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 mail.ras.ru.
ojm.tatarstan.ru,HttpConnectTimeoutException: HTTP connect timed out,none
oktiabrsky.svd.sudrf.ru,200,none
oktibrsky.spb.sudrf.ru,200,none
omsk-parlament.ru,HttpConnectTimeoutException: HTTP connect timed out,none
oreloblsovet.ru,HttpConnectTimeoutException: HTTP connect timed out,10 emx.mail.ru.
osembassy.org,301,10 mx.yandex.net.
palestine.ru,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,5 mx2.hosting.reg.ru.; 0 mx1.hosting.reg.ru.
parlament.kbr.ru,403,none
parlament09.ru,403,10 mx.yandex.net.
parlamentchr.ru,200,20 dns2.yandex.net.; 10 mx.yandex.ru.; 20 mx2.beget.com.; 30 dns1.yandex.net.; 10 mx1.beget.com.
parlamentri.ru,200,10 emx.mail.ru.
parliament.mari.ru,ConnectException,none
permkrai.ru,HttpConnectTimeoutException: HTTP connect timed out,10 mx10.permkrai.ru.; 20 cgp.permkrai.ru.
petrovka-38.org,301,none
primuvd.ru,ConnectException,none
prlib.ru,301,8 fe2cgp.prlib.ru.; 6 mx2.prlib.ru.; 50 msg02.prlib.ru.; 30 msg03.prlib.ru.; 10 msg06.prlib.ru.; 40 msg01.prlib.ru.; 5 mx1.prlib.ru.; 7 fe1cgp.prlib.ru.; 20 msg07.prlib.ru.
ps.fsb.ru,HttpConnectTimeoutException: HTTP connect timed out,3 mail1.fsb.ru.; 2 mail20.fsb.ru.; 1 mail10.fsb.ru.
pss.crimea.ua,ConnectException,none
qbrand.ru,200,10 mxs1.reg.ru.; 20 mxs2.reg.ru.
rais.tatarstan.ru,HttpConnectTimeoutException: HTTP connect timed out,none
recruitit.ru,HttpConnectTimeoutException: HTTP connect timed out,none
rf-bih.ru,HttpConnectTimeoutException: HTTP connect timed out,10 mx1.hosting.reg.ru.; 20 mx2.hosting.reg.ru.
rfbr.ru,HttpConnectTimeoutException: HTTP connect timed out,10 post.rfbr.ru.; 20 mx.rfbr.ru.
rncrr.ru,HttpConnectTimeoutException: HTTP connect timed out,10 mx.yandex.net.
roscosmos.ru,403,10 mx1.roscosmos.ru.; 10 mx2.roscosmos.ru.
rosmedex.ru,200,10 mail.corp.rosmedex.ru.
rospotrebnadzor.ru,HttpConnectTimeoutException: HTTP connect timed out,10 smtp.sup.gsen.ru.
rsl.ru,301,10 relay.rsl.ru.
ru.ambafrance.org,301,none
ru.china-embassy.org,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching ru.china-embassy.org found.,none
ru.mfa.lt,403,none
ru.mvep.hr,ConnectException,none
rusia.mfa.md,ConnectException,none
rusland.um.dk,301,none
ruslang.ru,HttpConnectTimeoutException: HTTP connect timed out,10 aspmx5.googlemail.com.; 10 aspmx3.googlemail.com.; 10 aspmx4.googlemail.com.; 1 aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.; 5 aspmx2.googlemail.com.
russia.gospmr.org,200,10 mail.russia.gospmr.org.
russia.mfa.am,301,none
russland.ahk.de,HttpConnectTimeoutException: HTTP connect timed out,10 mail.russland.ahk.de.
saamisups.ucoz.ru,200,none
saembassy.ru,SSLHandshakeException: Remote host terminated the handshake,10 mail.saembassy.ru.
samgd.ru,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,50 mail.samgd.ru.
sankt-peterburgsky.spb.sudrf.ru,200,none
sankt-petersburg.diplo.de,301,10 mx1.bund.de.; 10 mx2.bund.de.
saratovduma.ru,200,5 mx02.nicmail.ru.; 10 mx01.nicmail.ru.; 20 mx03.nicmail.ru.
sdnao.ru,200,10 mx.yandex.ru.
sevzakon.ru,200,10 mx.yandex.net.
sf-kras.ru,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 mx.yandex.net.
sledcom.ru,403,10 mail.sledcom.ru.
smoloblduma.ru,HttpConnectTimeoutException: HTTP connect timed out,11 mailg.smoloblduma.ru.; 10 smoloblduma.ru.
so-ups.ru,301,10 mint.so-ups.ru.; 10 lime.so-ups.ru.
sobranie.info,HttpConnectTimeoutException: HTTP connect timed out,10 mgw.sobranie.info.
sobranie.pskov.ru,403,10 mail.pskovsobranie.ru.
spbustavsud.ru,200,none
srd.ru,ConnectException,5 mail.srd.ru.
srilankaembassy.ru,ConnectException,20 mx03.nicmail.ru.; 5 mx02.nicmail.ru.; 10 mx01.nicmail.ru.
st-petersburg.izbirkom.ru,HttpConnectTimeoutException: HTTP connect timed out,none
statearchive.ru,200,10 mx01.nicmail.ru.; 20 mx03.nicmail.ru.; 5 mx02.nicmail.ru.
structure.mil.ru,HttpConnectTimeoutException: HTTP connect timed out,none
suvd.ru,HttpConnectTimeoutException: HTTP connect timed out,none
svgimet.ru,HttpConnectTimeoutException: HTTP connect timed out,10 relay.svgimet.ru.; 20 relay1.svgimet.ru.
swedenabroad.com,301,none
szentpetervar.mfa.gov.hu,HttpConnectTimeoutException: HTTP connect timed out,none
tambovoblduma.ru,HttpConnectTimeoutException: HTTP connect timed out,10 relay.tambov.gov.ru.
tatarstan.arbitr.ru,HttpConnectTimeoutException: HTTP connect timed out,10 mx1.arbitr.ru.
tatmedia.tatarstan.ru,HttpConnectTimeoutException: HTTP connect timed out,none
tatspb.tatarstan.ru,HttpConnectTimeoutException: HTTP connect timed out,none
tida.tatarstan.ru,HttpConnectTimeoutException: HTTP connect timed out,none
tigpi.ru,200,10 emx.mail.ru.
tmeccc.org,ConnectException,none
tourism.tatarstan.ru,HttpConnectTimeoutException: HTTP connect timed out,none
transport.mos.ru,HttpConnectTimeoutException: HTTP connect timed out,10 mx01.mos.ru.
tyumen.izbirkom.ru,HttpConnectTimeoutException: HTTP connect timed out,none
udmgossovet.ru,ConnectException,none
udmurt.ru,HttpConnectTimeoutException: HTTP connect timed out,10 mail.udmurt.ru.; 20 mail.udmurt.ru.
udprf.ru,200,none
ulanude.consul.mn,200,none
unatlib.ru,HttpConnectTimeoutException: HTTP connect timed out,10 emx.mail.ru.
unesco.ru,200,10 mx.yandex.net.
urcrm.ru,HttpConnectTimeoutException: HTTP connect timed out,10 vrelay22.urcrm.ru.
uzembassy.ru,HttpConnectTimeoutException: HTTP connect timed out,5 mx02.nicmail.ru.; 20 mx03.nicmail.ru.; 10 mx01.nicmail.ru.
vahitovsky.tat.sudrf.ru,HttpConnectTimeoutException: HTTP connect timed out,none
vamto.mil.ru,HttpConnectTimeoutException: HTTP connect timed out,none
vamto.net,200,none
vavpvo.mil.ru,HttpConnectTimeoutException: HTTP connect timed out,none
verhisetsky.svd.sudrf.ru,200,none
visitkirov.ru,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching visitkirov.ru found.,10 mx.yandex.ru.
vncran.ru,HttpConnectTimeoutException: HTTP connect timed out,10 mx.yandex.net.
vniigochs.ru,200,10 mxs.armgs.team.
vniipo.ru,HttpConnectTimeoutException: HTTP connect timed out,100 mxs.armgs.team.
volgoduma.ru,403,10 email.volganet.ru.
volgograd.ru,HttpConnectTimeoutException: HTTP connect timed out,none
vologdazso.ru,403,10 mail.vologdazso.ru.
vrnoblduma.ru,HttpConnectTimeoutException: HTTP connect timed out,10 bulldozer.vrnoblduma.ru.
vs.bkr.sudrf.ru,200,none
vs.ing.sudrf.ru,200,none
vs.tat.sudrf.ru,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching vs.tat.sudrf.ru found.,none
vskhakasia.ru,404,10 emx.mail.ru.
vsrf.ru,302,10 mail.vsrf.ru.; 20 mail2.vsrf.ru.
wmc.meteoinfo.ru,301,none
xn--b1aew.xn--p1ai,HttpConnectTimeoutException: HTTP connect timed out,10 mail.mvd.ru.
yovs.ros.sudrf.ru,200,none
zaksob.ru,200,10 mx1.masterhost.ru.
zaksobr.kamchatka.ru,HttpConnectTimeoutException: HTTP connect timed out,80 mx1.zaksobr.kamchatka.ru.
zdohrana.ru,200,10 mx1.zdohrana.ru.; 10 mx2.zdohrana.ru.
zdrav.spb.ru,HttpConnectTimeoutException: HTTP connect timed out,5 mail.zdrav.spb.ru.
zheleznodorozhny.svd.sudrf.ru,200,none
zs.yanao.ru,HttpConnectTimeoutException: HTTP connect timed out,none
zs74.ru,403,10 mail.zs74.ru.
zsamur.ru,ConnectException,10 mail.amur-cit.ru.
zseao.ru,HttpConnectTimeoutException: HTTP connect timed out,10 mx1.timeweb.ru.; 10 mx2.timeweb.ru.
zskaluga.ru,HttpConnectTimeoutException: HTTP connect timed out,none
zsko.ru,200,10 mx.h43.ru.
zskuzbass.ru,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,20 mx03.nicmail.ru.; 10 mx01.nicmail.ru.; 5 mx02.nicmail.ru.
zsnso.ru,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,20 mx2.zsnso.ru.; 10 mx1.zsnso.ru.
zsperm.ru,403,10 mail.zsperm.ru.
zspo.ru,ConnectException: Host is unreachable,10 mail.zspo.ru.
zsro.ru,403,10 emx.mail.ru.
zsso.ru,HttpConnectTimeoutException: HTTP connect timed out,30 smtp.zsso.ru.
zsto.ru,200,10 mail.zsto.ru.
zsvo.ru,403,10 mx.yandex.net.
