subdomain,http_status,mx
10e-cjsoi.gov.mg,Could not resolve host: 10e-cjsoi.gov.mg,none
ac-dsigd.mmrs.gov.mg,SSL certificate problem: self-signed certificate,none
admin.edutic.gov.mg,200,none
adr0.mcc.gov.mg,Could not resolve host: adr0.mcc.gov.mg,none
adresse-contact-pf.minae.gov.mg,Resolving timed out after 3000 milliseconds,dig error
agri.back-economie-pf.minae.gov.mg,Resolving timed out after 3000 milliseconds,none
agri.minae.gov.mg,Resolving timed out after 3000 milliseconds,none
ambamad-bruxelles.diplomatie.gov.mg,200,none
ambamad-newdelhi.diplomatie.gov.mg,200,none
ambamad-paris.diplomatie.gov.mg,200,none
ambamad-rome.diplomatie.gov.mg,SSL certificate problem: certificate has expired,none
ambamad-tokyo.diplomatie.gov.mg,SSL certificate problem: certificate has expired,none
ambamad-washington.diplomatie.gov.mg,200,none
anaf.gov.mg,301,10 loco.anaf.gov.mg.
annuaire.tourisme.gov.mg,200,none
anr-data.digital.gov.mg,Could not resolve host: anr-data.digital.gov.mg,none
anre.gov.mg,Resolving timed out after 3000 milliseconds,none
api-82rx5qdjw6iw.aroafodata.gov.mg,Connection timed out after 3000 milliseconds,none
api-anr.digital.gov.mg,Could not resolve host: api-anr.digital.gov.mg,none
api-jioi.digital.gov.mg,Could not resolve host: api-jioi.digital.gov.mg,none
api-macy7seczf05.aroafodata.gov.mg,Connection timed out after 3000 milliseconds,none
api-staging.digital.gov.mg,502,none
api.diary.gov.mg,404,none
api.e-vahiny.gov.mg,503,none
api.lab.siecm.gov.mg,Connection timed out after 3001 milliseconds,none
api.labo.siecm.gov.mg,Connection timed out after 3001 milliseconds,none
api.low-tech.siecm.gov.mg,Connection timed out after 3000 milliseconds,none
api.mahatoky.gov.mg,404,none
api.preprod.siecm.gov.mg,Connection timed out after 3000 milliseconds,none
api.siecm.gov.mg,Connection timed out after 3000 milliseconds,none
apim.madaconnect.gov.mg,200,none
apim.othersi.gov.mg,200,none
apiserver.minae.gov.mg,Resolving timed out after 3000 milliseconds,dig error
app.education.gov.mg,Failed to connect to app.education.gov.mg port 443 after 1738 ms: Could not connect to server,none
app.prea.gov.mg,SSL: no alternative certificate subject name matches target hostname 'app.prea.gov.mg',none
app.torolalana.gov.mg,200,none
applis.mica.gov.mg,Could not resolve host: applis.mica.gov.mg,none
applis.micc.gov.mg,404,none
apps.mcc.gov.mg,Could not resolve host: apps.mcc.gov.mg,none
araho-education.digital.gov.mg,404,none
araho.education.digital.gov.mg,SSL: no alternative certificate subject name matches target hostname 'araho.education.digital.gov.mg',none
aroafo.gov.mg,Connection timed out after 3000 milliseconds,none
aroafodata.gov.mg,Connection timed out after 3000 milliseconds,none
artisanat.mica.gov.mg,Resolving timed out after 3000 milliseconds,none
auth.lab.siecm.gov.mg,Connection timed out after 3002 milliseconds,none
auth.labo.siecm.gov.mg,Connection timed out after 3000 milliseconds,none
auth.madaconnect.gov.mg,503,none
auth.othersi.gov.mg,503,none
auth.preprod.siecm.gov.mg,Connection timed out after 3000 milliseconds,none
auth.siecm.gov.mg,Connection timed out after 3002 milliseconds,none
autoconfig.mtm.gov.mg,200,none
