type,label,website,hostname
ministry,Ministry of Environment and Climate Change,http://www.mme.gov.qa/cui/view.dox?id=316&siteID=1,mme.gov.qa
ministry,Ministry of Transport and Communications,http://www.motc.gov.qa/en,motc.gov.qa
ministry,Ministry of Culture,http://www.moc.gov.qa,moc.gov.qa
ministry,Ministry of Culture,https://www.moc.gov.qa/en/,moc.gov.qa
ministry,Ministry of Development Planning and Statistics,http://www.mdps.gov.qa/,mdps.gov.qa
ministry,Ministry of Foreign Affairs of Qatar,https://www.mofa.gov.qa/en/home,mofa.gov.qa
ministry,Ministry of Interior,https://portal.moi.gov.qa/wps/portal/en,portal.moi.gov.qa
ministry,Ministry of Foreign Affairs of Qatar,https://www.mofa.gov.qa/ar/home,mofa.gov.qa
ministry,Ministry of Interior (Qatar),https://www.moi.gov.qa/,moi.gov.qa
ministry,Ministry of Finance of Qatar,https://www.mof.gov.qa/,mof.gov.qa
parliament,Consultative Assembly of Qatar,https://www.shura.qa/,shura.qa
parliament,Consultative Assembly of Qatar,https://www.shura.qa/en/,shura.qa
supreme_court,Consultative Assembly of Qatar,https://www.shura.qa/,shura.qa
supreme_court,Consultative Assembly of Qatar,https://www.shura.qa/en/,shura.qa
