hostname,indegree,indegree_tech
gov.hr,12,0
hzjz.hr,2,0
sabor.hr,2,0
hakom.hr,1,0
hzzo.hr,1,0
morh.hr,1,0
mup.hr,1,0
predsjednik.hr,1,0
sudovi.hr,1,0
usud.hr,1,0
