hostname,score,sources,label,level
parliament.ge,8,wikidata;wikidata,Parliament of Georgia,central
economy.ge,7,wikidata;wikidata,Ministry of Economy and Sustainable Development,central
mof.ge,7,wikidata;wikidata,Ministry of Finance of Georgia,central
police.ge,7,wikidata;wikidata,Ministry of Internal Affairs | Special Tasks Department,central
supremecourt.ge,6,wikidata,Supreme Court of Georgia,
aidscenter.ge,4,wikidata,AIDS and Clinical Immunology Research Center,
cesko.ge,4,wikidata,Election Administration of Georgia,
comcom.ge,4,wikidata,Georgian National Communications Commission,
ge.usembassy.gov,4,wikidata,"Embassy of the United States, Tbilisi",central
geostat.ge,4,wikidata,National Statistics Office of Georgia,
geostm.ge,4,wikidata,Georgian National Agency for Standards and Metrology,
heraldika.ge,4,wikidata,State Council of Heraldry,
heritagesites.ge,4,wikidata,National Agency for Cultural Heritage Preservation of Georgia,
mia.police.ge,4,wikidata,Ministry of Internal Affairs of Georgia,central
ncdc.ge,4,wikidata,National Center for Disease Control and Public Health,
rustaveli.org.ge,4,wikidata,Shota Rustaveli National Science Foundation,
sciencelib.ge,4,wikidata,National Science Library,
tbiliszi.mfa.gov.hu,4,wikidata,"Embassy of Hungary, Tbilisi",central
unesco.ge,4,wikidata,Georgian National Commission for UNESCO,
eeas.europa.eu,3,wikidata,Delegation of the European Union to Georgia,
ge.ambafrance.org,3,wikidata,"Embassy of France, Tbilisi",central
ge.mfa.lt,3,wikidata,embassy of Lithuania in Georgia,central
gosarchive.apsny.land,3,wikidata,Abkhaz State Archive,
mfa.bg,3,wikidata,embassy of Bulgaria in Georgia,central
mfa.gr,3,wikidata,embassy of Greece in Georgia,central
mrdg.health.mil,3,wikidata,United States Army Medical Research Directorate - Georgia,
mzv.cz,3,wikidata,embassy of the Czech republic in Georgia,central
mzv.sk,3,wikidata,embassy of Slovakia in Georgia,central
nederlandwereldwijd.nl,3,wikidata,"Embassy of the Netherlands, Tbilisi",central
norway.no,3,wikidata,Embassy of Norway in Georgia,central
swedenabroad.se,3,wikidata,"Embassy of Sweden, Tbilisi",central
tbilisi.mae.ro,3,wikidata,embassy of Romania in Georgia,central
tbilisi.mfa.ee,3,wikidata,embassy of Estonia in Tbilisi,central
tiflis.diplo.de,3,wikidata,"Embassy of Germany, Tbilisi",central
vaticange.org,3,wikidata,Apostolic Nunciature to Georgia,central
