subdomain,http_status
acaib.social.gouv.bj,"200"
activities.gouv.bj,"Connection timed out after 3001 milliseconds"
admin.sitetest.agriculture.gouv.bj,"SSL: no alternative certificate subject name matches target hostname 'admin.sitetest.agriculture.gouv.bj'"
admindpp.agriculture.gouv.bj,"200"
admindsa.agriculture.gouv.bj,"200"
adminfnda.agriculture.gouv.bj,"200"
adminsgm.agriculture.gouv.bj,"200"
adminstpcnos.agriculture.gouv.bj,"200"
agriculture.gouv.bj,"200"
alafia.gouv.bj,"Could not resolve host: alafia.gouv.bj"
allogo.social.gouv.bj,"Could not resolve host: allogo.social.gouv.bj"
anapi.gouv.bj,"Connection timed out after 3002 milliseconds"
ansr.gouv.bj,"500"
api.bibliotheque.social.gouv.bj,"404"
api.courrier.travail.gouv.bj,"Could not resolve host: api.courrier.travail.gouv.bj"
api.formation.gouv.bj,"502"
api.maindoeuvre.gouv.bj,"502"
api.managemtfp.gouv.bj,"500"
api.ressources-eau.gouv.bj,"TLS connect error: error:0A000458:SSL routines::tlsv1 unrecognized name"
api.sanctionpublic.gouv.bj,"Could not resolve host: api.sanctionpublic.gouv.bj"
api.simrhmasm.social.gouv.bj,"200"
api.sitetest.agriculture.gouv.bj,"500"
api.vacciform.gouv.bj,"502"
apicnhu.gouv.bj,"502"
apidpp.agriculture.gouv.bj,"Operation timed out after 3000 milliseconds with 0 bytes received"
apidsa.agriculture.gouv.bj,"404"
apifnda.agriculture.gouv.bj,"500"
apisgm.agriculture.gouv.bj,"404"
apisidoffe-ng.social.gouv.bj,"Operation timed out after 3002 milliseconds with 0 bytes received"
apistpcnos.agriculture.gouv.bj,"200"
artisanat.gouv.bj,"Could not resolve host: artisanat.gouv.bj"
asfep.gouv.bj,"302"
ask.gouv.bj,"200"
autodiscover.communication.gouv.bj,"Could not resolve host: autodiscover.communication.gouv.bj"
autodiscover.gouv.bj,"Connection timed out after 3002 milliseconds"
back.guvmtfp.gouv.bj,"502"
backend-sgifd.gouv.bj,"401"
bai.gouv.bj,"Could not resolve host: bai.gouv.bj"
be-evisa-ng.gouv.bj,"Could not resolve host: be-evisa-ng.gouv.bj"
be-evisa.gouv.bj,"Could not resolve host: be-evisa.gouv.bj"
bibliotheque.social.gouv.bj,"200"
bip.gouv.bj,"302"
bip.plan.gouv.bj,"Could not resolve host: bip.plan.gouv.bj"
bjidoc.gouv.bj,"301"
bo-evisa-ng.gouv.bj,"Could not resolve host: bo-evisa-ng.gouv.bj"
bo-evisa.gouv.bj,"Could not resolve host: bo-evisa.gouv.bj"
bourses.enseignementsuperieur.gouv.bj,"500"
cadredevie.gouv.bj,"200"
cagw-pki.gouv.bj,"Could not resolve host: cagw-pki.gouv.bj"
carriere.gouv.bj,"Could not resolve host: carriere.gouv.bj"
carrieres.gouv.bj,"Could not resolve host: carrieres.gouv.bj"
carrieres.travail.gouv.bj,"Could not resolve host: carrieres.travail.gouv.bj"
catis.gouv.bj,"Could not resolve host: catis.gouv.bj"
catistest.gouv.bj,"SSL: no alternative certificate subject name matches target hostname 'catistest.gouv.bj'"
cnhu.gouv.bj,"502"
cnls-tp.gouv.bj,"200"
commerce.gouv.bj,"500"
communication.gouv.bj,"Could not resolve host: communication.gouv.bj"
compendiumbj.social.gouv.bj,"Could not resolve host: compendiumbj.social.gouv.bj"
competencesfemmesbenin.social.gouv.bj,"Could not resolve host: competencesfemmesbenin.social.gouv.bj"
concours.enseignementsuperieur.gouv.bj,"200"
concourspublic.gouv.bj,"Could not resolve host: concourspublic.gouv.bj"
construireaubenin.gouv.bj,"Operation timed out after 3001 milliseconds with 0 bytes received"
coop.social.gouv.bj,"302"
cooperation.enseignementsuperieur.gouv.bj,"Could not resolve host: cooperation.enseignementsuperieur.gouv.bj"
courrier.energie.gouv.bj,"Operation timed out after 3002 milliseconds with 0 bytes received"
courrier.social.gouv.bj,"200"
courrier.tourisme.gouv.bj,"Could not resolve host: courrier.tourisme.gouv.bj"
courrier.travail.gouv.bj,"Could not resolve host: courrier.travail.gouv.bj"
csirt.gouv.bj,"301"
culture.gouv.bj,"Connection timed out after 3002 milliseconds"
dashboard.ressources-eau.gouv.bj,"Could not resolve host: dashboard.ressources-eau.gouv.bj"
data.gouv.bj,"Could not resolve host: data.gouv.bj"
decentralisation.gouv.bj,"500"
dei.gouv.bj,"500"
demarchesmtfp.gouv.bj,"200"
demarchesmtfp.travail.gouv.bj,"SSL: no alternative certificate subject name matches target hostname 'demarchesmtfp.travail.gouv.bj'"
dev.data.gouv.bj,"Could not resolve host: dev.data.gouv.bj"
dev.gouv.bj,"Could not resolve host: dev.gouv.bj"
developpement.gouv.bj,"Could not resolve host: developpement.gouv.bj"
dialin.bai.gouv.bj,"Could not resolve host: dialin.bai.gouv.bj"
diplomatie.gouv.bj,"Could not resolve host: diplomatie.gouv.bj"
diplomatie2.gouv.bj,"Could not resolve host: diplomatie2.gouv.bj"
direction-energie.gouv.bj,"Could not resolve host: direction-energie.gouv.bj"
douanes.gouv.bj,"200"
dpp.agriculture.gouv.bj,"Could not resolve host: dpp.agriculture.gouv.bj"
droitsreglementaires.gouv.bj,"Could not resolve host: droitsreglementaires.gouv.bj"
dsa.agriculture.gouv.bj,"Could not resolve host: dsa.agriculture.gouv.bj"
eau-mines.gouv.bj,"200"
ecodepermis.anatt.gouv.bj,"Operation timed out after 3002 milliseconds with 0 bytes received"
ecollecte-sante.gouv.bj,"Could not resolve host: ecollecte-sante.gouv.bj"
econseil.gouv.bj,"Connection timed out after 3002 milliseconds"
ecoordination.gouv.bj,"200"
ecoordinationapi.gouv.bj,"Could not resolve host: ecoordinationapi.gouv.bj"
ecoordinationbase.gouv.bj,"Could not resolve host: ecoordinationbase.gouv.bj"
eformation-sante.gouv.bj,"200"
eformation-santetest.gouv.bj,"Operation timed out after 3001 milliseconds with 0 bytes received"
emigration.gouv.bj,"Could not resolve host: emigration.gouv.bj"
emploi-pipeline.gouv.bj,"Operation timed out after 3002 milliseconds with 0 bytes received"
emploi.gouv.bj,"Could not resolve host: emploi.gouv.bj"
emploisante.gouv.bj,"Could not resolve host: emploisante.gouv.bj"
energie.gouv.bj,"Could not resolve host: energie.gouv.bj"
enseignementsecondaire.gouv.bj,"200"
enseignementsuperieur.gouv.bj,"Could not resolve host: enseignementsuperieur.gouv.bj"
entreprise.gouv.bj,"Could not resolve host: entreprise.gouv.bj"
espacecitoyen.cadredevie.gouv.bj,"302"
evacsan.gouv.bj,"302"
evad.gouv.bj,"200"
evaluation.gouv.bj,"200"
evenementiels.gouv.bj,"Connection timed out after 3002 milliseconds"
evenements.gouv.bj,"Could not resolve host: evenements.gouv.bj"
evisa-ng.gouv.bj,"Could not resolve host: evisa-ng.gouv.bj"
evisa.gouv.bj,"Could not resolve host: evisa.gouv.bj"
examens.enseignementsuperieur.gouv.bj,"Could not resolve host: examens.enseignementsuperieur.gouv.bj"
fac.gouv.bj,"Could not resolve host: fac.gouv.bj"
faen.gouv.bj,"301"
fichiernational.gouv.bj,"Could not resolve host: fichiernational.gouv.bj"
fnda.agriculture.gouv.bj,"200"
fndajsl.gouv.bj,"Could not resolve host: fndajsl.gouv.bj"
fonds.jeunesse.gouv.bj,"Could not resolve host: fonds.jeunesse.gouv.bj"
fonds.loisirs.gouv.bj,"Could not resolve host: fonds.loisirs.gouv.bj"
fonds.sports.gouv.bj,"Could not resolve host: fonds.sports.gouv.bj"
fondstourisme.gouv.bj,"Could not resolve host: fondstourisme.gouv.bj"
formation.gouv.bj,"Could not resolve host: formation.gouv.bj"
gedtestassi.gouv.bj,"Could not resolve host: gedtestassi.gouv.bj"
gitlab.gouv.bj,"Could not resolve host: gitlab.gouv.bj"
gouv.bj,"301"
guce.gouv.bj,"Could not resolve host: guce.gouv.bj"
guvmtfp.gouv.bj,"302"
health-api.centresurveillancesanitaire.gouv.bj,"Could not resolve host: health-api.centresurveillancesanitaire.gouv.bj"
health.centresurveillancesanitaire.gouv.bj,"SSL: no alternative certificate subject name matches target hostname 'health.centresurveillancesanitaire.gouv.bj'"
identite-numerique.gouv.bj,"301"
immigration.gouv.bj,"Could not resolve host: immigration.gouv.bj"
impots.finances.gouv.bj,"301"
industrie.gouv.bj,"Could not resolve host: industrie.gouv.bj"
infosec.gouv.bj,"Could not resolve host: infosec.gouv.bj"
interieur.gouv.bj,"200"
intranet.gouv.bj,"Could not resolve host: intranet.gouv.bj"
jetecoute.gouv.bj,"Could not resolve host: jetecoute.gouv.bj"
justice.gouv.bj,"200"
legislation.gouv.bj,"Connection timed out after 3002 milliseconds"
lescompetencesfemmesbenin.social.gouv.bj,"200"
lyoko.gouv.bj,"200"
mail.agriculture.gouv.bj,"SSL certificate problem: self-signed certificate"
mail.bai.gouv.bj,"Could not resolve host: mail.bai.gouv.bj"
mail.communication.gouv.bj,"Could not resolve host: mail.communication.gouv.bj"
mail.diplomatie.gouv.bj,"Could not resolve host: mail.diplomatie.gouv.bj"
mail.gouv.bj,"Connection timed out after 3003 milliseconds"
mail.impots.finances.gouv.bj,"Could not resolve host: mail.impots.finances.gouv.bj"
mail.sgg.gouv.bj,"Could not resolve host: mail.sgg.gouv.bj"
mail2.sgg.gouv.bj,"Could not resolve host: mail2.sgg.gouv.bj"
maindoeuvre.gouv.bj,"200"
managemtfp.gouv.bj,"200"
manifestations.gouv.bj,"Connection timed out after 3002 milliseconds"
meet.bai.gouv.bj,"Could not resolve host: meet.bai.gouv.bj"
meet.gouv.bj,"Could not resolve host: meet.gouv.bj"
mesodd.dev.gouv.bj,"Could not resolve host: mesodd.dev.gouv.bj"
mesodd.plan.gouv.bj,"Could not resolve host: mesodd.plan.gouv.bj"
mplan.gouv.bj,"Could not resolve host: mplan.gouv.bj"
mrs.gouv.bj,"502"
nextcloudsrv01.gouv.bj,"Connection timed out after 3002 milliseconds"
numerique.gouv.bj,"Operation timed out after 3001 milliseconds with 0 bytes received"
