hostname,score,sources,label,level,http_status,mx
congresonacional.hn,7,wikidata;wikidata,National Congress of Honduras,central,200,0 inbound-smtp.us-east-1.amazonaws.com.
jesuitascam.org,6,wikidata;wikidata,Jesuit Province of Central America,,200,50 mx3.zoho.com.; 20 mx2.zoho.com.; 10 mx.zoho.com.
taiwanembassy.org,6,wikidata;wikidata,"Embassy of the Republic of China (Taiwan), Tegucigalpa",central,302,none
bch.hn,4,wikidata,Central Bank of Honduras,central,ConnectException,5 bch-hn.mail.protection.outlook.com.
cne.hn,4,wikidata,National Electoral Council of Honduras,central,403,4 aspmx2.googlemail.com.; 4 aspmx3.googlemail.com.; 4 ALT1.ASPMX.L.GOOGLE.com.; 4 ALT2.ASPMX.L.GOOGLE.com.; 0 ASPMX.L.GOOGLE.com.
ihah.hn,4,wikidata,Instituto Hondureño de Antropología e Historia,,200,0 mail.ihah.hn.
ihss.hn,4,wikidata,Honduran Social Security Institute,,403,0 ihss-hn.mail.protection.outlook.com.
iht.hn,4,wikidata,Q17634842,,200,0 iht-hn.mail.protection.outlook.com.
mp.hn,4,wikidata,Public Prosecutor's Office,,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,20 mail.mp.hn.
ccetegucigalpa.org,3,wikidata,Centro Cultural de España Tegucigalpa,,301,0 mail.ccetegucigalpa.org.
eeas.europa.eu,3,wikidata,Delegation of the European Union to Honduras,,200,10 mxa-00338601.gslb.pphosted.com.; 10 mxb-00338601.gslb.pphosted.com.
hn.ambafrance.org,3,wikidata,"Embassy of France, Tegucigalpa",central,301,none
tegucigalpa.diplo.de,3,wikidata,"Embassy of Germany, Tegucigalpa",central,200,10 mx1.bund.de.; 10 mx2.bund.de.
web.archive.org,3,wikidata,Archivo Nacional de Honduras,,200,none
