subdomain,parent_domain,http_status,mx
911.gob.hn,gob.hn,Failed to connect to 911.gob.hn port 443 after 163 ms: Could not connect to server,none
911honduras.911.gob.hn,gob.hn,Could not resolve host: 911honduras.911.gob.hn,none
a.mail.cnbs.gob.hn,gob.hn,Connection timed out after 3001 milliseconds,none
academia.transporte.gob.hn,gob.hn,Could not resolve host: academia.transporte.gob.hn,none
activoseventuales.injupemp.gob.hn,gob.hn,200,none
aduanas.gob.hn,gob.hn,403,none
agenda.registrodedescentralizacion.gob.hn,gob.hn,Could not resolve host: agenda.registrodedescentralizacion.gob.hn,none
agronegocios.sag.gob.hn,gob.hn,200,none
aguadehonduras.gob.hn,gob.hn,200,none
ahac.gob.hn,gob.hn,200,none
ahac.gob.hn.cp-22.webhostbox.net,gob.hn,SSL: no alternative certificate subject name matches target hostname 'ahac.gob.hn.cp-22.webhostbox.net',none
akbal.sefin.gob.hn,gob.hn,200,none
alimentos.arsa.gob.hn,gob.hn,Could not resolve host: alimentos.arsa.gob.hn,none
apnfd.cnbs.gob.hn,gob.hn,200,none
apoyopresidencial.gob.hn,gob.hn,403,10 apoyopresidencial.gob.hn.; 0 apoyopresidencial-gob-hn.mail.protection.outlook.com.
app.registrodedescentralizacion.gob.hn,gob.hn,Could not resolve host: app.registrodedescentralizacion.gob.hn,none
archivo.sgjd.gob.hn,gob.hn,Operation timed out after 3000 milliseconds with 0 bytes received,none
archivos.sgjd.gob.hn,gob.hn,Operation timed out after 3001 milliseconds with 0 bytes received,none
areas.sag.gob.hn,gob.hn,Connection timed out after 3002 milliseconds,none
arrendamientos.oabi.gob.hn,gob.hn,200,none
arsa.gob.hn,gob.hn,SSL certificate problem: unable to get local issuer certificate,none
arsarequisitos.arsa.gob.hn,gob.hn,Could not resolve host: arsarequisitos.arsa.gob.hn,none
asociaciones.sgjd.gob.hn,gob.hn,200,none
atl.registrodedescentralizacion.gob.hn,gob.hn,Could not resolve host: atl.registrodedescentralizacion.gob.hn,none
aula.cnbs.gob.hn,gob.hn,200,none
aulavirtual.registrodedescentralizacion.gob.hn,gob.hn,SSL certificate problem: certificate has expired,none
autodiscover.apoyopresidencial.gob.hn,gob.hn,Failed to connect to autodiscover.apoyopresidencial.gob.hn port 443 after 1096 ms: Could not connect to server,none
autodiscover.bch.gob.hn,gob.hn,Could not resolve host: autodiscover.bch.gob.hn,none
autodiscover.ciudadmujer.gob.hn,gob.hn,Failed to connect to autodiscover.ciudadmujer.gob.hn port 443 after 74 ms: Could not connect to server,none
autodiscover.climaplus.gob.hn,gob.hn,SSL: no alternative certificate subject name matches target hostname 'autodiscover.climaplus.gob.hn',none
autodiscover.cree.gob.hn,gob.hn,Failed to connect to autodiscover.cree.gob.hn port 443 after 49 ms: Could not connect to server,none
autodiscover.didadpol.gob.hn,gob.hn,400,none
autodiscover.diref.gob.hn,gob.hn,403,none
autodiscover.ihcieti.gob.hn,gob.hn,Could not resolve host: autodiscover.ihcieti.gob.hn,none
autodiscover.ine.gob.hn,gob.hn,400,none
autodiscover.infop.gob.hn,gob.hn,Could not resolve host: autodiscover.infop.gob.hn,none
autodiscover.inj.gob.hn,gob.hn,SSL: no alternative certificate subject name matches target hostname 'autodiscover.inj.gob.hn',none
autodiscover.muniroatan.gob.hn,gob.hn,400,none
autodiscover.parquesvidamejor.gob.hn,gob.hn,Could not resolve host: autodiscover.parquesvidamejor.gob.hn,none
autodiscover.pgrhonduras.gob.hn,gob.hn,Could not resolve host: autodiscover.pgrhonduras.gob.hn,none
autodiscover.plandenacion.gob.hn,gob.hn,SSL: no alternative certificate subject name matches target hostname 'autodiscover.plandenacion.gob.hn',none
autodiscover.registrodedescentralizacion.gob.hn,gob.hn,Could not resolve host: autodiscover.registrodedescentralizacion.gob.hn,none
autodiscover.salud.gob.hn,gob.hn,Could not resolve host: autodiscover.salud.gob.hn,none
autodiscover.sefin.gob.hn,gob.hn,Failed to connect to autodiscover.sefin.gob.hn port 443 after 201 ms: Could not connect to server,none
autodiscover.senacit.gob.hn,gob.hn,301,none
autodiscover.sep.gob.hn,gob.hn,400,none
ave.registrodedescentralizacion.gob.hn,gob.hn,Could not resolve host: ave.registrodedescentralizacion.gob.hn,none
ayuda.registrodedescentralizacion.gob.hn,gob.hn,Could not resolve host: ayuda.registrodedescentralizacion.gob.hn,none
b.mail.cnbs.gob.hn,gob.hn,Connection timed out after 3002 milliseconds,none
becashonduras2020.gob.hn,gob.hn,Could not resolve host: becashonduras2020.gob.hn,none
becashonduras2020.gob.hn.cp-1.webhostbox.net,gob.hn,Could not resolve host: becashonduras2020.gob.hn.cp-1.webhostbox.net,none
bi.cnbs.gob.hn,gob.hn,SSL certificate problem: certificate has expired,none
biblioteca.ine.gob.hn,gob.hn,Could not resolve host: biblioteca.ine.gob.hn,none
bivi.cenet.gob.hn,gob.hn,301,none
bmp.sgjd.gob.hn,gob.hn,200,none
carnets.dara.gob.hn,gob.hn,Could not resolve host: carnets.dara.gob.hn,none
casper.cenet.gob.hn,gob.hn,Failed to connect to casper.cenet.gob.hn port 443 after 297 ms: Could not connect to server,none
cenet.gob.hn,gob.hn,301,5 alt1.aspmx.l.google.com.; 10 aspmx2.googlemail.com.; 5 alt2.aspmx.l.google.com.; 10 aspmx3.googlemail.com.; 1 aspmx.l.google.com.
centrex.senasa.gob.hn,gob.hn,200,none
ch.registrodedescentralizacion.gob.hn,gob.hn,Could not resolve host: ch.registrodedescentralizacion.gob.hn,none
chaak.sefin.gob.hn,gob.hn,Could not resolve host: chaak.sefin.gob.hn,none
chat.registrodedescentralizacion.gob.hn,gob.hn,Could not resolve host: chat.registrodedescentralizacion.gob.hn,none
chat.sgjd.gob.hn,gob.hn,Operation timed out after 3001 milliseconds with 0 bytes received,none
cicesct.gob.hn,gob.hn,200,none
ciplaft.gob.hn,gob.hn,Could not resolve host: ciplaft.gob.hn,none
citidirect.injupemp.gob.hn,gob.hn,Could not resolve host: citidirect.injupemp.gob.hn,none
ciudadblanca.senacit.gob.hn,gob.hn,Operation timed out after 3002 milliseconds with 0 bytes received,none
ciudadmujer.gob.hn,gob.hn,Could not resolve host: ciudadmujer.gob.hn,none
climaplus.gob.hn,gob.hn,Could not resolve host: climaplus.gob.hn,none
cloud.911.gob.hn,gob.hn,Could not resolve host: cloud.911.gob.hn,none
cnbs.gob.hn,gob.hn,301,none
cne.presidencia.gob.hn,gob.hn,Could not resolve host: cne.presidencia.gob.hn,none
cnpp.gob.hn,gob.hn,200,none
cnssp.gob.hn,gob.hn,200,none
cnssp.gob.hn.cp-40.webhostbox.net,gob.hn,Could not resolve host: cnssp.gob.hn.cp-40.webhostbox.net,none
coalianza.gob.hn,gob.hn,Could not resolve host: coalianza.gob.hn,none
codex.sgjd.gob.hn,gob.hn,200,none
codex2.sgjd.gob.hn,gob.hn,200,none
col.registrodedescentralizacion.gob.hn,gob.hn,Could not resolve host: col.registrodedescentralizacion.gob.hn,none
com.registrodedescentralizacion.gob.hn,gob.hn,Could not resolve host: com.registrodedescentralizacion.gob.hn,none
comiteetica.injupemp.gob.hn,gob.hn,Could not resolve host: comiteetica.injupemp.gob.hn,none
consulta.sgjd.gob.hn,gob.hn,403,none
consultasnif.icf.gob.hn,gob.hn,200,none
cop.registrodedescentralizacion.gob.hn,gob.hn,Could not resolve host: cop.registrodedescentralizacion.gob.hn,none
copan.sefin.gob.hn,gob.hn,302,none
correo.911.gob.hn,gob.hn,Could not resolve host: correo.911.gob.hn,none
correo.bch.gob.hn,gob.hn,Could not resolve host: correo.bch.gob.hn,none
correo.copeco.gob.hn,gob.hn,200,none
correo.injupemp.gob.hn,gob.hn,Connection timed out after 3001 milliseconds,none
correo.pgrhonduras.gob.hn,gob.hn,Could not resolve host: correo.pgrhonduras.gob.hn,none
correo.policianacional.gob.hn,gob.hn,SSL certificate problem: unable to get local issuer certificate,none
correo.presidencia.gob.hn,gob.hn,Could not resolve host: correo.presidencia.gob.hn,none
correo.sedis.gob.hn,gob.hn,Connection timed out after 3002 milliseconds,none
correo.sefin.gob.hn,gob.hn,Could not resolve host: correo.sefin.gob.hn,none
correo.transporte.gob.hn,gob.hn,Could not resolve host: correo.transporte.gob.hn,none
costeoprimernivel.salud.gob.hn,gob.hn,Could not resolve host: costeoprimernivel.salud.gob.hn,none
cosude.registrodedescentralizacion.gob.hn,gob.hn,Could not resolve host: cosude.registrodedescentralizacion.gob.hn,none
cpanel.911.gob.hn,gob.hn,Could not resolve host: cpanel.911.gob.hn,none
cpanel.ahac.gob.hn,gob.hn,404,none
cpanel.apoyopresidencial.gob.hn,gob.hn,200,none
cpanel.arsa.gob.hn,gob.hn,Could not resolve host: cpanel.arsa.gob.hn,none
cpanel.becashonduras2020.gob.hn,gob.hn,Could not resolve host: cpanel.becashonduras2020.gob.hn,none
cpanel.cenet.gob.hn,gob.hn,500,none
cpanel.ciudadmujer.gob.hn,gob.hn,Could not resolve host: cpanel.ciudadmujer.gob.hn,none
cpanel.climaplus.gob.hn,gob.hn,SSL: no alternative certificate subject name matches target hostname 'cpanel.climaplus.gob.hn',none
cpanel.cnssp.gob.hn,gob.hn,Could not resolve host: cpanel.cnssp.gob.hn,none
cpanel.coalianza.gob.hn,gob.hn,Could not resolve host: cpanel.coalianza.gob.hn,none
cpanel.cree.gob.hn,gob.hn,Could not resolve host: cpanel.cree.gob.hn,none
cpanel.didadpol.gob.hn,gob.hn,Could not resolve host: cpanel.didadpol.gob.hn,none
cpanel.dinaf.gob.hn,gob.hn,200,none
cpanel.dinis.gob.hn,gob.hn,Could not resolve host: cpanel.dinis.gob.hn,none
cpanel.diref.gob.hn,gob.hn,200,none
cpanel.educredito.gob.hn,gob.hn,Could not resolve host: cpanel.educredito.gob.hn,none
cpanel.garinagu.gob.hn,gob.hn,Could not resolve host: cpanel.garinagu.gob.hn,none
cpanel.honducor.gob.hn,gob.hn,Could not resolve host: cpanel.honducor.gob.hn,none
cpanel.iaip.gob.hn,gob.hn,200,none
cpanel.icf.gob.hn,gob.hn,404,none
cpanel.idecoas.gob.hn,gob.hn,Could not resolve host: cpanel.idecoas.gob.hn,none
cpanel.ihcieti.gob.hn,gob.hn,Could not resolve host: cpanel.ihcieti.gob.hn,none
cpanel.ihma.gob.hn,gob.hn,Could not resolve host: cpanel.ihma.gob.hn,none
cpanel.inadi.gob.hn,gob.hn,404,none
cpanel.inami.gob.hn,gob.hn,Could not resolve host: cpanel.inami.gob.hn,none
cpanel.ine.gob.hn,gob.hn,Could not resolve host: cpanel.ine.gob.hn,none
cpanel.infop.gob.hn,gob.hn,Could not resolve host: cpanel.infop.gob.hn,none
cpanel.inhgeomin.gob.hn,gob.hn,Could not resolve host: cpanel.inhgeomin.gob.hn,none
cpanel.inj.gob.hn,gob.hn,SSL: no alternative certificate subject name matches target hostname 'cpanel.inj.gob.hn',none
cpanel.injupemp.gob.hn,gob.hn,500,none
cpanel.muniroatan.gob.hn,gob.hn,TLS connect error: error:0A000438:SSL routines::tlsv1 alert internal error,0 mail.muniroatan.gob.hn.
cpanel.pani.gob.hn,gob.hn,SSL: no alternative certificate subject name matches target hostname 'cpanel.pani.gob.hn',none
cpanel.parquesvidamejor.gob.hn,gob.hn,Could not resolve host: cpanel.parquesvidamejor.gob.hn,none
cpanel.pgrd-copeco.gob.hn,gob.hn,Could not resolve host: cpanel.pgrd-copeco.gob.hn,none
cpanel.pgrhonduras.gob.hn,gob.hn,Could not resolve host: cpanel.pgrhonduras.gob.hn,none
cpanel.plandenacion.gob.hn,gob.hn,Could not resolve host: cpanel.plandenacion.gob.hn,none
cpanel.policianacional.gob.hn,gob.hn,200,none
cpanel.presidencia.gob.hn,gob.hn,Could not resolve host: cpanel.presidencia.gob.hn,none
cpanel.registrodedescentralizacion.gob.hn,gob.hn,Could not resolve host: cpanel.registrodedescentralizacion.gob.hn,none
cpanel.rnh.gob.hn,gob.hn,Could not resolve host: cpanel.rnh.gob.hn,none
cpanel.salud.gob.hn,gob.hn,Connection timed out after 3002 milliseconds,none
cpanel.sapp.gob.hn,gob.hn,500,none
cpanel.senacit.gob.hn,gob.hn,Operation timed out after 3001 milliseconds with 0 bytes received,none
cpanel.senasa.gob.hn,gob.hn,Could not resolve host: cpanel.senasa.gob.hn,none
cpanel.sep.gob.hn,gob.hn,500,0 mail.sep.gob.hn.
cpanel.tnh.gob.hn,gob.hn,500,none
cpanel.zolitur.gob.hn,gob.hn,SSL: no alternative certificate subject name matches target hostname 'cpanel.zolitur.gob.hn',none
cree.gob.hn,gob.hn,Could not resolve host: cree.gob.hn,none
crt.registrodedescentralizacion.gob.hn,gob.hn,Could not resolve host: crt.registrodedescentralizacion.gob.hn,none
cvsp.salud.gob.hn,gob.hn,Could not resolve host: cvsp.salud.gob.hn,none
dai.sgjd.gob.hn,gob.hn,Could not resolve host: dai.sgjd.gob.hn,none
datos.gob.hn,gob.hn,Connection timed out after 3002 milliseconds,none
dc-01.injupemp.gob.hn,gob.hn,Could not resolve host: dc-01.injupemp.gob.hn,none
ddel.registrodedescentralizacion.gob.hn,gob.hn,Could not resolve host: ddel.registrodedescentralizacion.gob.hn,none
dei.gob.hn,gob.hn,Could not resolve host: dei.gob.hn,none
deienlinea.dei.gob.hn,gob.hn,Could not resolve host: deienlinea.dei.gob.hn,none
descargas.registrodedescentralizacion.gob.hn,gob.hn,Could not resolve host: descargas.registrodedescentralizacion.gob.hn,none
dfggnl.registrodedescentralizacion.gob.hn,gob.hn,Could not resolve host: dfggnl.registrodedescentralizacion.gob.hn,none
dfgm.registrodedescentralizacion.gob.hn,gob.hn,Could not resolve host: dfgm.registrodedescentralizacion.gob.hn,none
dgrd.sag.gob.hn,gob.hn,Could not resolve host: dgrd.sag.gob.hn,none
dgsc.sep.gob.hn,gob.hn,Could not resolve host: dgsc.sep.gob.hn,none
dicta.sag.gob.hn,gob.hn,Could not resolve host: dicta.sag.gob.hn,none
didadpol.gob.hn,gob.hn,200,none
digepesca.sag.gob.hn,gob.hn,Could not resolve host: digepesca.sag.gob.hn,none
dinaf.gob.hn,gob.hn,302,none
dinaf.gob.hn.cp-29.webhostbox.net,gob.hn,SSL: no alternative certificate subject name matches target hostname 'dinaf.gob.hn.cp-29.webhostbox.net',none
dinis.gob.hn,gob.hn,Could not resolve host: dinis.gob.hn,none
diref.gob.hn,gob.hn,200,none
dirsac.sgjd.gob.hn,gob.hn,Could not resolve host: dirsac.sgjd.gob.hn,none
dms.sgjd.gob.hn,gob.hn,Operation timed out after 3000 milliseconds with 0 bytes received,none
dmu01.registrodedescentralizacion.gob.hn,gob.hn,Could not resolve host: dmu01.registrodedescentralizacion.gob.hn,none
dmu02.registrodedescentralizacion.gob.hn,gob.hn,SSL certificate problem: certificate has expired,none
dmu0301.registrodedescentralizacion.gob.hn,gob.hn,Could not resolve host: dmu0301.registrodedescentralizacion.gob.hn,none
dmu0304.registrodedescentralizacion.gob.hn,gob.hn,Could not resolve host: dmu0304.registrodedescentralizacion.gob.hn,none
dmu0315.registrodedescentralizacion.gob.hn,gob.hn,Could not resolve host: dmu0315.registrodedescentralizacion.gob.hn,none
dmu04.registrodedescentralizacion.gob.hn,gob.hn,SSL certificate problem: certificate has expired,none
dmu05.registrodedescentralizacion.gob.hn,gob.hn,SSL certificate problem: certificate has expired,none
dmu0603.registrodedescentralizacion.gob.hn,gob.hn,Could not resolve host: dmu0603.registrodedescentralizacion.gob.hn,none
dmu0611.registrodedescentralizacion.gob.hn,gob.hn,Could not resolve host: dmu0611.registrodedescentralizacion.gob.hn,none
dmu07.registrodedescentralizacion.gob.hn,gob.hn,SSL certificate problem: certificate has expired,none
dmu08.registrodedescentralizacion.gob.hn,gob.hn,SSL certificate problem: certificate has expired,none
dmu0801.registrodedescentralizacion.gob.hn,gob.hn,Could not resolve host: dmu0801.registrodedescentralizacion.gob.hn,none
dmu0802.registrodedescentralizacion.gob.hn,gob.hn,Could not resolve host: dmu0802.registrodedescentralizacion.gob.hn,none
dmu0803.registrodedescentralizacion.gob.hn,gob.hn,Could not resolve host: dmu0803.registrodedescentralizacion.gob.hn,none
dmu0816.registrodedescentralizacion.gob.hn,gob.hn,Could not resolve host: dmu0816.registrodedescentralizacion.gob.hn,none
dmu0817.registrodedescentralizacion.gob.hn,gob.hn,Could not resolve host: dmu0817.registrodedescentralizacion.gob.hn,none
dmu0820.registrodedescentralizacion.gob.hn,gob.hn,Could not resolve host: dmu0820.registrodedescentralizacion.gob.hn,none
dmu0824.registrodedescentralizacion.gob.hn,gob.hn,Could not resolve host: dmu0824.registrodedescentralizacion.gob.hn,none
dmu0906.registrodedescentralizacion.gob.hn,gob.hn,Could not resolve host: dmu0906.registrodedescentralizacion.gob.hn,none
dmu1006.registrodedescentralizacion.gob.hn,gob.hn,Could not resolve host: dmu1006.registrodedescentralizacion.gob.hn,none
dmu1007.registrodedescentralizacion.gob.hn,gob.hn,Could not resolve host: dmu1007.registrodedescentralizacion.gob.hn,none
dmu1016.registrodedescentralizacion.gob.hn,gob.hn,SSL: no alternative certificate subject name matches target hostname 'dmu1016.registrodedescentralizacion.gob.hn',none
dmu12.registrodedescentralizacion.gob.hn,gob.hn,SSL certificate problem: certificate has expired,none
dmu1208.registrodedescentralizacion.gob.hn,gob.hn,Could not resolve host: dmu1208.registrodedescentralizacion.gob.hn,none
dmu1218.registrodedescentralizacion.gob.hn,gob.hn,Could not resolve host: dmu1218.registrodedescentralizacion.gob.hn,none
dmu13.registrodedescentralizacion.gob.hn,gob.hn,SSL certificate problem: certificate has expired,none
dmu14.registrodedescentralizacion.gob.hn,gob.hn,SSL certificate problem: certificate has expired,none
dmu1502.registrodedescentralizacion.gob.hn,gob.hn,Could not resolve host: dmu1502.registrodedescentralizacion.gob.hn,none
dmu1522.registrodedescentralizacion.gob.hn,gob.hn,Could not resolve host: dmu1522.registrodedescentralizacion.gob.hn,none
dmu16.registrodedescentralizacion.gob.hn,gob.hn,SSL certificate problem: certificate has expired,none
dmu1701.registrodedescentralizacion.gob.hn,gob.hn,SSL: no alternative certificate subject name matches target hostname 'dmu1701.registrodedescentralizacion.gob.hn',none
dmu1709.registrodedescentralizacion.gob.hn,gob.hn,Could not resolve host: dmu1709.registrodedescentralizacion.gob.hn,none
dmu1801.registrodedescentralizacion.gob.hn,gob.hn,SSL certificate problem: certificate has expired,none
dmu1804.registrodedescentralizacion.gob.hn,gob.hn,Could not resolve host: dmu1804.registrodedescentralizacion.gob.hn,none
dnii.gob.hn,gob.hn,Operation timed out after 3001 milliseconds with 0 bytes received,1 correo.dnii.gob.hn.
documentos.sgjd.gob.hn,gob.hn,Operation timed out after 3000 milliseconds with 0 bytes received,none
documentosga.sgjd.gob.hn,gob.hn,Could not resolve host: documentosga.sgjd.gob.hn,none
drd.registrodedescentralizacion.gob.hn,gob.hn,Could not resolve host: drd.registrodedescentralizacion.gob.hn,none
educacion.registrodedescentralizacion.gob.hn,gob.hn,Could not resolve host: educacion.registrodedescentralizacion.gob.hn,none
educredito.gob.hn,gob.hn,Could not resolve host: educredito.gob.hn,none
educredito.gob.hn.cp-19.webhostbox.net,gob.hn,SSL: no alternative certificate subject name matches target hostname 'educredito.gob.hn.cp-19.webhostbox.net',none
elp.registrodedescentralizacion.gob.hn,gob.hn,Could not resolve host: elp.registrodedescentralizacion.gob.hn,none
elx.honducor.gob.hn,gob.hn,200,none
emprendedor.cenet.gob.hn,gob.hn,200,none
enag.gob.hn,gob.hn,200,none
encuestas.registrodedescentralizacion.gob.hn,gob.hn,Could not resolve host: encuestas.registrodedescentralizacion.gob.hn,none
enterpriseregistration.cnbs.gob.hn,gob.hn,Could not resolve host: enterpriseregistration.cnbs.gob.hn,none
entt.transporte.gob.hn,gob.hn,Could not resolve host: entt.transporte.gob.hn,none
estrategiaycomunicaciones.gob.hn,gob.hn,Could not resolve host: estrategiaycomunicaciones.gob.hn,none
faq.registrodedescentralizacion.gob.hn,gob.hn,Could not resolve host: faq.registrodedescentralizacion.gob.hn,none
fatca.cnbs.gob.hn,gob.hn,Could not resolve host: fatca.cnbs.gob.hn,none
firsa.gcre.gob.hn,gob.hn,Failed to connect to firsa.gcre.gob.hn port 443 after 173 ms: Could not connect to server,none
fm.registrodedescentralizacion.gob.hn,gob.hn,Could not resolve host: fm.registrodedescentralizacion.gob.hn,none
fms.sgjd.gob.hn,gob.hn,303,none
focal2.sgjd.gob.hn,gob.hn,Could not resolve host: focal2.sgjd.gob.hn,none
fomento.sgjd.gob.hn,gob.hn,502,none
form.salud.gob.hn,gob.hn,Could not resolve host: form.salud.gob.hn,none
fortigate.911.gob.hn,gob.hn,Could not resolve host: fortigate.911.gob.hn,none
fs.cnbs.gob.hn,gob.hn,404,none
fundahrse.registrodedescentralizacion.gob.hn,gob.hn,Could not resolve host: fundahrse.registrodedescentralizacion.gob.hn,none
gac.sgjd.gob.hn,gob.hn,Could not resolve host: gac.sgjd.gob.hn,none
garinagu.gob.hn,gob.hn,200,none
garinagu.gob.hn.cp-46.webhostbox.net,gob.hn,SSL: no alternative certificate subject name matches target hostname 'garinagu.gob.hn.cp-46.webhostbox.net',none
gcre.gob.hn,gob.hn,Could not resolve host: gcre.gob.hn,none
geoportal.icf.gob.hn,gob.hn,Could not resolve host: geoportal.icf.gob.hn,none
gesalud.salud.gob.hn,gob.hn,200,none
gob.hn,gob.hn,ConnectException,none
gobernabilidad.gob.hn,gob.hn,Could not resolve host: gobernabilidad.gob.hn,none
gobernacion.sgjd.gob.hn,gob.hn,Operation timed out after 3001 milliseconds with 0 bytes received,none
grs.registrodedescentralizacion.gob.hn,gob.hn,Could not resolve host: grs.registrodedescentralizacion.gob.hn,none
h2.honducompras.gob.hn,gob.hn,Could not resolve host: h2.honducompras.gob.hn,none
honducamp.senacit.gob.hn,gob.hn,523,none
honducompras.gob.hn,gob.hn,Could not resolve host: honducompras.gob.hn,none
honducor.gob.hn,gob.hn,200,none
honducor.gob.hn.cp-38.webhostbox.net,gob.hn,Could not resolve host: honducor.gob.hn.cp-38.webhostbox.net,none
hondurastartup.senacit.gob.hn,gob.hn,523,none
hospitales.salud.gob.hn,gob.hn,Could not resolve host: hospitales.salud.gob.hn,none
