field,text
country_name,"Republic of Namibia"
government_type,"presidential republic"
capital,"Windhoek"
chief_of_state,"President Netumbo NANDI-NDAITWAH (since 21 March 2025)"
head_of_government,"President Netumbo NANDI-NDAITWAH (since 21 March 2025)"
judicial_highest_courts,"Supreme Court (consists of the chief justice and at least 3 judges in quorum sessions)"
constitution_history,"adopted 9 February 1990, entered into force 21 March 1990"
