hostname,http_status,mx
cbn.cl,HttpConnectTimeoutException: HTTP connect timed out,5 alt1.aspmx.l.google.com.; 10 alt3.aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.; 1 aspmx.l.google.com.; 10 alt4.aspmx.l.google.com.
cbt.cl,HttpConnectTimeoutException: HTTP connect timed out,1 aspmx.l.google.com.; 10 alt3.aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.; 10 alt4.aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.
cchen.cl,HttpConnectTimeoutException: HTTP connect timed out,5 alt1.aspmx.l.google.com.; 10 aspmx2.googlemail.com.; 10 aspmx3.googlemail.com.; 1 aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.
ccs.cl,HttpConnectTimeoutException: HTTP connect timed out,1 smtp.google.com.
cenabast.cl,HttpConnectTimeoutException: HTTP connect timed out,0 cenabast-cl.mail.protection.outlook.com.
chile.mid.ru,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
chile.um.dk,301,none
chilecompra.cl,HttpConnectTimeoutException: HTTP connect timed out,0 chilecompra-cl.mail.protection.outlook.com.
cl.ambafrance.org,301,none
cl.china-embassy.org,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching cl.china-embassy.org found.,none
cl.mvep.hr,ConnectException,none
cmfchile.cl,HttpConnectTimeoutException: HTTP connect timed out,10 mxa-003e6201.gslb.pphosted.com.; 10 mxb-003e6201.gslb.pphosted.com.
cne.cl,HttpConnectTimeoutException: HTTP connect timed out,5 cne-cl.mail.protection.outlook.com.
cochilco.cl,302,20 mx-02-us-east-2.prod.hydra.sophos.com.; 10 mx-01-us-east-2.prod.hydra.sophos.com.
conaset.cl,HttpConnectTimeoutException: HTTP connect timed out,5 mail.conaset.cl.
congreso.cl,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,0 congreso-cl.mail.protection.outlook.com.
conicyt.cl,HttpTimeoutException: request timed out,15 conicyt-cl.mail.protection.outlook.com.
consejoctci.cl,HttpConnectTimeoutException: HTTP connect timed out,10 alt3.aspmx.l.google.com.; 10 alt4.aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.; 1 aspmx.l.google.com.
consejotransparencia.cl,301,10 consejotransparencia-cl.mail.protection.outlook.com.
contraloria.cl,200,10 contraloria-cl.mail.protection.outlook.com.
corecoquimbo.cl,HttpConnectTimeoutException: HTTP connect timed out,none
coredelosrios.cl,ConnectException,50 ALT2.ASPMX.L.GOOGLE.COM.; 50 ALT1.ASPMX.L.GOOGLE.COM.; 10 ASPMX.L.GOOGLE.COM.; 100 ALT3.ASPMX.L.GOOGLE.COM.; 100 ALT4.ASPMX.L.GOOGLE.COM.
coremagallanes.cl,ConnectException,0 coremagallanes-cl.mail.protection.outlook.com.
corevalparaiso.cl,ConnectException,none
costarica.cl,200,5 ALT1.ASPMX.L.GOOGLE.COM.; 1 ASPMX.L.GOOGLE.COM.; 10 ALT4.ASPMX.L.GOOGLE.COM.; 5 ALT2.ASPMX.L.GOOGLE.COM.; 10 ALT3.ASPMX.L.GOOGLE.COM.
cpl.cl,ConnectException,5 alt2.aspmx.l.google.com.; 10 al3.aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.; 1 aspmx.l.google.com.; 10 al4.aspmx.l.google.com.
cubadiplomatica.cu,ConnectException,none
defensa.cl,403,10 defensa-cl.mail.protection.outlook.com.
defensacivil.cl,200,0 mail.defensacivil.cl.
defensorianinez.cl,301,10 defensorianinez-cl.mail.protection.outlook.com.
dellibertador.cl,200,none
dgmn.cl,200,0 dgmn-cl.mail.protection.outlook.com.
dicrep.cl,301,0 dicrep-cl.mail.protection.outlook.com.
direcciondeltrabajo.cl,HttpConnectTimeoutException: HTTP connect timed out,10 paine.dt.gob.cl.
educacionsuperior.mineduc.cl,200,none
eeas.europa.eu,200,none
embajadadeargelia.cl,200,0 embajadadeargelia.cl.
embajadadelparaguay.cl,403,none
embajadadominicana.cl,301,0 mail.embajadadominicana.cl.
embajadahaiti.cl,301,30 aspmx2.googlemail.com.; 10 alt1.aspmx.l.google.com.; 40 aspmx3.googlemail.com.; 0 aspmx.l.google.com.; 20 alt2.aspmx.l.google.com.
embajadapalestina.cl,200,60 ASPMX5.GOOGLEMAIL.COM.; 30 ASPMX2.GOOGLEMAIL.COM.; 50 ASPMX4.GOOGLEMAIL.COM.; 20 ALT2.ASPMX.L.GOOGLE.COM.; 100 embajadapalestina.cl.; 0 ASPMX.L.GOOGLE.COM.; 40 ASPMX3.GOOGLEMAIL.COM.; 10 ALT1.ASPMX.L.GOOGLE.COM.
embamarruecos.cl,ConnectException,none
embanicch.cl,ConnectException,none
epi.minsal.cl,403,none
fch.cl,200,0 fch-cl.mail.protection.outlook.com.
finlandabroad.fi,301,none
fiscaliadechile.cl,ConnectException,10 mail01.fiscaliadechile.cl.; 10 mail02.fiscaliadechile.cl.
gendarmeria.cl,HttpConnectTimeoutException: HTTP connect timed out,0 gendarmeria-cl.mail.protection.outlook.com.
gobiernosantiago.cl,HttpConnectTimeoutException: HTTP connect timed out,0 gobiernosantiago-cl.mail.protection.outlook.com.
goreantofagasta.cl,200,5 alt1.aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.; 1 aspmx.l.google.com.; 10 alt4.aspmx.l.google.com.; 10 alt3.aspmx.l.google.com.
gorearaucania.cl,HttpConnectTimeoutException: HTTP connect timed out,5 ALT1.ASPMX.L.GOOGLE.COM.; 10 ALT3.ASPMX.L.GOOGLE.COM.; 10 ALT4.ASPMX.L.GOOGLE.COM.; 5 ALT2.ASPMX.L.GOOGLE.COM.; 1 ASPMX.L.GOOGLE.COM.
gorearicayparinacota.cl,302,10 mail.gorearicayparinacota.cl.
goreaysen.cl,SSLHandshakeException: (certificate_expired) PKIX path validation failed: java.security.cert.CertPathValidatorException: validity check failed,10 aspmx2.googlemail.com.; 5 alt1.aspmx.l.google.com.; 1 aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.; 10 aspmx3.googlemail.com.
goremaule.cl,200,0 goremaule-cl.mail.protection.outlook.com.
goretarapaca.gov.cl,403,0 goretarapaca-gov-cl.mail.protection.outlook.com.
hacienda.cl,302,none
ide.cl,301,none
idic.cl,301,0 idic-cl.mail.protection.outlook.com.
igm.cl,ConnectException,0 igm-cl.mail.protection.outlook.com.
ih.csic.es,301,none
inapi.cl,200,5 ALT2.ASPMX.L.GOOGLE.COM.; 5 ALT1.ASPMX.L.GOOGLE.COM.; 1 ASPMX.L.GOOGLE.COM.; 10 ALT3.ASPMX.L.GOOGLE.COM.; 10 ALT4.ASPMX.L.GOOGLE.COM.
ind.cl,200,1 smtp.google.com.
indh.cl,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 alt3.aspmx.l.google.com.; 1 aspmx.l.google.com.; 10 alt4.aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.; 30 aspmx2.googlemail.com.; 40 aspmx3.googlemail.com.; 5 alt1.aspmx.l.google.com.
ine.cl,302,0 ine-cl.mail.protection.outlook.com.
infor.cl,ConnectException,0 infor-cl.mail.protection.outlook.com.
inh.cl,302,30 alt2.aspmx.l.google.com.; 30 alt1.aspmx.l.google.com.; 50 aspmx2.googlemail.com.; 50 aspmx3.googlemail.com.; 10 aspmx.l.google.com.
inn.cl,301,10 inn-cl.mail.protection.outlook.com.
junaeb.cl,HttpConnectTimeoutException: HTTP connect timed out,0 junaeb-cl.mail.protection.outlook.com.
marcachile.cl,301,10 alt4.aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.; 10 alt3.aspmx.l.google.com.; 1 aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.
mfa.gr,403,none
mindep.cl,302,none
mineduc.cl,HttpConnectTimeoutException: HTTP connect timed out,none
minmineria.cl,HttpConnectTimeoutException: HTTP connect timed out,20 mx-02-us-west-2.prod.hydra.sophos.com.; 10 mx-01-us-west-2.prod.hydra.sophos.com.
minsal.cl,SSLHandshakeException: (certificate_expired) PKIX path validation failed: java.security.cert.CertPathValidatorException: validity check failed,none
minsegpublica.cl,HttpConnectTimeoutException: HTTP connect timed out,none
minvu.cl,301,0 minvu-cl.mail.protection.outlook.com.
mofaic.gov.ae,IOException: HTTP/1.1 header parser received no bytes,10 smartmail1.fednet.gov.ae.; 20 smartmail2.fednet.gov.ae.
mop.cl,HttpConnectTimeoutException: HTTP connect timed out,none
municipalidaddevalparaiso.cl,200,0 municipalidaddevalparaiso.cl.
mzv.cz,302,none
norway.no,301,0 mx.domeneshop.no.
nuevoportal.ine.cl,HttpConnectTimeoutException: HTTP connect timed out,dig error
onemi.gov.cl,ConnectException,32767 ms11495337.msv1.invalid.; 0 onemi-gov-cl.mail.protection.outlook.com.
parvularia.mineduc.cl,HttpConnectTimeoutException: HTTP connect timed out,none
pdichile.cl,403,5 d273101a.ess.barracudanetworks.com.; 10 d273101b.ess.barracudanetworks.com.
poderjudicial.cl,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching poderjudicial.cl found.,10 antispam03.poderjudicial.cl.; 10 antispam01.poderjudicial.cl.; 10 antispam02.poderjudicial.cl.
regiondeloslagos.cl,ConnectException,none
registrocivil.cl,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching registrocivil.cl found.,0 antivirus2.srcei.cl.; 0 antivirus.srcei.cl.
roc-taiwan.org,302,none
saludarica.cl,403,0 aspmx.l.google.com.; 10 aspmx2.googlemail.com.; 10 aspmx3.googlemail.com.; 5 alt2.aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.
saludaysen.cl,403,10 alt4.aspmx.l.google.com.; 10 alt3.aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.; 1 aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.
santiago.diplo.de,200,none
santiago.mfa.gov.hu,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
santiagodechile.mae.ro,503,none
sbif.cl,500,10 mxa-003e6201.gslb.pphosted.com.; 10 mxb-003e6201.gslb.pphosted.com.
senado.cl,301,0 senado-cl.mail.protection.outlook.com.
sename.cl,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching sename.cl found.,0 sename-cl.mail.protection.outlook.com.
senapred.cl,200,0 senapred-cl.mail.protection.outlook.com.
sence.cl,301,5 sence-cl.mail.protection.outlook.com.
sercotec.cl,200,2 mx-02-us-east-2.prod.hydra.sophos.com.; 5 mx-01-us-east-2.prod.hydra.sophos.com.
sernac.cl,HttpConnectTimeoutException: HTTP connect timed out,10 alt3.aspmx.l.google.com.; 10 alt4.aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.; 1 aspmx.l.google.com.; 10 mail.icommarketing.com.
sernageomin.cl,HttpConnectTimeoutException: HTTP connect timed out,0 sernageomin-cl.mail.protection.outlook.com.
sernapesca.cl,302,10 sernapesca-cl.mail.protection.outlook.com.
sernatur.cl,301,0 sernatur-cl.mail.protection.outlook.com.
servel.cl,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,0 servel-cl.mail.protection.outlook.com.
serviciodesaludnuble.cl,302,10 mx.zm002.zimbramail.cl.; 100 alt1.mx.zm002.zimbramail.cl.; 100 alt2.mx.zm002.zimbramail.cl.
shoa.cl,403,20 fltmail.shoa.cl.; 30 fltmail3.shoa.cl.; 10 fltmail2.shoa.cl.
sii.cl,200,10 mxmail.sii.cl.
sitio.gorebiobio.cl,ConnectException,none
sml.cl,ConnectException,none
spensiones.cl,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,20 mx-02-us-west-2.prod.hydra.sophos.com.; 10 mx-01-us-west-2.prod.hydra.sophos.com.
ssdefensa.cl,200,20 mx-02.csirtdefensa.cl.; 10 mx-01.csirtdefensa.cl.
ssffaa.cl,301,none
subdere.gov.cl,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching subdere.gov.cl found.,none
subpesca.cl,301,10 subpesca-cl.mail.protection.outlook.com.
subrei.cl,301,10 subrei-cl.mail.protection.outlook.com.
supereduc.cl,HttpConnectTimeoutException: HTTP connect timed out,0 supereduc-cl.mail.protection.outlook.com.
suseso.cl,301,none
svs.cl,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching svs.cl found.,10 mxb-003e6201.gslb.pphosted.com.; 10 mxa-003e6201.gslb.pphosted.com.
swedenabroad.se,301,none
tribunalconstitucional.cl,HttpConnectTimeoutException: HTTP connect timed out,none
uaf.cl,ConnectException,none
wwww.bomberosconcepcion.cl,ConnectException,none
