subdomain,mx
1gov-accesschannels.gov.bw,none
1gov-dev-gateway-acc.gov.bw,none
1gov-dev-gateway.gov.bw,none
1gov-ext-gateway-acc.gov.bw,none
1gov-iam-acc.gov.bw,none
1gov-int-gateway-acc.gov.bw,none
1gov-int-gateway.gov.bw,none
1gov-sr-helpdesk.gov.bw,none
1gov.gov.bw,none
accdev.gov.bw,none
admin-thuo-letlotlo.gov.bw,none
admin.botswanaspeaks.gov.bw,none
agc.gov.bw,none
agreements.gov.bw,none
agrima.gov.bw,none
animalhealth-service-uat.gov.bw,none
animalhealth-uat.gov.bw,none
api.childprotection.gov.bw,none
api.temo.gov.bw,none
app-ecsrm.gov.bw,none
appoint.gov.bw,none
assets-acc.gov.bw,none
assets-test.gov.bw,none
assets.gov.bw,none
atlas.gov.bw,none
autodiscover.botswanaspeaks.gov.bw,none
autodiscover.gov.bw,none
baits2.gov.bw,none
baits3-uat.gov.bw,none
baits3.gov.bw,none
baits3admin-uat.gov.bw,none
baits3admin.gov.bw,none
bdf-irecruit-uat.gov.bw,none
bdf.gov.bw,none
bdfmail45.gov.bw,none
bhis.gov.bw,none
bhmis.gov.bw,none
bhrims.gov.bw,none
bobirwa.cdc.gov.bw,none
bodamis.gov.bw,none
boteti.cdc.gov.bw,none
botswana.gov.bw,none
botswanaemr.gov.bw,none
botswanaspeaks.gov.bw,none
bpermit.gov.bw,none
bpo01su300drccrsapp.bpol.gov.bw,none
bpo01su303trccrs.bpol.gov.bw,none
bpo01su304trccrsapp.bpol.gov.bw,none
bpo01su311prdaplccrs.bpol.gov.bw,none
bpo01su54.bpol.gov.bw,none
bpo01su55.bpol.gov.bw,none
bpo01su56.bpol.gov.bw,none
bpo01sw01ads01.bpol.gov.bw,none
bpo01sw10.bpol.gov.bw,none
bpo01sw11.bpol.gov.bw,none
bpo50su01.bpol.gov.bw,none
bpo50su02.bpol.gov.bw,none
bpo50su03.bpol.gov.bw,none
bpo50su05.bpol.gov.bw,none
bpol.gov.bw,none
bps-test.gov.bw,none
bps.gov.bw,none
bpsmail.bpol.gov.bw,none
btv.gov.bw,0 mx6.gov.bw.
cdc.gov.bw,none
cfi.gov.bw,none
childprotection.gov.bw,none
cms-cct-acc.gov.bw,none
cms-cct.gov.bw,none
cms-ic.gov.bw,none
cms-labour-acc.gov.bw,none
cms-labour.gov.bw,none
cms-omb.gov.bw,none
cms.gov.bw,none
cms1.gov.bw,none
cms2.gov.bw,none
collab-edge.gov.bw,none
commonapi-test.imaap.gov.bw,none
coms-acc.gov.bw,none
coms.gov.bw,none
comsmanager.gov.bw,none
cors.gov.bw,none
covid19.gov.bw,none
covid19admin.gov.bw,none
covid19portal.gov.bw,none
covid19systems.gov.bw,none
cpanel.botswanaspeaks.gov.bw,none
cpanel.cdc.gov.bw,none
cpanel.stc.gov.bw,none
cpcalendars.botswanaspeaks.gov.bw,none
cpcalendars.cdc.gov.bw,none
cpcalendars.stc.gov.bw,none
cpcontacts.botswanaspeaks.gov.bw,none
cpcontacts.cdc.gov.bw,none
cpcontacts.stc.gov.bw,none
cra.gov.bw,none
crashapi-test.imaap.gov.bw,none
crm-acc.gov.bw,none
crm-admin.gov.bw,none
crm.gov.bw,none
crmportal.gov.bw,none
csm1.gov.bw,none
csr.gov.bw,none
cssapi-trade-acc.gov.bw,none
cssdptapi-trade-acc.gov.bw,none
cssmtiapi-trade-acc.gov.bw,none
cssrmq-trade-acc.gov.bw,none
cvsr.gov.bw,none
dailynews.gov.bw,none
dbcache-acc.gov.bw,none
dchis.moh.gov.bw,none
dcmcis.gov.bw,none
dev-baits3.gov.bw,none
dev.cdc.gov.bw,none
dev.cra.gov.bw,none
dev.rims.gov.bw,none
devadmin-baits3.gov.bw,none
dhis.tsogojwame.gov.bw,none
dhis2sms.gov.bw,none
dit-expe.gov.bw,none
dit-expe1.gov.bw,none
dit-expe2.gov.bw,none
doingbusiness.gov.bw,none
dpms.mfdp.gov.bw,none
dreams.gov.bw,none
dsmcis.gov.bw,none
dwmsmti.gov.bw,none
ecsrm.gov.bw,none
ecsrmhelpdesk.gov.bw,none
elk-acc.gov.bw,none
elk.gov.bw,none
enketo.childprotection.gov.bw,none
esaamlg.gov.bw,none
eservices.gov.bw,none
ethuto.gov.bw,none
evisa.gov.bw,none
expe.gov.bw,none
feedbackauth.gov.bw,none
feedbackhub.gov.bw,none
fenyacovid.gov.bw,none
fileshare.gov.bw,none
finance.gov.bw,none
forms.childprotection.gov.bw,none
forums.gov.bw,none
ftmms.gov.bw,none
gateway-cus-acc.gov.bw,none
gateway-cus.gov.bw,none
gateway-dev-acc.gov.bw,none
gateway-dev.gov.bw,none
gateway-ext-acc.gov.bw,none
gateway-ext.gov.bw,none
gateway-odo-acc.gov.bw,none
gateway-odo.gov.bw,none
gbe-gbe06-isepsn-01.gov.bw,none
gbe-gbe06-isepsn-02.gov.bw,none
gbe-gbe08-isepsn-01.gov.bw,none
gbe08-gbe-expc-01.gov.bw,none
gbe08-gbe-expc-02.gov.bw,none
gcc.gov.bw,none
gis.miningcadastre.gov.bw,none
gishandler-test.imaap.gov.bw,none
gismap-test.imaap.gov.bw,none
gisservices-test.imaap.gov.bw,none
gitlab.gov.bw,none
gob.gov.bw,none
gobmail.gov.bw,none
gobsmtp.gov.bw,none
gocase.gov.bw,none
gov.bw,10 mx6.gov.bw.
hcp.moh.gov.bw,none
healthfacilities.gov.bw,none
help-test.imaap.gov.bw,none
hie-uat.gov.bw,none
hie.gov.bw,none
iam-acc.gov.bw,none
iam-admin-acc.gov.bw,none
iam-admin.gov.bw,none
iam.gov.bw,none
idgateway-acc.gov.bw,none
idp-admin-ems-test.gov.bw,none
idp-admin-ems.gov.bw,none
idp-api-ems-test.gov.bw,none
idp-api-ems.gov.bw,none
idp-sts-ems-test.gov.bw,none
idp-sts-ems.gov.bw,none
ids-test.imaap.gov.bw,none
ids-trade-acc.gov.bw,none
idverification-acc.gov.bw,none
idverification.gov.bw,none
iec.gov.bw,none
ikitse.gov.bw,none
imaap-test.gov.bw,none
imaap.gov.bw,none
imaapcsr.gov.bw,none
imaapt-test.gov.bw,none
images.childprotection.gov.bw,none
images.gov.bw,none
imex-app-acc.gov.bw,none
imex-app.gov.bw,none
intsup.gov.bw,none
irecruit03.bdf.gov.bw,none
ise-gbe06-01.gov.bw,none
ise-gbe08-01.gov.bw,none
iseguest-gbe06.gov.bw,none
iseguest-gbe08.gov.bw,none
iseguests-gbe06.gov.bw,none
iseguests-gbe08.gov.bw,none
jenkins.gov.bw,none
jenkins1.gov.bw,none
join.gov.bw,none
justice.gov.bw,none
k8s-acc.gov.bw,none
k8s.gov.bw,none
katse.imaap.gov.bw,none
kgano.gov.bw,none
kib-acc.gov.bw,none
kib.gov.bw,none
kolobe.imaap.gov.bw,none
kutlwano.gov.bw,none
kwena.imaap.gov.bw,none
landfolio.miningcadastre.gov.bw,none
landhelpdesk.gov.bw,none
lands-acc.gov.bw,none
lands.gov.bw,none
laws.gov.bw,none
lesedi.gov.bw,none
lis.gov.bw,none
lisonline.gov.bw,none
