subdomain,mx
pmt.munidejutiapa.gob.gt,none
pmt.muniquezaltepeque.gob.gt,none
pnc.gob.gt,none
pndri.scep.gob.gt,none
pop.dgsp.gob.gt,none
pop.mingob.gob.gt,none
portal.contraloria.gob.gt,none
portal.extranet.sat.gob.gt,none
portal.ive.sib.gob.gt,none
portalce.oj.gob.gt,none
portalsp.oj.gob.gt,none
prefarm2.sat.gob.gt,none
prefarm4.sat.gob.gt,none
presidencia.gob.gt,none
procesos.sgp.gob.gt,none
process.sgp.gob.gt,none
pruebas.scp.gob.gt,none
publica.hospitalroosevelt.gob.gt,none
puertostc.cpn.gob.gt,none
registrocecam.oj.gob.gt,none
registronotarios.oj.gob.gt,none
registrorecede.oj.gob.gt,none
renap.gob.gt,none
rpi.gob.gt,none
rpsc.gob.gt,none
salcaja.gob.gt,0 mail.salcaja.gob.gt.
salud.vicepresidencia.gob.gt,none
sanjosepoaquil.gob.gt,none
sat.gob.gt,none
scep.gob.gt,none
sci.sie.gob.gt,none
scp.gob.gt,none
scspr.gob.gt,1 aspmx.l.google.com.; 1 aspmx3.l.googlemail.com.; 5 alt1.aspmx.l.google.com.; 50 aspmx3.l.googlemail.com.; 5 alt2.aspmx.l.google.com.; 10 alt4.aspmx.l.google.com.; 10 alt3.aspmx.l.google.com.; 40 aspmx2.l.googlemail.com.
se.sat.gob.gt,none
secretariaprivada.gob.gt,none
seleccionrrhh.mp.gob.gt,none
senabed.gob.gt,none
sepaz.gob.gt,none
serviciosgl.minfin.gob.gt,none
sgaia.gob.gt,none
sgp.gob.gt,none
sgtpaz.oj.gob.gt,none
sharepointprod.oj.gob.gt,none
siafmuni.minfin.gob.gt,none
siarh.gob.gt,none
sib.gob.gt,10 sib-gob-gt.mail.protection.outlook.com.
sib2.gob.gt,none
sibilia.gob.gt,none
sicoin.minfin.gob.gt,none
sicoindes.minfin.gob.gt,none
sicoingl.minfin.gob.gt,none
sigaf.minfin.gob.gt,none
siges.minfin.gob.gt,none
siredd.marn.gob.gt,none
sistema-procesos.sgp.gob.gt,none
sistemaevaluacion.mp.gob.gt,none
sistemas.pnc.gob.gt,none
sit.gob.gt,none
smtp.dgsp.gob.gt,none
smtp.mingob.gob.gt,none
sonovalentini.gobernacionquiche.gob.gt,none
srp.gob.gt,0 srp-gob-gt.mail.protection.outlook.com.
sso.minfin.gob.gt,none
stats.congreso.gob.gt,none
supervivencia.gobernacionbajaverapaz.gob.gt,none
svet.gob.gt,none
tokens.sib.gob.gt,none
transito.gob.gt,10 mail.transito.gob.gt.; 5 mail.transito.gob.gt.
transparencia.gob.gt,none
tumunixenacoj.gob.gt,none
ucee.gob.gt,none
unaerc.gob.gt,0 unaerc.gob.gt.
upcv.gob.gt,none
vicedrupal.vicepresidencia.gob.gt,none
vicepresidencia.gob.gt,0 mail.vicepresidencia.gob.gt.
walkway.sie.gob.gt,none
web.villanueva.gob.gt,none
