subdomain,mx
123.gov.bn,10 smtp.brunet.bn.
acc.cnv.rd.ocp.mofe.gov.bn,none
acc.pt.rd.ocp.mofe.gov.bn,none
acc.qa.rd.ocp.mofe.gov.bn,none
acc.trn.rd.ocp.mofe.gov.bn,none
accounts.dev.ocp.mofe.gov.bn,none
accounts.qa.ocp.mofe.gov.bn,none
adaudit.mindef.gov.bn,none
admin.live.epg.gov.bn,dig error
agc.gov.bn,15 smtp1.egc.gov.bn.; 10 smtp2.egc.gov.bn.
aims.agriculture.gov.bn,none
aiti.gov.bn,0 aiti-gov-bn.mail.protection.outlook.com.
ambd.gov.bn,none
ambdnet.ambd.gov.bn,none
angel.dare.gov.bn,none
api.dev.brucensus.gov.bn,none
api.live.epg.gov.bn,dig error
api.mindef.gov.bn,none
api.uat.brucensus.gov.bn,none
app01.moe.gov.bn,none
apps.brunei.gov.bn,none
apps.e-syariah.gov.bn,none
apps.katalyst.gov.bn,none
autodiscover.aiti.gov.bn,none
autodiscover.egc.gov.bn,none
autodiscover.gov.bn,none
autodiscover.hmsf.gov.bn,none
autodiscover.mfa.gov.bn,none
autodiscover.pa.gov.bn,none
av.mfa.gov.bn,none
backoffice.dev.brucensus.gov.bn,none
backoffice.ocbs.mofe.gov.bn,none
backoffice.uat.brucensus.gov.bn,none
bdcb.gov.bn,10 bdcb-gov-bn.mail.protection.outlook.com.
bdfa.gov.bn,0 bdfa-gov-bn.mail.protection.outlook.com.
bdnac.moe.gov.bn,none
bdnsw.gov.bn,none
bdpc.gov.bn,10 smtp2.egc.gov.bn.; 15 smtp1.egc.gov.bn.
bgrfg.mindef.gov.bn,none
birokredit.ambd.gov.bn,none
birokredit.bdcb.gov.bn,none
blstraining.business.gov.bn,none
bo.skn.gov.bn,none
bolditusmsgwdun.mindef.gov.bn,none
bolfg.mindef.gov.bn,none
bolmddfml001u.mindef.gov.bn,none
bordercontrol.gov.bn,none
brkfg.mindef.gov.bn,none
brucensus.gov.bn,none
bruhaj.gov.bn,none
bruid.gov.bn,none
brunei.gov.bn,10 relay2.pmo.gov.bn.; 10 relay1.pmo.gov.bn.
bsisurvey.ambd.gov.bn,none
bsisurvey.bdcb.gov.bn,none
cabis.gov.bn,none
captiveportal-login.mindef.gov.bn,none
careeer.bdcb.gov.bn,none
career.ambd.gov.bn,none
career.bdcb.gov.bn,none
cb.ambd.gov.bn,none
cb.bdcb.gov.bn,none
ccbd.gov.bn,15 smtp1.egc.gov.bn.; 10 smtp2.egc.gov.bn.
celapa.ambd.gov.bn,none
celapa.bdcb.gov.bn,none
checkin.gov.bn,none
ciscp.csb.gov.bn,none
citizenintra.gov.bn,none
climatechange.gov.bn,none
cloud.gov.bn,none
cms.123.gov.bn,none
cms.bdcb.gov.bn,none
cms.dare.gov.bn,none
cnv.rd.ocp.mofe.gov.bn,none
connect.mfa.gov.bn,none
connect1.ocbs.mofe.gov.bn,none
connect2.ocbs.mofe.gov.bn,none
cpanel.123.gov.bn,none
cpanel.pa.gov.bn,none
cpcalendars.123.gov.bn,none
