subdomain,http_status
2fa.hpb.gov.sg,"Could not resolve host: 2fa.hpb.gov.sg"
access.ida.gov.sg,"Could not resolve host: access.ida.gov.sg"
access.medinet.gov.sg,"Could not resolve host: access.medinet.gov.sg"
accessmsf.ida.gov.sg,"Could not resolve host: accessmsf.ida.gov.sg"
account.cube.gov.sg,"Could not resolve host: account.cube.gov.sg"
aceonline.mom.gov.sg,"Could not resolve host: aceonline.mom.gov.sg"
aceqbj.ace.gov.sg,"Could not resolve host: aceqbj.ace.gov.sg"
aceqportal.ace.gov.sg,"Could not resolve host: aceqportal.ace.gov.sg"
acra.gov.sg,"301"
adfs.mccy.gov.sg,"Could not resolve host: adfs.mccy.gov.sg"
adfs.msf.gov.sg,"Could not resolve host: adfs.msf.gov.sg"
admin.am4u.gov.sg,"Could not resolve host: admin.am4u.gov.sg"
admin.cube.gov.sg,"Could not resolve host: admin.cube.gov.sg"
admin.pmo.gov.sg,"Could not resolve host: admin.pmo.gov.sg"
admin.sites.cube.gov.sg,"Could not resolve host: admin.sites.cube.gov.sg"
admin.sps.gov.sg,"Could not resolve host: admin.sps.gov.sg"
admin.stb.gov.sg,"Could not resolve host: admin.stb.gov.sg"
aduser.apadmin.gov.sg,"Could not resolve host: aduser.apadmin.gov.sg"
aduser.uat-apadmin.gov.sg,"Could not resolve host: aduser.uat-apadmin.gov.sg"
aem.moe.gov.sg,"Could not resolve host: aem.moe.gov.sg"
aep.nac.gov.sg,"Could not resolve host: aep.nac.gov.sg"
afm-hcl-portal.sgnet.gov.sg,"Could not resolve host: afm-hcl-portal.sgnet.gov.sg"
afm-ncs-itsm.sgnet.gov.sg,"Could not resolve host: afm-ncs-itsm.sgnet.gov.sg"
afm-ncs-portal.sgnet.gov.sg,"Could not resolve host: afm-ncs-portal.sgnet.gov.sg"
afm-nec-itsm.sgnet.gov.sg,"Could not resolve host: afm-nec-itsm.sgnet.gov.sg"
afm-nec-portal.sgnet.gov.sg,"Could not resolve host: afm-nec-portal.sgnet.gov.sg"
afm-nec-rdss.sgnet.gov.sg,"Could not resolve host: afm-nec-rdss.sgnet.gov.sg"
