subdomain,http_status,mx
3darchiv-test.dlz-it.res.bund.de,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
3darchiv.dlz-it.res.bund.de,ConnectException > UnresolvedAddressException,
3darchiv.wsv.res.bund.de,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
access-b.p1.bc.zd.intranet.bund.de,ConnectException > UnresolvedAddressException,
access-f.p1.bc.zd.intranet.bund.de,ConnectException > UnresolvedAddressException,
access.p1.bc.zd.intranet.bund.de,ConnectException > UnresolvedAddressException,
access.sib-ent.zd.intranet.bund.de,ConnectException > UnresolvedAddressException,
access.test.zd.intranet.bund.de,ConnectException > UnresolvedAddressException,
access.zd.intranet.bund.de,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
admin.atu.gsb.stba.intranet.bund.de,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
admin.kdb.bund.de,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
admin.kkn.zd.intranet.bund.de,ConnectException > UnresolvedAddressException,
admin.preview.kdb.bund.de,SSLHandshakeException: (handshake_failure) Received fatal alert: handshake_failure,
admin.prod.gsb.stba.intranet.bund.de,ConnectException > UnresolvedAddressException,
admin.schul.gsb.stba.intranet.bund.de,ConnectException > UnresolvedAddressException,
admin.test.kdb.bund.de,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
adminportal.gsbos.bund.de,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
adminportal.service.res.bund.de,ConnectException > UnresolvedAddressException,
adminportalbadv.stu.zd.intranet.bund.de,ConnectException > UnresolvedAddressException,
adminportalbka.stu.zd.intranet.bund.de,ConnectException > UnresolvedAddressException,
adminportalbzst.stu.zd.intranet.bund.de,ConnectException > UnresolvedAddressException,
adminportalitzbund.stu.zd.intranet.bund.de,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
adminportalkkn.stu.zd.intranet.bund.de,ConnectException > UnresolvedAddressException,
adminportalzoll.stu.zd.intranet.bund.de,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
adn-qs.wsv.res.bund.de,ConnectException > UnresolvedAddressException,
adn.wsv.res.bund.de,ConnectException > UnresolvedAddressException,
adresspflege-docforms.bfr.bund.de,ConnectException > UnresolvedAddressException,
advancingegovernment.bmi.bund.de,ConnectException > NoRouteToHostException: Host is unreachable,
advmis.bkg.bund.de,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
ai-db.fli.bund.de,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
aknz-schulung-k.epsweb.bbk.intranet.bund.de,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
aknz-schulung.epsweb.bbk.intranet.bund.de,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
alpse.jki.bund.de,ConnectException > UnresolvedAddressException,
an-he.deberg-preview.service.res.bund.de,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
an-heidelberg-preview.service.res.bund.de,ConnectException > UnresolvedAddressException,
anforderung.bfr.bund.de,ConnectException > UnresolvedAddressException,
animaltestinfo.bfr.bund.de,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
antrag-bvbs.bund.de,ConnectException > UnresolvedAddressException,
antrag-gbbmvi.bund.de,ConnectException > UnresolvedAddressException,
apasbafa.bund.de,303,
api.beihilfe.bund.de,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
api.gesund.bund.de,302,
app-vergiftungen.bfr.bund.de,SSLHandshakeException > ValidatorException > CertPathValidatorException > CertificateExpiredException: NotAfter: Tue Aug 05 14:56:55 CEST 2025,
app.dlz-it.res.bund.de,ConnectException > UnresolvedAddressException,
appbr.dlz-it.res.bund.de,ConnectException > UnresolvedAddressException,
appfarm-data.dlz-it.res.bund.de,ConnectException > UnresolvedAddressException,
appfarm.dlz-it.res.bund.de,ConnectException > UnresolvedAddressException,
appfarmbr.dlz-it.res.bund.de,ConnectException > UnresolvedAddressException,
appfarmgw.dlz-it.res.bund.de,ConnectException > UnresolvedAddressException,
appgw.dlz-it.res.bund.de,ConnectException > UnresolvedAddressException,
appladebaw1.front.adeba.res.bund.de,ConnectException > UnresolvedAddressException,
apps.bfr.bund.de,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
apps2.bvl.bund.de,403,
apptesting.bsi.bund.de,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
ares.bfr.bund.de,ConnectException > UnresolvedAddressException,
arthropods.fli.bund.de,ConnectException > UnresolvedAddressException,
artifactory.zssi.ivbb.bund.de,ConnectException > UnresolvedAddressException,
as.bmfsfj.bund.de,ConnectException > UnresolvedAddressException,
asr-test.bfr.bund.de,ConnectException > UnresolvedAddressException,
asr.bfr.bund.de,ConnectException > UnresolvedAddressException,
asse.bund.de,ConnectException > UnresolvedAddressException,
assinfo.dlz-it.bvbs.bund.de,ConnectException > UnresolvedAddressException,
at1.pnr.bva.ivbb.bund.de,ConnectException > UnresolvedAddressException,
at2.pnr.bva.ivbb.bund.de,ConnectException > UnresolvedAddressException,
at3.pnr.bva.ivbb.bund.de,ConnectException > UnresolvedAddressException,
