subdomain,http_status,mx
access.bmi.bund.de,ConnectException > UnresolvedAddressException,
advancingegovernment.bmi.bund.de,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
atlasta2030.bmi.bund.de,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
bmi.bund.de,307,10 mx1.bund.de.; 10 mx2.bund.de.
bum.test.dvdv.bmi.bund.de,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
diger.bmi.bund.de,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
events.bmi.bund.de,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
ezeitplanung.bmi.bund.de,ConnectException > UnresolvedAddressException,
iam.test.dvdv.bmi.bund.de,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
limesurvey-ext.bmi.bund.de,ConnectException > UnresolvedAddressException,
mdm01.bmi.bund.de,302,
mdm02.bmi.bund.de,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
mediathek.bmi.bund.de,ConnectException > UnresolvedAddressException,
medien.bmi.bund.de,303,
meet.bmi.bund.de,ConnectException > NoRouteToHostException: Host is unreachable,
normenscreening.bmi.bund.de,ConnectException > UnresolvedAddressException,
oc.bmi.bund.de,ConnectException > NoRouteToHostException: Host is unreachable,
portal.bmi.bund.de,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
sfe1.bmi.bund.de,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
sfe2.bmi.bund.de,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
sftp.test.ibib.bmi.bund.de,400,
siegel.everkuendung.bmi.bund.de,ConnectException > UnresolvedAddressException,
survey-test.bmi.bund.de,ConnectException > UnresolvedAddressException,
survey.bmi.bund.de,303,
umfrage-regierungsnetze.bmi.bund.de,ConnectException > UnresolvedAddressException,
webdav.ibib.bmi.bund.de,400,
www.bmi.bund.de,307,0 .
www.mediathek.bmi.bund.de,ConnectException > UnresolvedAddressException,
www.medien.bmi.bund.de,303,
www.meet.bmi.bund.de,ConnectException > NoRouteToHostException: Host is unreachable,
z6media.bmi.bund.de,ConnectException > UnresolvedAddressException,
