field,text
country_name,"Kingdom of Lesotho"
government_type,"parliamentary constitutional monarchy"
capital,"Maseru"
chief_of_state,"King LETSIE III (since 7 February 1996)"
head_of_government,"Prime Minister Ntsokoane Samuel MATEKANE (28 October 2022)"
judicial_highest_courts,"Court of Appeal (consists of the court president, such number of justices of appeal as set by Parliament, and the Chief Justice and the puisne judges of the High Court ex officio); High Court (consists of the chief justice and such number of puisne judges as set by Parliament)"
constitution_history,"previous 1959, 1967; latest adopted 2 April 1993 (effectively restoring the 1967 version)"
