hostname,score,sources,label,level,http_status,mx
brunet.bn,4,wikidata,Brunei International Airport,,HttpConnectTimeoutException: HTTP connect timed out,10 mail.imail.com.bn.
ambafrance-bn.org,3,wikidata,"Embassy of France, Bandar Seri Begawan",central,ConnectException,5 mta-gw.infomaniak.ch.
bandar-seri-begawan.diplo.de,3,wikidata,"Embassy of Germany, Bandar Seri Begawan",central,200,10 mx2.bund.de.; 10 mx1.bund.de.
brunei.mid.ru,3,wikidata,embassy of Russia in Brunei,central,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
philippine-embassybrunei.com,3,wikidata,"Embassy of the Philippines, Bandar Seri Begawan",central,IOException: Received RST_STREAM: Protocol error,none
roc-taiwan.org,3,wikidata,Taipei Economic and Cultural Office in Brunei Darussalam,central,302,none
