subdomain,parent_domain,http_status
autodiscover.developpementlocal.gouv.ml,gouv.ml,"Could not resolve host: autodiscover.developpementlocal.gouv.ml"
autodiscover.finances.gouv.ml,gouv.ml,"Failed to connect to autodiscover.finances.gouv.ml port 443 after 1756 ms: Could not connect to server"
autodiscover.investir.gouv.ml,gouv.ml,"SSL: no alternative certificate subject name matches target hostname 'autodiscover.investir.gouv.ml'"
autodiscover.mines.gouv.ml,gouv.ml,"403"
autodiscover.securite.gouv.ml,gouv.ml,"400"
autodiscover.tourisme.gouv.ml,gouv.ml,"SSL: no alternative certificate subject name matches target hostname 'autodiscover.tourisme.gouv.ml'"
b-ns.cpanel.gouv.ml,gouv.ml,"Could not resolve host: b-ns.cpanel.gouv.ml"
budget.gouv.ml,gouv.ml,"Connection timed out after 3000 milliseconds"
bv.gouv.ml,gouv.ml,"SSL certificate problem: certificate has expired"
caisff.finances.gouv.ml,gouv.ml,"Connection timed out after 3000 milliseconds"
cap.gouv.ml,gouv.ml,"Connection timed out after 3001 milliseconds"
carfip.finances.gouv.ml,gouv.ml,"Connection timed out after 3000 milliseconds"
cdi.gouv.ml,gouv.ml,"Operation timed out after 3001 milliseconds with 0 bytes received"
cemapi.gouv.ml,gouv.ml,"SSL certificate problem: certificate has expired"
cercleansongo.gouv.ml,gouv.ml,"Could not resolve host: cercleansongo.gouv.ml"
cerclesegou.gouv.ml,gouv.ml,"Could not resolve host: cerclesegou.gouv.ml"
certification.gouv.ml,gouv.ml,"200"
cigma.gouv.ml,gouv.ml,"200"
citad.gouv.ml,gouv.ml,"Could not resolve host: citad.gouv.ml"
clone.tourisme.gouv.ml,gouv.ml,"Could not resolve host: clone.tourisme.gouv.ml"
cnlcp.gouv.ml,gouv.ml,"200"
collab.gouv.ml,gouv.ml,"Connection timed out after 3000 milliseconds"
communication.gouv.ml,gouv.ml,"200"
connections.collab.gouv.ml,gouv.ml,"Could not resolve host: connections.collab.gouv.ml"
core-laposte.gouv.ml,gouv.ml,"Could not resolve host: core-laposte.gouv.ml"
core-poste.gouv.ml,gouv.ml,"SSL certificate problem: certificate has expired"
core.gouv.ml,gouv.ml,"Could not resolve host: core.gouv.ml"
cpanel.accesuniversel.gouv.ml,gouv.ml,"Resolving timed out after 3001 milliseconds"
cpanel.adm.gouv.ml,gouv.ml,"Could not resolve host: cpanel.adm.gouv.ml"
cpanel.administration.gouv.ml,gouv.ml,"200"
cpanel.aedd.gouv.ml,gouv.ml,"Could not resolve host: cpanel.aedd.gouv.ml"
cpanel.affaires-etrangeres.gouv.ml,gouv.ml,"Could not resolve host: cpanel.affaires-etrangeres.gouv.ml"
cpanel.agefau.gouv.ml,gouv.ml,"Could not resolve host: cpanel.agefau.gouv.ml"
cpanel.ageroute.gouv.ml,gouv.ml,"Could not resolve host: cpanel.ageroute.gouv.ml"
cpanel.agetic.gouv.ml,gouv.ml,"Could not resolve host: cpanel.agetic.gouv.ml"
cpanel.agtic.gouv.ml,gouv.ml,"Could not resolve host: cpanel.agtic.gouv.ml"
cpanel.anict.gouv.ml,gouv.ml,"Could not resolve host: cpanel.anict.gouv.ml"
cpanel.archivesmali.gouv.ml,gouv.ml,"Could not resolve host: cpanel.archivesmali.gouv.ml"
cpanel.artisanat.gouv.ml,gouv.ml,"Could not resolve host: cpanel.artisanat.gouv.ml"
cpanel.budget.gouv.ml,gouv.ml,"Could not resolve host: cpanel.budget.gouv.ml"
cpanel.carfip.finances.gouv.ml,gouv.ml,"Could not resolve host: cpanel.carfip.finances.gouv.ml"
cpanel.cdi.gouv.ml,gouv.ml,"Could not resolve host: cpanel.cdi.gouv.ml"
cpanel.cerclesegou.gouv.ml,gouv.ml,"Resolving timed out after 3001 milliseconds"
cpanel.certification.gouv.ml,gouv.ml,"Resolving timed out after 3001 milliseconds"
cpanel.cigma.gouv.ml,gouv.ml,"Could not resolve host: cpanel.cigma.gouv.ml"
cpanel.cnlcp.gouv.ml,gouv.ml,"Could not resolve host: cpanel.cnlcp.gouv.ml"
cpanel.communication.gouv.ml,gouv.ml,"Could not resolve host: cpanel.communication.gouv.ml"
cpanel.core.gouv.ml,gouv.ml,"Could not resolve host: cpanel.core.gouv.ml"
cpanel.cps-industries.gouv.ml,gouv.ml,"Could not resolve host: cpanel.cps-industries.gouv.ml"
cpanel.crsikasso.gouv.ml,gouv.ml,"Could not resolve host: cpanel.crsikasso.gouv.ml"
cpanel.ctrca.gouv.ml,gouv.ml,"Could not resolve host: cpanel.ctrca.gouv.ml"
cpanel.decentralisation-oise.gouv.ml,gouv.ml,"Could not resolve host: cpanel.decentralisation-oise.gouv.ml"
cpanel.defense.gouv.ml,gouv.ml,"Could not resolve host: cpanel.defense.gouv.ml"
cpanel.developpementlocal.gouv.ml,gouv.ml,"Could not resolve host: cpanel.developpementlocal.gouv.ml"
cpanel.dfmeducation.gouv.ml,gouv.ml,"Could not resolve host: cpanel.dfmeducation.gouv.ml"
cpanel.dgce.gouv.ml,gouv.ml,"Could not resolve host: cpanel.dgce.gouv.ml"
cpanel.dgct.gouv.ml,gouv.ml,"Could not resolve host: cpanel.dgct.gouv.ml"
cpanel.diplomatie.gouv.ml,gouv.ml,"Could not resolve host: cpanel.diplomatie.gouv.ml"
cpanel.dnat.gouv.ml,gouv.ml,"Could not resolve host: cpanel.dnat.gouv.ml"
cpanel.economienumerique.gouv.ml,gouv.ml,"Could not resolve host: cpanel.economienumerique.gouv.ml"
cpanel.education.gouv.ml,gouv.ml,"Could not resolve host: cpanel.education.gouv.ml"
cpanel.energie.gouv.ml,gouv.ml,"200"
cpanel.enseignementsuperieur.gouv.ml,gouv.ml,"200"
cpanel.equipement.gouv.ml,gouv.ml,"Could not resolve host: cpanel.equipement.gouv.ml"
cpanel.fonctionpublique.gouv.ml,gouv.ml,"Could not resolve host: cpanel.fonctionpublique.gouv.ml"
cpanel.fp.gouv.ml,gouv.ml,"Resolving timed out after 3000 milliseconds"
cpanel.infj.gouv.ml,gouv.ml,"Could not resolve host: cpanel.infj.gouv.ml"
cpanel.investir.gouv.ml,gouv.ml,"SSL: no alternative certificate subject name matches target hostname 'cpanel.investir.gouv.ml'"
cpanel.justice.gouv.ml,gouv.ml,"200"
cpanel.kayes.gouv.ml,gouv.ml,"Could not resolve host: cpanel.kayes.gouv.ml"
cpanel.maliens-exterieur.gouv.ml,gouv.ml,"Could not resolve host: cpanel.maliens-exterieur.gouv.ml"
cpanel.malinumerique2020.gouv.ml,gouv.ml,"Could not resolve host: cpanel.malinumerique2020.gouv.ml"
cpanel.matp.gouv.ml,gouv.ml,"Could not resolve host: cpanel.matp.gouv.ml"
cpanel.mct.gouv.ml,gouv.ml,"Could not resolve host: cpanel.mct.gouv.ml"
cpanel.mef.gouv.ml,gouv.ml,"Could not resolve host: cpanel.mef.gouv.ml"
cpanel.miic.gouv.ml,gouv.ml,"200"
cpanel.mines.gouv.ml,gouv.ml,"403"
cpanel.mj.gouv.ml,gouv.ml,"Could not resolve host: cpanel.mj.gouv.ml"
cpanel.mopti.gouv.ml,gouv.ml,"Could not resolve host: cpanel.mopti.gouv.ml"
cpanel.mpfef.gouv.ml,gouv.ml,"Could not resolve host: cpanel.mpfef.gouv.ml"
cpanel.omvf.gouv.ml,gouv.ml,"Could not resolve host: cpanel.omvf.gouv.ml"
cpanel.pme.gouv.ml,gouv.ml,"Could not resolve host: cpanel.pme.gouv.ml"
cpanel.portail.gouv.ml,gouv.ml,"Could not resolve host: cpanel.portail.gouv.ml"
cpanel.reconciliation.gouv.ml,gouv.ml,"Could not resolve host: cpanel.reconciliation.gouv.ml"
cpanel.reforme-justice.gouv.ml,gouv.ml,"Resolving timed out after 3000 milliseconds"
cpanel.reformes.gouv.ml,gouv.ml,"Could not resolve host: cpanel.reformes.gouv.ml"
cpanel.seagriculture.gouv.ml,gouv.ml,"Could not resolve host: cpanel.seagriculture.gouv.ml"
cpanel.securite.gouv.ml,gouv.ml,"308"
cpanel.sgg.gouv.ml,gouv.ml,"Could not resolve host: cpanel.sgg.gouv.ml"
cpanel.solidarite.gouv.ml,gouv.ml,"Could not resolve host: cpanel.solidarite.gouv.ml"
cpanel.tourisme.gouv.ml,gouv.ml,"SSL: no alternative certificate subject name matches target hostname 'cpanel.tourisme.gouv.ml'"
cpanel.transport.gouv.ml,gouv.ml,"Could not resolve host: cpanel.transport.gouv.ml"
cpcalendars.adm.gouv.ml,gouv.ml,"Could not resolve host: cpcalendars.adm.gouv.ml"
cpcalendars.anict.gouv.ml,gouv.ml,"Could not resolve host: cpcalendars.anict.gouv.ml"
cpcalendars.archivesmali.gouv.ml,gouv.ml,"Could not resolve host: cpcalendars.archivesmali.gouv.ml"
cpcalendars.artisanat.gouv.ml,gouv.ml,"SSL: no alternative certificate subject name matches target hostname 'cpcalendars.artisanat.gouv.ml'"
cpcalendars.budget.gouv.ml,gouv.ml,"Could not resolve host: cpcalendars.budget.gouv.ml"
cpcalendars.cerclesegou.gouv.ml,gouv.ml,"Could not resolve host: cpcalendars.cerclesegou.gouv.ml"
cpcalendars.certification.gouv.ml,gouv.ml,"Could not resolve host: cpcalendars.certification.gouv.ml"
cpcalendars.cigma.gouv.ml,gouv.ml,"Could not resolve host: cpcalendars.cigma.gouv.ml"
cpcalendars.cnlcp.gouv.ml,gouv.ml,"Could not resolve host: cpcalendars.cnlcp.gouv.ml"
cpcalendars.cps-industries.gouv.ml,gouv.ml,"Could not resolve host: cpcalendars.cps-industries.gouv.ml"
cpcalendars.crsikasso.gouv.ml,gouv.ml,"Could not resolve host: cpcalendars.crsikasso.gouv.ml"
cpcalendars.ctrca.gouv.ml,gouv.ml,"Could not resolve host: cpcalendars.ctrca.gouv.ml"
cpcalendars.decentralisation-oise.gouv.ml,gouv.ml,"Could not resolve host: cpcalendars.decentralisation-oise.gouv.ml"
cpcalendars.developpementlocal.gouv.ml,gouv.ml,"Could not resolve host: cpcalendars.developpementlocal.gouv.ml"
cpcalendars.dgce.gouv.ml,gouv.ml,"Could not resolve host: cpcalendars.dgce.gouv.ml"
cpcalendars.dgct.gouv.ml,gouv.ml,"Could not resolve host: cpcalendars.dgct.gouv.ml"
cpcalendars.diplomatie.gouv.ml,gouv.ml,"Could not resolve host: cpcalendars.diplomatie.gouv.ml"
cpcalendars.fonctionpublique.gouv.ml,gouv.ml,"Could not resolve host: cpcalendars.fonctionpublique.gouv.ml"
cpcalendars.fp.gouv.ml,gouv.ml,"Resolving timed out after 3000 milliseconds"
cpcalendars.infj.gouv.ml,gouv.ml,"Could not resolve host: cpcalendars.infj.gouv.ml"
cpcalendars.investir.gouv.ml,gouv.ml,"SSL: no alternative certificate subject name matches target hostname 'cpcalendars.investir.gouv.ml'"
cpcalendars.kayes.gouv.ml,gouv.ml,"Could not resolve host: cpcalendars.kayes.gouv.ml"
cpcalendars.maliens-exterieur.gouv.ml,gouv.ml,"Could not resolve host: cpcalendars.maliens-exterieur.gouv.ml"
cpcalendars.miic.gouv.ml,gouv.ml,"Could not resolve host: cpcalendars.miic.gouv.ml"
cpcalendars.mines.gouv.ml,gouv.ml,"Could not resolve host: cpcalendars.mines.gouv.ml"
cpcalendars.mopti.gouv.ml,gouv.ml,"Could not resolve host: cpcalendars.mopti.gouv.ml"
cpcalendars.mpfef.gouv.ml,gouv.ml,"Could not resolve host: cpcalendars.mpfef.gouv.ml"
cpcalendars.pme.gouv.ml,gouv.ml,"Could not resolve host: cpcalendars.pme.gouv.ml"
cpcalendars.reforme-justice.gouv.ml,gouv.ml,"Could not resolve host: cpcalendars.reforme-justice.gouv.ml"
cpcalendars.reformes.gouv.ml,gouv.ml,"Could not resolve host: cpcalendars.reformes.gouv.ml"
cpcalendars.seagriculture.gouv.ml,gouv.ml,"Could not resolve host: cpcalendars.seagriculture.gouv.ml"
cpcalendars.securite.gouv.ml,gouv.ml,"401"
cpcalendars.tourisme.gouv.ml,gouv.ml,"Could not resolve host: cpcalendars.tourisme.gouv.ml"
cpcontacts.adm.gouv.ml,gouv.ml,"Could not resolve host: cpcontacts.adm.gouv.ml"
cpcontacts.anict.gouv.ml,gouv.ml,"Could not resolve host: cpcontacts.anict.gouv.ml"
cpcontacts.archivesmali.gouv.ml,gouv.ml,"Could not resolve host: cpcontacts.archivesmali.gouv.ml"
cpcontacts.artisanat.gouv.ml,gouv.ml,"SSL: no alternative certificate subject name matches target hostname 'cpcontacts.artisanat.gouv.ml'"
cpcontacts.budget.gouv.ml,gouv.ml,"Could not resolve host: cpcontacts.budget.gouv.ml"
cpcontacts.cerclesegou.gouv.ml,gouv.ml,"Could not resolve host: cpcontacts.cerclesegou.gouv.ml"
cpcontacts.certification.gouv.ml,gouv.ml,"Could not resolve host: cpcontacts.certification.gouv.ml"
cpcontacts.cigma.gouv.ml,gouv.ml,"Could not resolve host: cpcontacts.cigma.gouv.ml"
cpcontacts.cnlcp.gouv.ml,gouv.ml,"Could not resolve host: cpcontacts.cnlcp.gouv.ml"
cpcontacts.cps-industries.gouv.ml,gouv.ml,"Could not resolve host: cpcontacts.cps-industries.gouv.ml"
cpcontacts.crsikasso.gouv.ml,gouv.ml,"Could not resolve host: cpcontacts.crsikasso.gouv.ml"
cpcontacts.ctrca.gouv.ml,gouv.ml,"Could not resolve host: cpcontacts.ctrca.gouv.ml"
cpcontacts.decentralisation-oise.gouv.ml,gouv.ml,"Could not resolve host: cpcontacts.decentralisation-oise.gouv.ml"
cpcontacts.developpementlocal.gouv.ml,gouv.ml,"Could not resolve host: cpcontacts.developpementlocal.gouv.ml"
cpcontacts.dgce.gouv.ml,gouv.ml,"Could not resolve host: cpcontacts.dgce.gouv.ml"
cpcontacts.dgct.gouv.ml,gouv.ml,"Could not resolve host: cpcontacts.dgct.gouv.ml"
cpcontacts.diplomatie.gouv.ml,gouv.ml,"Could not resolve host: cpcontacts.diplomatie.gouv.ml"
cpcontacts.fonctionpublique.gouv.ml,gouv.ml,"Could not resolve host: cpcontacts.fonctionpublique.gouv.ml"
cpcontacts.fp.gouv.ml,gouv.ml,"Could not resolve host: cpcontacts.fp.gouv.ml"
cpcontacts.infj.gouv.ml,gouv.ml,"Could not resolve host: cpcontacts.infj.gouv.ml"
cpcontacts.investir.gouv.ml,gouv.ml,"Could not resolve host: cpcontacts.investir.gouv.ml"
cpcontacts.kayes.gouv.ml,gouv.ml,"Could not resolve host: cpcontacts.kayes.gouv.ml"
cpcontacts.maliens-exterieur.gouv.ml,gouv.ml,"Could not resolve host: cpcontacts.maliens-exterieur.gouv.ml"
cpcontacts.miic.gouv.ml,gouv.ml,"Could not resolve host: cpcontacts.miic.gouv.ml"
cpcontacts.mines.gouv.ml,gouv.ml,"Could not resolve host: cpcontacts.mines.gouv.ml"
cpcontacts.mopti.gouv.ml,gouv.ml,"Could not resolve host: cpcontacts.mopti.gouv.ml"
cpcontacts.mpfef.gouv.ml,gouv.ml,"Could not resolve host: cpcontacts.mpfef.gouv.ml"
cpcontacts.pme.gouv.ml,gouv.ml,"Could not resolve host: cpcontacts.pme.gouv.ml"
cpcontacts.reforme-justice.gouv.ml,gouv.ml,"Could not resolve host: cpcontacts.reforme-justice.gouv.ml"
cpcontacts.reformes.gouv.ml,gouv.ml,"Could not resolve host: cpcontacts.reformes.gouv.ml"
cpcontacts.seagriculture.gouv.ml,gouv.ml,"Could not resolve host: cpcontacts.seagriculture.gouv.ml"
cpcontacts.securite.gouv.ml,gouv.ml,"401"
cpcontacts.tourisme.gouv.ml,gouv.ml,"Could not resolve host: cpcontacts.tourisme.gouv.ml"
cps-industries.gouv.ml,gouv.ml,"SSL certificate problem: certificate has expired"
crsikasso.gouv.ml,gouv.ml,"200"
cs1.gouv.ml,gouv.ml,"SSL certificate problem: certificate has expired"
cs2.gouv.ml,gouv.ml,"SSL certificate problem: certificate has expired"
ctrca.gouv.ml,gouv.ml,"200"
decentralisation-oise.gouv.ml,gouv.ml,"Could not resolve host: decentralisation-oise.gouv.ml"
defense.gouv.ml,gouv.ml,"SSL certificate problem: certificate has expired"
demadmin.gouv.ml,gouv.ml,"Could not resolve host: demadmin.gouv.ml"
demarchesadministratives.gouv.ml,gouv.ml,"Could not resolve host: demarchesadministratives.gouv.ml"
developpementlocal.gouv.ml,gouv.ml,"Could not resolve host: developpementlocal.gouv.ml"
dfmeducation.gouv.ml,gouv.ml,"Could not resolve host: dfmeducation.gouv.ml"
dgce.gouv.ml,gouv.ml,"200"
dgct.gouv.ml,gouv.ml,"200"
dgemali.gouv.ml,gouv.ml,"Could not resolve host: dgemali.gouv.ml"
dgi.gouv.ml,gouv.ml,"301"
dgmp.gouv.ml,gouv.ml,"200"
dgsmali.gouv.ml,gouv.ml,"Could not resolve host: dgsmali.gouv.ml"
diplomatie-dcm.gouv.ml,gouv.ml,"Could not resolve host: diplomatie-dcm.gouv.ml"
diplomatie.gouv.ml,gouv.ml,"SSL certificate problem: certificate has expired"
dnat.gouv.ml,gouv.ml,"200"
dndc.gouv.ml,gouv.ml,"Could not resolve host: dndc.gouv.ml"
dnec.gouv.ml,gouv.ml,"Operation timed out after 3001 milliseconds with 0 bytes received"
dngr.gouv.ml,gouv.ml,"200"
dnpd.gouv.ml,gouv.ml,"Could not resolve host: dnpd.gouv.ml"
douanes.gouv.ml,gouv.ml,"200"
e-conseil.gouv.ml,gouv.ml,"Could not resolve host: e-conseil.gouv.ml"
e-impot.dgi.gouv.ml,gouv.ml,"SSL certificate problem: unable to get local issuer certificate"
eca-agetic.gouv.ml,gouv.ml,"302"
eca-antim.gouv.ml,gouv.ml,"SSL certificate problem: unable to get local issuer certificate"
ecabinet-defense.gouv.ml,gouv.ml,"Could not resolve host: ecabinet-defense.gouv.ml"
ecabinet-mcen.gouv.ml,gouv.ml,"Could not resolve host: ecabinet-mcen.gouv.ml"
ecabinet-menp.gouv.ml,gouv.ml,"Could not resolve host: ecabinet-menp.gouv.ml"
ecabinet-mjsports.gouv.ml,gouv.ml,"302"
ecabinet-reformes.gouv.ml,gouv.ml,"Could not resolve host: ecabinet-reformes.gouv.ml"
ecabinet-sante.gouv.ml,gouv.ml,"Could not resolve host: ecabinet-sante.gouv.ml"
ecabinet.gouv.ml,gouv.ml,"302"
economienumerique.gouv.ml,gouv.ml,"Could not resolve host: economienumerique.gouv.ml"
econseil.gouv.ml,gouv.ml,"302"
education.gouv.ml,gouv.ml,"Connection timed out after 3002 milliseconds"
egesco-diplomatie.gouv.ml,gouv.ml,"200"
egesco-laposte.gouv.ml,gouv.ml,"Could not resolve host: egesco-laposte.gouv.ml"
egesco-menp.gouv.ml,gouv.ml,"Could not resolve host: egesco-menp.gouv.ml"
egesco-poste.gouv.ml,gouv.ml,"SSL certificate problem: certificate has expired"
egesco-sports.gouv.ml,gouv.ml,"200"
egesco.gouv.ml,gouv.ml,"Could not resolve host: egesco.gouv.ml"
egescoplus.gouv.ml,gouv.ml,"200"
energie.gouv.ml,gouv.ml,"Operation timed out after 3002 milliseconds with 0 bytes received"
enseignementsuperieur.gouv.ml,gouv.ml,"301"
environnement.gouv.ml,gouv.ml,"SSL certificate problem: certificate has expired"
eon.gouv.ml,gouv.ml,"Could not resolve host: eon.gouv.ml"
equipement.gouv.ml,gouv.ml,"Could not resolve host: equipement.gouv.ml"
evisa.gouv.ml,gouv.ml,"Could not resolve host: evisa.gouv.ml"
finances.gouv.ml,gouv.ml,"Connection timed out after 3001 milliseconds"
fonctionpublique.gouv.ml,gouv.ml,"200"
fp.gouv.ml,gouv.ml,"Resolving timed out after 3000 milliseconds"
ftpserveur.gouv.ml,gouv.ml,"SSL certificate problem: unable to get local issuer certificate"
gesasso.gouv.ml,gouv.ml,"Could not resolve host: gesasso.gouv.ml"
gestionmail.gouv.ml,gouv.ml,"Connection timed out after 3002 milliseconds"
gouv.ml,gouv.ml,"Could not resolve host: gouv.ml"
gr-mail.gouv.ml,gouv.ml,"Connection timed out after 3002 milliseconds"
hebergement.gouv.ml,gouv.ml,"Could not resolve host: hebergement.gouv.ml"
hostpot.gouv.ml,gouv.ml,"Connection timed out after 3002 milliseconds"
ic.collab.gouv.ml,gouv.ml,"Could not resolve host: ic.collab.gouv.ml"
ident.sante.gouv.ml,gouv.ml,"Could not resolve host: ident.sante.gouv.ml"
ihs.collab.gouv.ml,gouv.ml,"Could not resolve host: ihs.collab.gouv.ml"
ihs.gouv.ml,gouv.ml,"SSL certificate problem: certificate has expired"
infj.gouv.ml,gouv.ml,"200"
intranet.dngr.gouv.ml,gouv.ml,"Could not resolve host: intranet.dngr.gouv.ml"
invest.mines.gouv.ml,gouv.ml,"Could not resolve host: invest.mines.gouv.ml"
investir.gouv.ml,gouv.ml,"SSL: no alternative certificate subject name matches target hostname 'investir.gouv.ml'"
iprodi.dngr.gouv.ml,gouv.ml,"200"
ipv6.securite.gouv.ml,gouv.ml,"Could not resolve host: ipv6.securite.gouv.ml"
ismacorp.investir.gouv.ml,gouv.ml,"SSL: no alternative certificate subject name matches target hostname 'ismacorp.investir.gouv.ml'"
itie.mines.gouv.ml,gouv.ml,"Could not resolve host: itie.mines.gouv.ml"
justice.gouv.ml,gouv.ml,"200"
kayes.gouv.ml,gouv.ml,"Could not resolve host: kayes.gouv.ml"
koulikoro.gouv.ml,gouv.ml,"200"
ma.gouv.ml,gouv.ml,"Operation timed out after 3002 milliseconds with 0 bytes received"
mail.accesuniversel.gouv.ml,gouv.ml,"Could not resolve host: mail.accesuniversel.gouv.ml"
mail.adm.gouv.ml,gouv.ml,"Could not resolve host: mail.adm.gouv.ml"
mail.administration.gouv.ml,gouv.ml,"Operation timed out after 3002 milliseconds with 0 bytes received"
mail.aedd.gouv.ml,gouv.ml,"Could not resolve host: mail.aedd.gouv.ml"
mail.affaires-etrangeres.gouv.ml,gouv.ml,"Could not resolve host: mail.affaires-etrangeres.gouv.ml"
mail.agefau.gouv.ml,gouv.ml,"Could not resolve host: mail.agefau.gouv.ml"
mail.ageroute.gouv.ml,gouv.ml,"Could not resolve host: mail.ageroute.gouv.ml"
mail.agetic.gouv.ml,gouv.ml,"Could not resolve host: mail.agetic.gouv.ml"
mail.agtic.gouv.ml,gouv.ml,"Could not resolve host: mail.agtic.gouv.ml"
mail.anict.gouv.ml,gouv.ml,"Could not resolve host: mail.anict.gouv.ml"
mail.aptm.gouv.ml,gouv.ml,"Could not resolve host: mail.aptm.gouv.ml"
mail.archivesmali.gouv.ml,gouv.ml,"Could not resolve host: mail.archivesmali.gouv.ml"
mail.armds.gouv.ml,gouv.ml,"Could not resolve host: mail.armds.gouv.ml"
mail.artisanat.gouv.ml,gouv.ml,"SSL: no alternative certificate subject name matches target hostname 'mail.artisanat.gouv.ml'"
mail.budget.gouv.ml,gouv.ml,"Could not resolve host: mail.budget.gouv.ml"
mail.carfip.finances.gouv.ml,gouv.ml,"Could not resolve host: mail.carfip.finances.gouv.ml"
mail.cdi.gouv.ml,gouv.ml,"Could not resolve host: mail.cdi.gouv.ml"
mail.cerclesegou.gouv.ml,gouv.ml,"Could not resolve host: mail.cerclesegou.gouv.ml"
mail.certification.gouv.ml,gouv.ml,"Could not resolve host: mail.certification.gouv.ml"
mail.cigma.gouv.ml,gouv.ml,"Could not resolve host: mail.cigma.gouv.ml"
mail.cnlcp.gouv.ml,gouv.ml,"Could not resolve host: mail.cnlcp.gouv.ml"
mail.collab.gouv.ml,gouv.ml,"200"
mail.core.gouv.ml,gouv.ml,"Could not resolve host: mail.core.gouv.ml"
mail.cps-industries.gouv.ml,gouv.ml,"Could not resolve host: mail.cps-industries.gouv.ml"
mail.crsikasso.gouv.ml,gouv.ml,"Could not resolve host: mail.crsikasso.gouv.ml"
mail.ctrca.gouv.ml,gouv.ml,"Could not resolve host: mail.ctrca.gouv.ml"
mail.decentralisation-oise.gouv.ml,gouv.ml,"Could not resolve host: mail.decentralisation-oise.gouv.ml"
mail.defense.gouv.ml,gouv.ml,"Could not resolve host: mail.defense.gouv.ml"
mail.developpementlocal.gouv.ml,gouv.ml,"Could not resolve host: mail.developpementlocal.gouv.ml"
mail.dfmeducation.gouv.ml,gouv.ml,"Could not resolve host: mail.dfmeducation.gouv.ml"
mail.dgce.gouv.ml,gouv.ml,"Could not resolve host: mail.dgce.gouv.ml"
mail.dgct.gouv.ml,gouv.ml,"Could not resolve host: mail.dgct.gouv.ml"
mail.dgsmali.gouv.ml,gouv.ml,"Could not resolve host: mail.dgsmali.gouv.ml"
mail.diplomatie.gouv.ml,gouv.ml,"Could not resolve host: mail.diplomatie.gouv.ml"
mail.dnat.gouv.ml,gouv.ml,"Could not resolve host: mail.dnat.gouv.ml"
mail.economienumerique.gouv.ml,gouv.ml,"Could not resolve host: mail.economienumerique.gouv.ml"
mail.education.gouv.ml,gouv.ml,"Could not resolve host: mail.education.gouv.ml"
mail.energie.gouv.ml,gouv.ml,"SSL: no alternative certificate subject name matches target hostname 'mail.energie.gouv.ml'"
mail.enseignementsuperieur.gouv.ml,gouv.ml,"301"
mail.equipement.gouv.ml,gouv.ml,"Could not resolve host: mail.equipement.gouv.ml"
mail.finances.gouv.ml,gouv.ml,"Connection timed out after 3001 milliseconds"
mail.fonctionpublique.gouv.ml,gouv.ml,"Could not resolve host: mail.fonctionpublique.gouv.ml"
mail.fp.gouv.ml,gouv.ml,"Resolving timed out after 3000 milliseconds"
mail.gouv.ml,gouv.ml,"301"
mail.infj.gouv.ml,gouv.ml,"Could not resolve host: mail.infj.gouv.ml"
mail.investir.gouv.ml,gouv.ml,"SSL: no alternative certificate subject name matches target hostname 'mail.investir.gouv.ml'"
