hostname,http_status,mx
aschgabat.diplo.de,200,10 mx2.bund.de.; 10 mx1.bund.de.
ashgabat.mae.ro,503,none
cbt.tm,200,8 mail.cbt.tm.
eeas.europa.eu,200,10 mxa-00338601.gslb.pphosted.com.; 10 mxb-00338601.gslb.pphosted.com.
eut.itgo.com,ConnectException,none
mofaic.gov.ae,IOException: HTTP/1.1 header parser received no bytes,20 smartmail2.fednet.gov.ae.; 10 smartmail1.fednet.gov.ae.
tm.ambafrance.org,301,none
turkmenistan.mid.ru,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
