hostname,http_status,mx
abertamy.eu,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching abertamy.eu found.,none
adamov.cz,301,10 mail.adamov.cz.; 20 mx.ada-net.cz.
adamovcb.eu,301,none
akreditacnikomise.cz,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 akreditacnikomise-cz.mail.protection.outlook.com.
albrechtice-jh.cz,302,10 posta.gc-system.cz.
albrechtice-nad-orlici.cz,301,20 backup.antee.cz.; 10 mail.antee.cz.
albrechticenadvltavou.cz,302,0 albrechticenadvltavou-cz.mail.protection.outlook.com.
albrechticky.cz,301,20 miramo3.miramo.cz.; 10 smtp.miramo.cz.
algerie.cz,303,100 mailin2.algerie.cz.; 10 mailin1.algerie.cz.
alojzov.cz,405,10 mx.vshosting.cloud.; 20 mx.vshosting.eu.
ambardcprague.com,IOException: Received RST_STREAM: Protocol error,none
ambasadat.net,200,none
andelskahora.cz,302,10 posta.gc-system.cz.
andelskahora.info,301,none
anenskastudanka.cz,302,10 posta.gc-system.cz.
antee.cz,301,20 backup.antee.cz.; 10 mail.antee.cz.
arnestovice.cz,200,10 mta.vshosting.cloud.; 20 mta.vshosting.eu.
atkonsulat-brno.cz,200,0 atkonsulatbrno-cz02e.mail.protection.outlook.com.
azvcr.cz,301,10 azvcr-cz.mail.protection.outlook.com.
babice-nad-svitavou.cz,302,10 posta.gc-system.cz.
babice.eu,302,10 posta.gc-system.cz.
babicept.cz,405,50 mail.gigaserver.cz.
babiceurican.cz,301,10 mail.svethostingu.cz.
babiceurosic.cz,302,10 posta.gc-system.cz.
babylon-obec.cz,302,10 posta.gc-system.cz.
bacalky.cz,301,20 backup.antee.cz.; 10 mail.antee.cz.
bacetin.cz,200,50 mail.gigaserver.cz.
bacice.cz,301,15 d1453.masterinter.net.; 10 d125.masterinter.net.
backov.cz,405,none
backovice.cz,302,10 posta.gc-system.cz.
bacovice.cz,405,none
bakovnj.cz,301,10 fw.bakovnj.cz.
bakovskypotok.cz,ConnectException,none
baliny.cz,200,20 mx.vshosting.eu.; 10 mx.vshosting.cloud.
balkovalhota.cz,301,none
banin.cz,302,10 posta.gc-system.cz.
banov.cz,301,10 mcf11.vas-server.cz.
banovice.cz,302,none
bantice.cz,301,0 mx11.onebit.cz.; 10 mx11.onebit.eu.
barchov.cz,301,10 mail.barchov.cz.; 20 ns3.master.cz.; 30 pop3.barchov.cz.
barchovice.cz,302,10 posta.gc-system.cz.
barice-velketesany.cz,302,10 posta.gc-system.cz.
bartosovice.cz,302,0 bartosovice-cz.mail.protection.outlook.com.
bartosovice.eu,302,none
bartousov.cz,200,0 bartousov-cz.mail.protection.outlook.com.
baska.cz,302,5 mail.baska.cz.
batelov.cz,405,10 mta.vshosting.cloud.; 20 mta.vshosting.eu.
batnovice.cz,302,10 posta.gc-system.cz.
bavorov.cz,ConnectException,1 mxavas.forpsi.com.
bavory.cz,301,10 10mx.zoner.com.; 1 relay.zoner.com.; 15 15mx.zoner.com.
bavoryne.cz,302,10 posta.gc-system.cz.
bdeneves.cz,301,20 backup.antee.cz.; 10 mail.antee.cz.
bechary.cz,302,10 posta.gc-system.cz.
bechlin.cz,302,0 bechlin-cz.mail.protection.outlook.com.
becice.cz,301,5 alt1.aspmx.l.google.com.; 10 aspmx2.googlemail.com.; 1 aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.; 10 aspmx3.googlemail.com.
becov.cz,302,10 posta.gc-system.cz.
becvary.cz,302,10 posta.gc-system.cz.
bedihost.eu,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 parking22.kv.de.
bednarec.cz,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,1 wes1-mx2.wedos.net.; 1 wes1-mx1.wedos.net.; 10 wes1-mx-backup.wedos.net.
bednarecek.cz,302,70 mx3.elzy.cz.; 10 elsy.elsyjh.cz.
bedrichov.cz,301,10 mx-02.bedrichov.cz.; 5 mx-01.bedrichov.cz.
beharov.cz,302,15 15mx.zoner.com.; 10 10mx.zoner.com.; 1 relay.zoner.com.
bela-obec.cz,302,10 posta.gc-system.cz.
bela.cz,SSLHandshakeException: Remote host terminated the handshake,1 wes1-mx2.wedos.net.; 10 wes1-mx-backup.wedos.net.; 1 wes1-mx1.wedos.net.
belanr.cz,302,1 mail.belanr.cz.
belaobec.cz,405,none
