subdomain,parent_domain,http_status,mx
1010.covid19.gov.bt,gov.bt,Could not resolve host: 1010.covid19.gov.bt,none
aims.bhutanaudit.gov.bt,gov.bt,200,none
amc.gov.bt,gov.bt,Connection timed out after 3001 milliseconds,none
amis.gov.bt,gov.bt,Connection timed out after 3000 milliseconds,none
api.gov.bt,gov.bt,Connection timed out after 3000 milliseconds,none
arcgis.covid19.gov.bt,gov.bt,Connection timed out after 3000 milliseconds,none
auditclearance.bhutanaudit.gov.bt,gov.bt,Failed to connect to auditclearance.bhutanaudit.gov.bt port 443 after 594 ms: Could not connect to server,none
autodiscover.bmhc.gov.bt,gov.bt,Could not resolve host: autodiscover.bmhc.gov.bt,none
autodiscover.cro.gov.bt,gov.bt,Could not resolve host: autodiscover.cro.gov.bt,none
autodiscover.nppc.gov.bt,gov.bt,400,none
autodiscover.nssc.gov.bt,gov.bt,400,none
autodiscover.rcbajo.gov.bt,gov.bt,Could not resolve host: autodiscover.rcbajo.gov.bt,none
autodiscover.wangduedzong.gov.bt,gov.bt,SSL: no alternative certificate subject name matches target hostname 'autodiscover.wangduedzong.gov.bt',none
barcouncilofbhutan.gov.bt,gov.bt,200,none
bcaa.gov.bt,gov.bt,403,none
bcse.rcsc.gov.bt,gov.bt,405,none
bea.gov.bt,gov.bt,Could not resolve host: bea.gov.bt,none
beta.drc.gov.bt,gov.bt,200,none
bhutanaudit.gov.bt,gov.bt,301,none
bicma.gov.bt,gov.bt,301,none
bloodsafety.gov.bt,gov.bt,200,none
bmhc.gov.bt,gov.bt,301,10 alt4.aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.; 10 alt3.aspmx.l.google.com.; 1 aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.
bnca.gov.bt,gov.bt,SSL: no alternative certificate subject name matches target hostname 'bnca.gov.bt',none
cabinet.gov.bt,gov.bt,SSL: no alternative certificate subject name matches target hostname 'cabinet.gov.bt',none
changrigphelps.education.gov.bt,gov.bt,Could not resolve host: changrigphelps.education.gov.bt,none
citizenservices.gov.bt,gov.bt,SSL certificate problem: unable to get local issuer certificate,none
clinic.covid19.gov.bt,gov.bt,Connection timed out after 3001 milliseconds,none
cmis.ncwc.gov.bt,gov.bt,Connection timed out after 3000 milliseconds,none
cms.judiciary.gov.bt,gov.bt,Connection timed out after 3001 milliseconds,none
code.neyduetewa.gov.bt,gov.bt,302,none
cpanel.bea.gov.bt,gov.bt,Could not resolve host: cpanel.bea.gov.bt,none
cpanel.bicma.gov.bt,gov.bt,Could not resolve host: cpanel.bicma.gov.bt,none
cpanel.bmhc.gov.bt,gov.bt,SSL: no alternative certificate subject name matches target hostname 'cpanel.bmhc.gov.bt',none
cpanel.bnca.gov.bt,gov.bt,SSL: no alternative certificate subject name matches target hostname 'cpanel.bnca.gov.bt',none
cpanel.changrigphelps.education.gov.bt,gov.bt,Could not resolve host: cpanel.changrigphelps.education.gov.bt,none
cpanel.cro.gov.bt,gov.bt,Could not resolve host: cpanel.cro.gov.bt,none
cpanel.dra.gov.bt,gov.bt,SSL: no alternative certificate subject name matches target hostname 'cpanel.dra.gov.bt',none
cpanel.judiciary.gov.bt,gov.bt,Could not resolve host: cpanel.judiciary.gov.bt,none
cpanel.mediacouncil.gov.bt,gov.bt,SSL: no alternative certificate subject name matches target hostname 'cpanel.mediacouncil.gov.bt',none
cpanel.mhpa.gov.bt,gov.bt,Could not resolve host: cpanel.mhpa.gov.bt,none
cpanel.nationalmuseum.gov.bt,gov.bt,Could not resolve host: cpanel.nationalmuseum.gov.bt,none
cpanel.nca.gov.bt,gov.bt,Could not resolve host: cpanel.nca.gov.bt,none
cpanel.nfc.gov.bt,gov.bt,Could not resolve host: cpanel.nfc.gov.bt,none
cpanel.nppc.gov.bt,gov.bt,200,none
cpanel.nssc.gov.bt,gov.bt,200,none
cpanel.phpa.gov.bt,gov.bt,SSL: no alternative certificate subject name matches target hostname 'cpanel.phpa.gov.bt',none
cpanel.phpa1.gov.bt,gov.bt,SSL: no alternative certificate subject name matches target hostname 'cpanel.phpa1.gov.bt',none
cpanel.phpa2.gov.bt,gov.bt,Could not resolve host: cpanel.phpa2.gov.bt,none
cpanel.rcbajo.gov.bt,gov.bt,SSL: no alternative certificate subject name matches target hostname 'cpanel.rcbajo.gov.bt',none
cpanel.rdtc.gov.bt,gov.bt,Could not resolve host: cpanel.rdtc.gov.bt,none
cpanel.redcl.gov.bt,gov.bt,Could not resolve host: cpanel.redcl.gov.bt,none
cpanel.rldczhemgang.gov.bt,gov.bt,SSL: no alternative certificate subject name matches target hostname 'cpanel.rldczhemgang.gov.bt',none
cpanel.sarpangsherig.gov.bt,gov.bt,SSL: no alternative certificate subject name matches target hostname 'cpanel.sarpangsherig.gov.bt',none
cpanel.toweroftrongsa.gov.bt,gov.bt,200,none
cpanel.wangduedzong.gov.bt,gov.bt,SSL: no alternative certificate subject name matches target hostname 'cpanel.wangduedzong.gov.bt',none
cpanel.zilukhamss.education.gov.bt,gov.bt,Could not resolve host: cpanel.zilukhamss.education.gov.bt,none
cpcalendars.bea.gov.bt,gov.bt,Could not resolve host: cpcalendars.bea.gov.bt,none
cpcalendars.bicma.gov.bt,gov.bt,Could not resolve host: cpcalendars.bicma.gov.bt,none
cpcalendars.changrigphelps.education.gov.bt,gov.bt,Could not resolve host: cpcalendars.changrigphelps.education.gov.bt,none
cpcalendars.dra.gov.bt,gov.bt,Could not resolve host: cpcalendars.dra.gov.bt,none
cpcalendars.judiciary.gov.bt,gov.bt,Could not resolve host: cpcalendars.judiciary.gov.bt,none
cpcalendars.mediacouncil.gov.bt,gov.bt,Could not resolve host: cpcalendars.mediacouncil.gov.bt,none
cpcalendars.mhpa.gov.bt,gov.bt,Could not resolve host: cpcalendars.mhpa.gov.bt,none
cpcalendars.nationalmuseum.gov.bt,gov.bt,Could not resolve host: cpcalendars.nationalmuseum.gov.bt,none
cpcalendars.nca.gov.bt,gov.bt,Could not resolve host: cpcalendars.nca.gov.bt,none
cpcalendars.nfc.gov.bt,gov.bt,Could not resolve host: cpcalendars.nfc.gov.bt,none
cpcalendars.nppc.gov.bt,gov.bt,403,none
cpcalendars.nssc.gov.bt,gov.bt,403,none
cpcalendars.phpa.gov.bt,gov.bt,Could not resolve host: cpcalendars.phpa.gov.bt,none
cpcalendars.phpa1.gov.bt,gov.bt,Could not resolve host: cpcalendars.phpa1.gov.bt,none
cpcalendars.phpa2.gov.bt,gov.bt,Could not resolve host: cpcalendars.phpa2.gov.bt,none
cpcalendars.redcl.gov.bt,gov.bt,Could not resolve host: cpcalendars.redcl.gov.bt,none
cpcalendars.rldczhemgang.gov.bt,gov.bt,Could not resolve host: cpcalendars.rldczhemgang.gov.bt,none
cpcalendars.sarpangsherig.gov.bt,gov.bt,Could not resolve host: cpcalendars.sarpangsherig.gov.bt,none
cpcalendars.toweroftrongsa.gov.bt,gov.bt,Could not resolve host: cpcalendars.toweroftrongsa.gov.bt,none
cpcalendars.zilukhamss.education.gov.bt,gov.bt,Could not resolve host: cpcalendars.zilukhamss.education.gov.bt,none
cpcontacts.bea.gov.bt,gov.bt,Could not resolve host: cpcontacts.bea.gov.bt,none
cpcontacts.bicma.gov.bt,gov.bt,Could not resolve host: cpcontacts.bicma.gov.bt,none
cpcontacts.changrigphelps.education.gov.bt,gov.bt,Could not resolve host: cpcontacts.changrigphelps.education.gov.bt,none
cpcontacts.dra.gov.bt,gov.bt,Could not resolve host: cpcontacts.dra.gov.bt,none
cpcontacts.judiciary.gov.bt,gov.bt,Could not resolve host: cpcontacts.judiciary.gov.bt,none
cpcontacts.mediacouncil.gov.bt,gov.bt,Could not resolve host: cpcontacts.mediacouncil.gov.bt,none
cpcontacts.mhpa.gov.bt,gov.bt,Could not resolve host: cpcontacts.mhpa.gov.bt,none
cpcontacts.nationalmuseum.gov.bt,gov.bt,Could not resolve host: cpcontacts.nationalmuseum.gov.bt,none
cpcontacts.nca.gov.bt,gov.bt,Could not resolve host: cpcontacts.nca.gov.bt,none
cpcontacts.nfc.gov.bt,gov.bt,Could not resolve host: cpcontacts.nfc.gov.bt,none
cpcontacts.nppc.gov.bt,gov.bt,403,none
cpcontacts.nssc.gov.bt,gov.bt,403,none
cpcontacts.phpa.gov.bt,gov.bt,Could not resolve host: cpcontacts.phpa.gov.bt,none
cpcontacts.phpa1.gov.bt,gov.bt,Could not resolve host: cpcontacts.phpa1.gov.bt,none
cpcontacts.phpa2.gov.bt,gov.bt,Could not resolve host: cpcontacts.phpa2.gov.bt,none
cpcontacts.redcl.gov.bt,gov.bt,Could not resolve host: cpcontacts.redcl.gov.bt,none
cpcontacts.rldczhemgang.gov.bt,gov.bt,Could not resolve host: cpcontacts.rldczhemgang.gov.bt,none
cpcontacts.sarpangsherig.gov.bt,gov.bt,Could not resolve host: cpcontacts.sarpangsherig.gov.bt,none
cpcontacts.toweroftrongsa.gov.bt,gov.bt,Could not resolve host: cpcontacts.toweroftrongsa.gov.bt,none
cpcontacts.zilukhamss.education.gov.bt,gov.bt,Could not resolve host: cpcontacts.zilukhamss.education.gov.bt,none
cpms.rbp.gov.bt,gov.bt,Connection timed out after 3000 milliseconds,none
cra.gov.bt,gov.bt,SSL certificate problem: unable to get local issuer certificate,none
cro.gov.bt,gov.bt,Could not resolve host: cro.gov.bt,none
crs.dit.gov.bt,gov.bt,Could not resolve host: crs.dit.gov.bt,none
data.cro.gov.bt,gov.bt,Could not resolve host: data.cro.gov.bt,none
dcsi.gov.bt,gov.bt,Could not resolve host: dcsi.gov.bt,none
ddm.gov.bt,gov.bt,Connection timed out after 3001 milliseconds,none
dgrk.covid19.gov.bt,gov.bt,302,none
dis.dra.gov.bt,gov.bt,Could not resolve host: dis.dra.gov.bt,none
disability.gov.bt,gov.bt,Could not resolve host: disability.gov.bt,none
dit.gov.bt,gov.bt,Could not resolve host: dit.gov.bt,none
dms.bloodsafety.gov.bt,gov.bt,301,none
dms.rcsc.gov.bt,gov.bt,Could not resolve host: dms.rcsc.gov.bt,none
doat.gov.bt,gov.bt,SSL: no alternative certificate subject name matches target hostname 'doat.gov.bt',none
doi.gov.bt,gov.bt,Operation timed out after 3002 milliseconds with 0 bytes received,5 ALT1.ASPMX.L.GOOGLE.COM.; 1 ASPMX.L.GOOGLE.COM.; 10 ALT4.ASPMX.L.GOOGLE.COM.; 5 ALT2.ASPMX.L.GOOGLE.COM.; 10 ALT3.ASPMX.L.GOOGLE.COM.
doim.gov.bt,gov.bt,SSL certificate problem: self-signed certificate,none
dra.gov.bt,gov.bt,SSL: no alternative certificate subject name matches target hostname 'dra.gov.bt',none
drc.gov.bt,gov.bt,301,none
drukhmis.gov.bt,gov.bt,302,5 ALT2.ASPMX.L.GOOGLE.COM.; 1 ASPMX.L.GOOGLE.COM.; 10 ALT4.ASPMX.L.GOOGLE.COM.; 10 ALT3.ASPMX.L.GOOGLE.COM.; 5 ALT1.ASPMX.L.GOOGLE.COM.
druktrace.gov.bt,gov.bt,Failed to connect to druktrace.gov.bt port 443 after 395 ms: Could not connect to server,none
ds-dgrk.covid19.gov.bt,gov.bt,Connection timed out after 3001 milliseconds,none
dss.nchm.gov.bt,gov.bt,Connection timed out after 3001 milliseconds,none
dys.gov.bt,gov.bt,Connection timed out after 3001 milliseconds,none
dzongkha.gov.bt,gov.bt,Operation timed out after 3000 milliseconds with 0 bytes received,none
ea.health.gov.bt,gov.bt,Connection timed out after 3000 milliseconds,none
eco.covid19.gov.bt,gov.bt,Could not resolve host: eco.covid19.gov.bt,none
ecob.gov.bt,gov.bt,Connection timed out after 3002 milliseconds,none
economicroadmap.gnhc.gov.bt,gov.bt,Connection timed out after 3001 milliseconds,none
edats.mof.gov.bt,gov.bt,302,none
egif.dit.gov.bt,gov.bt,200,none
egp.gov.bt,gov.bt,200,none
elitigation.judiciary.gov.bt,gov.bt,SSL certificate problem: self-signed certificate,none
eralis.rsta.gov.bt,gov.bt,200,none
erms.gnhc.gov.bt,gov.bt,Connection timed out after 3000 milliseconds,none
exam.rcsc.gov.bt,gov.bt,Could not resolve host: exam.rcsc.gov.bt,none
expe.jab.judiciary.gov.bt,gov.bt,Connection timed out after 3001 milliseconds,none
firms.dofps.gov.bt,gov.bt,302,none
ftp.ecob.gov.bt,gov.bt,Connection timed out after 3000 milliseconds,none
ftp.highcourt.gov.bt,gov.bt,SSL: no alternative certificate subject name matches target hostname 'ftp.highcourt.gov.bt',none
ftp.onlinetrongsa.gov.bt,gov.bt,Connection timed out after 3001 milliseconds,none
g2b.gov.bt,gov.bt,200,none
gate.covid19.gov.bt,gov.bt,SSL: no alternative certificate subject name matches target hostname 'gate.covid19.gov.bt',none
gdc.gov.bt,gov.bt,Could not resolve host: gdc.gov.bt,none
gems.ncwc.gov.bt,gov.bt,200,none
gims.gov.bt,gov.bt,SSL certificate problem: unable to get local issuer certificate,none
gms.tourism.gov.bt,gov.bt,200,none
gnhc.gov.bt,gov.bt,Connection timed out after 3000 milliseconds,none
gokab-dgrk.covid19.gov.bt,gov.bt,SSL: no alternative certificate subject name matches target hostname 'gokab-dgrk.covid19.gov.bt',none
gov.bt,gov.bt,,10 ASPMX2.GOOGLEMAIL.COM.; 5 ALT1.ASPMX.L.GOOGLE.COM.; 10 ASPMX3.GOOGLEMAIL.COM.; 5 ALT2.ASPMX.L.GOOGLE.COM.; 1 ASPMX.L.GOOGLE.COM.
guru.mof.gov.bt,gov.bt,Connection timed out after 3001 milliseconds,none
helpdesk.moaf.gov.bt,gov.bt,Could not resolve host: helpdesk.moaf.gov.bt,none
highcourt.gov.bt,gov.bt,200,10 yongnay.druknet.bt.
hrisof.mof.gov.bt,gov.bt,Connection timed out after 3001 milliseconds,none
hub.neyduetewa.gov.bt,gov.bt,200,none
i.mof.gov.bt,gov.bt,SSL: no alternative certificate subject name matches target hostname 'i.mof.gov.bt',none
iims.doi.gov.bt,gov.bt,200,none
ipv6.bea.gov.bt,gov.bt,Could not resolve host: ipv6.bea.gov.bt,none
ipv6.bicma.gov.bt,gov.bt,Could not resolve host: ipv6.bicma.gov.bt,none
ipv6.changrigphelps.education.gov.bt,gov.bt,Could not resolve host: ipv6.changrigphelps.education.gov.bt,none
ipv6.dra.gov.bt,gov.bt,Could not resolve host: ipv6.dra.gov.bt,none
ipv6.mediacouncil.gov.bt,gov.bt,Could not resolve host: ipv6.mediacouncil.gov.bt,none
ipv6.mhpa.gov.bt,gov.bt,Could not resolve host: ipv6.mhpa.gov.bt,none
ipv6.nationalmuseum.gov.bt,gov.bt,Could not resolve host: ipv6.nationalmuseum.gov.bt,none
ipv6.nfc.gov.bt,gov.bt,Could not resolve host: ipv6.nfc.gov.bt,none
ipv6.phpa.gov.bt,gov.bt,Could not resolve host: ipv6.phpa.gov.bt,none
ipv6.phpa1.gov.bt,gov.bt,Could not resolve host: ipv6.phpa1.gov.bt,none
ipv6.phpa2.gov.bt,gov.bt,Could not resolve host: ipv6.phpa2.gov.bt,none
ipv6.redcl.gov.bt,gov.bt,Could not resolve host: ipv6.redcl.gov.bt,none
ipv6.rldczhemgang.gov.bt,gov.bt,Could not resolve host: ipv6.rldczhemgang.gov.bt,none
ipv6.sarpangsherig.gov.bt,gov.bt,Could not resolve host: ipv6.sarpangsherig.gov.bt,none
ipv6.toweroftrongsa.gov.bt,gov.bt,Could not resolve host: ipv6.toweroftrongsa.gov.bt,none
ipv6.zilukhamss.education.gov.bt,gov.bt,Could not resolve host: ipv6.zilukhamss.education.gov.bt,dig error
jab.judiciary.gov.bt,gov.bt,Could not resolve host: jab.judiciary.gov.bt,none
jdwnrh.gov.bt,gov.bt,403,5 ALT1.ASPMX.L.GOOGLE.COM.; 10 ALT3.ASPMX.L.GOOGLE.COM.; 10 ALT4.ASPMX.L.GOOGLE.COM.; 1 ASPMX.L.GOOGLE.COM.; 5 ALT2.ASPMX.L.GOOGLE.COM.
judiciary.gov.bt,gov.bt,200,none
kems-dgrk.covid19.gov.bt,gov.bt,403,none
lfs.rcsc.gov.bt,gov.bt,Could not resolve host: lfs.rcsc.gov.bt,none
lims.bafra.gov.bt,gov.bt,Could not resolve host: lims.bafra.gov.bt,dig error
link.covid19.gov.bt,gov.bt,Connection timed out after 3001 milliseconds,none
mail.bea.gov.bt,gov.bt,Could not resolve host: mail.bea.gov.bt,none
mail.bicma.gov.bt,gov.bt,Could not resolve host: mail.bicma.gov.bt,none
mail.bmhc.gov.bt,gov.bt,SSL: no alternative certificate subject name matches target hostname 'mail.bmhc.gov.bt',none
mail.changrigphelps.education.gov.bt,gov.bt,Could not resolve host: mail.changrigphelps.education.gov.bt,none
mail.cra.gov.bt,gov.bt,SSL certificate problem: self-signed certificate in certificate chain,none
mail.cro.gov.bt,gov.bt,Could not resolve host: mail.cro.gov.bt,none
mail.dcsi.gov.bt,gov.bt,Could not resolve host: mail.dcsi.gov.bt,none
mail.dra.gov.bt,gov.bt,Could not resolve host: mail.dra.gov.bt,none
mail.ecob.gov.bt,gov.bt,SSL: no alternative certificate subject name matches target hostname 'mail.ecob.gov.bt',none
mail.highcourt.gov.bt,gov.bt,SSL: no alternative certificate subject name matches target hostname 'mail.highcourt.gov.bt',none
mail.judiciary.gov.bt,gov.bt,Could not resolve host: mail.judiciary.gov.bt,none
mail.mediacouncil.gov.bt,gov.bt,Could not resolve host: mail.mediacouncil.gov.bt,none
mail.mhpa.gov.bt,gov.bt,Could not resolve host: mail.mhpa.gov.bt,none
mail.mongaredu.gov.bt,gov.bt,Could not resolve host: mail.mongaredu.gov.bt,none
mail.nationalmuseum.gov.bt,gov.bt,Could not resolve host: mail.nationalmuseum.gov.bt,none
mail.nca.gov.bt,gov.bt,Could not resolve host: mail.nca.gov.bt,none
mail.neyduetewa.gov.bt,gov.bt,200,none
mail.nfc.gov.bt,gov.bt,Could not resolve host: mail.nfc.gov.bt,none
mail.nfdc.gov.bt,gov.bt,Could not resolve host: mail.nfdc.gov.bt,none
mail.nppc.gov.bt,gov.bt,Could not resolve host: mail.nppc.gov.bt,none
mail.nppc.gov.bt.cp-51.webhostbox.net,gov.bt,SSL: no alternative certificate subject name matches target hostname 'mail.nppc.gov.bt.cp-51.webhostbox.net',none
mail.nssc.gov.bt,gov.bt,301,0 nssc.gov.bt.
mail.phpa.gov.bt,gov.bt,SSL: no alternative certificate subject name matches target hostname 'mail.phpa.gov.bt',none
mail.phpa1.gov.bt,gov.bt,Could not resolve host: mail.phpa1.gov.bt,none
mail.phpa2.gov.bt,gov.bt,SSL: no alternative certificate subject name matches target hostname 'mail.phpa2.gov.bt',none
mail.rcbajo.gov.bt,gov.bt,TLS connect error: error:0A000126:SSL routines::unexpected eof while reading,none
mail.rdtc.gov.bt,gov.bt,Could not resolve host: mail.rdtc.gov.bt,none
mail.redcl.gov.bt,gov.bt,Could not resolve host: mail.redcl.gov.bt,none
mail.rldczhemgang.gov.bt,gov.bt,SSL: no alternative certificate subject name matches target hostname 'mail.rldczhemgang.gov.bt',none
mail.sarpangsherig.gov.bt,gov.bt,SSL: no alternative certificate subject name matches target hostname 'mail.sarpangsherig.gov.bt',none
mail.thimphu.gov.bt,gov.bt,Could not resolve host: mail.thimphu.gov.bt,none
mail.toweroftrongsa.gov.bt,gov.bt,Could not resolve host: mail.toweroftrongsa.gov.bt,none
