subdomain,http_status,mx
acgp.gov.gn,200,0 acgp-gov-gn.mail.protection.outlook.com.
acturelais.fonctionpublique.gov.gn,301,none
admin.esigl.sante.gov.gn,Could not resolve host: admin.esigl.sante.gov.gn,none
admin.presidence.gov.gn,200,none
aficcon.gov.gn,Connection timed out after 3000 milliseconds,none
agespi.gov.gn,200,10 mx10.antispam.mailspamprotection.com.; 20 mx20.antispam.mailspamprotection.com.; 30 mx30.antispam.mailspamprotection.com.
agri-guinee.fonctionpublique.gov.gn,301,none
agriculture.gov.gn,200,0 agriculture-gov-gn.mail.protection.outlook.com.
agriguinee.fonctionpublique.gov.gn,301,none
aguifil.gov.gn,200,0 aguifil-gov-gn.mail.protection.outlook.com.
aguipe.gov.gn,200,30 mx30.antispam.mailspamprotection.com.; 0 mx10.antispam.mailspamprotection.com.; 20 mx20.antispam.mailspamprotection.com.
allianceafp.fonctionpublique.gov.gn,301,none
ambaguichine.gov.gn,200,20 mx20.mailspamprotection.com.; 30 mx30.mailspamprotection.com.; 10 mx10.mailspamprotection.com.
ambaguipretoria.gouvernement.gov.gn,SSL: no alternative certificate subject name matches target hostname 'ambaguipretoria.gouvernement.gov.gn',none
ambaguipretoria.mae.gov.gn,Could not resolve host: ambaguipretoria.mae.gov.gn,none
amguinee.fonctionpublique.gov.gn,301,none
analyse.mef.gov.gn,302,none
anasa.gov.gn,200,20 mx20.antispam.mailspamprotection.com.; 10 mx10.antispam.mailspamprotection.com.; 30 mx30.antispam.mailspamprotection.com.
angeie.gov.gn,Connection timed out after 3000 milliseconds,none
anie.anies.gov.gn,Recv failure: Connexion ré-initialisée par le correspondant,none
anien.gov.gn,Failed to connect to anien.gov.gn port 443 after 185 ms: Could not connect to server,0 localhost.
anies.gov.gn,200,0 mail.anies.gov.gn.
anlc.gouvernement.gov.gn,SSL: no alternative certificate subject name matches target hostname 'anlc.gouvernement.gov.gn',none
api.nifp.mbudget.gov.gn,Connection timed out after 3000 milliseconds,none
apip.gov.gn,200,10 aspmx3.googlemail.com.; 1 aspmx.l.google.com.; 10 aspmx2.googlemail.com.; 5 alt2.aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.
application.anasa.gov.gn,200,none
arpt.gov.gn,Could not resolve host: arpt.gov.gn,0 arpt-gov-gn.mail.protection.outlook.com.; 1 mail.arpt.gov.gn.
assemblee.gov.gn,Failed to connect to assemblee.gov.gn port 443 after 317 ms: Could not connect to server,0 localhost.
atvguinee.fonctionpublique.gov.gn,301,none
autodiscover.arpt.gov.gn,Failed to connect to autodiscover.arpt.gov.gn port 443 after 185 ms: Could not connect to server,none
autodiscover.fonctionpublique.gov.gn,301,none
balance.mef.gov.gn,Could not resolve host: balance.mef.gov.gn,none
bambouguinee.fonctionpublique.gov.gn,301,none
bap.mplan.gov.gn,SSL: no alternative certificate subject name matches target hostname 'bap.mplan.gov.gn',10 epsilon.sitelutions.com.
bdg.gouvernement.gov.gn,SSL: no alternative certificate subject name matches target hostname 'bdg.gouvernement.gov.gn',none
bdg.gov.gn,Could not resolve host: bdg.gov.gn,none
bes.gouvernement.gov.gn,SSL: no alternative certificate subject name matches target hostname 'bes.gouvernement.gov.gn',none
bes.gov.gn,SSL: no alternative certificate subject name matches target hostname 'bes.gov.gn',10 epsilon.sitelutions.com.
bi.esigl.sante.gov.gn,Could not resolve host: bi.esigl.sante.gov.gn,none
bmc.gouvernement.gov.gn,SSL: no alternative certificate subject name matches target hostname 'bmc.gouvernement.gov.gn',none
buse.mbudget.gov.gn,SSL certificate problem: certificate has expired,none
call.mines.gov.gn,301,none
camion.societenavaleguineenne.gov.gn,200,none
ccg.gouvernement.gov.gn,SSL: no alternative certificate subject name matches target hostname 'ccg.gouvernement.gov.gn',none
ccg.gov.gn,SSL: no alternative certificate subject name matches target hostname 'ccg.gov.gn',10 epsilon.sitelutions.com.
centif.mef.gov.gn,Could not resolve host: centif.mef.gov.gn,none
cfu.mbudget.gov.gn,Could not resolve host: cfu.mbudget.gov.gn,none
citoyennet.fonctionpublique.gov.gn,301,none
citoyennete.fonctionpublique.gov.gn,301,none
cloud.anssi.gov.gn,Could not resolve host: cloud.anssi.gov.gn,none
cloud.fim.gov.gn,502,none
cloud.maege.gov.gn,Could not resolve host: cloud.maege.gov.gn,none
cloud.mbudget.gov.gn,302,10 dntech-dedicated.sitelutions.com.
cloud.mines.gov.gn,Operation timed out after 3001 milliseconds with 0 bytes received,none
cnag.gov.gn,Could not resolve host: cnag.gov.gn,none
cocan.gouvernement.gov.gn,SSL: no alternative certificate subject name matches target hostname 'cocan.gouvernement.gov.gn',none
cocan2023.gov.gn,Could not resolve host: cocan2023.gov.gn,none
codebarre.mbudget.gov.gn,Could not resolve host: codebarre.mbudget.gov.gn,none
collabora.fim.gov.gn,SSL certificate problem: self-signed certificate in certificate chain,none
collabora.maege.gov.gn,Could not resolve host: collabora.maege.gov.gn,none
collabora.mines.gov.gn,Failed to connect to collabora.mines.gov.gn port 443 after 223 ms: Could not connect to server,none
collecte.anasa.gov.gn,302,none
commerce.gouvernement.gov.gn,SSL: no alternative certificate subject name matches target hostname 'commerce.gouvernement.gov.gn',none
commerce.gov.gn,301,none
config.mae.gov.gn,Could not resolve host: config.mae.gov.gn,none
cooperation.gov.gn,SSL: no alternative certificate subject name matches target hostname 'cooperation.gov.gn',none
courconstitutionnelle.gov.gn,SSL: no alternative certificate subject name matches target hostname 'courconstitutionnelle.gov.gn',none
courrier.fodip.gov.gn,Could not resolve host: courrier.fodip.gov.gn,none
courrier.maege.gov.gn,Could not resolve host: courrier.maege.gov.gn,none
courrier.mef.gov.gn,Could not resolve host: courrier.mef.gov.gn,none
courtecomgn.fonctionpublique.gov.gn,301,none
cpanel.dni.gov.gn,Could not resolve host: cpanel.dni.gov.gn,none
cpanel.fonctionpublique.gov.gn,301,none
cpanel.mef.gov.gn,Could not resolve host: cpanel.mef.gov.gn,none
cpanel.mines.gov.gn,200,none
cpcalendars.fonctionpublique.gov.gn,301,none
cpcontacts.fonctionpublique.gov.gn,Could not resolve host: cpcontacts.fonctionpublique.gov.gn,none
cpdm.mines.gov.gn,200,none
cps.sante.gov.gn,302,none
csm.gov.gn,301,10 mx10.antispam.mailspamprotection.com.; 30 mx30.antispam.mailspamprotection.com.; 20 mx20.antispam.mailspamprotection.com.
dao.mef.gov.gn,Could not resolve host: dao.mef.gov.gn,none
dashboard.mbudget.gov.gn,302,none
dashboard.mef.gov.gn,Could not resolve host: dashboard.mef.gov.gn,none
dashboard.sante.gov.gn,Could not resolve host: dashboard.sante.gov.gn,none
db.esigl.sante.gov.gn,Could not resolve host: db.esigl.sante.gov.gn,none
demo.sgg.gov.gn,200,none
dev.ecp.mesrs.gov.gn,Could not resolve host: dev.ecp.mesrs.gov.gn,none
dev.mesrs.gov.gn,Could not resolve host: dev.mesrs.gov.gn,none
dgd.gov.gn,Could not resolve host: dgd.gov.gn,none
dgd.mbudget.gov.gn,301,none
dhis2.sante.gov.gn,Connection timed out after 3002 milliseconds,none
diasporaguinee.gov.gn,Could not resolve host: diasporaguinee.gov.gn,none
directoirenational.gouvernement.gov.gn,Could not resolve host: directoirenational.gouvernement.gov.gn,none
dnb.gov.gn,Could not resolve host: dnb.gov.gn,none
dncf.mef.gov.gn,Could not resolve host: dncf.mef.gov.gn,none
dncmp.mef.gov.gn,Could not resolve host: dncmp.mef.gov.gn,none
dndapd.mef.gov.gn,Could not resolve host: dndapd.mef.gov.gn,none
dnde.mplan.gov.gn,SSL: no alternative certificate subject name matches target hostname 'dnde.mplan.gov.gn',10 epsilon.sitelutions.com.
dneep.mef.gov.gn,Could not resolve host: dneep.mef.gov.gn,none
dni.gov.gn,Could not resolve host: dni.gov.gn,none
dni.mbudget.gov.gn,301,none
dnip.gouvernement.gov.gn,SSL: no alternative certificate subject name matches target hostname 'dnip.gouvernement.gov.gn',none
dnip.mplan.gov.gn,Could not resolve host: dnip.mplan.gov.gn,none
dnpd.gouvernement.gov.gn,SSL: no alternative certificate subject name matches target hostname 'dnpd.gouvernement.gov.gn',none
dnpd.mplan.gov.gn,SSL: no alternative certificate subject name matches target hostname 'dnpd.mplan.gov.gn',none
dnpeip.mef.gov.gn,Could not resolve host: dnpeip.mef.gov.gn,none
dnpp.gouvernement.gov.gn,SSL: no alternative certificate subject name matches target hostname 'dnpp.gouvernement.gov.gn',none
dnpp.mplan.gov.gn,SSL: no alternative certificate subject name matches target hostname 'dnpp.mplan.gov.gn',none
dntcmp.mef.gov.gn,Could not resolve host: dntcmp.mef.gov.gn,none
dnti.mpten.gov.gn,Could not resolve host: dnti.mpten.gov.gn,none
e2i-guinee.fonctionpublique.gov.gn,301,none
ebiassi.mbudget.gov.gn,Could not resolve host: ebiassi.mbudget.gov.gn,none
ecp.mesrs.gov.gn,Could not resolve host: ecp.mesrs.gov.gn,none
election.courconstitutionnelle.gov.gn,Could not resolve host: election.courconstitutionnelle.gov.gn,none
elevage.gov.gn,Could not resolve host: elevage.gov.gn,none
emploi224.fonctionpublique.gov.gn,Could not resolve host: emploi224.fonctionpublique.gov.gn,none
ena.fonctionpublique.gov.gn,Could not resolve host: ena.fonctionpublique.gov.gn,none
entrepot.sante.gov.gn,302,none
erp.mbudget.gov.gn,Could not resolve host: erp.mbudget.gov.gn,none
esigl.sante.gov.gn,Could not resolve host: esigl.sante.gov.gn,none
etaguinee.fonctionpublique.gov.gn,301,none
etax.dni.gov.gn,Could not resolve host: etax.dni.gov.gn,none
etax.gov.gn,200,none
evoucher.gov.gn,Could not resolve host: evoucher.gov.gn,none
fagiee.fodip.gov.gn,Could not resolve host: fagiee.fodip.gov.gn,none
fdes.mplan.gov.gn,SSL: no alternative certificate subject name matches target hostname 'fdes.mplan.gov.gn',none
fer.gov.gn,200,0 epsilon.sitelutions.com.
fim.gov.gn,SSL: no alternative certificate subject name matches target hostname 'fim.gov.gn',none
fodip.gov.gn,200,none
fonctionpublique.gov.gn,200,none
formulaire.arpt.gov.gn,Connection timed out after 3002 milliseconds,none
gbengbedinews.fonctionpublique.gov.gn,Could not resolve host: gbengbedinews.fonctionpublique.gov.gn,none
gec.fodip.gov.gn,Could not resolve host: gec.fodip.gov.gn,none
gec.mines.gov.gn,302,none
gendarmerie.gov.gn,SSL: no alternative certificate subject name matches target hostname 'gendarmerie.gov.gn',none
gnoumafm.fonctionpublique.gov.gn,301,none
gouv.sgg.gov.gn,200,none
gouvernement.gov.gn,200,none
gov.gn,ConnectException,none
guceg.gov.gn,200,none
guineeinfrastructure.fonctionpublique.gov.gn,301,none
guineesociete.fonctionpublique.gov.gn,301,none
gupol.gov.gn,TLS connect error: error:0A000438:SSL routines::tlsv1 alert internal error,none
hac.gov.gn,Could not resolve host: hac.gov.gn,none
hasigui.gov.gn,200,0 hasigui.gov.gn.
hopigestion.hasigui.gov.gn,TLS connect error: error:0A000458:SSL routines::tlsv1 unrecognized name,none
igf.mef.gov.gn,Could not resolve host: igf.mef.gov.gn,none
ihrisguinee.sante.gov.gn,302,none
iinfospremiere.fonctionpublique.gov.gn,301,none
inamo.gov.gn,SSL: no alternative certificate subject name matches target hostname 'inamo.gov.gn',none
independance.gov.gn,Could not resolve host: independance.gov.gn,none
independances.gouvernement.gov.gn,200,none
info.sante.gov.gn,Could not resolve host: info.sante.gov.gn,none
infochrono.fonctionpublique.gov.gn,301,none
infocommunication.gov.gn,Could not resolve host: infocommunication.gov.gn,none
infyom.societenavaleguineenne.gov.gn,200,none
ing.sgg.gov.gn,Could not resolve host: ing.sgg.gov.gn,none
ins.mplan.gov.gn,SSL: no alternative certificate subject name matches target hostname 'ins.mplan.gov.gn',none
inu.gov.gn,Could not resolve host: inu.gov.gn,none
invest.gov.gn,Could not resolve host: invest.gov.gn,none
isim-unt.fonctionpublique.gov.gn,Could not resolve host: isim-unt.fonctionpublique.gov.gn,none
jeunesse.gov.gn,301,none
justiceguinee.gov.gn,Could not resolve host: justiceguinee.gov.gn,none
ktechplusweb.fonctionpublique.gov.gn,301,none
