type,label,website,hostname,level
government_agency,Agency for Innovation and Technology Transfer,http://aitt.md/en/aitt.html,aitt.md,
university,"""Alexandru cel Bun"" Military Academy",https://amfa.army.md/,amfa.army.md,university
university,"Academy of Music, Theatre and Fine Arts of Moldova",http://www.amtap.md,amtap.md,university
government_agency,National Agency for Archaeology,http://ana.md,ana.md,
government_agency,National Agency for Energy Regulation of the Republic of Moldova,http://www.anre.md,anre.md,
government_agency,National Agency for Public Health,https://ansp.md/,ansp.md,
ministry,Ministry of Defense,https://www.army.md/,army.md,
constitutional_court,Armed Forces of the Republic of Moldova,https://www.army.md/,army.md,
government_agency,Armed Forces of the Republic of Moldova,https://www.army.md/,army.md,
government_agency,Ministry of Defense,https://www.army.md/,army.md,central
university,Academy of Economic Studies of Moldova,http://www.ase.md,ase.md,university
university,Q20263487,http://www.aticmd.md/,aticmd.md,university
government_agency,Q114640735,https://balti.md/,balti.md,central-1
government_agency,National Bank of Moldova,http://www.bnm.md/,bnm.md,
government_agency,National Library of Moldova,http://www.bnrm.md,bnrm.md,
government_agency,National Book Chamber of the Republic of Moldova,http://www.bookchamber.md,bookchamber.md,
government_agency,"Embassy of Germany, Chișinău",https://chisinau.diplo.de/,chisinau.diplo.de,central
government_agency,embassy of Qatar in Moldova,https://chisinau.embassy.qa/,chisinau.embassy.qa,central
government_agency,"Embassy of Romania, Chișinău",http://chisinau.mae.ro/,chisinau.mae.ro,central
government_agency,"Embassy of Hungary, Chișinău",https://chisinau.mfa.gov.hu/,chisinau.mfa.gov.hu,central
government_agency,International Center for Advanced Training and Research in Physics,https://cifra-c2unesco.ro,cifra-c2unesco.ro,
government_agency,National Heraldry Commission,https://cnh.prm.md,cnh.prm.md,
government_agency,Constitutional Court of Moldova,https://www.constcourt.md/?l=en,constcourt.md,central
government_agency,Constitutional Court of Moldova,https://www.constcourt.md/?l=ru,constcourt.md,central
government_agency,Constitutional Court of Moldova,https://www.constcourt.md/?l=ro,constcourt.md,central
government_agency,Supreme Court of Justice of Moldova,http://www.csj.md/,csj.md,
government_agency,Agency for Inspection of Monuments,https://e-patrimoniu.md/,e-patrimoniu.md,
government_agency,Delegation of the European Union to Moldova,https://www.eeas.europa.eu/delegations/moldova_en,eeas.europa.eu,
