field,text
country_name,"Republic of Ghana"
government_type,"presidential republic"
capital,"Accra"
chief_of_state,"President John Dramani MAHAMA (since 7 January 2025)"
head_of_government,"President John Dramani MAHAMA (since 7 January 2025)"
judicial_highest_courts,"Supreme Court (consists of the chief justice and 13 justices)"
constitution_history,"several previous; latest drafted 31 March 1992, approved and promulgated 28 April 1992, entered into force 7 January 1993"
