subdomain,http_status,mx
aansluiting-aanleveren-acc.overheid.nl,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
aansluiting-aanleveren-prd.overheid.nl,ConnectException > UnresolvedAddressException,
aansluiting-aanleveren-tst.overheid.nl,ConnectException > UnresolvedAddressException,
acc-energielabels.gebouwen.overheid.nl,ConnectException > UnresolvedAddressException,
acc-int.mijn.overheid.nl,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
acc-internationaal.ondernemen.overheid.nl,403,
acc.contactherstelservice.lpc.mijn.overheid.nl,ConnectException > UnresolvedAddressException,
acc.digid-stub.lpc.mijn.overheid.nl,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
acc.eidas-stub.lpc.mijn.overheid.nl,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
acc.federatie.mijn.overheid.nl,ConnectException > UnresolvedAddressException,
acc.mail.mijnoverheid.nl,ConnectException > UnresolvedAddressException,
acc.mijn.overheid.nl,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
acc.nederlandseoverheid.nl,ConnectException > UnresolvedAddressException,
acc.omgevingswet.overheid.nl,200,
acc.overheid.nl,ConnectException > UnresolvedAddressException,
acc.picard.mijn.overheid.nl,ConnectException > UnresolvedAddressException,
acc.statistiek.mijn.overheid.nl,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
acc.stub.mijn.overheid.nl,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
acc.stubs.lpc.mijn.overheid.nl,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
acc.wegwijzer.overheid.nl,403,
acc0.mijn.overheid.nl,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
acc1.mijn.overheid.nl,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
acc1.picard.mijn.overheid.nl,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
acc1zoekdienst.overheid.nl,ConnectException > UnresolvedAddressException,
acc2.mijn.overheid.nl,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
acc2zoekdienst.overheid.nl,ConnectException > UnresolvedAddressException,
acc3.mijn.overheid.nl,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
acc4.mijn.overheid.nl,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
acc5.mijn.overheid.nl,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
acc6.mijn.overheid.nl,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
acc7.mijn.overheid.nl,ConnectException > UnresolvedAddressException,
acc8.mijn.overheid.nl,ConnectException > UnresolvedAddressException,
acc9.mijn.overheid.nl,ConnectException > UnresolvedAddressException,
acceptatie.federatie.overheid.nl,ConnectException > UnresolvedAddressException,
acceptatie.omgevingswet.overheid.nl,ConnectException > UnresolvedAddressException,
ack.omgevingswet.overheid.nl,ConnectException > UnresolvedAddressException,
acp.ondernemersplein.overheid.nl,ConnectException > UnresolvedAddressException,
activemq.beheer.acc.omgevingswet.overheid.nl,ConnectException > UnresolvedAddressException,
activemq.beheer.bta.omgevingswet.overheid.nl,ConnectException > UnresolvedAddressException,
activemq.beheer.dmo.omgevingswet.overheid.nl,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
activemq.beheer.enabling.omgevingswet.overheid.nl,ConnectException > UnresolvedAddressException,
activemq.beheer.int.omgevingswet.overheid.nl,ConnectException > UnresolvedAddressException,
activemq.beheer.int02.omgevingswet.overheid.nl,ConnectException > UnresolvedAddressException,
activemq.beheer.int12.omgevingswet.overheid.nl,ConnectException > UnresolvedAddressException,
activemq.beheer.int13.omgevingswet.overheid.nl,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
activemq.beheer.int13m.omgevingswet.overheid.nl,ConnectException > UnresolvedAddressException,
activemq.beheer.int2905.omgevingswet.overheid.nl,ConnectException > UnresolvedAddressException,
activemq.beheer.intbhr.omgevingswet.overheid.nl,ConnectException > UnresolvedAddressException,
activemq.beheer.inte2e.omgevingswet.overheid.nl,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
activemq.beheer.integratie.omgevingswet.overheid.nl,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
activemq.beheer.intpatch.omgevingswet.overheid.nl,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
activemq.beheer.omgevingswet.overheid.nl,ConnectException > UnresolvedAddressException,
activemq.beheer.perf.omgevingswet.overheid.nl,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
activemq.beheer.pre.omgevingswet.overheid.nl,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
activemq.beheer.tst2905.omgevingswet.overheid.nl,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
afval.acc.omgevingswet.overheid.nl,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
afval.int.omgevingswet.overheid.nl,ConnectException > UnresolvedAddressException,
afval.omgevingswet.overheid.nl,ConnectException > UnresolvedAddressException,
afval.pre.omgevingswet.overheid.nl,ConnectException > UnresolvedAddressException,
algoritme.overheid.nl,302,
algoritmen.overheid.nl,302,
algoritmes.overheid.nl,302,
almanak-redactie.overheid.nl,ConnectException > UnresolvedAddressException,
almanak.overheid.nl,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
almanak.zboregister.overheid.nl,ConnectException > UnresolvedAddressException,
api-admin.developer.overheid.nl,404,
api-tst-sp.cup.overheid.nl,ConnectException > UnresolvedAddressException,
api-tst.cup.overheid.nl,ConnectException > UnresolvedAddressException,
api.acc.mijn.overheid.nl,ConnectException > UnresolvedAddressException,
api.acc1.mijn.overheid.nl,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
api.acc2.mijn.overheid.nl,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
api.acp.ondernemersplein.overheid.nl,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
api.cup.overheid.nl,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
api.developer.overheid.nl,404,
api.dn.acc.mijn.overheid.nl,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
api.dn.acc1.mijn.overheid.nl,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
api.dn.acc1.picard.mijn.overheid.nl,ConnectException > UnresolvedAddressException,
api.dn.tst1.mijn.overheid.nl,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
api.mijn.overheid.nl,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
api.ondernemersplein.overheid.nl,404,
api.preprod.mijn.overheid.nl,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
api.staging.ondernemersplein.overheid.nl,ConnectException > UnresolvedAddressException,
api.standaarden.overheid.nl,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
api.tst.mijn.overheid.nl,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
api.tst.ondernemersplein.overheid.nl,ConnectException > UnresolvedAddressException,
api.tst0.mijn.overheid.nl,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
api.tst1.mijn.overheid.nl,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
api.tst2.mijn.overheid.nl,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
api.tst3.mijn.overheid.nl,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
api.tst4.mijn.overheid.nl,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
api.tst5.mijn.overheid.nl,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
api.tst6.mijn.overheid.nl,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
api.tst7.mijn.overheid.nl,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
api.tst8.mijn.overheid.nl,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
apis.developer.overheid.nl,200,
artifact-pp1.toegang.overheid.nl,ConnectException > UnresolvedAddressException,
artifact-pp2.toegang.overheid.nl,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
artifact-rd1.toegang.overheid.nl,ConnectException > UnresolvedAddressException,
artifact-rd2.toegang.overheid.nl,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
att-eto.overheid.nl,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
auth.developer.overheid.nl,302,
autodiscover.beuningen.overheid.nl,ConnectException > UnresolvedAddressException,
autodiscover.koop.overheid.nl,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
bag.acceptatie.basisregistraties.overheid.nl,ConnectException > UnresolvedAddressException,
bag.basisregistraties.overheid.nl,301,
bag.test.basisregistraties.overheid.nl,301,
bag2.basisregistraties.overheid.nl,ConnectException > UnresolvedAddressException,
beheer-acc.overheid.nl,ConnectException > UnresolvedAddressException,
beheer.acc.omgevingswet.overheid.nl,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
beheer.acceptatie.omgevingswet.overheid.nl,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
beheer.ack.omgevingswet.overheid.nl,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
beheer.bta.omgevingswet.overheid.nl,ConnectException > UnresolvedAddressException,
beheer.dmo.omgevingswet.overheid.nl,ConnectException > UnresolvedAddressException,
beheer.enabeling.omgevingswet.overheid.nl,ConnectException > UnresolvedAddressException,
beheer.enabling.omgevingswet.overheid.nl,ConnectException > UnresolvedAddressException,
beheer.int.omgevingswet.overheid.nl,ConnectException > UnresolvedAddressException,
beheer.int02.omgevingswet.overheid.nl,ConnectException > UnresolvedAddressException,
beheer.int12.omgevingswet.overheid.nl,ConnectException > UnresolvedAddressException,
beheer.int13.omgevingswet.overheid.nl,ConnectException > UnresolvedAddressException,
beheer.int13m.omgevingswet.overheid.nl,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
beheer.int2905.omgevingswet.overheid.nl,ConnectException > UnresolvedAddressException,
beheer.intbhr.omgevingswet.overheid.nl,ConnectException > UnresolvedAddressException,
beheer.inte2e.omgevingswet.overheid.nl,ConnectException > UnresolvedAddressException,
beheer.integratie.omgevingswet.overheid.nl,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
beheer.integratie02.omgevingswet.overheid.nl,ConnectException > UnresolvedAddressException,
beheer.intpatch.omgevingswet.overheid.nl,ConnectException > UnresolvedAddressException,
beheer.omgevingswet.overheid.nl,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
beheer.overheid.nl,ConnectException > UnresolvedAddressException,
beheer.perf.omgevingswet.overheid.nl,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
beheer.pre.omgevingswet.overheid.nl,ConnectException > UnresolvedAddressException,
beheer.preprod.omgevingswet.overheid.nl,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
beheer.toepasbare-regels-analyseren.acc.omgevingswet.overheid.nl,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
