subdomain,http_status,mx
a-attendering.rijksoverheid.nl,ConnectException > UnresolvedAddressException,
a-cms.rijksoverheid.nl,ConnectException > UnresolvedAddressException,
a-cms1.rijksoverheid.nl,ConnectException > UnresolvedAddressException,
a-cms2.rijksoverheid.nl,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
a-downloads.persberichten.rijksoverheid.nl,ConnectException > UnresolvedAddressException,
a-feeds.rijksoverheid.nl,ConnectException > UnresolvedAddressException,
a-git.rijksoverheid.nl,ConnectException > UnresolvedAddressException,
a-jira.rijksoverheid.nl,ConnectException > UnresolvedAddressException,
a-logging.platformrijksoverheid.nl,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
a-logstash.rijksoverheid.nl,ConnectException > UnresolvedAddressException,
a-magazines.rijksoverheid.nl,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
a-magazinesintern.rijksoverheid.nl,ConnectException > UnresolvedAddressException,
a-nieuwsbrief.rijksoverheid.nl,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
a-opendata.rijksoverheid.nl,ConnectException > UnresolvedAddressException,
a-persbericht.rijksoverheid.nl,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
a-rss.persberichten.rijksoverheid.nl,ConnectException > UnresolvedAddressException,
a-servicedesk.rijksoverheid.nl,ConnectException > UnresolvedAddressException,
a-static.rijksoverheid.nl,ConnectException > UnresolvedAddressException,
a-voorlichting.rijksoverheid.nl,ConnectException > UnresolvedAddressException,
a-wiki.rijksoverheid.nl,ConnectException > UnresolvedAddressException,
a-www.rijksoverheid.nl,ConnectException > UnresolvedAddressException,
a1.platformrijksoverheid.nl,ConnectException > UnresolvedAddressException,
abonneren.rijksoverheid.nl,ConnectException > UnresolvedAddressException,
abonnerenmedia.rijksoverheid.nl,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
acc-mailing.rijksoverheid.nl,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
