subdomain,parent_domain,http_status,mx
abss.gov.ss,gov.ss,SSL certificate problem: certificate has expired,dig error
abyei.gov.ss,gov.ss,200,0 abyei.gov.ss.
access.ssma.gov.ss,gov.ss,Could not resolve host: access.ssma.gov.ss,none
accounts.eservices.gov.ss,gov.ss,200,none
aims.mofp.gov.ss,gov.ss,Could not resolve host: aims.mofp.gov.ss,none
aimsapi.mofp.gov.ss,gov.ss,200,none
api.sscaa.eservices.gov.ss,gov.ss,SSL certificate problem: certificate has expired,none
api1.aims.mofp.gov.ss,gov.ss,Could not resolve host: api1.aims.mofp.gov.ss,none
app.eservices.gov.ss,gov.ss,302,none
app.nra.gov.ss,gov.ss,200,10 mx.zoho.com.; 50 mx3.zoho.com.; 20 mx2.zoho.com.
apply.nca.gov.ss,gov.ss,400,none
apply.nca.nca.gov.ss,gov.ss,Could not resolve host: apply.nca.nca.gov.ss,none
autoconfig.nc-ph-3574.boss.gov.ss,gov.ss,Could not resolve host: autoconfig.nc-ph-3574.boss.gov.ss,dig error
autoconfig.nc-ph-5332.nec.gov.ss,gov.ss,Could not resolve host: autoconfig.nc-ph-5332.nec.gov.ss,none
autodiscover.meaca.gov.ss,gov.ss,Could not resolve host: autodiscover.meaca.gov.ss,none
autodiscover.mhadm.gov.ss,gov.ss,Could not resolve host: autodiscover.mhadm.gov.ss,none
autodiscover.modva.gov.ss,gov.ss,Could not resolve host: autodiscover.modva.gov.ss,none
autodiscover.mohest.gov.ss,gov.ss,400,none
autodiscover.mop.gov.ss,gov.ss,SSL: no alternative certificate subject name matches target hostname 'autodiscover.mop.gov.ss',none
autodiscover.mopaudits.gov.ss,gov.ss,Could not resolve host: autodiscover.mopaudits.gov.ss,none
autodiscover.nc-ph-3574.boss.gov.ss,gov.ss,Resolving timed out after 3002 milliseconds,none
autodiscover.nc-ph-5332.nec.gov.ss,gov.ss,Could not resolve host: autodiscover.nc-ph-5332.nec.gov.ss,none
autodiscover.ssnbs.gov.ss,gov.ss,Failed to connect to autodiscover.ssnbs.gov.ss port 443 after 395 ms: Could not connect to server,none
autodiscover.sspf.gov.ss,gov.ss,Could not resolve host: autodiscover.sspf.gov.ss,none
autodiscover.ssprc.gov.ss,gov.ss,400,none
autodiscover.statehouse.gov.ss,gov.ss,SSL: no alternative certificate subject name matches target hostname 'autodiscover.statehouse.gov.ss',none
autodiscover.usaf.gov.ss,gov.ss,Failed to connect to autodiscover.usaf.gov.ss port 443 after 143 ms: Could not connect to server,none
boss.gov.ss,gov.ss,200,0 boss-gov-ss.mail.protection.outlook.com.
bossp.eservices.gov.ss,gov.ss,SSL certificate problem: certificate has expired,none
brs.eservices.gov.ss,gov.ss,200,none
bsa.boss.gov.ss,gov.ss,Resolving timed out after 3001 milliseconds,none
business.eservices.gov.ss,gov.ss,500,none
careers.mol.gov.ss,gov.ss,Connection timed out after 3002 milliseconds,none
careers.nca.gov.ss,gov.ss,302,none
cdc.gov.ss,gov.ss,200,none
ceg.gov.ss,gov.ss,Resolving timed out after 3001 milliseconds,none
cirt.gov.ss,gov.ss,200,0 cirt-gov-ss.mail.protection.outlook.com.
clean.nec.gov.ss,gov.ss,Could not resolve host: clean.nec.gov.ss,none
cms.nra.gov.ss,gov.ss,200,none
companies.mol.gov.ss,gov.ss,SSL certificate problem: unable to get local issuer certificate,0 companies.mol.gov.ss.
cpanel.ceg.gov.ss,gov.ss,Resolving timed out after 3001 milliseconds,none
cpanel.meaca.gov.ss,gov.ss,Could not resolve host: cpanel.meaca.gov.ss,none
cpanel.mhadm.gov.ss,gov.ss,Could not resolve host: cpanel.mhadm.gov.ss,none
cpanel.modva.gov.ss,gov.ss,Could not resolve host: cpanel.modva.gov.ss,none
cpanel.mohest.gov.ss,gov.ss,200,none
cpanel.mop.gov.ss,gov.ss,SSL: no alternative certificate subject name matches target hostname 'cpanel.mop.gov.ss',none
cpanel.mopaudits.gov.ss,gov.ss,Could not resolve host: cpanel.mopaudits.gov.ss,none
cpanel.mwct.gov.ss,gov.ss,200,none
cpanel.mwri.gov.ss,gov.ss,SSL: no alternative certificate subject name matches target hostname 'cpanel.mwri.gov.ss',none
cpanel.nc-ph-3574.boss.gov.ss,gov.ss,Resolving timed out after 3001 milliseconds,none
cpanel.nc-ph-5332.nec.gov.ss,gov.ss,Could not resolve host: cpanel.nc-ph-5332.nec.gov.ss,none
cpanel.ssnbs.gov.ss,gov.ss,200,none
cpanel.sspf.gov.ss,gov.ss,Could not resolve host: cpanel.sspf.gov.ss,none
cpanel.ssprc.gov.ss,gov.ss,200,none
cpanel.statehouse.gov.ss,gov.ss,SSL: no alternative certificate subject name matches target hostname 'cpanel.statehouse.gov.ss',none
