subdomain,http_status,mx
acbep.gouv.sn,200,5 smtp.gouv.sn.
acces-universel-electricite.gouv.sn,200,none
admin.conference.sec.gouv.sn,Connection timed out after 3002 milliseconds,none
admin.lerlouwer.sante.gouv.sn,302,none
agriculture.gouv.sn,500,5 smtp.gouv.sn.
ambasenparis.gouv.sn,301,none
anam.gouv.sn,200,5 smtp.gouv.sn.
ancar.gouv.sn,200,5 smtp.gouv.sn.
annuairehorsreseau.gouv.sn,SSL certificate problem: certificate has expired,none
apams.gouv.sn,Operation timed out after 3001 milliseconds with 0 bytes received,none
api.conference.sec.gouv.sn,Connection timed out after 3001 milliseconds,none
armee.gouv.sn,200,5 smtp.gouv.sn.
asp.gouv.sn,200,5 smtp.gouv.sn.
autodiscover.economie.gouv.sn,Connection timed out after 3002 milliseconds,none
autodiscover.gouv.sn,Could not resolve host: autodiscover.gouv.sn,5 smtp.gouv.sn.
autodiscover.micatti.gouv.sn,Could not resolve host: autodiscover.micatti.gouv.sn,none
av.micatti.gouv.sn,Could not resolve host: av.micatti.gouv.sn,none
big.gouv.sn,Could not resolve host: big.gouv.sn,5 smtp.gouv.sn.
bom.gouv.sn,200,5 smtp.gouv.sn.
ca-thies.gouv.sn,Operation timed out after 3002 milliseconds with 0 bytes received,none
caosp-pikine.gouv.sn,Operation timed out after 3002 milliseconds with 0 bytes received,none
cheds.gouv.sn,Operation timed out after 3002 milliseconds with 0 bytes received,5 smtp.gouv.sn.
cild.gouv.sn,200,none
cilec.migrationirreguliere.gouv.sn,SSL: no alternative certificate subject name matches target hostname 'cilec.migrationirreguliere.gouv.sn',none
clearance.diplomatie.gouv.sn,SSL certificate problem: unable to get local issuer certificate,none
cndst.gouv.sn,SSL certificate problem: certificate has expired,5 smtp.gouv.sn.
cndtransplant.gouv.sn,301,none
cnosp.gouv.sn,Operation timed out after 3001 milliseconds with 0 bytes received,none
codif.crous-bambey.gouv.sn,Recv failure: Connexion ré-initialisée par le correspondant,none
comiac.gouv.sn,Operation timed out after 3002 milliseconds with 0 bytes received,none
commerce.gouv.sn,503,none
concoursena.gouv.sn,Connection timed out after 3002 milliseconds,none
conference.sec.gouv.sn,Connection timed out after 3002 milliseconds,none
consulsen-bordeaux.gouv.sn,403,none
consulsen-paris.gouv.sn,200,none
coursupreme.gouv.sn,200,none
covid19.economie.gouv.sn,SSL certificate problem: unable to get local issuer certificate,none
covid19.gouv.sn,SSL certificate problem: certificate has expired,none
cpanel.acbep.gouv.sn,Could not resolve host: cpanel.acbep.gouv.sn,none
