hostname,score,sources,label,level
ait.org.tw,7,wikidata;wikidata;wikidata,American Institute in Taiwan | Kaohsiung Branch Office of the American Institute in Taiwan,central-1
english.gov.taipei,7,wikidata;wikidata,Taipei City Government,central-1
gov.taipei,7,wikidata;wikidata,Taipei City Government,central-1
ngdo.gov.taipei,7,wikidata;wikidata,"Nangang District Office, Taipei City",central-1
whdo.gov.taipei,7,wikidata;wikidata,"Wanhua District Office, Taipei City",central-1
ca.gov.taipei,4,wikidata,"Department of Civil Affairs, Taipei City Government",central-1
ccu.edu.tw,7,wikidata;wikidata,National Chung Cheng University,university
nccu.edu.tw,7,wikidata;wikidata,National Chengchi University,university
ndu.edu.tw,7,wikidata;wikidata,National Defense University,university
ntu.edu.tw,7,wikidata;wikidata,National Taiwan University,university
w3.nknu.edu.tw,7,wikidata;wikidata,National Kaohsiung Normal University,university
en.nycu.edu.tw,4,wikidata,National Yang Ming Chiao Tung University,university
finearts.tnua.edu.tw,4,wikidata,"School of Fine Arts, Taipei National University of the Arts",university
nchu.edu.tw,4,wikidata,National Chung Hsing University,university
ncku.edu.tw,4,wikidata,National Cheng Kung University,university
ncnu.edu.tw,4,wikidata,National Chi Nan University,university
ncu.edu.tw,4,wikidata,National Central University,university
ndhu.edu.tw,4,wikidata,National Dong Hwa University,university
nqu.edu.tw,4,wikidata,National Quemoy University,university
nsysu.edu.tw,4,wikidata,National Sun Yat-sen University,university
ntcu.edu.tw,4,wikidata,National Taichung University of Education,university
nthu-en.site.nthu.edu.tw,4,wikidata,National Tsing Hua University,university
nthu.edu.tw,4,wikidata,National Tsing Hua University,university
ntnu.edu.tw,4,wikidata,National Taiwan Normal University,university
ntou.edu.tw,4,wikidata,National Taiwan Ocean University,university
ntua.edu.tw,4,wikidata,National Taiwan University of Arts,university
nuk.edu.tw,4,wikidata,National University of Kaohsiung,university
nutn.edu.tw,4,wikidata,National University of Tainan,university
nuu.edu.tw,4,wikidata,National United University,university
nycu.edu.tw,4,wikidata,National Yang Ming Chiao Tung University,university
tnnua.edu.tw,4,wikidata,Tainan National University of the Arts,university
utaipei.edu.tw,4,wikidata,University of Taipei,university
wsdo.gov.taipei,7,wikidata;wikidata,Wenshan District Office,local
