subdomain,parent_domain,http_status,mx
0.ntp.rpb.gov.tw,gov.tw,Could not resolve host: 0.ntp.rpb.gov.tw,none
0800056476.sme.gov.tw,gov.tw,Could not resolve host: 0800056476.sme.gov.tw,none
100.moi.gov.tw,gov.tw,Failed to connect to 100.moi.gov.tw port 443 after 1322 ms: Could not connect to server,none
101.health.gov.tw,gov.tw,Could not resolve host: 101.health.gov.tw,none
103etutor.moe.gov.tw,gov.tw,Could not resolve host: 103etutor.moe.gov.tw,none
113.mohw.gov.tw,gov.tw,Connection timed out after 3002 milliseconds,none
117-56-73-150.ip.rpb.gov.tw,gov.tw,Could not resolve host: 117-56-73-150.ip.rpb.gov.tw,none
119.chfd.gov.tw,gov.tw,Connection timed out after 3000 milliseconds,none
119.fire.taichung.gov.tw,gov.tw,Connection timed out after 3001 milliseconds,none
119.ntfd.gov.tw,gov.tw,Connection timed out after 3001 milliseconds,none
1872.arte.gov.tw,gov.tw,200,none
1910.water.gov.tw,gov.tw,Could not resolve host: 1910.water.gov.tw,10 1910.water.gov.tw.
2017exam.epb.taichung.gov.tw,gov.tw,Could not resolve host: 2017exam.epb.taichung.gov.tw,none
2018events.nmmst.gov.tw,gov.tw,SSL: no alternative certificate subject name matches target hostname '2018events.nmmst.gov.tw',none
2018exam.epb.taichung.gov.tw,gov.tw,Could not resolve host: 2018exam.epb.taichung.gov.tw,none
211-79-171-235.ip.rpb.gov.tw,gov.tw,Resolving timed out after 3000 milliseconds,none
211-79-171-95.ip.rpb.gov.tw,gov.tw,Could not resolve host: 211-79-171-95.ip.rpb.gov.tw,none
235.171.79.211.ip.rpb.gov.tw,gov.tw,Resolving timed out after 3000 milliseconds,dig error
2k3dmz2.moea.gov.tw,gov.tw,Could not resolve host: 2k3dmz2.moea.gov.tw,none
2k3dmz5.moea.gov.tw,gov.tw,Could not resolve host: 2k3dmz5.moea.gov.tw,none
3in1.ejob.gov.tw,gov.tw,Operation timed out after 3002 milliseconds with 0 bytes received,none
40556789.taipei.gov.tw,gov.tw,Failed to connect to 40556789.taipei.gov.tw port 443 after 1448 ms: Could not connect to server,dig error
4rent.labor.ntpc.gov.tw,gov.tw,Resolving timed out after 3000 milliseconds,dig error
802.mnd.gov.tw,gov.tw,403,none
803.mnd.gov.tw,gov.tw,403,none
807itaipei.mnd.gov.tw,gov.tw,Connection timed out after 3000 milliseconds,none
813.mnd.gov.tw,gov.tw,403,none
81kh.kcg.gov.tw,gov.tw,Could not resolve host: 81kh.kcg.gov.tw,none
9hr.k12ea.gov.tw,gov.tw,Connection timed out after 3001 milliseconds,10 9hr.k12ea.gov.tw.
9hr1.k12ea.gov.tw,gov.tw,Could not resolve host: 9hr1.k12ea.gov.tw,none
9hrold.k12ea.gov.tw,gov.tw,Could not resolve host: 9hrold.k12ea.gov.tw,none
9std-adm.k12ea.gov.tw,gov.tw,Connection timed out after 3000 milliseconds,10 9std-adm.k12ea.gov.tw.
a-team.tcnr.gov.tw,gov.tw,Resolving timed out after 3000 milliseconds,dig error
a0-moenrhome.epa.gov.tw,gov.tw,Resolving timed out after 3000 milliseconds,dig error
a0501.ntbt.gov.tw,gov.tw,Failed to connect to a0501.ntbt.gov.tw port 443 after 2223 ms: Could not connect to server,none
aa.archives.gov.tw,gov.tw,404,none
aadmz.moea.gov.tw,gov.tw,Could not resolve host: aadmz.moea.gov.tw,none
abs.dgpa.gov.tw,gov.tw,Could not resolve host: abs.dgpa.gov.tw,none
academy.ceramics.ntpc.gov.tw,gov.tw,Resolving timed out after 3001 milliseconds,dig error
academy.coa.gov.tw,gov.tw,Could not resolve host: academy.coa.gov.tw,none
accounting-x1.moe.gov.tw,gov.tw,Connection timed out after 3000 milliseconds,none
accounting.moe.gov.tw,gov.tw,Connection timed out after 3001 milliseconds,none
acms.csptc.gov.tw,gov.tw,Could not resolve host: acms.csptc.gov.tw,none
activitysys.tipo.gov.tw,gov.tw,403,none
addrbook.dgpa.gov.tw,gov.tw,Connection timed out after 3001 milliseconds,none
admdata.tycg.gov.tw,gov.tw,Could not resolve host: admdata.tycg.gov.tw,none
admin.einvoice.nat.gov.tw,gov.tw,Could not resolve host: admin.einvoice.nat.gov.tw,none
advisory.yda.gov.tw,gov.tw,200,none
aecemap.aec.gov.tw,gov.tw,Resolving timed out after 3000 milliseconds,dig error
aecie.aec.gov.tw,gov.tw,Resolving timed out after 3001 milliseconds,dig error
aeclice.aec.gov.tw,gov.tw,Resolving timed out after 3001 milliseconds,dig error
aecrp.aec.gov.tw,gov.tw,Resolving timed out after 3000 milliseconds,dig error
aecrpr.aec.gov.tw,gov.tw,Resolving timed out after 3000 milliseconds,dig error
aecrpsso.aec.gov.tw,gov.tw,Resolving timed out after 3001 milliseconds,dig error
aecsysad.aec.gov.tw,gov.tw,Resolving timed out after 3000 milliseconds,dig error
aedoc.moj.gov.tw,gov.tw,Could not resolve host: aedoc.moj.gov.tw,none
aeoapp.customs.gov.tw,gov.tw,Operation timed out after 3001 milliseconds with 0 bytes received,none
aers.epa.gov.tw,gov.tw,Connection timed out after 3001 milliseconds,none
aesearch.taichung.gov.tw,gov.tw,404,none
afforest.swcb.gov.tw,gov.tw,Could not resolve host: afforest.swcb.gov.tw,none
afsod.doh.gov.tw,gov.tw,Could not resolve host: afsod.doh.gov.tw,none
afterschool.moe.gov.tw,gov.tw,Connection timed out after 3001 milliseconds,none
agamb.mofa.gov.tw,gov.tw,Could not resolve host: agamb.mofa.gov.tw,none
agent.wda.gov.tw,gov.tw,200,none
agrcas.dgbas.gov.tw,gov.tw,Could not resolve host: agrcas.dgbas.gov.tw,none
agrerp.coa.gov.tw,gov.tw,Could not resolve host: agrerp.coa.gov.tw,none
agriculture.ntpc.gov.tw,gov.tw,Resolving timed out after 3000 milliseconds,none
agridl.tari.gov.tw,gov.tw,Connection timed out after 3000 milliseconds,dig error
agriti.coa.gov.tw,gov.tw,Could not resolve host: agriti.coa.gov.tw,none
agtech.coa.gov.tw,gov.tw,Could not resolve host: agtech.coa.gov.tw,none
agtechonline.coa.gov.tw,gov.tw,Could not resolve host: agtechonline.coa.gov.tw,none
ai.taiwan.gov.tw,gov.tw,Could not resolve host: ai.taiwan.gov.tw,none
air.epa.gov.tw,gov.tw,Could not resolve host: air.epa.gov.tw,dig error
