subdomain,http_status
autodiscover.munhetaudabids.gov.np,"SSL: no alternative certificate subject name matches target hostname 'autodiscover.munhetaudabids.gov.np'"
attorneygeneral.gov.np,"SSL certificate problem: certificate has expired"
autodiscover.dwd.gov.np,"Could not resolve host: autodiscover.dwd.gov.np"
autodiscover.gwrdb.gov.np,"Could not resolve host: autodiscover.gwrdb.gov.np"
autodiscover.munpokharabids.gov.np,"Could not resolve host: autodiscover.munpokharabids.gov.np"
beta.dpr.gov.np,"Could not resolve host: beta.dpr.gov.np"
autodiscover.moen.gov.np,"Could not resolve host: autodiscover.moen.gov.np"
autodiscover.moir.gov.np,"Could not resolve host: autodiscover.moir.gov.np"
autodiscover.dofdocs.gov.np,"Could not resolve host: autodiscover.dofdocs.gov.np"
2016.presidentofnepal.gov.np,"Could not resolve host: 2016.presidentofnepal.gov.np"
autodiscover.dsco-rasuwa.gov.np,"Could not resolve host: autodiscover.dsco-rasuwa.gov.np"
autodiscover.munilambids.gov.np,"Could not resolve host: autodiscover.munilambids.gov.np"
autodiscover.munbiratnagar.gov.np,"Could not resolve host: autodiscover.munbiratnagar.gov.np"
autodiscover.munghorahi.gov.np,"Could not resolve host: autodiscover.munghorahi.gov.np"
autodiscover.munwaling.gov.np,"Could not resolve host: autodiscover.munwaling.gov.np"
autodiscover.mundamakbids.gov.np,"Could not resolve host: autodiscover.mundamakbids.gov.np"
bkp.snrtp.gov.np,"Could not resolve host: bkp.snrtp.gov.np"
beta.cyic.gov.np,"Could not resolve host: beta.cyic.gov.np"
beta.nepalntp.gov.np,"Could not resolve host: beta.nepalntp.gov.np"
autodiscover.klib.gov.np,"Could not resolve host: autodiscover.klib.gov.np"
autodiscover.cjcc.gov.np,"Could not resolve host: autodiscover.cjcc.gov.np"
autodiscover.kalaiyamunicipality.gov.np,"Could not resolve host: autodiscover.kalaiyamunicipality.gov.np"
autodiscover.dfogorkha.gov.np,"Could not resolve host: autodiscover.dfogorkha.gov.np"
autodiscover.ddcmakwanpurbids.gov.np,"Could not resolve host: autodiscover.ddcmakwanpurbids.gov.np"
autodiscover.vftc.gov.np,"Could not resolve host: autodiscover.vftc.gov.np"
autodiscover.nwsc.gov.np,"Could not resolve host: autodiscover.nwsc.gov.np"
birganj.nepalimmigration.gov.np,"SSL: no alternative certificate subject name matches target hostname 'birganj.nepalimmigration.gov.np'"
autodiscover.hemajavdc.gov.np,"Could not resolve host: autodiscover.hemajavdc.gov.np"
brch.dhm.gov.np,"Could not resolve host: brch.dhm.gov.np"
caqo.gov.np,"Could not resolve host: caqo.gov.np"
autodiscover.brch.dhm.gov.np,"Could not resolve host: autodiscover.brch.dhm.gov.np"
agriextension.gov.np,"SSL: no alternative certificate subject name matches target hostname 'agriextension.gov.np'"
autodiscover.mundhankuta.gov.np,"Could not resolve host: autodiscover.mundhankuta.gov.np"
cfgorrp.dhm.gov.np,"SSL: no alternative certificate subject name matches target hostname 'cfgorrp.dhm.gov.np'"
bardianationalpark.gov.np,"SSL certificate problem: unable to get local issuer certificate"
ampcnaktajhij.gov.np,"200"
cflab.gov.np,"SSL: no alternative certificate subject name matches target hostname 'cflab.gov.np'"
bolpatra.gov.np,"SSL certificate problem: unable to get local issuer certificate"
autodiscover.munkhandbari.gov.np,"Could not resolve host: autodiscover.munkhandbari.gov.np"
centralaglab.gov.np,"200"
abpp.gov.np,"Connection timed out after 3001 milliseconds"
admincourt.gov.np,"Connection timed out after 3001 milliseconds"
adbl.gov.np,"Resolving timed out after 3002 milliseconds"
admin.mof.gov.np,"Resolving timed out after 3002 milliseconds"
aepc.gov.np,"Resolving timed out after 3002 milliseconds"
aet.aepc.gov.np,"Resolving timed out after 3001 milliseconds"
ag.gov.np,"Connection timed out after 3001 milliseconds"
aitc.gov.np,"Resolving timed out after 3001 milliseconds"
apps.doind.gov.np,"Connection timed out after 3001 milliseconds"
aicc.gov.np,"Resolving timed out after 3001 milliseconds"
aqojnk.gov.np,"Resolving timed out after 3001 milliseconds"
apf.gov.np,"Operation timed out after 3002 milliseconds with 0 bytes received"
autodiscover.bhairahawa.aqo.gov.np,"Resolving timed out after 3001 milliseconds"
autodiscover.aqojnk.gov.np,"Resolving timed out after 3001 milliseconds"
autodiscover.chitwannationalpark.gov.np,"Resolving timed out after 3002 milliseconds"
asha.gov.np,"Resolving timed out after 3001 milliseconds"
archive.old.tourism.gov.np,"Resolving timed out after 3001 milliseconds"
cddnepal.gov.np,"SSL: no alternative certificate subject name matches target hostname 'cddnepal.gov.np'"
autodiscover.dlsomustang.gov.np,"Resolving timed out after 3001 milliseconds"
autodiscover.caanepal.gov.np,"Connection timed out after 3002 milliseconds"
autodiscover.dolidar.gov.np,"Resolving timed out after 3001 milliseconds"
autodiscover.dscwm.gov.np,"Resolving timed out after 3001 milliseconds"
autodiscover.dhanusha.dos.gov.np,"Resolving timed out after 3001 milliseconds"
autodiscover.cftec.gov.np,"Resolving timed out after 3001 milliseconds"
autodiscover.fszdhanusha.gov.np,"Resolving timed out after 3001 milliseconds"
autodiscover.hydrology.gov.np,"Resolving timed out after 3002 milliseconds"
autodiscover.iponepal.gov.np,"Resolving timed out after 3001 milliseconds"
autodiscover.man.gov.np,"Resolving timed out after 3001 milliseconds"
autodiscover.mof.gov.np,"Resolving timed out after 3001 milliseconds"
autodiscover.mundharanbids.gov.np,"Resolving timed out after 3001 milliseconds"
autodiscover.rarslumle.gov.np,"Resolving timed out after 3001 milliseconds"
autodiscover.nddb.gov.np,"Resolving timed out after 3002 milliseconds"
autodiscover.tourismbirgunj.gov.np,"Resolving timed out after 3001 milliseconds"
