subdomain,http_status
1govea.gov.my,"Could not resolve host: 1govea.gov.my"
admin.tender.gov.my,"Could not resolve host: admin.tender.gov.my"
asean2015.gov.my,"Could not resolve host: asean2015.gov.my"
autodiscover.aelb.gov.my,"Could not resolve host: autodiscover.aelb.gov.my"
ag.mecd.gov.my,"Could not resolve host: ag.mecd.gov.my"
autodiscover.btn.gov.my,"Could not resolve host: autodiscover.btn.gov.my"
abs.kettha.gov.my,"Could not resolve host: abs.kettha.gov.my"
actix.skmm.gov.my,"Could not resolve host: actix.skmm.gov.my"
1govserv.1govnet.gov.my,"Could not resolve host: 1govserv.1govnet.gov.my"
autodiscover.dca.gov.my,"Could not resolve host: autodiscover.dca.gov.my"
autodiscover.epu.gov.my,"Could not resolve host: autodiscover.epu.gov.my"
aduan.skmm.gov.my,"301"
apps-dev.ppa1m.gov.my,"Could not resolve host: apps-dev.ppa1m.gov.my"
apps.ppa1m.gov.my,"Could not resolve host: apps.ppa1m.gov.my"
apps2.ppa1m.gov.my,"Could not resolve host: apps2.ppa1m.gov.my"
app.1mtc.gov.my,"Could not resolve host: app.1mtc.gov.my"
access.pmo.gov.my,"Could not resolve host: access.pmo.gov.my"
autodiscover.insolvensi.gov.my,"Could not resolve host: autodiscover.insolvensi.gov.my"
aro.dca.gov.my,"Could not resolve host: aro.dca.gov.my"
autodiscover.kemas.gov.my,"Could not resolve host: autodiscover.kemas.gov.my"
1mtc.gov.my,"Could not resolve host: 1mtc.gov.my"
autodiscover.kettha.gov.my,"Could not resolve host: autodiscover.kettha.gov.my"
abs.lth.gov.my,"Could not resolve host: abs.lth.gov.my"
artikel.veterinar.gov.my,"Could not resolve host: artikel.veterinar.gov.my"
aduansp.skmm.gov.my,"403"
aplikasi.kpdnkk.gov.my,"Could not resolve host: aplikasi.kpdnkk.gov.my"
1gfmas-bw.anm.gov.my,"Could not resolve host: 1gfmas-bw.anm.gov.my"
app.crc.gov.my,"Could not resolve host: app.crc.gov.my"
1nsmail.ns.gov.my,"Could not resolve host: 1nsmail.ns.gov.my"
air.eniaga.gov.my,"Could not resolve host: air.eniaga.gov.my"
admin.pmo.gov.my,"Could not resolve host: admin.pmo.gov.my"
1gfmas-financials.anm.gov.my,"Could not resolve host: 1gfmas-financials.anm.gov.my"
1gfmassupport.anm.gov.my,"Could not resolve host: 1gfmassupport.anm.gov.my"
access.pidm.gov.my,"Could not resolve host: access.pidm.gov.my"
aduan.mmea.gov.my,"Could not resolve host: aduan.mmea.gov.my"
autodiscover.ns.gov.my,"Could not resolve host: autodiscover.ns.gov.my"
