hostname,http_status,mx
comisiynyddygymraeg.org,HttpConnectTimeoutException: HTTP connect timed out,none
commerce.co.fk,301,none
community-council.org.uk,HttpConnectTimeoutException: HTTP connect timed out,none
communityjustice.scot,200,none
communitypharmacy.org.uk,200,none
consumer.scot,200,none
counciltaxreductionreview.scot,SSLHandshakeException: (certificate_expired) PKIX path validation failed: java.security.cert.CertPathValidatorException: validity check failed,none
counterterrorism.police.uk,HttpConnectTimeoutException: HTTP connect timed out,0 counterterrorism-police-uk.mail.protection.outlook.com.
courtofthelordlyon.scot,200,0 courtofthelordlyon.scot.
cp.catapult.org.uk,HttpConnectTimeoutException: HTTP connect timed out,0 eu-smtp-inbound-2.mimecast.com.; 0 eu-smtp-inbound-1.mimecast.com.
cpe.org.uk,HttpConnectTimeoutException: HTTP connect timed out,none
cpics.org.uk,307,20 mx1.123-reg.co.uk.; 10 mx0.123-reg.co.uk.
cppih.org,403,none
cqc.org.uk,302,0 cqc-org-uk.mail.protection.outlook.com.
craftscouncil.org.uk,HttpConnectTimeoutException: HTTP connect timed out,none
creativescotland.com,301,none
creativestream.co.uk,HttpConnectTimeoutException: HTTP connect timed out,none
crn.nihr.ac.uk,HttpConnectTimeoutException: HTTP connect timed out,none
croeso.cymru,301,none
crossrail-international.co.uk,HttpConnectTimeoutException: HTTP connect timed out,0 crossrailinternational-co-uk02c.mail.protection.outlook.com.
croydongphub.co.uk,HttpConnectTimeoutException: HTTP connect timed out,none
crucorney.wales,301,none
cso.scot.nhs.uk,HttpConnectTimeoutException: HTTP connect timed out,none
ctmuhb.nhs.wales,200,none
cuh.nhs.uk,301,none
cumbria.police.uk,HttpConnectTimeoutException: HTTP connect timed out,0 cumbria-police-uk.mail.protection.outlook.com.
cumbriasfc.org.uk,403,none
customshouse.co.uk,200,0 customshouse-co-uk.mail.protection.outlook.com.
cwp.nhs.uk,301,none
cylchygarn.co.uk,301,none
cyngorgwalchmai.co.uk,200,none
cypcs.org.uk,301,none
cyprusinuk.com,200,none
da.mod.uk,HttpConnectTimeoutException: HTTP connect timed out,0 da-mod-uk.mail.protection.outlook.com.
darranvalleycommunitycouncil.org.uk,HttpConnectTimeoutException: HTTP connect timed out,10 mail.darranvalleycommunitycouncil.org.uk.
dartharbour.org,301,none
darwininitiative.org.uk,301,none
data-archive.ac.uk,301,none
david-macbrayne.co.uk,ConnectException,10 mx0.123-reg.co.uk.; 20 mx1.123-reg.co.uk.
deafcouncil.org.uk,SSLHandshakeException: (certificate_expired) PKIX path validation failed: java.security.cert.CertPathValidatorException: validity check failed,none
def.co.uk,HttpConnectTimeoutException: HTTP connect timed out,none
delwedd.co.uk,200,0 delwedd-co-uk.mail.protection.outlook.com.
dementiafriends.org.uk,301,none
derbyshire.police.uk,ConnectException,0 derbyshire-police-uk.mail.protection.outlook.com.
des.mod.uk,200,5 mx2.defencegateway.mod.uk.
devauden.org.uk,200,none
devon-cornwall.police.uk,302,0 devoncornwall-police-uk01c.mail.protection.outlook.com.
devonlibraries.org.uk,SSLHandshakeException: (certificate_expired) PKIX path validation failed: java.security.cert.CertPathValidatorException: validity check failed,0 devonlibraries-org-uk.mail.protection.outlook.com.
devonsfc.co.uk,ConnectException,none
dgcommunity.net,HttpConnectTimeoutException: HTTP connect timed out,none
dgt.nhs.uk,301,50 mail.nhs.uk.
diabetes.org.uk,HttpConnectTimeoutException: HTTP connect timed out,none
digital.nhs.uk,403,1 aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.; 10 alt4.aspmx.l.google.com.; 10 alt3.aspmx.l.google.com.
dinaspowys.org,HttpConnectTimeoutException: HTTP connect timed out,none
disclosure.gov.scot,HttpConnectTimeoutException: HTTP connect timed out,0 .
doctorsoftheworld.org.uk,HttpConnectTimeoutException: HTTP connect timed out,0 doctorsoftheworld-org-uk.mail.protection.outlook.com.
dominicahighcommission.co.uk,HttpConnectTimeoutException: HTTP connect timed out,none
dorset.police.uk,302,none
dorsetfire.co.uk,HttpConnectTimeoutException: HTTP connect timed out,none
doverport.co.uk,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 mail1.doverport.co.uk.; 10 mail2.doverport.co.uk.
dpt.nhs.uk,307,none
dsfc.ac.uk,HttpConnectTimeoutException: HTTP connect timed out,10 mail2.dsfc.ac.uk.; 10 mail1.dsfc.ac.uk.
dsma.uk,301,50 ms29550226.msv1.invalid.; 1 dsma-uk.mail.protection.outlook.com.
dunkeldandbirnamnews.co.uk,301,20 mx20.antispam.mailspamprotection.com.; 10 mx10.antispam.mailspamprotection.com.; 30 mx30.antispam.mailspamprotection.com.
durham.police.uk,302,none
dwfire.org.uk,301,0 dwfire-org-uk.mail.protection.outlook.com.
dwqr.scot,HttpConnectTimeoutException: HTTP connect timed out,none
dwrcouncil.co.uk,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching dwrcouncil.co.uk found.,none
dyfed-powys.police.uk,SSLHandshakeException: (certificate_expired) PKIX path validation failed: java.security.cert.CertPathValidatorException: validity check failed,0 dyfedpowys-police-uk01c.mail.protection.outlook.com.
e-lfh.org.uk,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching e-lfh.org.uk found.,10 e-lfh.org.uk.1.0001.arsmtp.com.; 20 e-lfh.org.uk.2.0001.arsmtp.com.
eani.org.uk,301,none
earlham.ac.uk,302,0 earlham-ac-uk.mail.protection.outlook.com.
ebcda.org,HttpConnectTimeoutException: HTTP connect timed out,0 ebcda-org.mail.protection.outlook.com.
edinburgh.diplo.de,HttpConnectTimeoutException: HTTP connect timed out,10 mx1.bund.de.; 10 mx2.bund.de.
edinburghassayoffice.co.uk,301,0 edinburghassayoffice-co-uk.mail.protection.outlook.com.
education.gov.scot,HttpConnectTimeoutException: HTTP connect timed out,10 gw000222-eu.fortimail.com.
eeas.europa.eu,200,10 mxa-00338601.gslb.pphosted.com.; 10 mxb-00338601.gslb.pphosted.com.
eic.independent-commission.uk,200,none
eis2win.co.uk,301,none
eiscouncil.org,HttpConnectTimeoutException: HTTP connect timed out,none
electoralcommission.org.uk,301,0 electoralcommission-org-uk.mail.protection.outlook.com.
emb.scot,HttpConnectTimeoutException: HTTP connect timed out,none
embassyofguinea.org.uk,HttpConnectTimeoutException: HTTP connect timed out,0 mx1-usg2.ppe-hosted.com.; 0 mx2-usg2.ppe-hosted.com.; 0 mx3-usg2.ppe-hosted.com.
embassyofliberia.org.uk,HttpConnectTimeoutException: HTTP connect timed out,none
emisaccess.co.uk,HttpConnectTimeoutException: HTTP connect timed out,none
england.nhs.uk,301,10 england-nhs-uk.mail.protection.outlook.com.
english-heritage.org.uk,HttpConnectTimeoutException: HTTP connect timed out,none
enherts-tr.nhs.uk,HttpConnectTimeoutException: HTTP connect timed out,none
entitledto.co.uk,HttpConnectTimeoutException: HTTP connect timed out,0 entitledto-co-uk.mail.protection.outlook.com.
environmentalstandards.scot,200,10 gw000222-eu.fortimail.com.
eoni.org.uk,200,0 eoni-org-uk.mail.protection.outlook.com.
eploy.co.uk,HttpConnectTimeoutException: HTTP connect timed out,none
epsom-sthelier.nhs.uk,HttpConnectTimeoutException: HTTP connect timed out,none
epsrc.ac.uk,HttpConnectTimeoutException: HTTP connect timed out,none
ersg-global.com,HttpConnectTimeoutException: HTTP connect timed out,none
ervia.ie,HttpConnectTimeoutException: HTTP connect timed out,10 ervia-ie.mail.protection.outlook.com.
es-mail.co.uk,HttpConnectTimeoutException: HTTP connect timed out,none
esdm.co.uk,HttpConnectTimeoutException: HTTP connect timed out,5 esdm-co-uk.mail.protection.outlook.com.; 10 mxa.eu.mailgun.org.; 15 mxb.eu.mailgun.org.
esfrs.org,HttpConnectTimeoutException: HTTP connect timed out,30 d237122.b.ess.uk.barracudanetworks.com.; 20 d237122.a.ess.uk.barracudanetworks.com.
esr.nhs.uk,HttpConnectTimeoutException: HTTP connect timed out,none
esrc.ac.uk,HttpConnectTimeoutException: HTTP connect timed out,2 esrc-ac-uk.mail.protection.outlook.com.
essex.police.uk,302,25 essex-police-uk.mail.protection.outlook.com.
estyn.gov.wales,HttpConnectTimeoutException: HTTP connect timed out,0 estyn-gov-wales.mail.protection.outlook.com.
estyn.llyw.cymru,HttpConnectTimeoutException: HTTP connect timed out,none
eventbrite.co.uk,301,10 aspmx.l.google.com.; 20 alt2.aspmx.l.google.com.; 20 alt1.aspmx.l.google.com.; 30 alt3.aspmx.l.google.com.; 30 alt4.aspmx.l.google.com.
everyonehealth.co.uk,HttpConnectTimeoutException: HTTP connect timed out,none
eyelidproductions.co.uk,200,10 mx.stackmail.com.
fca.org.uk,301,10 mxb-009e1201.gslb.pphosted.com.; 10 mxa-009e1201.gslb.pphosted.com.
fergusonmarine.com,HttpConnectTimeoutException: HTTP connect timed out,none
fhft.nhs.uk,HttpConnectTimeoutException: HTTP connect timed out,none
fijihighcommission.org.uk,HttpConnectTimeoutException: HTTP connect timed out,none
finlandabroad.fi,301,10 mail.valtori.fi.
fireservicecollege.ac.uk,200,none
firstbus.co.uk,HttpConnectTimeoutException: HTTP connect timed out,none
fiscalcommission.scot,200,10 gw000222-eu.fortimail.com.
fleetairarm.com,301,none
floodre.co.uk,HttpConnectTimeoutException: HTTP connect timed out,none
foodbank.org.uk,HttpConnectTimeoutException: HTTP connect timed out,none
foodstandards.gov.scot,301,none
forcesemployment.org.uk,HttpConnectTimeoutException: HTTP connect timed out,0 forcesemployment-org-uk.mail.protection.outlook.com.
forestry.gov.scot,HttpConnectTimeoutException: HTTP connect timed out,none
forestryandland.gov.scot,HttpConnectTimeoutException: HTTP connect timed out,none
forestryengland.uk,301,1 eu-smtp-inbound-2.mimecast.com.; 0 eu-smtp-inbound-1.mimecast.com.
formationcraft.co.uk,HttpConnectTimeoutException: HTTP connect timed out,none
fpm-group.co.uk,SSLHandshakeException: Remote host terminated the handshake,none
frankltd.co.uk,200,0 ded1922.frank-hosting.co.uk.
frc.org.uk,301,0 frc-org-uk.mail.protection.outlook.com.
frimley.icb.nhs.uk,HttpConnectTimeoutException: HTTP connect timed out,none
frimleyhealthandcare.org.uk,HttpConnectTimeoutException: HTTP connect timed out,10 mailforward.lcn.com.
frontlinedata.co.uk,200,0 frontlinedata-co-uk.mail.eo.outlook.com.
future.nhs.uk,200,none
gaidhlig.scot,302,0 gaidhlig-scot.mail.protection.outlook.com.
gambiahc.org.uk,200,none
gatesheadinnerwestpcn.co.uk,200,none
gdc-uk.org,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching gdc-uk.org found.,none
gelligaercommunitycouncil.org.uk,301,none
generalregulatorychamber.scot,403,none
ghanahighcommissionuk.com,HttpConnectTimeoutException: HTTP connect timed out,none
ghc.nhs.uk,301,none
gibraltar.gov.gi,ConnectException,none
gig.cymru,HttpConnectTimeoutException: HTTP connect timed out,0 gig-cymru.mail.protection.outlook.com.
gla.ac.uk,301,5 jones.cent.gla.ac.uk.; 5 cleese.cent.gla.ac.uk.; 5 palin.cent.gla.ac.uk.; 10 idle.cent.gla.ac.uk.
gloucestershire.police.uk,ConnectException,none
gmc-uk.org,HttpConnectTimeoutException: HTTP connect timed out,10 mxa-005a8e01.gslb.pphosted.com.; 10 mxb-005a8e01.gslb.pphosted.com.
gmp.police.uk,302,none
gofalcymdeithasol.cymru,200,none
goldcliffcommunitycouncil.co.uk,ConnectException,none
google.co.uk,301,0 smtp.google.com.
gov.bm,SSLHandshakeException: (certificate_unknown) No subject alternative DNS name matching gov.bm found.,5 gov-bm.mail.protection.outlook.com.
gov.scot,301,10 gw000222-eu.fortimail.com.
gov.wales,301,0 gov-wales.mail.protection.outlook.com.
gp-patient.co.uk,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,10 mxa-00322403.gslb.pphosted.com.; 10 mxb-00322403.gslb.pphosted.com.
gp-registration.nhs.uk,405,none
gp-x.co.uk,200,10 mailserver.livemail.co.uk.
graigcc.co.uk,HttpConnectTimeoutException: HTTP connect timed out,none
grampianfrs.org.uk,ConnectException,none
greaterbirminghamchambers.com,301,none
greatwestway.co.uk,301,none
grenada-highcommission.co.uk,200,none
grosmont.wales,200,0 grosmont.wales.
gtce.org.uk,301,none
gtcs.org.uk,301,0 gtcs-org-uk.mail.protection.outlook.com.
guysandstthomas.nhs.uk,301,none
gvcc.org.uk,200,none
gwaenysgorandtrelawnyd.org.uk,301,none
gwehelog.org.uk,ConnectException,none
gwent.police.uk,302,none
haitianembassy.co.uk,301,none
hampshire.police.uk,HttpConnectTimeoutException: HTTP connect timed out,10 hampshire-police-uk.mail.protection.outlook.com.
hampshirealert.co.uk,HttpConnectTimeoutException: HTTP connect timed out,none
hampshirehospitals.nhs.uk,301,none
hanlons.co.uk,200,none
havenscommunities.org.uk,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
haylincolnshire.co.uk,200,none
hblb.org.uk,200,10 hblb-org-uk.mail.protection.outlook.com.
hcpc-uk.org,301,none
hduhb.nhs.wales,200,none
healthandcarenotts.co.uk,200,none
healthandeducationchamber.scot,200,none
healthcarecentrallondon.co.uk,200,none
healthcareers.nhs.uk,301,50 mail.nhs.uk.
healthcareimprovementscotland.org,301,none
healthcheck.nhs.uk,HttpConnectTimeoutException: HTTP connect timed out,none
healthiertogether.nhs.uk,301,0 healthiertogether-nhs-uk.mail.protection.outlook.com.
healthwatch-centralbedfordshire.org.uk,200,none
healthwatch.co.uk,301,0 healthwatch-co-uk.mail.protection.outlook.com.
healthwatchbarkinganddagenham.co.uk,301,none
healthwatchbarnet.co.uk,301,none
healthwatchbarnsley.co.uk,200,none
healthwatchbathnes.co.uk,200,none
healthwatchbexley.co.uk,301,none
healthwatchbirmingham.co.uk,301,0 healthwatchbirmingham-co-uk.mail.protection.outlook.com.
healthwatchblackburnwithdarwen.co.uk,200,10 mail.healthwatchblackburnwithdarwen.co.uk.
healthwatchblackpool.co.uk,200,0 healthwatchblackpool-co-uk.mail.protection.outlook.com.
healthwatchbolton.co.uk,301,none
healthwatchbracknellforest.co.uk,301,0 healthwatchbracknellforest-co-uk.mail.protection.outlook.com.
healthwatchbradford.co.uk,301,none
healthwatchbrent.co.uk,HttpConnectTimeoutException: HTTP connect timed out,10 healthwatchbrent-co-uk.mail.protection.outlook.com.
healthwatchbrightonandhove.co.uk,HttpConnectTimeoutException: HTTP connect timed out,none
healthwatchbristol.co.uk,HttpConnectTimeoutException: HTTP connect timed out,none
healthwatchbromley.co.uk,HttpConnectTimeoutException: HTTP connect timed out,none
healthwatchbucks.co.uk,HttpConnectTimeoutException: HTTP connect timed out,none
healthwatchbury.co.uk,HttpConnectTimeoutException: HTTP connect timed out,10 healthwatchbury-co-uk.mail.protection.outlook.com.
healthwatchcalderdale.co.uk,HttpConnectTimeoutException: HTTP connect timed out,none
healthwatchcamden.co.uk,HttpConnectTimeoutException: HTTP connect timed out,none
healthwatchcheshireeast.co.uk,200,none
healthwatchcornwall.co.uk,301,none
healthwatchcountydurham.co.uk,301,none
healthwatchcoventry.co.uk,301,none
healthwatchcroydon.co.uk,301,none
healthwatchcumbria.co.uk,521,none
healthwatchcwac.org.uk,200,none
healthwatchcwl.co.uk,200,none
healthwatchdarlington.co.uk,301,none
healthwatchderby.co.uk,301,100 healthwatchderby-co-uk.mail.protection.outlook.com.
healthwatchderbyshire.co.uk,301,none
healthwatchdevon.co.uk,301,10 antispam.acronyms.co.uk.; 10 antispam2.acronyms.co.uk.
healthwatchdoncaster.org.uk,301,none
healthwatchdorset.co.uk,301,none
healthwatchdudley.co.uk,301,none
healthwatchealing.co.uk,ConnectException,none
healthwatcheastridingofyorkshire.co.uk,HttpTimeoutException: request timed out,none
healthwatcheastsussex.co.uk,301,0 healthwatcheastsussex-co-uk.mail.protection.outlook.com.
healthwatchenfield.co.uk,301,0 healthwatchenfield-co-uk.mail.protection.outlook.com.
healthwatchessex.org.uk,200,0 healthwatchessex-org-uk.mail.protection.outlook.com.
healthwatchgateshead.co.uk,301,none
healthwatchgloucestershire.co.uk,301,none
healthwatchgreenwich.co.uk,HttpConnectTimeoutException: HTTP connect timed out,0 healthwatchgreenwich-co-uk.mail.protection.outlook.com.
healthwatchhackney.co.uk,301,none
healthwatchhalton.co.uk,HttpConnectTimeoutException: HTTP connect timed out,none
healthwatchhampshire.co.uk,HttpConnectTimeoutException: HTTP connect timed out,30 healthwatchhampshire-co-uk.mail.protection.outlook.com.
healthwatchharingey.org.uk,HttpConnectTimeoutException: HTTP connect timed out,0 healthwatchharingey-org-uk.mail.protection.outlook.com.
healthwatchharrow.co.uk,200,none
healthwatchhartlepool.co.uk,301,none
healthwatchhavering.co.uk,SSLException: (internal_error) Received fatal alert: internal_error,none
healthwatchherefordshire.co.uk,301,none
healthwatchhertfordshire.co.uk,301,0 healthwatchhertfordshire-co-uk.mail.protection.outlook.com.
healthwatchhillingdon.org.uk,200,none
healthwatchhounslow.co.uk,301,none
healthwatchisleofwight.co.uk,HttpConnectTimeoutException: HTTP connect timed out,none
healthwatchislesofscilly.co.uk,HttpConnectTimeoutException: HTTP connect timed out,none
