hostname,http_status,mx
aku.llv.li,403,none
as.llv.li,403,none
datenschutzkommission.li,ConnectException,none
dss.llv.li,301,none
fma-li.li,301,10 mailgw20.llv.li.
landesbibliothek.li,ConnectException,5 mailgw20.llv.li.
landespolizei.li,301,10 mailgw20.llv.li.
landtag.li,200,10 mailgw20.llv.li.
llv.li,403,10 mailgw20.llv.li.
stgh.li,200,10 mailgw20.llv.li.
