field,text
country_name,"Republic of Costa Rica"
government_type,"presidential republic"
capital,"San José"
chief_of_state,"President Rodrigo CHAVES Robles (since 8 May 2022)"
head_of_government,"President Rodrigo CHAVES Robles (since 8 May 2022)"
judicial_highest_courts,"Supreme Court of Justice (consists of 22 judges organized into 3 cassation chambers each with 5 judges and the Constitutional Chamber with 7 judges)"
constitution_history,"many previous; latest effective 8 November 1949"
