qid,label
Q260796,Aqaba Governorate
Q472788,Amman Governorate
Q506658,Ajloun Governorate
Q606340,Ma'an Governorate
Q721431,Balqa Governorate
Q721441,Irbid Governorate
Q721445,Zarqa Governorate
Q735245,Karak Governorate
Q750259,Tafilah Governorate
Q750270,Jerash Governorate
Q750447,Madaba Governorate
Q854871,Mafraq Governorate
