hostname,indegree,indegree_tech
valitsus.ee,14,0
riigiteataja.ee,10,0
eesti.ee,7,0
sm.ee,5,0
agri.ee,4,0
hm.ee,4,0
just.ee,4,0
kliimaministeerium.ee,4,0
riigikantselei.ee,4,0
fin.ee,3,0
justdigi.ee,3,0
kaitseministeerium.ee,3,0
mkm.ee,3,0
siseministeerium.ee,3,0
vm.ee,3,0
kul.ee,2,0
ria.ee,2,1
riigikohus.ee,2,0
aki.ee,1,0
envir.ee,1,0
epa.ee,1,0
prokuratuur.ee,1,0
riigihanked.riik.ee,1,0
riigikogu.ee,1,0
stat.ee,1,0
