hostname,http_status,mx
asale.org,301,10 asale-org.mail.eo.outlook.com.
chamberphilislands.ph,523,0 _dc-mx.e691bf0e10e1.chamberphilislands.ph.
depedcalabarzon.ph,200,none
depedmimaroparegion.ph,200,0 depedmimaroparegion.ph.
depedncr.com.ph,301,none
depedro9.info,200,0 _dc-mx.8a742bbf68e0.depedro9.info.
depedroxi.ph,200,0 mail.depedroxi.ph.
depedroxii.org,200,10 mx2.hostinger.com.; 5 mx1.hostinger.com.
divephilippines.com.ph,200,0 mail.divephilippines.com.ph.
eeas.europa.eu,200,10 mxb-00338601.gslb.pphosted.com.; 10 mxa-00338601.gslb.pphosted.com.
filippinerne.um.dk,301,none
finlandabroad.fi,301,10 mail.valtori.fi.
giz.de,301,0 giz-de.mail.protection.outlook.com.
holyrosaryprovince.org,301,none
ias.org.ph,302,none
malikhaingpinoy.ph,301,10 mail.malikhaingpinoy.ph.
manila.diplo.de,200,10 mx2.bund.de.; 10 mx1.bund.de.
manila.mae.ro,503,none
manila.mfa.gov.hu,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
memanila.org,301,0 _dc-mx.0db41b79de7c.memanila.org.
mfa.gr,403,10 mailhost.mfa.gr.
mofaic.gov.ae,IOException: HTTP/1.1 header parser received no bytes,10 smartmail1.fednet.gov.ae.; 20 smartmail2.fednet.gov.ae.
mzv.cz,302,50 mzvczemta05.mzv.cz.; 10 mzvczemta06.mzv.cz.
nederlandwereldwijd.nl,301,0 .
newnaia.com.ph,200,0 newnaia-com-ph.mail.protection.outlook.com.
norway.no,301,0 mx.domeneshop.no.
ntfelcac.org,403,10 alt3.aspmx.l.google.com.; 5 alt2.aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.; 10 alt4.aspmx.l.google.com.; 1 aspmx.l.google.com.; 1 smtp.google.com.
pagcor.ph,301,0 pagcor-ph.mail.protection.outlook.com.; 30 mail.pagcor.ph.; 20 _dc-mx.5e2b8558fc72.pagcor.ph.
palauembassymanila.ph,302,none
ph.ambafrance.org,301,none
philippines.mid.ru,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
pmdc.com.ph,403,1 alltheemails.com.
ppa.com.ph,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,50 ppa-com-ph.mail.protection.outlook.com.
recoletos.ph,HttpTimeoutException: request timed out,1 smtp.google.com.
seafdec.org.ph,301,10 aspmx.l.google.com.; 30 aspmx4.googlemail.com.; 30 aspmx5.googlemail.com.; 20 alt1.aspmx.l.google.com.; 30 aspmx2.googlemail.com.; 20 alt2.aspmx.l.google.com.; 30 aspmx3.googlemail.com.
sinupan.org,301,none
swedenabroad.se,301,none
thaiembassymnl.ph,301,10 mx2.hostinger.in.th.; 5 mx1.hostinger.in.th.
web.roc-taiwan.org,HttpConnectTimeoutException: HTTP connect timed out,none
wpro.who.int,ConnectException,none
