hostname,score,sources,label,level
aaub.edu.bd,4,wikidata,"Aviation and Aerospace University, Bangladesh",university
bau.edu.bd,4,wikidata,Bangladesh Agricultural University,university
bmu.ac.bd,4,wikidata,Bangladesh Medical University,university
bou.edu.bd,4,wikidata,Bangladesh Open University,university
brur.ac.bd,4,wikidata,"Begum Rokeya University, Rangpur",university
bsfmstu.ac.bd,4,wikidata,Jamalpur Science and Technology University,university
bsmrmu.edu.bd,4,wikidata,Bangladesh Maritime University,university
bsmrstup.ac.bd,4,wikidata,Pirojpur Science and Technology University,university
bsmru.ac.bd,4,wikidata,Kishoreganj University,university
bu.ac.bd,4,wikidata,University of Barishal,university
buet.ac.bd,4,wikidata,Bangladesh University of Engineering and Technology,university
bup.edu.bd,4,wikidata,Bangladesh University of Professionals,university
butex.edu.bd,4,wikidata,Bangladesh University of Textiles,university
cmu.edu.bd,4,wikidata,Chittagong Medical University,university
cou.ac.bd,4,wikidata,Comilla University,university
cu.ac.bd,4,wikidata,University of Chittagong,university
cuet.ac.bd,4,wikidata,Chittagong University of Engineering & Technology,university
cvasu.ac.bd,4,wikidata,Chittagong Veterinary and Animal Sciences University,university
dcu.ac.bd,4,wikidata,Dhaka Central University,university
du.ac.bd,4,wikidata,University of Dhaka,university
duet.ac.bd,4,wikidata,Dhaka University of Engineering & Technology,university
gau.edu.bd,4,wikidata,Gazipur Agricultural University,university
gstu.edu.bd,4,wikidata,Gopalganj Science and Technology University,university
hau.ac.bd,4,wikidata,Habiganj Agricultural University,university
hstu.ac.bd,4,wikidata,Hajee Mohammad Danesh Science & Technology University,university
iau.edu.bd,4,wikidata,Islamic Arabic University,university
iu.ac.bd,4,wikidata,"Islamic University, Bangladesh",university
jkkniu.edu.bd,4,wikidata,Jatiya Kabi Kazi Nazrul Islam University,university
jnu.ac.bd,4,wikidata,Jagannath University,university
just.edu.bd,4,wikidata,Jashore University of Science and Technology,university
kau.ac.bd,4,wikidata,Khulna Agricultural University,university
ku.ac.bd,4,wikidata,Khulna University,university
kuet.ac.bd,4,wikidata,Khulna University of Engineering & Technology,university
kuriau.edu.bd,4,wikidata,Kurigram Agricultural University,university
mbstu.ac.bd,4,wikidata,Mawlana Bhashani Science and Technology University,university
nau.ac.bd,4,wikidata,Naogaon University,university
neu.ac.bd,4,wikidata,Netrokona University,university
nstu.edu.bd,4,wikidata,Noakhali Science and Technology University,university
nu.edu.bd,4,wikidata,National University,university
pstu.ac.bd,4,wikidata,Patuakhali Science and Technology University,university
pust.ac.bd,4,wikidata,Pabna University of Science and Technology,university
rmu.edu.bd,4,wikidata,Rajshahi Medical University,university
ru.ac.bd,4,wikidata,University of Rajshahi,university
rub.ac.bd,4,wikidata,"Rabindra University, Bangladesh",university
ruet.ac.bd,4,wikidata,Rajshahi University of Engineering & Technology,university
sau.ac.bd,4,wikidata,Sylhet Agricultural University,university
sau.edu.bd,4,wikidata,Sher-e-Bangla Agricultural University,university
shmu.ac.bd,4,wikidata,Khulna Medical University,university
uftb.ac.bd,4,wikidata,"University of Frontier Technology, Bangladesh",university
juniv.edu,3,wikidata,Jahangirnagar University,university
sust.edu,3,wikidata,Shahjalal University of Science and Technology,university
