subdomain,http_status,mx
araib.molit.go.kr,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
atm.molit.go.kr,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
book.molit.go.kr,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
book2.molit.go.kr,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
broa.molit.go.kr,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
brocm.molit.go.kr,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
cyber.molit.go.kr,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
dev.molit.go.kr,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
drocm.molit.go.kr,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
ea.molit.go.kr,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
edu.molit.go.kr,302,
edusys.molit.go.kr,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
ehufnet.molit.go.kr,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
eminwon.molit.go.kr,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
enhuf.molit.go.kr,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
global.molit.go.kr,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
happyapt.molit.go.kr,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
hms.molit.go.kr,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
iatcro.molit.go.kr,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
irocm.molit.go.kr,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
irts.molit.go.kr,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
jroa.molit.go.kr,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
katfm.molit.go.kr,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
kgbz.molit.go.kr,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
kids.molit.go.kr,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
kms.molit.go.kr,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
lti.molit.go.kr,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
lts.molit.go.kr,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
lurisadmin.molit.go.kr,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
m.molit.go.kr,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
menhuf.molit.go.kr,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
molit.go.kr,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,0 antispam.korea.kr.
myapt-adm.molit.go.kr,"SSLHandshakeException > MissingReflectionRegistrationError: Cannot reflectively read or write field 'public static final java.lang.String sun.security.x509.CRLDistributionPointsExtension.NAME'. To allow this operation, add the following to the 'reflection' section of 'reachability-metadata.json' and rebuild the native image: { ""type"": ""sun.security.x509.CRLDistributionPointsExtension"", ""fields"": [ { ""name"": ""NAME"" } ] } The 'reachability-metadata.json' file should be located in 'META-INF/native-image/<group-id>/<artifact-id>/' of your project. For further help, see https://www.graalvm.org/latest/reference-manual/native-image/metadata/#reflection",
myapt.molit.go.kr,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
naims.molit.go.kr,401,
namc-adm.molit.go.kr,200,
namc.molit.go.kr,200,
nhuf.molit.go.kr,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
nsdp.molit.go.kr,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
oclt.molit.go.kr,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
pcmoits.molit.go.kr,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
pms.molit.go.kr,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
police.molit.go.kr,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
pps.molit.go.kr,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
reits.molit.go.kr,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
rt.molit.go.kr,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
rtms.molit.go.kr,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
rtmsm.molit.go.kr,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
safety.molit.go.kr,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
sroa.molit.go.kr,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
srocm.molit.go.kr,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
stat.molit.go.kr,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
statint.molit.go.kr,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
sumc.molit.go.kr,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
tia.molit.go.kr,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
tilit.molit.go.kr,SSLHandshakeException > ValidatorException > SunCertPathBuilderException: unable to find valid certification path to requested target,
tilitl.molit.go.kr,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
twitter.molit.go.kr,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
upisps.molit.go.kr,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
webmail.molit.go.kr,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
wrocm.molit.go.kr,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
www.happyapt.molit.go.kr,ConnectException > UnresolvedAddressException,
www.katfm.molit.go.kr,ConnectException > UnresolvedAddressException,
www.kgbz.molit.go.kr,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
www.molit.go.kr,SSLHandshakeException: (certificate_unknown) PKIX path building failed: sun.security.provider.certpath.SunCertPathBuilderException: unable to find valid certification path to requested target,none
www.namc-adm.molit.go.kr,ConnectException > UnresolvedAddressException,
www.namc.molit.go.kr,ConnectException > UnresolvedAddressException,
www.nhuf.molit.go.kr,ConnectException > UnresolvedAddressException,
www.reits.molit.go.kr,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
www.rtms.molit.go.kr,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
