subdomain,http_status,mx
5rc.me.go.kr,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
asbestos.me.go.kr,301,
cafe.me.go.kr,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
caris.me.go.kr,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
cdsapp.me.go.kr,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
chemp.me.go.kr,200,
csc.me.go.kr,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
e-learning.me.go.kr,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
eais.me.go.kr,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
ecc.me.go.kr,301,
ecccourt.me.go.kr,301,
ecolibrary.me.go.kr,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
ecowaste.me.go.kr,SSLHandshakeException > CertificateException: No subject alternative DNS name matching ecowaste.me.go.kr found.,
edunics.me.go.kr,301,
egis.me.go.kr,301,
ehrd.me.go.kr,301,
ehrdlms.me.go.kr,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
elibrary.me.go.kr,SSLHandshakeException > ValidatorException > CertPathValidatorException > CertificateExpiredException: NotAfter: Mon Oct 27 00:59:59 CET 2025,
envmail.me.go.kr,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
etips.me.go.kr,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
ezportal.me.go.kr,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
gchemp.me.go.kr,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
gg.me.go.kr,ConnectException > UnresolvedAddressException,
ggland.me.go.kr,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
ghgv.me.go.kr,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
hgland.me.go.kr,SSLHandshakeException > CertificateException: No subject alternative DNS name matching hgland.me.go.kr found.,
icis.me.go.kr,301,
im.me.go.kr,403,
jeonju.me.go.kr,ConnectException > UnresolvedAddressException,
jumin.me.go.kr,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
kencis.me.go.kr,SSLHandshakeException > CertificateException: No subject alternative DNS name matching kencis.me.go.kr found.,
kreach.me.go.kr,200,
kreachportal.me.go.kr,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
land.me.go.kr,SSLHandshakeException > CertificateException: No subject alternative DNS name matching land.me.go.kr found.,
library.me.go.kr,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
me.go.kr,403,0 antispam.korea.kr.
meim.me.go.kr,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
minwon.me.go.kr,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
mlog.me.go.kr,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
ndland.me.go.kr,SSLHandshakeException > CertificateException: No subject alternative DNS name matching ndland.me.go.kr found.,
nics.me.go.kr,301,
nonpoint.me.go.kr,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
pms.me.go.kr,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
qtest.me.go.kr,302,
search.me.go.kr,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
vod.ehrd.me.go.kr,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
watcher.me.go.kr,301,
wf.ehrd.me.go.kr,SSLHandshakeException > CertificateException: No subject alternative DNS name matching wf.ehrd.me.go.kr found.,
wmc.me.go.kr,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
www.asbestos.me.go.kr,ConnectException > UnresolvedAddressException,
www.ghgv.me.go.kr,ConnectException > UnresolvedAddressException,
www.land.me.go.kr,ConnectException > UnresolvedAddressException,
www.me.go.kr,403,none
www.reach.me.go.kr,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
www.vod.ehrd.me.go.kr,ConnectException > UnresolvedAddressException,
www.wf.ehrd.me.go.kr,ConnectException > UnresolvedAddressException,
ysland.me.go.kr,SSLHandshakeException > CertificateException: No subject alternative DNS name matching ysland.me.go.kr found.,
