subdomain,http_status,mx
data.mois.go.kr,302,
dlofin.mois.go.kr,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
emhu.mois.go.kr,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
gwanbo.mois.go.kr,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
hamoni.mois.go.kr,302,
igwanbo.mois.go.kr,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
insta.mois.go.kr,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
instaview.mois.go.kr,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
lib.mois.go.kr,403,
lofin.mois.go.kr,ConnectException > ClosedChannelException,
mhu.mois.go.kr,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
mois.go.kr,200,10 antispam.korea.kr.
nbs.mois.go.kr,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
npas.mois.go.kr,403,
org.mois.go.kr,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
rdms.mois.go.kr,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
www.hamoni.mois.go.kr,ConnectException > UnresolvedAddressException,
www.instaview.mois.go.kr,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
www.mois.go.kr,200,none
www.npas.mois.go.kr,ConnectException > UnresolvedAddressException,
