subdomain,http_status,mx
assembly.go.kr,400,3 mail.assembly.go.kr.
bis.assembly.go.kr,ConnectException > UnresolvedAddressException,
bms.assembly.go.kr,ConnectException > UnresolvedAddressException,
car.assembly.go.kr,ConnectException > UnresolvedAddressException,
child.assembly.go.kr,400,
culture.assembly.go.kr,405,
datacontest2022.assembly.go.kr,ConnectException > UnresolvedAddressException,
docportal.assembly.go.kr,ConnectException > UnresolvedAddressException,
docs.assembly.go.kr,ConnectException > UnresolvedAddressException,
docsdev.assembly.go.kr,ConnectException > UnresolvedAddressException,
ea.assembly.go.kr,ConnectException > UnresolvedAddressException,
ebook.assembly.go.kr,400,
ehr.assembly.go.kr,ConnectException > UnresolvedAddressException,
ehrdev.assembly.go.kr,ConnectException > UnresolvedAddressException,
ems.assembly.go.kr,ConnectException > UnresolvedAddressException,
fms.assembly.go.kr,ConnectException > UnresolvedAddressException,
ged.assembly.go.kr,ConnectException > UnresolvedAddressException,
gosi.assembly.go.kr,400,
gosimgm.assembly.go.kr,ConnectException > UnresolvedAddressException,
gpki.assembly.go.kr,403,
gpkiadmin.assembly.go.kr,ConnectException > UnresolvedAddressException,
groupmail.assembly.go.kr,400,
hrm.assembly.go.kr,ConnectException > UnresolvedAddressException,
human.assembly.go.kr,ConnectException > UnresolvedAddressException,
korea.assembly.go.kr,400,
likms.assembly.go.kr,400,
mail.assembly.go.kr,400,
mailer.assembly.go.kr,400,
mbillpal.assembly.go.kr,400,
media1.assembly.go.kr,400,
member-cms.assembly.go.kr,ConnectException > UnresolvedAddressException,
member.assembly.go.kr,400,
memorial.assembly.go.kr,400,
naitsm.assembly.go.kr,400,
nals.assembly.go.kr,ConnectException > UnresolvedAddressException,
namd.assembly.go.kr,ConnectException > UnresolvedAddressException,
napass.assembly.go.kr,ConnectException > UnresolvedAddressException,
naph.assembly.go.kr,400,
naphoto.assembly.go.kr,ConnectException > UnresolvedAddressException,
naps-api.assembly.go.kr,200,
naps.assembly.go.kr,200,
narm.assembly.go.kr,ConnectException > UnresolvedAddressException,
navdi.assembly.go.kr,ConnectException > UnresolvedAddressException,
navt.assembly.go.kr,ConnectException > UnresolvedAddressException,
nitsm.assembly.go.kr,ConnectException > UnresolvedAddressException,
nrm.assembly.go.kr,ConnectException > UnresolvedAddressException,
open.assembly.go.kr,400,
openadmin.assembly.go.kr,ConnectException > UnresolvedAddressException,
openapi.assembly.go.kr,400,
pal.assembly.go.kr,400,
petitions.assembly.go.kr,400,
pod.assembly.go.kr,ConnectException > UnresolvedAddressException,
publication.assembly.go.kr,ConnectException > UnresolvedAddressException,
review.assembly.go.kr,400,
sec.assembly.go.kr,ConnectException > UnresolvedAddressException,
singo.assembly.go.kr,ConnectException > UnresolvedAddressException,
std.assembly.go.kr,ConnectException > UnresolvedAddressException,
text.assembly.go.kr,400,
training.assembly.go.kr,400,
visitor-services.assembly.go.kr,ConnectException > UnresolvedAddressException,
vivana.assembly.go.kr,ConnectException > UnresolvedAddressException,
vst.assembly.go.kr,ConnectException > UnresolvedAddressException,
w3.assembly.go.kr,400,
webdoc.assembly.go.kr,ConnectException > UnresolvedAddressException,
wf.assembly.go.kr,400,
www.assembly.go.kr,400,none
www.culture.assembly.go.kr,ConnectException > UnresolvedAddressException,
www.gosi.assembly.go.kr,ConnectException > UnresolvedAddressException,
www.likms.assembly.go.kr,ConnectException > UnresolvedAddressException,
www.mail.assembly.go.kr,ConnectException > UnresolvedAddressException,
www.mailer.assembly.go.kr,ConnectException > UnresolvedAddressException,
www.mbillpal.assembly.go.kr,ConnectException > UnresolvedAddressException,
www.member.assembly.go.kr,ConnectException > UnresolvedAddressException,
www.naph.assembly.go.kr,ConnectException > UnresolvedAddressException,
www.naps.assembly.go.kr,ConnectException > UnresolvedAddressException,
www.open.assembly.go.kr,ConnectException > UnresolvedAddressException,
www.pal.assembly.go.kr,ConnectException > UnresolvedAddressException,
www.training.assembly.go.kr,ConnectException > UnresolvedAddressException,
www.w3.assembly.go.kr,ConnectException > UnresolvedAddressException,
www.wf.assembly.go.kr,ConnectException > UnresolvedAddressException,
www.yeyak.assembly.go.kr,ConnectException > UnresolvedAddressException,
yeyak.assembly.go.kr,400,
youth.assembly.go.kr,400,
