subdomain,http_status,mx
data.mogef.go.kr,401,
eams.mogef.go.kr,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
eherstory.mogef.go.kr,200,
ffm.mogef.go.kr,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
gia.mogef.go.kr,200,
idolbom.mogef.go.kr,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
instat.mogef.go.kr,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
kowin.mogef.go.kr,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
mda.mogef.go.kr,403,
mogef.go.kr,302,0 antispam.korea.kr.
openapi.mogef.go.kr,404,
saeil.mogef.go.kr,302,
safenet.mogef.go.kr,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
shp.mogef.go.kr,200,
stat.mogef.go.kr,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
webfilter.mogef.go.kr,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
withmom.mogef.go.kr,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
wsp.mogef.go.kr,HttpConnectTimeoutException > ConnectException: HTTP connect timed out,
www.mogef.go.kr,405,none
www.webfilter.mogef.go.kr,ConnectException > UnresolvedAddressException,
