hostname,score,sources,label,level
policja.pl,9,wikidata;linkgraph,Policja,
zus.pl,9,wikidata;linkgraph,Zakład Ubezpieczeń Społecznych,
zditm.szczecin.pl,8,wikidata;linkgraph,ZDiTM Szczecin,
ahk.pl,7,wikidata;wikidata,Polish-German Chamber of Commerce and Industry,
bip.radom.pl,7,linkgraph,Linked from 35 public-sector domains,
bn.org.pl,7,wikidata;wikidata,National Library of Poland,
dominikanie.pl,7,wikidata;wikidata,Polish Dominican Province,
edu.bydgoszcz.pl,7,linkgraph,Linked from 22 public-sector domains,
franciszkanie.org.pl,7,wikidata;wikidata,Province of Our Lady of the Angels of the Friars Minor in Kraków,
nbp.pl,7,wikidata;linkgraph,Narodowy Bank Polski,
nid.pl,7,wikidata;wikidata,Narodowy Instytut Dziedzictwa,
ore.edu.pl,7,linkgraph,Linked from 22 public-sector domains,
panewniki.franciszkanie.pl,7,wikidata;wikidata,Province of the Assumption of the Blessed Virgin Mary of the Friars Minor in Katowice,
pijarzy.pl,7,wikidata;wikidata,Piarist province of Poland,
pl.usembassy.gov,7,wikidata;wikidata,"Embassy of the United States, Warsaw | Consulate General of the United States in Kraków",central
um.szczecin.pl,7,linkgraph,Linked from 21 public-sector domains,
wojsko-polskie.pl,7,wikidata;wikidata,Military Gendarmerie | Polish General Staff,
wroc.pl,7,linkgraph,Linked from 51 public-sector domains,
www.bialystok.pl,7,linkgraph,Linked from 22 public-sector domains,
www.bydgoszcz.pl,7,linkgraph,Linked from 33 public-sector domains,
www.opole.pl,7,linkgraph,Linked from 20 public-sector domains,
www.radom.pl,7,linkgraph,Linked from 20 public-sector domains,
www.wroclaw.pl,7,linkgraph,Linked from 23 public-sector domains,
zakonfranciszkanów.pl,7,wikidata;wikidata,Q11828045,
bernardyni.com,6,wikidata;wikidata,Bernardines (Franciscans),
cke.edu.pl,6,linkgraph,Linked from 10 public-sector domains,
diecezja.radom.pl,6,linkgraph,Linked from 10 public-sector domains,
edu.bialystok.pl,6,linkgraph,Linked from 19 public-sector domains,
franciszkanie.com,6,wikidata;wikidata,Province of Saint Hedwig of Silesia of the Friars Minor in Wrocław,
franciszkanie.net,6,wikidata;wikidata,Province of Saint Francis of the Friars Minor in Poznań,
krakow.pl,6,linkgraph,Linked from 15 public-sector domains,
pe.szczecin.pl,6,linkgraph,Linked from 15 public-sector domains,
pl.ambafrance.org,6,wikidata;wikidata,"Consulate General of France in Krakow | Embassy of France, Warsaw",central
polen.diplo.de,6,wikidata;wikidata,"Embassy of Germany, Warsaw | German Consulate Opole",central
sn.pl,6,wikidata,Supreme Court of Poland,central
vulcan.edu.pl,6,linkgraph,Linked from 12 public-sector domains,
bip.bialystok.pl,5,linkgraph,Linked from 5 public-sector domains,
bip.warszawa.pl,5,linkgraph,Linked from 9 public-sector domains,
diecezja.bydgoszcz.pl,5,linkgraph,Linked from 9 public-sector domains,
diecezja.rzeszow.pl,5,linkgraph,Linked from 9 public-sector domains,
eurzad.szczecin.pl,5,linkgraph,Linked from 6 public-sector domains,
ko.rzeszow.pl,5,linkgraph,Linked from 6 public-sector domains,
kuratorium.bialystok.pl,5,linkgraph,Linked from 9 public-sector domains,
kuratorium.opole.pl,5,linkgraph,Linked from 7 public-sector domains,
