subdomain,http_status
cpcalendars.lgmis.gov.zm,"Could not resolve host: cpcalendars.lgmis.gov.zm"
autodiscover.zaqa.gov.zm,"Failed to connect to autodiscover.zaqa.gov.zm port 443 after 158 ms: Could not connect to server"
autodiscover.moe.gov.zm,"Could not resolve host: autodiscover.moe.gov.zm"
autodiscover.moh.gov.zm,"Could not resolve host: autodiscover.moh.gov.zm"
autodiscover.kch.gov.zm,"Could not resolve host: autodiscover.kch.gov.zm"
autodiscover.statehouse.gov.zm,"Could not resolve host: autodiscover.statehouse.gov.zm"
cpanel.chibombocouncil.gov.zm,"Could not resolve host: cpanel.chibombocouncil.gov.zm"
autodiscover.s3p.gov.zm,"Could not resolve host: autodiscover.s3p.gov.zm"
cpanel.kcc.gov.zm,"Could not resolve host: cpanel.kcc.gov.zm"
cpanel.moa.gov.zm,"Could not resolve host: cpanel.moa.gov.zm"
cpanel.ltc.gov.zm,"Could not resolve host: cpanel.ltc.gov.zm"
cpanel.kch.gov.zm,"Could not resolve host: cpanel.kch.gov.zm"
cpanel.governance.gov.zm,"Could not resolve host: cpanel.governance.gov.zm"
cpanel.kmtc.gov.zm,"Could not resolve host: cpanel.kmtc.gov.zm"
cpcontacts.kcc.gov.zm,"Could not resolve host: cpcontacts.kcc.gov.zm"
cpcalendars.statehouse.gov.zm,"Could not resolve host: cpcalendars.statehouse.gov.zm"
cpanel.scci.gov.zm,"Could not resolve host: cpanel.scci.gov.zm"
cpanel.tourismlevy.gov.zm,"Could not resolve host: cpanel.tourismlevy.gov.zm"
cpanel.namwaladistrictcouncil.gov.zm,"Could not resolve host: cpanel.namwaladistrictcouncil.gov.zm"
cpcalendars.kcc.gov.zm,"Could not resolve host: cpcalendars.kcc.gov.zm"
cpanel.nydc.gov.zm,"Could not resolve host: cpanel.nydc.gov.zm"
cpcontacts.lgmis.gov.zm,"Could not resolve host: cpcontacts.lgmis.gov.zm"
cpanel.statehouse.gov.zm,"Could not resolve host: cpanel.statehouse.gov.zm"
cpanel.msmh.gov.zm,"Could not resolve host: cpanel.msmh.gov.zm"
chpnt-fw.fic.gov.zm,"Could not resolve host: chpnt-fw.fic.gov.zm"
cpanel.s3p.gov.zm,"Could not resolve host: cpanel.s3p.gov.zm"
cpcalendars.zaqa.gov.zm,"Could not resolve host: cpcalendars.zaqa.gov.zm"
dhis.zeir.moh.gov.zm,"Could not resolve host: dhis.zeir.moh.gov.zm"
cpcontacts.statehouse.gov.zm,"Could not resolve host: cpcontacts.statehouse.gov.zm"
autodiscover.lgmis.gov.zm,"Could not resolve host: autodiscover.lgmis.gov.zm"
autodiscover.nkwazi.gov.zm,"Could not resolve host: autodiscover.nkwazi.gov.zm"
ebudget.s3p.gov.zm,"Could not resolve host: ebudget.s3p.gov.zm"
cpanel.chingolacouncil.gov.zm,"Could not resolve host: cpanel.chingolacouncil.gov.zm"
autodiscover.roads.gov.zm,"Failed to connect to autodiscover.roads.gov.zm port 443 after 415 ms: Could not connect to server"
cpanel.lgmis.gov.zm,"Could not resolve host: cpanel.lgmis.gov.zm"
cpanel.mcdss.gov.zm,"Could not resolve host: cpanel.mcdss.gov.zm"
evisa-mof.zambiaimmigration.gov.zm,"Could not resolve host: evisa-mof.zambiaimmigration.gov.zm"
cpanel.luanocouncil.gov.zm,"Could not resolve host: cpanel.luanocouncil.gov.zm"
cpanel.oppz.gov.zm,"Could not resolve host: cpanel.oppz.gov.zm"
cpcalendars.kalulushicouncil.gov.zm,"Could not resolve host: cpcalendars.kalulushicouncil.gov.zm"
evobank.es.ltc.gov.zm,"Could not resolve host: evobank.es.ltc.gov.zm"
evo.bank.es.ltc.gov.zm,"Could not resolve host: evo.bank.es.ltc.gov.zm"
cbs-dev.moh.gov.zm,"Failed to connect to cbs-dev.moh.gov.zm port 443 after 449 ms: Could not connect to server"
cpcontacts.rpa.gov.zm,"Could not resolve host: cpcontacts.rpa.gov.zm"
cpcontacts.zaqa.gov.zm,"Could not resolve host: cpcontacts.zaqa.gov.zm"
csc.gov.zm,"Could not resolve host: csc.gov.zm"
cpanel.nao.gov.zm,"Could not resolve host: cpanel.nao.gov.zm"
cms.cityofndola.gov.zm,"Could not resolve host: cms.cityofndola.gov.zm"
governance.gov.zm,"Could not resolve host: governance.gov.zm"
cpanel.acc.gov.zm,"Could not resolve host: cpanel.acc.gov.zm"
ago.gov.zm,"Could not resolve host: ago.gov.zm"
edgpool.grz.gov.zm,"Could not resolve host: edgpool.grz.gov.zm"
drxmail2.fic.gov.zm,"Could not resolve host: drxmail2.fic.gov.zm"
cpanel.itezhitezhicouncil.gov.zm,"Could not resolve host: cpanel.itezhitezhicouncil.gov.zm"
cpanel.shibuyunjicouncil.gov.zm,"Could not resolve host: cpanel.shibuyunjicouncil.gov.zm"
cpanel.tsc.gov.zm,"Could not resolve host: cpanel.tsc.gov.zm"
cpcontacts.kalulushicouncil.gov.zm,"Could not resolve host: cpcontacts.kalulushicouncil.gov.zm"
cpcalendars.rpa.gov.zm,"Could not resolve host: cpcalendars.rpa.gov.zm"
cpanel.zaqa.gov.zm,"500"
idsp.moa.gov.zm,"Could not resolve host: idsp.moa.gov.zm"
fax2mail-csid5645344376.chingolacouncil.gov.zm,"Could not resolve host: fax2mail-csid5645344376.chingolacouncil.gov.zm"
dhis2.moh.gov.zm,"Could not resolve host: dhis2.moh.gov.zm"
cityofndola.gov.zm,"Could not resolve host: cityofndola.gov.zm"
access.grz.gov.zm,"SSL: no alternative certificate subject name matches target hostname 'access.grz.gov.zm'"
cpanel.offgrid.gov.zm,"SSL certificate problem: certificate has expired"
cpcontacts.cityofndola.gov.zm,"Could not resolve host: cpcontacts.cityofndola.gov.zm"
admanager.moh.gov.zm,"SSL: no alternative certificate subject name matches target hostname 'admanager.moh.gov.zm'"
gender.statszam.gov.zm,"Could not resolve host: gender.statszam.gov.zm"
kcc.gov.zm,"Could not resolve host: kcc.gov.zm"
kch.gov.zm,"Could not resolve host: kch.gov.zm"
kmtc.gov.zm,"Could not resolve host: kmtc.gov.zm"
dynamicdesignltd.zaqa.gov.zm,"403"
census.zamstats.gov.zm,"SSL certificate problem: certificate has expired"
chingolacouncil.gov.zm,"SSL certificate problem: unable to get local issuer certificate"
chibombocouncil.gov.zm,"SSL certificate problem: unable to get local issuer certificate"
lgmis.gov.zm,"Could not resolve host: lgmis.gov.zm"
autodiscover.oppz.gov.zm,"Failed to connect to autodiscover.oppz.gov.zm port 443 after 799 ms: Could not connect to server"
ltc.gov.zm,"Could not resolve host: ltc.gov.zm"
arts.gov.zm,"302"
fepool01.grz.gov.zm,"Could not resolve host: fepool01.grz.gov.zm"
kumawaphotography.zaqa.gov.zm,"Could not resolve host: kumawaphotography.zaqa.gov.zm"
autodiscover.nao.gov.zm,"SSL: no alternative certificate subject name matches target hostname 'autodiscover.nao.gov.zm'"
geological.mmmd.gov.zm,"SSL: no alternative certificate subject name matches target hostname 'geological.mmmd.gov.zm'"
helpdesk.zaqa.gov.zm,"403"
helpesk.zaqa.gov.zm,"403"
evisa.zambiaimmigration.gov.zm,"Could not resolve host: evisa.zambiaimmigration.gov.zm"
cpanel.cityofndola.gov.zm,"Could not resolve host: cpanel.cityofndola.gov.zm"
admin.grz.gov.zm,"SSL certificate problem: certificate has expired"
info.ago.gov.zm,"Could not resolve host: info.ago.gov.zm"
ipocc.grz.gov.zm,"Could not resolve host: ipocc.grz.gov.zm"
cpcalendars.cms.cityofndola.gov.zm,"Could not resolve host: cpcalendars.cms.cityofndola.gov.zm"
cpanel.rpa.gov.zm,"200"
licensing.miningcadastre.gov.zm,"Could not resolve host: licensing.miningcadastre.gov.zm"
lyncdiscover.ago.gov.zm,"Could not resolve host: lyncdiscover.ago.gov.zm"
cpanel.mcdsw.gov.zm,"Could not resolve host: cpanel.mcdsw.gov.zm"
cpcalendars.cityofndola.gov.zm,"Could not resolve host: cpcalendars.cityofndola.gov.zm"
cpcalendars.nao.gov.zm,"401"
lyncdiscover.mofa.gov.zm,"Could not resolve host: lyncdiscover.mofa.gov.zm"
autodiscover.fic.gov.zm,"SSL: no alternative certificate subject name matches target hostname 'autodiscover.fic.gov.zm'"
kalulushicouncil.gov.zm,"SSL certificate problem: unable to get local issuer certificate"
cpanel.zmd.gov.zm,"Could not resolve host: cpanel.zmd.gov.zm"
itezhitezhicouncil.gov.zm,"SSL certificate problem: unable to get local issuer certificate"
lyncwebext.ago.gov.zm,"Could not resolve host: lyncwebext.ago.gov.zm"
cpanel.cms.cityofndola.gov.zm,"Could not resolve host: cpanel.cms.cityofndola.gov.zm"
2020-iaos-isi.zamstats.gov.zm,"SSL certificate problem: certificate has expired"
lyncwebext.gender.gov.zm,"Could not resolve host: lyncwebext.gender.gov.zm"
lyncdiscover.mlgh.gov.zm,"Could not resolve host: lyncdiscover.mlgh.gov.zm"
autodiscover.ago.gov.zm,"SSL: no alternative certificate subject name matches target hostname 'autodiscover.ago.gov.zm'"
hmis.moh.gov.zm,"SSL: no alternative certificate subject name matches target hostname 'hmis.moh.gov.zm'"
dialin.grz.gov.zm,"SSL certificate problem: certificate has expired"
lyncdiscover.mof.gov.zm,"Could not resolve host: lyncdiscover.mof.gov.zm"
cpcalendars.uthlabs.gov.zm,"401"
helsb.gov.zm,"200"
ihris.moh.gov.zm,"302"
cpcalendars.sapp.gov.zm,"Could not resolve host: cpcalendars.sapp.gov.zm"
cpcontacts.uthlabs.gov.zm,"401"
luanocouncil.gov.zm,"SSL certificate problem: unable to get local issuer certificate"
cpcontacts.nao.gov.zm,"401"
mail.governance.gov.zm,"Could not resolve host: mail.governance.gov.zm"
lyncwebext.cabinet.gov.zm,"Could not resolve host: lyncwebext.cabinet.gov.zm"
lyncwebext.mlss.gov.zm,"Could not resolve host: lyncwebext.mlss.gov.zm"
lyncwebext.ceegict.gov.zm,"Could not resolve host: lyncwebext.ceegict.gov.zm"
mail.kch.gov.zm,"Could not resolve host: mail.kch.gov.zm"
mail.kmtc.gov.zm,"Could not resolve host: mail.kmtc.gov.zm"
mail.kcc.gov.zm,"Could not resolve host: mail.kcc.gov.zm"
mail.lgmis.gov.zm,"Could not resolve host: mail.lgmis.gov.zm"
lyncwebext.mofa.gov.zm,"Could not resolve host: lyncwebext.mofa.gov.zm"
cpcontacts.oppz.gov.zm,"Could not resolve host: cpcontacts.oppz.gov.zm"
mail-server.ago.gov.zm,"Could not resolve host: mail-server.ago.gov.zm"
mail.ltc.gov.zm,"Could not resolve host: mail.ltc.gov.zm"
cpcalendars.oppz.gov.zm,"Could not resolve host: cpcalendars.oppz.gov.zm"
cpanel.uthlabs.gov.zm,"200"
mail.moa.gov.zm,"Could not resolve host: mail.moa.gov.zm"
mail.namwaladistrictcouncil.gov.zm,"Could not resolve host: mail.namwaladistrictcouncil.gov.zm"
mail.acc.gov.zm,"Could not resolve host: mail.acc.gov.zm"
mail.msmh.gov.zm,"Could not resolve host: mail.msmh.gov.zm"
autodiscover.zmd.gov.zm,"Could not resolve host: autodiscover.zmd.gov.zm"
mail.cityofndola.gov.zm,"Could not resolve host: mail.cityofndola.gov.zm"
mail.cms.cityofndola.gov.zm,"Could not resolve host: mail.cms.cityofndola.gov.zm"
lyncwebext.mcti.gov.zm,"Could not resolve host: lyncwebext.mcti.gov.zm"
lyncwebext.mibs.gov.zm,"Could not resolve host: lyncwebext.mibs.gov.zm"
lyncwebext.mlgh.gov.zm,"Could not resolve host: lyncwebext.mlgh.gov.zm"
lyncwebext.mlnrep.gov.zm,"Could not resolve host: lyncwebext.mlnrep.gov.zm"
cpcontacts.cms.cityofndola.gov.zm,"Could not resolve host: cpcontacts.cms.cityofndola.gov.zm"
lyncwebext.mof.gov.zm,"Could not resolve host: lyncwebext.mof.gov.zm"
mail.sapp.gov.zm,"Could not resolve host: mail.sapp.gov.zm"
lyncwebext.myscd.gov.zm,"Could not resolve host: lyncwebext.myscd.gov.zm"
mail.scci.gov.zm,"Could not resolve host: mail.scci.gov.zm"
mail.mcti.gov.zm,"Could not resolve host: mail.mcti.gov.zm"
mail.s3p.gov.zm,"Could not resolve host: mail.s3p.gov.zm"
mail.statehouse.gov.zm,"Could not resolve host: mail.statehouse.gov.zm"
mail.tourismlevy.gov.zm,"Could not resolve host: mail.tourismlevy.gov.zm"
mail.ndf.gov.zm,"Could not resolve host: mail.ndf.gov.zm"
mail.zambiaprison.gov.zm,"Could not resolve host: mail.zambiaprison.gov.zm"
mail.chibombocouncil.gov.zm,"Could not resolve host: mail.chibombocouncil.gov.zm"
api.eservices.gov.zm,"404"
lyncdiscover.ceegict.gov.zm,"SSL certificate problem: certificate has expired"
eservices.zambiaimmigration.gov.zm,"200"
mail.chingolacouncil.gov.zm,"Could not resolve host: mail.chingolacouncil.gov.zm"
mail.itezhitezhicouncil.gov.zm,"Could not resolve host: mail.itezhitezhicouncil.gov.zm"
mail.kalulushicouncil.gov.zm,"Could not resolve host: mail.kalulushicouncil.gov.zm"
mail.rpa.gov.zm,"Could not resolve host: mail.rpa.gov.zm"
mail.oppz.gov.zm,"Could not resolve host: mail.oppz.gov.zm"
mail.luanocouncil.gov.zm,"Could not resolve host: mail.luanocouncil.gov.zm"
extranet.zambiaimmigration.gov.zm,"403"
mail.shibuyunjicouncil.gov.zm,"Could not resolve host: mail.shibuyunjicouncil.gov.zm"
moa.gov.zm,"Could not resolve host: moa.gov.zm"
extranet.fic.gov.zm,"200"
mail.tsc.gov.zm,"Could not resolve host: mail.tsc.gov.zm"
lyncdiscover.grz.gov.zm,"SSL certificate problem: certificate has expired"
lyncdiscover.mcti.gov.zm,"SSL certificate problem: certificate has expired"
cpanel.sapp.gov.zm,"Could not resolve host: cpanel.sapp.gov.zm"
lis.moh.gov.zm,"302"
lyncdiscover.mibs.gov.zm,"SSL certificate problem: certificate has expired"
moecomm.moe.gov.zm,"Could not resolve host: moecomm.moe.gov.zm"
lyncdiscover.mlss.gov.zm,"SSL certificate problem: certificate has expired"
cpcontacts.sapp.gov.zm,"Could not resolve host: cpcontacts.sapp.gov.zm"
lyncdiscover.cabinet.gov.zm,"SSL certificate problem: certificate has expired"
lyncdiscover.myscd.gov.zm,"SSL certificate problem: certificate has expired"
e.sapp.gov.zm,"Could not resolve host: e.sapp.gov.zm"
lyncdiscover.gender.gov.zm,"SSL certificate problem: certificate has expired"
cpanel.kalulushicouncil.gov.zm,"Could not resolve host: cpanel.kalulushicouncil.gov.zm"
mail.zambiatradeportal.gov.zm,"200"
namwaladistrictcouncil.gov.zm,"Could not resolve host: namwaladistrictcouncil.gov.zm"
mail.zmd.gov.zm,"Could not resolve host: mail.zmd.gov.zm"
msmh.gov.zm,"Could not resolve host: msmh.gov.zm"
miningcadastre.gov.zm,"Could not resolve host: miningcadastre.gov.zm"
nydc.gov.zm,"Could not resolve host: nydc.gov.zm"
mail.zambiacorrections.gov.zm,"Could not resolve host: mail.zambiacorrections.gov.zm"
lyncdiscover.mlnrep.gov.zm,"SSL certificate problem: certificate has expired"
lyncwebext.grz.gov.zm,"SSL certificate problem: certificate has expired"
moh-nav03.moh.gov.zm,"Could not resolve host: moh-nav03.moh.gov.zm"
fic.gov.zm,"403"
mail.zns.gov.zm,"Could not resolve host: mail.zns.gov.zm"
nav.moh.gov.zm,"Could not resolve host: nav.moh.gov.zm"
payment.kcc.gov.zm,"Could not resolve host: payment.kcc.gov.zm"
payments.kcc.gov.zm,"Could not resolve host: payments.kcc.gov.zm"
eservices.gov.zm,"200"
mail.mibs.gov.zm,"SSL: no alternative certificate subject name matches target hostname 'mail.mibs.gov.zm'"
mobile.ago.gov.zm,"Could not resolve host: mobile.ago.gov.zm"
id.gsb.gov.zm,"404"
moh-ex1.moh.gov.zm,"Could not resolve host: moh-ex1.moh.gov.zm"
nao-server03.nao.gov.zm,"Could not resolve host: nao-server03.nao.gov.zm"
moe.gov.zm,"Could not resolve host: moe.gov.zm"
moh-ex2.moh.gov.zm,"Could not resolve host: moh-ex2.moh.gov.zm"
autodiscover.grz.gov.zm,"302"
mail.parliament.gov.zm,"302"
ms.moh.gov.zm,"Could not resolve host: ms.moh.gov.zm"
nhfc.moh.gov.zm,"Could not resolve host: nhfc.moh.gov.zm"
pmu-bng.moh.gov.zm,"Could not resolve host: pmu-bng.moh.gov.zm"
mail.zaqa.gov.zm,"301"
portal.miningcadastre.gov.zm,"Could not resolve host: portal.miningcadastre.gov.zm"
openmrs.zeir.moh.gov.zm,"Could not resolve host: openmrs.zeir.moh.gov.zm"
pdxmail1.fic.gov.zm,"Could not resolve host: pdxmail1.fic.gov.zm"
s3pebudget.s3p.gov.zm,"Could not resolve host: s3pebudget.s3p.gov.zm"
s3p.gov.zm,"Could not resolve host: s3p.gov.zm"
roads-mail01.roads.gov.zm,"Could not resolve host: roads-mail01.roads.gov.zm"
scbiometrics.moh.gov.zm,"Could not resolve host: scbiometrics.moh.gov.zm"
esapp.gov.zm.sapp.gov.zm,"Could not resolve host: esapp.gov.zm.sapp.gov.zm"
roads.gov.zm,"Could not resolve host: roads.gov.zm"
scci.gov.zm,"Could not resolve host: scci.gov.zm"
mcdss.gov.zm,"SSL certificate problem: unable to get local issuer certificate"
metrics.zeir.moh.gov.zm,"SSL: no alternative certificate subject name matches target hostname 'metrics.zeir.moh.gov.zm'"
mail.nydc.gov.zm,"SSL certificate problem: certificate has expired"
mail.offgrid.gov.zm,"SSL: no alternative certificate subject name matches target hostname 'mail.offgrid.gov.zm'"
mail.tevetbursary.mohe.gov.zm,"SSL: no alternative certificate subject name matches target hostname 'mail.tevetbursary.mohe.gov.zm'"
help.smartcare.moh.gov.zm,"SSL: no alternative certificate subject name matches target hostname 'help.smartcare.moh.gov.zm'"
prtg.moh.gov.zm,"Could not resolve host: prtg.moh.gov.zm"
rdaexch-2016vm.roads.gov.zm,"Could not resolve host: rdaexch-2016vm.roads.gov.zm"
moh-nav02.moh.gov.zm,"SSL: no alternative certificate subject name matches target hostname 'moh-nav02.moh.gov.zm'"
mvacc.moh.gov.zm,"502"
pending.zaqa.gov.zm,"403"
portal.zmd.gov.zm,"Could not resolve host: portal.zmd.gov.zm"
meet.grz.gov.zm,"SSL certificate problem: certificate has expired"
pdex-01.fic.gov.zm,"Could not resolve host: pdex-01.fic.gov.zm"
moh-nav01.moh.gov.zm,"200"
mail.fic.gov.zm,"302"
mail.nao.gov.zm,"302"
statehouse.gov.zm,"Could not resolve host: statehouse.gov.zm"
parliament.gov.zm,"302"
sip.mlgh.gov.zm,"Could not resolve host: sip.mlgh.gov.zm"
testing.kcc.gov.zm,"Could not resolve host: testing.kcc.gov.zm"
sip.ago.gov.zm,"Could not resolve host: sip.ago.gov.zm"
scregistry.moh.gov.zm,"Failed to connect to scregistry.moh.gov.zm port 443 after 380 ms: Could not connect to server"
sip.moe.gov.zm,"Could not resolve host: sip.moe.gov.zm"
tourismlevy.gov.zm,"Could not resolve host: tourismlevy.gov.zm"
offgrid.gov.zm,"200"
mail.nkwazi.gov.zm,"302"
acc.gov.zm,"200"
autodiscover.npa.gov.zm,"Could not resolve host: autodiscover.npa.gov.zm"
accesspoint.kth.gov.zm,"Resolving timed out after 3001 milliseconds"
sapp.gov.zm,"Could not resolve host: sapp.gov.zm"
report.zeir.moh.gov.zm,"SSL: no alternative certificate subject name matches target hostname 'report.zeir.moh.gov.zm'"
app.ago.gov.zm,"Connection timed out after 3001 milliseconds"
owapps.grz.gov.zm,"SSL certificate problem: unable to get local issuer certificate"
portal.gcd.gov.zm,"SSL certificate problem: certificate has expired"
test.zmd.gov.zm,"Could not resolve host: test.zmd.gov.zm"
autodiscover.kth.gov.zm,"Resolving timed out after 3002 milliseconds"
webdisk.governance.gov.zm,"Could not resolve host: webdisk.governance.gov.zm"
scdeployment.moh.gov.zm,"SSL certificate problem: certificate has expired"
bielevator.moh.gov.zm,"Operation timed out after 3000 milliseconds with 0 bytes received"
metabase.moh.gov.zm,"200"
shibuyunjicouncil.gov.zm,"SSL certificate problem: unable to get local issuer certificate"
webdisk.kcc.gov.zm,"Could not resolve host: webdisk.kcc.gov.zm"
webdisk.kch.gov.zm,"Could not resolve host: webdisk.kch.gov.zm"
ucupdates-r2.grz.gov.zm,"Could not resolve host: ucupdates-r2.grz.gov.zm"
webdisk.kmtc.gov.zm,"Could not resolve host: webdisk.kmtc.gov.zm"
cpanel.kth.gov.zm,"Resolving timed out after 3001 milliseconds"
webdisk.lgmis.gov.zm,"Could not resolve host: webdisk.lgmis.gov.zm"
webdisk.ltc.gov.zm,"Could not resolve host: webdisk.ltc.gov.zm"
cpanel.ndf.gov.zm,"Connection timed out after 3001 milliseconds"
webdisk.moa.gov.zm,"Could not resolve host: webdisk.moa.gov.zm"
cpcalendars.kth.gov.zm,"Resolving timed out after 3000 milliseconds"
webdisk.namwaladistrictcouncil.gov.zm,"Could not resolve host: webdisk.namwaladistrictcouncil.gov.zm"
oppz.gov.zm,"SSL certificate problem: unable to get local issuer certificate"
mail.npa.gov.zm,"302"
webdisk.msmh.gov.zm,"Could not resolve host: webdisk.msmh.gov.zm"
mail.grz.gov.zm,"302"
webdisk.chibombocouncil.gov.zm,"Could not resolve host: webdisk.chibombocouncil.gov.zm"
webdisk.scci.gov.zm,"Could not resolve host: webdisk.scci.gov.zm"
webdisk.statehouse.gov.zm,"Could not resolve host: webdisk.statehouse.gov.zm"
webdisk.s3p.gov.zm,"Could not resolve host: webdisk.s3p.gov.zm"
webdisk.tourismlevy.gov.zm,"Could not resolve host: webdisk.tourismlevy.gov.zm"
webdisk.itezhitezhicouncil.gov.zm,"Could not resolve host: webdisk.itezhitezhicouncil.gov.zm"
tsc.gov.zm,"Could not resolve host: tsc.gov.zm"
webdisk.mcdss.gov.zm,"Could not resolve host: webdisk.mcdss.gov.zm"
cpcontacts.kth.gov.zm,"Resolving timed out after 3000 milliseconds"
webdisk.acc.gov.zm,"Could not resolve host: webdisk.acc.gov.zm"
webdisk.rpa.gov.zm,"Could not resolve host: webdisk.rpa.gov.zm"
webdisk.cms.cityofndola.gov.zm,"Could not resolve host: webdisk.cms.cityofndola.gov.zm"
mail.uthlabs.gov.zm,"200"
ehsa.moh.gov.zm,"Operation timed out after 3000 milliseconds with 0 bytes received"
webdisk.chingolacouncil.gov.zm,"Could not resolve host: webdisk.chingolacouncil.gov.zm"
webmail.governance.gov.zm,"Could not resolve host: webmail.governance.gov.zm"
eservices-mof.zambiaimmigration.gov.zm,"Connection timed out after 3000 milliseconds"
webdisk.kalulushicouncil.gov.zm,"Could not resolve host: webdisk.kalulushicouncil.gov.zm"
webmail.kcc.gov.zm,"Could not resolve host: webmail.kcc.gov.zm"
webmail.kch.gov.zm,"Could not resolve host: webmail.kch.gov.zm"
webmail.kmtc.gov.zm,"Could not resolve host: webmail.kmtc.gov.zm"
eservices.mlnr.gov.zm,"Connection timed out after 3001 milliseconds"
uthlabs.gov.zm,"Failed to connect to uthlabs.gov.zm port 443 after 528 ms: Could not connect to server"
webdisk.luanocouncil.gov.zm,"Could not resolve host: webdisk.luanocouncil.gov.zm"
tunemetest.moh.gov.zm,"SSL: no alternative certificate subject name matches target hostname 'tunemetest.moh.gov.zm'"
webdisk.mcdsw.gov.zm,"Could not resolve host: webdisk.mcdsw.gov.zm"
webmail.lgmis.gov.zm,"Could not resolve host: webmail.lgmis.gov.zm"
sip.grz.gov.zm,"SSL: no alternative certificate subject name matches target hostname 'sip.grz.gov.zm'"
webmail.ltc.gov.zm,"Could not resolve host: webmail.ltc.gov.zm"
webmail.moa.gov.zm,"Could not resolve host: webmail.moa.gov.zm"
southern.zmd.gov.zm,"Could not resolve host: southern.zmd.gov.zm"
webmail.msmh.gov.zm,"Could not resolve host: webmail.msmh.gov.zm"
webmail.namwaladistrictcouncil.gov.zm,"Could not resolve host: webmail.namwaladistrictcouncil.gov.zm"
webdisk.cityofndola.gov.zm,"Could not resolve host: webdisk.cityofndola.gov.zm"
