subdomain,mx
48ertandler-qm.wien.gv.at,none
48ertandler.wien.gv.at,none
aba.gv.at,1 aba-gv-at.mail.cloud.nospamproxy.com.; 5 aba-gv-at.mail.cloud.nospamproxy.com.
abfall.gda.gv.at,none
abfuhrtermine.gda.gv.at,none
access.ada.gv.at,none
access.bmvit.gv.at,none
access.opfb.bmvit.gv.at,none
accounts.citrix.wien.gv.at,none
accounts.wien.gv.at,none
accreditor-test.bka.gv.at,none
accreditor.bka.gv.at,none
achau.gv.at,20 mx02.hornetsecurity.com.; 40 mx04.hornetsecurity.com.; 10 mx01.hornetsecurity.com.; 30 mx03.hornetsecurity.com.
ada.gv.at,none
admin.fma.gv.at,none
adportal.bmf.gv.at,none
adressen.eggenburg.gv.at,none
advfem.nsgslb.wien.gv.at,none
aflenz.gv.at,none
ag.bmf.bca.gv.at,none
ag1.bmf.bca.gv.at,none
ahdb.ehealth.gv.at,none
ainet.gv.at,10 ainet-gv-at.mail.protection.outlook.com.
ainet.tirol.gv.at,none
aklcsg01.ktn.gv.at,none
aklwi01.ktn.gv.at,none
akpflegevorsorge.bmask.gv.at,none
allhartsberg.gv.at,none
alt.intern.magwien.gv.at,none
alt.neunkirchen.gv.at,none
altheim.ooe.gv.at,none
ams.brz.gv.at,none
amtsdolmetsch.jba.gv.at,none
amtssignatur.brz.gv.at,none
amtssignatur.tirol.gv.at,none
amtsweg.gv.at,none
andorf.ooe.gv.at,10 andorf-ooe-gv-at.gate.seppmail.cloud.
anmelden.bmlfuw.gv.at,none
antrag.bev.gv.at,none
anwportal-t.ooe.gv.at,none
anwportal.ooe.gv.at,none
ap.bmf.gv.at,none
ap2.bmf.gv.at,none
apf.gv.at,none
app.fma.gv.at,none
app.portal.ooe.gv.at,none
appointment.bmeia.gv.at,none
apps.egiz.gv.at,none
apps.tirol.gv.at,none
ardagger.gv.at,0 ardagger-gv-at.mail.protection.outlook.com.
arnfels.gv.at,none
arzl-pitztal.tirol.gv.at,none
as.apab.gv.at,none
as.bmwf.gv.at,none
as.frauenministerium.gv.at,none
as.stmk.gv.at,none
aschach-donau.ooe.gv.at,none
aschbach-markt.gv.at,none
assets.pyhra.gv.at,none
assistenzstelle.inspire.gv.at,none
atamobil.ehealth.gv.at,none
ats.bmbf.gv.at,none
ats.bmukk.gv.at,none
attnang7.attnang-puchheim.ooe.gv.at,none
aufatmen.wien.gv.at,none
aufsichtskonferenz.fma.gv.at,none
ausschreibungen.tirol.gv.at,none
ausservillgraten.gv.at,none
ausservillgraten.tirol.gv.at,none
auth.stmk.gv.at,none
auth.zmr.register.gv.at,none
authc.stmk.gv.at,none
autoconfig.thal.gv.at,none
autodiscover-dev.bmvit.gv.at,none
autodiscover.altheim.ooe.gv.at,none
