subdomain,http_status
autodiscover.hiv.health.gov.mw,"Could not resolve host: autodiscover.hiv.health.gov.mw"
cpcalendars.hiv.health.gov.mw,"Could not resolve host: cpcalendars.hiv.health.gov.mw"
civilaviation.gov.mw,"Could not resolve host: civilaviation.gov.mw"
autodiscover.declarations.gov.mw,"400"
cpanel.hiv.health.gov.mw,"Could not resolve host: cpanel.hiv.health.gov.mw"
aip-agriculture.gov.mw,"Could not resolve host: aip-agriculture.gov.mw"
autodiscover.agcom.gov.mw,"Failed to connect to autodiscover.agcom.gov.mw port 443 after 382 ms: Could not connect to server"
autodiscover.doi.gov.mw,"Could not resolve host: autodiscover.doi.gov.mw"
bonus.declarations.gov.mw,"Could not resolve host: bonus.declarations.gov.mw"
autodiscover.ubr.gov.mw,"Could not resolve host: autodiscover.ubr.gov.mw"
autodiscover.civilaviation.gov.mw,"Could not resolve host: autodiscover.civilaviation.gov.mw"
cloud.nfra.gov.mw,"Could not resolve host: cloud.nfra.gov.mw"
autodiscover.ldf.gov.mw,"Could not resolve host: autodiscover.ldf.gov.mw"
autodiscover.fia.gov.mw,"Failed to connect to autodiscover.fia.gov.mw port 443 after 458 ms: Could not connect to server"
cpcontacts.hiv.health.gov.mw,"Could not resolve host: cpcontacts.hiv.health.gov.mw"
cpcontacts.ldf.gov.mw,"Could not resolve host: cpcontacts.ldf.gov.mw"
autodiscover.registrargeneral.gov.mw,"Failed to connect to autodiscover.registrargeneral.gov.mw port 443 after 439 ms: Could not connect to server"
cpcalendars.moit.gov.mw,"Could not resolve host: cpcalendars.moit.gov.mw"
cpanel.malawihighcommissionsa.gov.mw,"Could not resolve host: cpanel.malawihighcommissionsa.gov.mw"
cpanel.youth.gov.mw,"Could not resolve host: cpanel.youth.gov.mw"
cpcalendars.agcom.gov.mw,"Could not resolve host: cpcalendars.agcom.gov.mw"
cpanel.metmalawi.gov.mw,"Could not resolve host: cpanel.metmalawi.gov.mw"
cpanel.localgovt.gov.mw,"Could not resolve host: cpanel.localgovt.gov.mw"
cpcalendars.metmalawi.gov.mw,"Could not resolve host: cpcalendars.metmalawi.gov.mw"
cpcalendars.localgovt.gov.mw,"Could not resolve host: cpcalendars.localgovt.gov.mw"
cpcalendars.declarations.gov.mw,"401"
cpanel.agcom.gov.mw,"Could not resolve host: cpanel.agcom.gov.mw"
cpcalendars.mzuzucity.gov.mw,"403"
cpanel.civilaviation.gov.mw,"Could not resolve host: cpanel.civilaviation.gov.mw"
cpanel.mzuzucity.gov.mw,"200"
cpcalendars.svtp.gov.mw,"Could not resolve host: cpcalendars.svtp.gov.mw"
autodiscover.localgovt.gov.mw,"Could not resolve host: autodiscover.localgovt.gov.mw"
documents.hiv.health.gov.mw,"Could not resolve host: documents.hiv.health.gov.mw"
autodiscover.energy.gov.mw,"Could not resolve host: autodiscover.energy.gov.mw"
agcom.gov.mw,"200"
cpanel.declarations.gov.mw,"200"
autodiscover.svtp.gov.mw,"Failed to connect to autodiscover.svtp.gov.mw port 443 after 806 ms: Could not connect to server"
cpcontacts.agcom.gov.mw,"Could not resolve host: cpcontacts.agcom.gov.mw"
cpcontacts.mzuzucity.gov.mw,"403"
cpcalendars.doi.gov.mw,"Could not resolve host: cpcalendars.doi.gov.mw"
cpanel.doi.gov.mw,"Could not resolve host: cpanel.doi.gov.mw"
cpcalendars.aip-agriculture.gov.mw,"Could not resolve host: cpcalendars.aip-agriculture.gov.mw"
cpcontacts.ubr.gov.mw,"Could not resolve host: cpcontacts.ubr.gov.mw"
autodiscover.dca.gov.mw,"SSL: no alternative certificate subject name matches target hostname 'autodiscover.dca.gov.mw'"
cpcalendars.lawcom.gov.mw,"Could not resolve host: cpcalendars.lawcom.gov.mw"
cpcontacts.moit.gov.mw,"Could not resolve host: cpcontacts.moit.gov.mw"
declarations.gov.mw,"200"
dccms.metmalawi.gov.mw,"Could not resolve host: dccms.metmalawi.gov.mw"
evisa.gov.mw,"200"
cpcontacts.metmalawi.gov.mw,"Could not resolve host: cpcontacts.metmalawi.gov.mw"
41sadcsummit-malawi.gov.mw,"Could not resolve host: 41sadcsummit-malawi.gov.mw"
agriculture.gov.mw,"200"
dodma.gov.mw,"SSL: no alternative certificate subject name matches target hostname 'dodma.gov.mw'"
fiumalawi.gov.mw,"Could not resolve host: fiumalawi.gov.mw"
autodiscover.healthpromotion.gov.mw,"Could not resolve host: autodiscover.healthpromotion.gov.mw"
cpanel.ldf.gov.mw,"Could not resolve host: cpanel.ldf.gov.mw"
cpanel.aip-agriculture.gov.mw,"Could not resolve host: cpanel.aip-agriculture.gov.mw"
cpcalendars.ldf.gov.mw,"Could not resolve host: cpcalendars.ldf.gov.mw"
cpanel.moit.gov.mw,"Could not resolve host: cpanel.moit.gov.mw"
cpanel.ubr.gov.mw,"Could not resolve host: cpanel.ubr.gov.mw"
cpanel.performance.gov.mw,"Could not resolve host: cpanel.performance.gov.mw"
healthpromotion.gov.mw,"Could not resolve host: healthpromotion.gov.mw"
cpcontacts.aip-agriculture.gov.mw,"Could not resolve host: cpcontacts.aip-agriculture.gov.mw"
grm.svtp.gov.mw,"Could not resolve host: grm.svtp.gov.mw"
epermit.gov.mw,"200"
cpanel.healthpromotion.gov.mw,"Could not resolve host: cpanel.healthpromotion.gov.mw"
cases.fia.gov.mw,"Could not resolve host: cases.fia.gov.mw"
ias.gov.mw,"SSL certificate problem: certificate has expired"
hiv.health.gov.mw,"200"
cpcontacts.localgovt.gov.mw,"Could not resolve host: cpcontacts.localgovt.gov.mw"
cpcontacts.performance.gov.mw,"Could not resolve host: cpcontacts.performance.gov.mw"
fia-exh1.fia.gov.mw,"SSL: no alternative certificate subject name matches target hostname 'fia-exh1.fia.gov.mw'"
kch.gov.mw,"Could not resolve host: kch.gov.mw"
dof.gov.mw,"Could not resolve host: dof.gov.mw"
doi.gov.mw,"Could not resolve host: doi.gov.mw"
cpcalendars.ubr.gov.mw,"Could not resolve host: cpcalendars.ubr.gov.mw"
cpanel.energy.gov.mw,"Could not resolve host: cpanel.energy.gov.mw"
info.nlgfc.gov.mw,"Could not resolve host: info.nlgfc.gov.mw"
cpcontacts.declarations.gov.mw,"401"
ldf-gov-mw.ldf.gov.mw,"Could not resolve host: ldf-gov-mw.ldf.gov.mw"
ldf.gov.mw,"Could not resolve host: ldf.gov.mw"
cpanel.svtp.gov.mw,"Could not resolve host: cpanel.svtp.gov.mw"
chiradzuludc.gov.mw,"Could not resolve host: chiradzuludc.gov.mw"
localgovt.gov.mw,"Could not resolve host: localgovt.gov.mw"
cpcontacts.svtp.gov.mw,"Could not resolve host: cpcontacts.svtp.gov.mw"
ip.registrargeneral.gov.mw,"Failed to connect to ip.registrargeneral.gov.mw port 443 after 460 ms: Could not connect to server"
cpcalendars.performance.gov.mw,"Could not resolve host: cpcalendars.performance.gov.mw"
mail.civilaviation.gov.mw,"Could not resolve host: mail.civilaviation.gov.mw"
mail.aip-agriculture.gov.mw,"Could not resolve host: mail.aip-agriculture.gov.mw"
cpcontacts.doi.gov.mw,"Could not resolve host: cpcontacts.doi.gov.mw"
mail.agcom.gov.mw,"Could not resolve host: mail.agcom.gov.mw"
daes.gov.mw,"200"
dca.gov.mw,"SSL: no alternative certificate subject name matches target hostname 'dca.gov.mw'"
mail.doi.gov.mw,"Could not resolve host: mail.doi.gov.mw"
lapa.nlgfc.gov.mw,"SSL certificate problem: certificate has expired"
cpcontacts.agriculture.gov.mw,"Could not resolve host: cpcontacts.agriculture.gov.mw"
ams.nao.gov.mw,"Could not resolve host: ams.nao.gov.mw"
drgmail.registrargeneral.gov.mw,"Could not resolve host: drgmail.registrargeneral.gov.mw"
cpcontacts.dca.gov.mw,"SSL: no alternative certificate subject name matches target hostname 'cpcontacts.dca.gov.mw'"
mail.healthpromotion.gov.mw,"Could not resolve host: mail.healthpromotion.gov.mw"
mail.information.gov.mw,"Could not resolve host: mail.information.gov.mw"
mail.hiv.health.gov.mw,"Could not resolve host: mail.hiv.health.gov.mw"
mail.localgovt.gov.mw,"Could not resolve host: mail.localgovt.gov.mw"
mail.ldf.gov.mw,"Could not resolve host: mail.ldf.gov.mw"
cpcalendars.dca.gov.mw,"Could not resolve host: cpcalendars.dca.gov.mw"
mail.malawihighcommissionsa.gov.mw,"Could not resolve host: mail.malawihighcommissionsa.gov.mw"
agd.gov.mw,"Resolving timed out after 3000 milliseconds"
amp.finance.gov.mw,"Resolving timed out after 3001 milliseconds"
addismwembassy.gov.mw,"Connection timed out after 3001 milliseconds"
mail.malawitradeportal.gov.mw,"Could not resolve host: mail.malawitradeportal.gov.mw"
iss.sync.health.gov.mw,"SSL: no alternative certificate subject name matches target hostname 'iss.sync.health.gov.mw'"
arcmis.mzuzucity.gov.mw,"Connection timed out after 3000 milliseconds"
iss.dashboard.health.gov.mw,"200"
aip.agriculture.gov.mw,"Resolving timed out after 3000 milliseconds"
aipsupplier.agriculture.gov.mw,"Resolving timed out after 3000 milliseconds"
api.thandizo.health.gov.mw,"Resolving timed out after 3000 milliseconds"
arcmistest.mzuzucity.gov.mw,"Connection timed out after 3001 milliseconds"
mail.nfra.gov.mw,"Could not resolve host: mail.nfra.gov.mw"
cenu.gov.mw,"SSL: no alternative certificate subject name matches target hostname 'cenu.gov.mw'"
mail.moit.gov.mw,"Could not resolve host: mail.moit.gov.mw"
mail.performance.gov.mw,"Could not resolve host: mail.performance.gov.mw"
autodiscover.lawcom.gov.mw,"Resolving timed out after 3001 milliseconds"
autodiscover.gender.gov.mw,"Resolving timed out after 3000 milliseconds"
mail.ubr.gov.mw,"Could not resolve host: mail.ubr.gov.mw"
malawidiaspora.gov.mw,"Could not resolve host: malawidiaspora.gov.mw"
malawihighcommissionsa.gov.mw,"Could not resolve host: malawihighcommissionsa.gov.mw"
autodiscover.mps.gov.mw,"Resolving timed out after 3000 milliseconds"
malawitradeportal.gov.mw,"Could not resolve host: malawitradeportal.gov.mw"
autodiscover.youth.gov.mw,"Resolving timed out after 3000 milliseconds"
citizen.mzuzucity.gov.mw,"Connection timed out after 3002 milliseconds"
commcare.health.gov.mw,"Connection timed out after 3000 milliseconds"
citizentest.mzuzucity.gov.mw,"Connection timed out after 3000 milliseconds"
cpanel.agriculture.gov.mw,"Resolving timed out after 3000 milliseconds"
mca-m.gov.mw,"Could not resolve host: mca-m.gov.mw"
cpcalendars.energy.gov.mw,"Could not resolve host: cpcalendars.energy.gov.mw"
cpanel.dca.gov.mw,"Resolving timed out after 3001 milliseconds"
cpanel.gender.gov.mw,"Resolving timed out after 3000 milliseconds"
cpanel.lawcom.gov.mw,"Resolving timed out after 3000 milliseconds"
mail.declarations.gov.mw,"200"
cpanel.mps.gov.mw,"Resolving timed out after 3001 milliseconds"
cpcalendars.agriculture.gov.mw,"Resolving timed out after 3000 milliseconds"
mail.finance.gov.mw,"Could not resolve host: mail.finance.gov.mw"
moit.gov.mw,"Could not resolve host: moit.gov.mw"
lmis.labour.gov.mw,"Could not resolve host: lmis.labour.gov.mw"
