type,label,website,hostname
ministry,"Ministry of Tourism","http://www.mitur.gob.sv/",mitur.gob.sv
ministry,"Ministry of Education, Science and Technology","http://www.mined.gob.sv/",mined.gob.sv
ministry,"Ministry of Foreign Affairs of El Salvador","http://www.rree.gob.sv/",rree.gob.sv
ministry,"Ministry of Health","http://www.salud.gob.sv/",salud.gob.sv
ministry,"Ministry of Local Development of El Salvador","http://www.fisdl.gob.sv/",fisdl.gob.sv
ministry,"Ministry of Justice and Public Security","http://www.seguridad.gob.sv/",seguridad.gob.sv
ministry,"Ministry of Finance of El Salvador","http://www.mh.gob.sv",mh.gob.sv
ministry,"Ministry of Governance and Territorial Development of El Salvador","http://www.gobernacion.gob.sv/",gobernacion.gob.sv
ministry,"Ministry of Environment and Natural Resources of El Salvador","http://www.marn.gob.sv/",marn.gob.sv
ministry,"Ministry of Culture","http://www.cultura.gob.sv/",cultura.gob.sv
ministry,"Ministry of Labor and Social Welfare of El Salvador","http://www.mtps.gob.sv",mtps.gob.sv
ministry,"Ministry of Economy of El Salvador","http://www.minec.gob.sv/",minec.gob.sv
ministry,"Ministry of Agriculture and Livestock","http://www.mag.gob.sv/",mag.gob.sv
ministry,"Ministry of Public Works","http://www.mop.gob.sv/",mop.gob.sv
ministry,"Ministry of Labour and Social Provision of El Salvador","http://www.mtps.gob.sv/",mtps.gob.sv
ministry,"Ministry of Housing of El Salvador","http://www.vivienda.gob.sv/",vivienda.gob.sv
parliament,"Legislative Assembly of El Salvador","https://www.asamblea.gob.sv",asamblea.gob.sv
constitutional_court,"Comisión Ejecutiva Portuaria Autónoma","http://www.cepa.gob.sv/",cepa.gob.sv
constitutional_court,"Jesuit Province of Central America","https://jesuitascam.org/",jesuitascam.org
supreme_court,"Legislative Assembly of El Salvador","https://www.asamblea.gob.sv",asamblea.gob.sv
