subdomain,mx
1.marneuli.gov.ge,none
123.hrajara.gov.ge,none
4phouse.tsageri.gov.ge,none
5g.gov.ge,0 5g.gov.ge.
abkhazia.gov.ge,0 abkhazia.gov.ge.
acc1.mfa.gov.ge,none
access.mrg.gov.ge,none
accreditation.mfa.gov.ge,none
addreg.reestri.gov.ge,none
adfs.mes.gov.ge,none
admin.bfd.gov.ge,none
admin.bsa.gov.ge,none
admin.test.ems.dea.gov.ge,none
ais-dashboard.archive.gov.ge,none
ais.archive.gov.ge,none
akhaltsikhe.gov.ge,0 edge.mrdi.gov.ge.; 10 edge.mrdi.gov.ge.
apa.gov.ge,10 mx1.mepa.gov.ge.; 10 mx2.mepa.gov.ge.
api.bfd.gov.ge,none
api.my.gov.ge,none
api.sp.gov.ge,none
app.culturalroutes.gov.ge,none
app.iec.gov.ge,none
app.nplg.gov.ge,none
app.stajireba.gov.ge,none
apps.municipal.gov.ge,none
archival-services.gov.ge,none
archive.gov.ge,5 mail.archive.gov.ge.
archives-ajara.gov.ge,10 mail.archives-ajara.gov.ge.
aspindza.gov.ge,none
atlas.mepa.gov.ge,none
auto.sa.gov.ge,none
autodiscover.5g.gov.ge,none
autodiscover.abkhazia.gov.ge,none
autodiscover.apa.gov.ge,none
autodiscover.archives-ajara.gov.ge,none
autodiscover.baghdati.gov.ge,none
autodiscover.bolnisi.gov.ge,none
autodiscover.boulevard.gov.ge,none
autodiscover.chiatura.gov.ge,none
autodiscover.cloud.gov.ge,none
autodiscover.coworking.gov.ge,none
autodiscover.dea.gov.ge,none
autodiscover.delta.gov.ge,none
autodiscover.dmanisi.gov.ge,none
autodiscover.dusheti.gov.ge,none
autodiscover.events.gov.ge,none
autodiscover.fablab.gov.ge,none
autodiscover.gardabani.gov.ge,none
autodiscover.geo.gov.ge,none
autodiscover.gita.gov.ge,none
autodiscover.gori.gov.ge,none
autodiscover.idea.gov.ge,none
autodiscover.justice.gov.ge,none
autodiscover.kaspi.gov.ge,none
autodiscover.keda.gov.ge,none
autodiscover.khashuri.gov.ge,none
autodiscover.marneuli.gov.ge,none
autodiscover.medeamuseum.gov.ge,none
autodiscover.megzuri.gov.ge,dig error
autodiscover.mes.gov.ge,none
autodiscover.mestia.gov.ge,none
autodiscover.mfa.gov.ge,none
autodiscover.moh.gov.ge,none
autodiscover.mrdi.gov.ge,none
autodiscover.old.abkhazia.gov.ge,none
autodiscover.ozurgeti.gov.ge,none
autodiscover.samtredia.gov.ge,none
autodiscover.scara.gov.ge,none
autodiscover.soa.gov.ge,none
autodiscover.ssps.gov.ge,none
autodiscover.terjola.gov.ge,none
autodiscover.tkibuli.gov.ge,none
autodiscover.tsalka.gov.ge,none
autodiscover.zestafoni.gov.ge,none
autodiscover.zugdidi.gov.ge,none
autodiscover.zugdidicity.gov.ge,none
av.cloud.gov.ge,none
av.justice.gov.ge,none
baghdati.gov.ge,none
barracuda.mfa.gov.ge,none
bfd.gov.ge,none
bolnisi.gov.ge,none
borjomi.gov.ge,10 mail.borjomi.gov.ge.
boulevard.gov.ge,none
bs.napr.gov.ge,none
bsa.gov.ge,none
bti.reestri.gov.ge,none
cagareli.hrajara.gov.ge,none
cat.archive.gov.ge,none
catalog.nplg.gov.ge,none
cdn.trainings.gov.ge,none
cec.gov.ge,none
chat.declaration.gov.ge,none
chat.eugeo-readmission.gov.ge,none
checkingeorgia.gov.ge,none
chiatura.gov.ge,none
chiragdani.tskaltubo.gov.ge,none
cloud.delta.gov.ge,none
cloud.gov.ge,10 mx1.cloud.gov.ge.; 20 mx2.cloud.gov.ge.
complaint.napr.gov.ge,none
confluence.es.gov.ge,none
coworking.gov.ge,none
cpanel.5g.gov.ge,none
cpanel.abkhazia.gov.ge,none
cpanel.akhaltsikhe.gov.ge,none
