subdomain,http_status
adt.gov.tm,"Could not resolve host: adt.gov.tm"
bp.gov.tm,"Could not resolve host: bp.gov.tm"
azykharytlar.gov.tm,"Could not resolve host: azykharytlar.gov.tm"
awaza.gov.tm,"Could not resolve host: awaza.gov.tm"
awtohyzmat.gov.tm,"Could not resolve host: awtohyzmat.gov.tm"
cefavaza2019.gov.tm,"Could not resolve host: cefavaza2019.gov.tm"
cybersec.gov.tm,"Could not resolve host: cybersec.gov.tm"
acs.senagatbank.gov.tm,"Could not resolve host: acs.senagatbank.gov.tm"
3d.ashgabatcity.gov.tm,"Could not resolve host: 3d.ashgabatcity.gov.tm"
accauntant.turkmenpost.gov.tm,"Could not resolve host: accauntant.turkmenpost.gov.tm"
akb.gov.tm,"Could not resolve host: akb.gov.tm"
ahalkitaphana.gov.tm,"Could not resolve host: ahalkitaphana.gov.tm"
awazasport.gov.tm,"Could not resolve host: awazasport.gov.tm"
cert.gov.tm,"Could not resolve host: cert.gov.tm"
cld.bp.gov.tm,"Could not resolve host: cld.bp.gov.tm"
belgium.tmembassy.gov.tm,"Could not resolve host: belgium.tmembassy.gov.tm"
crm.iicmet.gov.tm,"Could not resolve host: crm.iicmet.gov.tm"
cld.fineconomic.gov.tm,"Could not resolve host: cld.fineconomic.gov.tm"
democratic-party.gov.tm,"Could not resolve host: democratic-party.gov.tm"
content.turkmentv.gov.tm,"Could not resolve host: content.turkmentv.gov.tm"
ashgabatairport.gov.tm,"SSL certificate problem: certificate has expired"
dashoguzawtoulag.gov.tm,"Could not resolve host: dashoguzawtoulag.gov.tm"
admin.turkmenmetbugat.gov.tm,"200"
api.trl.gov.tm,"403"
aemtp.minjust.gov.tm,"Could not resolve host: aemtp.minjust.gov.tm"
abuna.turkmenpost.gov.tm,"Could not resolve host: abuna.turkmenpost.gov.tm"
demiryollary.gov.tm,"Could not resolve host: demiryollary.gov.tm"
ashgabat.gov.tm,"403"
b24.tstb.gov.tm,"Could not resolve host: b24.tstb.gov.tm"
codes.trl.gov.tm,"200"
ahalhakimlik.gov.tm,"302"
awtoulag.gov.tm,"200"
app.mlsp.gov.tm,"SSL: no alternative certificate subject name matches target hostname 'app.mlsp.gov.tm'"
aoc.gov.tm,"302"
balkanmuseum.gov.tm,"200"
bellikal.fineconomic.gov.tm,"Could not resolve host: bellikal.fineconomic.gov.tm"
bit.cybersec.gov.tm,"Could not resolve host: bit.cybersec.gov.tm"
arassachylyk.gov.tm,"200"
chagalar-kitaphana.gov.tm,"200"
customs.gov.tm,"200"
bagtyyarlyk.gov.tm,"200"
court.gov.tm,"200"
