subdomain,mx
acce-serv-test.catalogodatos.gub.uy,none
aduanas.gub.uy,10 correosmtp.aduanas.gub.uy.; 100 correosmtp2.aduanas.gub.uy.
agenda.cerrolargo.gub.uy,none
agenda.mintur.gub.uy,none
agenda.rionegro.gub.uy,none
agendatransito.salto.gub.uy,none
agentes-staging.iduruguay.gub.uy,none
agentes-testing.iduruguay.gub.uy,none
agentes.iduruguay.gub.uy,none
agesic.gub.uy,0 correo.agesic.gub.uy.
ain.gub.uy,5 correo.ain.gub.uy.
alfaweb.dgi.gub.uy,none
antelpagos.gub.uy,none
anv.gub.uy,40 mail.anv.gub.uy.; 10 anv.in.tmes.trendmicro.eu.
api-staging.iduruguay.gub.uy,none
api-testing.iduruguay.gub.uy,none
api.cuencainteligente.gub.uy,none
api.iduruguay.gub.uy,none
aplicaciones.onsc.gub.uy,none
app.inau.gub.uy,none
app.mvotma.gub.uy,none
apps.bhu.gub.uy,none
apps.mvotma.gub.uy,none
apps.rionegro.gub.uy,none
archivo.oalm.gub.uy,none
archivonoticias.mintur.gub.uy,none
auci.gub.uy,none
aula.oalm.gub.uy,none
auth-staging.iduruguay.gub.uy,none
auth-testing.iduruguay.gub.uy,none
auth.iduruguay.gub.uy,none
autodiscover.apps.mvotma.gub.uy,none
autodiscover.correo.ine.gub.uy,none
autodiscover.dramaturgiauruguaya.gub.uy,none
autodiscover.fiscalia.gub.uy,none
autodiscover.flores.gub.uy,dig error
autodiscover.ine.gub.uy,none
autodiscover.juntadedurazno.gub.uy,none
autodiscover.juntarocha.gub.uy,none
autodiscover.juntasoriano.gub.uy,none
autodiscover.mec.gub.uy,none
autodiscover.salto.gub.uy,none
autodiscover.sanjose.gub.uy,none
autodiscover.snig.gub.uy,none
autodiscover.srpffaa.gub.uy,none
autodiscover.turismo.salto.gub.uy,none
autodiscover.venus.ine.gub.uy,none
autogestion.sanidadpolicial.gub.uy,none
av.mtop.gub.uy,none
bbb.oalm.gub.uy,none
bcu.gub.uy,none
becas.paysandu.gub.uy,none
bellatrix.renare.gub.uy,none
bhu.gub.uy,none
biblio.inau.gub.uy,none
biblioteca.inau.gub.uy,none
biblioteca.srpffaa.gub.uy,none
bibliotecarodo.museos.gub.uy,none
blog.portal.gub.uy,none
bns.gub.uy,none
bomberos.minterior.gub.uy,none
bpmgob.mdn.gub.uy,none
bpmgob.mgap.gub.uy,none
bpmgob.minterior.gub.uy,none
bpmgob.mtop.gub.uy,none
bpmgob.mtss.gub.uy,none
bpmgob.mvotma.gub.uy,none
bpmgob.presidencia.gub.uy,none
bps.gub.uy,40 mx04.hornetsecurity.com.; 30 mx03.hornetsecurity.com.; 20 mx02.hornetsecurity.com.; 10 mx01.hornetsecurity.com.
buscador.gub.uy,none
ca.minterior.gub.uy,none
caif.gub.uy,none
calculodeconsumo.dne.gub.uy,none
cambioclimatico.gub.uy,dig error
capacitacion.fnr.gub.uy,none
capacitacion.sippau.fiscalia.gub.uy,none
capacitacion.uruguayconcursa.gub.uy,none
cas1.snig.gub.uy,none
casinos.gub.uy,10 mail.casinos.gub.uy.
catalogodatos.gub.uy,none
catastro.gub.uy,none
cbe.gub.uy,none
cenfores.inau.gub.uy,0 cenfores.inau.gub.uy.
cgn.gub.uy,100 tgn.in.tmes.trendmicro.eu.
cird.mintur.gub.uy,none
cod.gub.uy,none
cod.vuce.gub.uy,none
colonia.gub.uy,10 colonia-gub-uy-1.fortimailcloud.com.; 20 colonia-gub-uy-2.fortimailcloud.com.
comercio.gub.uy,none
comprasestatales.gub.uy,none
comunidad.agesic.gub.uy,none
congreso.mec.gub.uy,none
correo.agesic.gub.uy,none
correo.inau.gub.uy,none
correo.ine.gub.uy,none
correo.info.gub.uy,none
correo.minterior.gub.uy,none
correo.mintur.gub.uy,none
correo.mvotma.gub.uy,none
correo.onsc.gub.uy,none
correo.tramites.gub.uy,none
correomig.agesic.gub.uy,none
correopreprod.agesic.gub.uy,none
corteelectoral.gub.uy,none
cpanel.agendatransito.salto.gub.uy,none
cpanel.app.inau.gub.uy,none
cpanel.apps.mvotma.gub.uy,none
cpanel.biblioteca.inau.gub.uy,none
cpanel.bibliotecarodo.museos.gub.uy,none
cpanel.bns.gub.uy,none
cpanel.caif.gub.uy,none
cpanel.cambioclimatico.gub.uy,dig error
cpanel.cenfores.inau.gub.uy,none
cpanel.cod.gub.uy,none
cpanel.colonia.gub.uy,none
cpanel.dinacia.gub.uy,none
cpanel.dramaturgiauruguaya.gub.uy,none
cpanel.flores.gub.uy,none
cpanel.guiaambiental.mvotma.gub.uy,none
cpanel.inau.gub.uy,none
cpanel.inca.gub.uy,none
cpanel.inddhh.gub.uy,none
cpanel.juanlacaze.gub.uy,none
cpanel.juntadedurazno.gub.uy,none
cpanel.juntarionegro.gub.uy,none
cpanel.juntarocha.gub.uy,none
cpanel.juntasoriano.gub.uy,none
cpanel.municipionhelvecia.gub.uy,none
cpanel.museos.gub.uy,none
cpanel.mvotma.gub.uy,none
cpanel.old.inau.gub.uy,none
cpanel.plenariodemunicipios.gub.uy,none
cpanel.salto.gub.uy,none
cpanel.sanjose.gub.uy,none
cpanel.srpffaa.gub.uy,none
cpanel.tuexportas.gub.uy,none
cpanel.turismo.salto.gub.uy,none
cpanel.vuce.gub.uy,none
cpanel.zoonosis.gub.uy,none
crm.uruguayxxi.gub.uy,none
d2c2.gub.uy,none
datos.municipiomaldonado.gub.uy,none
datospersonales.gub.uy,none
decla.jutep.gub.uy,none
dei.miem.gub.uy,none
denuncia.minterior.gub.uy,none
deporte.gub.uy,10 correo.deporte.gub.uy.
desa.anv.gub.uy,none
desarrollo.treintaytres.gub.uy,none
destinotermas.gub.uy,none
dgi.gub.uy,5 mta.dgi.gub.uy.
dgr.gub.uy,none
dgrn.mgap.gub.uy,none
dialin.mtop.gub.uy,none
dialogosocial.gub.uy,none
dicyt.gub.uy,none
digefe.bpmgob.minterior.gub.uy,none
dinacia.gub.uy,none
dinali.bpmgob.minterior.gub.uy,none
dinama.bpmgob.mvotma.gub.uy,none
dinama.gub.uy,none
dinotportal.mvotma.gub.uy,none
divma.bpmgob.mdn.gub.uy,none
dj.paysandu.gub.uy,none
dje.jutep.gub.uy,none
dlibrary.snia.gub.uy,none
dnaass.bpmgob.minterior.gub.uy,none
dnassp.minterior.gub.uy,none
dnep.bpmgob.minterior.gub.uy,none
dnic.minterior.gub.uy,none
dnii.minterior.gub.uy,none
dnm.bpmgob.minterior.gub.uy,none
dnpc.bpmgob.minterior.gub.uy,none
dnpc.minterior.gub.uy,none
dnpt.bpmgob.minterior.gub.uy,dig error
dnpt.minterior.gub.uy,none
dnsffaa.bpmgob.mdn.gub.uy,none
dnsffaa.gub.uy,none
documentos.d2c2.gub.uy,none
dominios.gub.uy,10 mta01-te.mtaagesic.gub.uy.; 20 mta01-pa.mtaagesic.gub.uy.
dramaturgiauruguaya.gub.uy,none
drive.mgap.gub.uy,none
echinococcosis.zoonosis.gub.uy,none
edge01.fiscalia.gub.uy,none
edoc.minterior.gub.uy,none
edruma.minterior.gub.uy,none
edrumb.minterior.gub.uy,none
elecciones.municipiomaldonado.gub.uy,none
elecciones2.municipiomaldonado.gub.uy,none
eleccionesinternas.corteelectoral.gub.uy,none
elk.minterior.gub.uy,none
em.bpmgob.mdn.gub.uy,none
empresaeneldia.empresas.gub.uy,none
empresaeneldia.portaldelaempresa.gub.uy,none
empresas.miem.gub.uy,none
enp.minterior.gub.uy,none
escuela.minterior.gub.uy,none
examenes.ursec.gub.uy,none
exch01.fiscalia.gub.uy,none
externos.uruguayconcursa.gub.uy,none
fichapais.uruguayxxi.gub.uy,none
fidae.gub.uy,none
fiscalia.gub.uy,none
flores.gub.uy,0 flores.gub.uy.
foro.oalm.gub.uy,none
ftp.oalm.gub.uy,none
fwclass.paysandu.gub.uy,none
gemmap.mef.gub.uy,none
geoportal.miem.gub.uy,none
geoserver.snia.gub.uy,none
git.snia.gub.uy,none
glpitest.minterior.gub.uy,none
gp.gub.uy,none
guardian-alm.minterior.gub.uy,none
guardian-bd.minterior.gub.uy,none
guardian-ecg.minterior.gub.uy,none
guardian-stm.minterior.gub.uy,none
guardian.minterior.gub.uy,none
gub.uy,none
guiaambiental.mvotma.gub.uy,none
hercules.oalm.gub.uy,none
herramientas.uruguayxxi.gub.uy,none
ide.gub.uy,10 opsmtpte.presidencia.gub.uy.; 10 opsmtppag.presidencia.gub.uy.
idt.gub.uy,5 alt2.aspmx.l.google.com.; 10 alt3.aspmx.l.google.com.; 10 alt4.aspmx.l.google.com.; 5 alt1.aspmx.l.google.com.; 1 aspmx.l.google.com.
iduruguay.gub.uy,none
imcanelones.gub.uy,none
imflores.gub.uy,none
inac.gub.uy,none
inau.gub.uy,none
inauuy.inau.gub.uy,none
inca.gub.uy,none
inddhh.gub.uy,none
indt.gub.uy,none
ine.gub.uy,none
innovaturismo.gub.uy,none
inr.bpmgob.minterior.gub.uy,none
inr.gub.uy,none
inr.minterior.gub.uy,none
intranet.cgn.gub.uy,none
intranet.mef.gub.uy,none
intranet.oalm.gub.uy,none
intranet.rionegro.gub.uy,none
intranet.tgn.gub.uy,none
inumet.gub.uy,none
inventario.snia.gub.uy,none
irc.oalm.gub.uy,none
ircca.gub.uy,10 opsmtpte.presidencia.gub.uy.; 10 opsmtppag.presidencia.gub.uy.
jano.dicyt.gub.uy,none
jpcolonia.minterior.gub.uy,none
juanlacaze.gub.uy,0 juanlacaze.gub.uy.
juntacolonia.gub.uy,none
juntadedurazno.gub.uy,none
juntadepartamentallavalleja.gub.uy,0 juntadepartamentallavalleja.gub.uy.
juntaderivera.gub.uy,0 juntaderivera.gub.uy.
juntadesalto.gub.uy,none
juntamaldonado.gub.uy,none
juntarionegro.gub.uy,none
juntarocha.gub.uy,0 juntarocha.gub.uy.
juntasoriano.gub.uy,none
juntatreintaytres.gub.uy,none
lab.sipi.gub.uy,none
lab1-desa.mides.gub.uy,none
lab2-desa.mides.gub.uy,none
latex.oalm.gub.uy,none
letsencrypt.cerrolargo.gub.uy,none
listas.dicyt.gub.uy,none
live.oalm.gub.uy,none
loteria.gub.uy,1 mx2.loteria.gub.uy.; 10 mx1.loteria.gub.uy.
lyncdiscover.mtop.gub.uy,none
mail.agendatransito.salto.gub.uy,none
mail.app.inau.gub.uy,none
mail.apps.mvotma.gub.uy,none
mail.biblioteca.inau.gub.uy,none
mail.bibliotecarodo.museos.gub.uy,none
mail.bns.gub.uy,none
mail.caif.gub.uy,none
mail.cambioclimatico.gub.uy,dig error
mail.cenfores.inau.gub.uy,0 cenfores.inau.gub.uy.
mail.cerrolargo.gub.uy,none
mail.cod.gub.uy,none
mail.colonia.gub.uy,none
mail.comercio.gub.uy,none
mail.conicyt.gub.uy,none
mail.d2c2.gub.uy,none
mail.desarrollo.treintaytres.gub.uy,none
mail.destinotermas.gub.uy,none
mail.dgssffaa.gub.uy,dig error
mail.dinacia.gub.uy,none
mail.dramaturgiauruguaya.gub.uy,none
mail.fiscalia.gub.uy,none
mail.flores.gub.uy,none
mail.fnr.gub.uy,none
mail.guiaambiental.mvotma.gub.uy,none
mail.idt.gub.uy,none
mail.imflores.gub.uy,none
mail.inau.gub.uy,none
mail.inca.gub.uy,none
mail.inddhh.gub.uy,none
mail.juanlacaze.gub.uy,none
mail.juntacolonia.gub.uy,none
mail.juntadedurazno.gub.uy,none
mail.juntadepartamentallavalleja.gub.uy,none
mail.juntaderivera.gub.uy,0 juntaderivera.gub.uy.
mail.juntarionegro.gub.uy,none
mail.juntarocha.gub.uy,0 juntarocha.gub.uy.
mail.juntasoriano.gub.uy,none
mail.mec.gub.uy,none
mail.municipionhelvecia.gub.uy,0 municipionhelvecia.gub.uy.
mail.museos.gub.uy,none
mail.mvotma.gub.uy,none
mail.oalm.gub.uy,none
mail.old.inau.gub.uy,none
mail.paysandu.gub.uy,none
mail.plancaif.gub.uy,none
mail.plenariodemunicipios.gub.uy,none
mail.rionegro.gub.uy,none
mail.salto.gub.uy,none
mail.sanidadpolicial.gub.uy,none
mail.sanjose.gub.uy,none
mail.snig.gub.uy,none
mail.srpffaa.gub.uy,none
mail.tacuarembo.gub.uy,none
mail.treintaytres.gub.uy,none
mail.tuexportas.gub.uy,0 tuexportas.gub.uy.
mail.turismo.salto.gub.uy,0 turismo.salto.gub.uy.
mail.turismorocha.gub.uy,none
mail.ursec.gub.uy,none
mail.vuce.gub.uy,none
mail.zoonosis.gub.uy,none
mainmail.paysandu.gub.uy,none
maldonado.gub.uy,10 secmail.maldonado.gub.uy.
mantis.sipi.gub.uy,none
mapas.snia.gub.uy,none
marcapaisuruguay.gub.uy,none
marcelo.mtss.gub.uy,none
mdn.gub.uy,10 zimbra.mdn.gub.uy.
mec.gub.uy,none
mediaserver.minterior.gub.uy,none
mediaserver1.minterior.gub.uy,none
meet.mtop.gub.uy,none
mef.gub.uy,none
mercurio.d2c2.gub.uy,none
metadatos.snia.gub.uy,none
mgap.gub.uy,none
mi-staging.iduruguay.gub.uy,none
mi-testing.iduruguay.gub.uy,none
mi.iduruguay.gub.uy,none
mibarrio.rionegro.gub.uy,none
mides.gub.uy,none
migracion.minterior.gub.uy,none
minterior.gub.uy,none
mintur.gub.uy,none
montevideo.gub.uy,none
mrree.gub.uy,none
mserver.minterior.gub.uy,none
msp.gub.uy,none
msp.redsalud.gub.uy,none
mtop.gub.uy,none
mtss.gub.uy,20 mail2.mtss.gub.uy.; 30 mail3.mtss.gub.uy.; 10 mail.mtss.gub.uy.
mujeres.municipiomaldonado.gub.uy,none
mundial2030.gub.uy,5 correo.mundial2030.gub.uy.
municipiomaldonado.gub.uy,none
municipionhelvecia.gub.uy,none
municipios.gub.uy,none
museos.gub.uy,none
mvotma.gub.uy,none
nomenclator.municipiomaldonado.gub.uy,none
nomenclator2.municipiomaldonado.gub.uy,none
notificaciones.gub.uy,20 mta01-pa.mtaagesic.gub.uy.; 10 mta01-te.mtaagesic.gub.uy.
notificaciones.tca.gub.uy,none
nows.mintur.gub.uy,none
ntp.oalm.gub.uy,none
nxc.mgap.gub.uy,none
oalm.gub.uy,10 mail.oalm.gub.uy.
officedrive.mgap.gub.uy,none
officex.mgap.gub.uy,none
old.inau.gub.uy,none
onsc.gub.uy,none
openforis.snia.gub.uy,none
opp.gub.uy,none
outlook.agn.gub.uy,none
owncloud.oalm.gub.uy,none
owncloud.snia.gub.uy,none
pagos.rionegro.gub.uy,none
parlamento.gub.uy,none
pastebin.oalm.gub.uy,none
paysandu.gub.uy,none
pganad.snia.gub.uy,none
pi.empresas.gub.uy,none
pi.uruguaydigital.gub.uy,none
piwik.snia.gub.uy,none
plan.gobiernoabierto.gub.uy,none
plancaif.gub.uy,none
planesdeuso.mgap.gub.uy,none
planparcial.flores.gub.uy,none
plenariodemunicipios.gub.uy,0 plenariodemunicipios.gub.uy.
poblacionflotante.minterior.gub.uy,none
poderjudicial.gub.uy,none
policia.bpmgob.minterior.gub.uy,none
policia.minterior.gub.uy,none
portal.fnr.gub.uy,none
portal.gub.uy,20 mta01-pa.mtaagesic.gub.uy.; 10 mta01-te.mtaagesic.gub.uy.
portal.mvotma.gub.uy,none
portal.snia.gub.uy,none
portal.vuce.gub.uy,none
portaltest.sga.gub.uy,none
portp1.bps.gub.uy,none
pre.vuce.gub.uy,none
premiopuebloturistico.gub.uy,none
preprod.cac.agesic.gub.uy,none
preproduccion.sippau.fiscalia.gub.uy,none
presidencia.gub.uy,none
pro.vuce.gub.uy,none
prod.sipi.gub.uy,none
prometeo.minterior.gub.uy,none
prometeotest.minterior.gub.uy,none
prueba.anv.gub.uy,none
prueba.mgap.gub.uy,none
prueba.mtss.gub.uy,none
radio.oalm.gub.uy,none
rap.gub.uy,none
realizar.gub.uy,none
redmine.fiscalia.gub.uy,none
redsalud.gub.uy,none
registro.museos.gub.uy,none
renare.gub.uy,none
repar.bpmgob.mdn.gub.uy,none
rigel.renare.gub.uy,none
rocha.gub.uy,none
rpredial.snia.gub.uy,none
rve.onsc.gub.uy,none
sae.corteelectoral.gub.uy,none
sae.mdn.gub.uy,none
sae.mec.gub.uy,none
sae.mgap.gub.uy,none
sae.minterior.gub.uy,none
sae.mtop.gub.uy,none
sae.mvotma.gub.uy,none
salto.gub.uy,none
sanidad.minterior.gub.uy,none
sanidadpolicial.gub.uy,none
sanjose.gub.uy,none
scc.bps.gub.uy,none
scp.bps.gub.uy,none
sdbackend.diputados.gub.uy,none
sepma.bpmgob.mdn.gub.uy,none
servicio.sanidadpolicial.gub.uy,none
servicios.aduanas.gub.uy,none
servicios.cerrolargo.gub.uy,none
servicios.dgi.gub.uy,none
servicios.pge.gub.uy,none
sg.fnr.gub.uy,none
sga.gub.uy,none
sgapnp.mtop.gub.uy,none
sgd.mtss.gub.uy,none
sgh.rionegro.gub.uy,none
sigga.sga.gub.uy,none
siias.gub.uy,none
siias.mides.gub.uy,none
siicex.gub.uy,none
sip.mtop.gub.uy,none
sipi.gub.uy,none
sippau.fiscalia.gub.uy,none
sit.mvotma.gub.uy,none
sl.fnr.gub.uy,none
smrf.ursec.gub.uy,none
snia.gub.uy,none
snig.gub.uy,none
social.oalm.gub.uy,none
sodre.gub.uy,10 mail.sodre.gub.uy.
soporte.rionegro.gub.uy,none
spg.municipiomaldonado.gub.uy,none
spn.indt.gub.uy,none
srpffaa.bpmgob.mdn.gub.uy,none
srpffaa.gub.uy,none
srv087.ain.gub.uy,none
srvgis.igm.gub.uy,none
srvgis.sgm.gub.uy,none
staging.vuce.gub.uy,none
sucive.gub.uy,none
suspensiones.presidencia.gub.uy,none
tacuarembo.gub.uy,none
tcr.gub.uy,none
test.anv.gub.uy,none
test.catalogodatos.gub.uy,none
test.comprasestatales.gub.uy,none
test.dnsffaa.gub.uy,none
test.mtss.gub.uy,none
test.rionegro.gub.uy,none
test.sipi.gub.uy,none
testing.dgi.gub.uy,none
testing.siicex.gub.uy,none
testing.sippau.fiscalia.gub.uy,none
testramites.mgap.gub.uy,none
testservicios.pge.gub.uy,none
tmp.minterior.gub.uy,none
tramites.ain.gub.uy,none
tramites.gub.uy,none
tramites.mintur.gub.uy,none
transferenciaoficios.paysandu.gub.uy,none
transformauruguay.gub.uy,10 mail.transformauruguay.gub.uy.
tratamiento-registra.infodrogas.gub.uy,none
treintaytres.gub.uy,10 mail.treintaytres.gub.uy.
tributos.rionegro.gub.uy,none
tributos2.rionegro.gub.uy,none
tuexportas.gub.uy,0 tuexportas.gub.uy.
turismo.salto.gub.uy,none
turismosocialuruguay.gub.uy,none
uaip.gub.uy,none
ursec-j.ursec.gub.uy,none
ursec.gub.uy,0 ursec-gub-uy.mail.protection.outlook.com.
uruguay.gub.uy,none
uruguayconcursa.gub.uy,10 isp03.uruguayconcursa.gub.uy.; 10 isp05.uruguayconcursa.gub.uy.; 10 isp06.uruguayconcursa.gub.uy.; 10 isp04.uruguayconcursa.gub.uy.
uruguaydigital.gub.uy,none
uruguaytodosconluz.gub.uy,none
uruguayxxi.gub.uy,0 uruguayxxi-gub-uy.mail.protection.outlook.com.
v.mtop.gub.uy,none
venetus.mtss.gub.uy,none
venus.ine.gub.uy,none
vergara.gub.uy,none
visas.minterior.gub.uy,none
visualizador.gobiernoabierto.gub.uy,none
vpn.minterior.gub.uy,none
vuce.gub.uy,none
vuce.vuce.gub.uy,none
wac.mtop.gub.uy,none
wasat.renare.gub.uy,none
wconf.mtop.gub.uy,none
web.dnsffaa.gub.uy,none
web.renare.gub.uy,none
web.rionegro.gub.uy,none
webcert1.cerrolargo.gub.uy,none
webdirext.mtop.gub.uy,none
webdisk.agendatransito.salto.gub.uy,none
webdisk.app.inau.gub.uy,none
webdisk.apps.mvotma.gub.uy,none
webdisk.biblioteca.inau.gub.uy,none
webdisk.bibliotecarodo.museos.gub.uy,none
webdisk.bns.gub.uy,none
webdisk.caif.gub.uy,none
webdisk.cambioclimatico.gub.uy,none
webdisk.cenfores.inau.gub.uy,none
