subdomain,parent_domain,http_status,mx
a.rteste.mai.gov.pt,gov.pt,Resolving timed out after 3001 milliseconds,none
ac.dgrdn.gov.pt,gov.pt,200,none
academiaportuguesadahistoria.gov.pt,gov.pt,Operation timed out after 3001 milliseconds with 0 bytes received,0 academiaportuguesadahistoria.gov.pt.
access.ceger.gov.pt,gov.pt,Connection timed out after 3002 milliseconds,none
access.dgal.gov.pt,gov.pt,Could not resolve host: access.dgal.gov.pt,none
access.dgarq.gov.pt,gov.pt,Could not resolve host: access.dgarq.gov.pt,none
access.dglab.gov.pt,gov.pt,Could not resolve host: access.dglab.gov.pt,none
access.rnsi.mai.gov.pt,gov.pt,Could not resolve host: access.rnsi.mai.gov.pt,none
accesssfb.rnsi.mai.gov.pt,gov.pt,Connection timed out after 3001 milliseconds,none
acesso.edu.gov.pt,gov.pt,302,none
acesso.gov.pt,gov.pt,200,none
acessoexterno.mne.gov.pt,gov.pt,Could not resolve host: acessoexterno.mne.gov.pt,none
acessoreservado.dgrm.mm.gov.pt,gov.pt,301,none
acidentesrodoviarios.mai.gov.pt,gov.pt,Connection timed out after 3001 milliseconds,none
acidentestrabalho.sgmf.gov.pt,gov.pt,Connection timed out after 3002 milliseconds,none
acm.gov.pt,gov.pt,SSL certificate problem: unable to get local issuer certificate,none
act.gov.pt,gov.pt,Could not resolve host: act.gov.pt,none
activesync.espap.gov.pt,gov.pt,301,none
adalor.domsgma.gov.pt,gov.pt,Could not resolve host: adalor.domsgma.gov.pt,none
adfs.edu.azores.gov.pt,gov.pt,Could not resolve host: adfs.edu.azores.gov.pt,none
adfs.rnsi.mai.gov.pt,gov.pt,200,none
adfs.sg.mai.gov.pt,gov.pt,Could not resolve host: adfs.sg.mai.gov.pt,none
admin.portugal.gov.pt,gov.pt,Could not resolve host: admin.portugal.gov.pt,none
admintributaria.gov.pt,gov.pt,Could not resolve host: admintributaria.gov.pt,none
aduaneiro.portaldasfinancas.gov.pt,gov.pt,200,none
aduaneiroqua.portaldasfinancas.gov.pt,gov.pt,200,none
agenda.portaldocidadao.gov.pt,gov.pt,Could not resolve host: agenda.portaldocidadao.gov.pt,none
agendamentosonline.mne.gov.pt,gov.pt,403,none
agir.madeira.gov.pt,gov.pt,200,none
agregacao.compras.gov.pt,gov.pt,Could not resolve host: agregacao.compras.gov.pt,none
agrifam.dgadr.gov.pt,gov.pt,403,none
ahd.mne.gov.pt,gov.pt,403,none
aicp.gov.pt,gov.pt,Connection timed out after 3002 milliseconds,none
ama.gov.pt,gov.pt,301,none
ancp.gov.pt,gov.pt,Could not resolve host: ancp.gov.pt,none
anqep.gov.pt,gov.pt,302,none
antonioguterres.gov.pt,gov.pt,200,10 smtp01.fccn.pt.; 10 smtp02.fccn.pt.
api.edu.gov.pt,gov.pt,500,none
api.passaportequalifica.gov.pt,gov.pt,Could not resolve host: api.passaportequalifica.gov.pt,none
api.passaportequalificaq.gov.pt,gov.pt,Could not resolve host: api.passaportequalificaq.gov.pt,none
apiserver.dgartes.gov.pt,gov.pt,SSL certificate problem: unable to get local issuer certificate,none
aplic.igamaot.gov.pt,gov.pt,Could not resolve host: aplic.igamaot.gov.pt,none
app.dgrdn.gov.pt,gov.pt,200,none
app.gov.pt,gov.pt,Could not resolve host: app.gov.pt,none
app.simplex.gov.pt,gov.pt,SSL certificate problem: certificate has expired,none
apprv.mne.gov.pt,gov.pt,Could not resolve host: apprv.mne.gov.pt,none
apps.dgo.gov.pt,gov.pt,SSL: no alternative certificate subject name matches target hostname 'apps.dgo.gov.pt',none
aquisicaoservicos.dgaep.gov.pt,gov.pt,200,none
archeevosrv.rnsi.mai.gov.pt,gov.pt,Connection timed out after 3002 milliseconds,none
asae.gov.pt,gov.pt,404,none
assedio.cite.gov.pt,gov.pt,200,none
assinaturas.rnsi.mai.gov.pt,gov.pt,Could not resolve host: assinaturas.rnsi.mai.gov.pt,none
at.gov.pt,gov.pt,Could not resolve host: at.gov.pt,10 mx2.at.gov.pt.; 10 mx1.at.gov.pt.
at.madeira.gov.pt,gov.pt,200,none
atendimento.dgrm.mm.gov.pt,gov.pt,Could not resolve host: atendimento.dgrm.mm.gov.pt,none
autarquicas2017.mai.gov.pt,gov.pt,Could not resolve host: autarquicas2017.mai.gov.pt,none
autenticacao.cartaodecidadao.gov.pt,gov.pt,SSL: no alternative certificate subject name matches target hostname 'autenticacao.cartaodecidadao.gov.pt',none
autenticacao.gov.pt,gov.pt,200,none
autenticacao.madeira.gov.pt,gov.pt,Could not resolve host: autenticacao.madeira.gov.pt,none
autenticacao.teste.cartaodecidadao.gov.pt,gov.pt,Connection timed out after 3002 milliseconds,none
auth.ecce.gov.pt,gov.pt,Could not resolve host: auth.ecce.gov.pt,none
autodiscover.academiaportuguesadahistoria.gov.pt,gov.pt,400,none
autodiscover.act.gov.pt,gov.pt,SSL certificate problem: unable to get local issuer certificate,none
autodiscover.anq.gov.pt,gov.pt,Could not resolve host: autodiscover.anq.gov.pt,none
autodiscover.anqep.gov.pt,gov.pt,Connection timed out after 3004 milliseconds,none
autodiscover.asae.gov.pt,gov.pt,Failed to connect to autodiscover.asae.gov.pt port 443 after 88 ms: Could not connect to server,none
autodiscover.bandeiradaetica.ipdj.gov.pt,gov.pt,Could not resolve host: autodiscover.bandeiradaetica.ipdj.gov.pt,none
autodiscover.cccm.gov.pt,gov.pt,Failed to connect to autodiscover.cccm.gov.pt port 443 after 1640 ms: Could not connect to server,none
autodiscover.ceger.gov.pt,gov.pt,Failed to connect to autodiscover.ceger.gov.pt port 443 after 122 ms: Could not connect to server,none
autodiscover.cncs.gov.pt,gov.pt,Could not resolve host: autodiscover.cncs.gov.pt,none
autodiscover.dgai.mai.gov.pt,gov.pt,Resolving timed out after 3001 milliseconds,none
autodiscover.dgal.gov.pt,gov.pt,302,none
