subdomain,mx
aap.hhfa.gov.ls,dig error
acst201mbx003.gov.ls,dig error
acst201mbx004.gov.ls,none
admin-home.businessregistrations.gov.ls,dig error
aefi.gov.ls,dig error
agriculture.gov.ls,dig error
api-collect-n-go.gov.ls,dig error
api.bonolohealth.gov.ls,dig error
aplink.gov.ls,none
asbcc.gov.ls,dig error
auth.csis.gov.ls,dig error
autodiscover.gov.ls,none
bkm.vhw.gov.ls,dig error
bonolohealth.gov.ls,dig error
bos.gov.ls,dig error
bpa.businessregistrations.gov.ls,dig error
budgetportal.gov.ls,dig error
businessregistrations.gov.ls,dig error
cdr.eparliament.gov.ls,dig error
cdr.ws.notify.eparliament.gov.ls,dig error
cdrws.eparliament.gov.ls,dig error
childhelpline.gov.ls,none
climatechangelesotho.gov.ls,dig error
cloud.lnsw.gov.ls,dig error
collab.csis.gov.ls,dig error
comms.dedicated.gov.ls,dig error
communications.gov.ls,dig error
contracts.gov.ls,dig error
corrections.gov.ls,dig error
crimestatsdatabase.gov.ls,dig error
crops-statistics.gov.ls,none
defence.gov.ls,dig error
dev.cloud.lnsw.gov.ls,dig error
dev.elmis.gov.ls,dig error
dev.superset.elmis.gov.ls,dig error
dhisc.aefi.gov.ls,dig error
dms.gov.ls,dig error
doe.gov.ls,none
drws.gov.ls,dig error
dwarehouse.gov.ls,none
ebstrain.lesotho.gov.ls,dig error
ecitizen.gov.ls,none
education.gov.ls,dig error
ee.nicr.gov.ls,dig error
electrifylesotho.gov.ls,dig error
elibrary-api.eparliament.gov.ls,dig error
elibrary-proxy.eparliament.gov.ls,dig error
elibrary.eparliament.gov.ls,dig error
elmis.gov.ls,none
emis.gov.ls,none
environment.gov.ls,dig error
ep-api.eparliament.gov.ls,dig error
ep-index.eparliament.gov.ls,dig error
ep-mobile-api.eparliament.gov.ls,dig error
ep-proxy.eparliament.gov.ls,dig error
ep-sittings.eparliament.gov.ls,dig error
ep.eparliament.gov.ls,dig error
epar-adfs.eparliament.gov.ls,dig error
es-api.eparliament.gov.ls,dig error
es-proxy.eparliament.gov.ls,none
es.eparliament.gov.ls,none
finance.gov.ls,dig error
financeapi.gov.ls,dig error
fnco.gov.ls,none
foreign.gov.ls,dig error
foreignaffairs.gov.ls,none
forestry.gov.ls,dig error
gdb.businessregistrations.gov.ls,dig error
gender.gov.ls,dig error
golehokela.gov.ls,none
golsabs.gov.ls,none
gov.ls,1 gov-ls.mail.protection.outlook.com.
govmail.gov.ls,none
graylog.businessregistrations.gov.ls,dig error
health.gov.ls,none
hhfa.gov.ls,none
hhris.gov.ls,none
hiels.gov.ls,none
hmis.gov.ls,none
homeaffairs.gov.ls,dig error
ibf.csis.gov.ls,none
idsr.gov.ls,none
ifmis.gov.ls,dig error
internal.lnsw.gov.ls,dig error
jud.gov.ls,dig error
judiciary.gov.ls,none
justice.gov.ls,none
kc.nicr.gov.ls,none
kf.nicr.gov.ls,none
