subdomain,parent_domain,http_status,mx
117-cc.mohs.gov.sl,gov.sl,200,none
anticorruption.gov.sl,gov.sl,200,1 email.anticorruption.gov.sl.; 0 mail.anticorruption.gov.sl.
api.dashboard.education.gov.sl,gov.sl,Connection timed out after 3002 milliseconds,none
api.educationdatahub.dsti.gov.sl,gov.sl,Could not resolve host: api.educationdatahub.dsti.gov.sl,none
appointment-api-dev.dsti.gov.sl,gov.sl,429,none
appointment-api.dsti.gov.sl,gov.sl,429,none
appointment.dsti.gov.sl,gov.sl,429,none
assets.anticorruption.gov.sl,gov.sl,200,none
auditservice.gov.sl,gov.sl,301,10 mx.zoho.com.; 20 mx2.zoho.com.; 50 mx3.zoho.com.
autodiscover.anticorruption.gov.sl,gov.sl,SSL: no alternative certificate subject name matches target hostname 'autodiscover.anticorruption.gov.sl',0 mail.anticorruption.gov.sl.; 1 email.anticorruption.gov.sl.
autodiscover.auditservice.gov.sl,gov.sl,SSL certificate problem: certificate has expired,20 mx2.zoho.com.; 10 mx.zoho.com.; 50 mx3.zoho.com.
autodiscover.bac.gov.sl,gov.sl,SSL: no alternative certificate subject name matches target hostname 'autodiscover.bac.gov.sl',none
autodiscover.csu.gov.sl,gov.sl,400,none
autodiscover.foreignaffairs.gov.sl,gov.sl,Could not resolve host: autodiscover.foreignaffairs.gov.sl,none
autodiscover.hrmo.gov.sl,gov.sl,Could not resolve host: autodiscover.hrmo.gov.sl,none
autodiscover.jsco.gov.sl,gov.sl,Could not resolve host: autodiscover.jsco.gov.sl,none
autodiscover.maritime.gov.sl,gov.sl,521,none
autodiscover.mohsihpau.gov.sl,gov.sl,Failed to connect to autodiscover.mohsihpau.gov.sl port 443 after 204 ms: Could not connect to server,none
autodiscover.mswgca.gov.sl,gov.sl,Could not resolve host: autodiscover.mswgca.gov.sl,none
autodiscover.mta.gov.sl,gov.sl,Could not resolve host: autodiscover.mta.gov.sl,none
autodiscover.mwpa.gov.sl,gov.sl,400,none
autodiscover.ncpsl.gov.sl,gov.sl,302,none
autodiscover.nma.gov.sl,gov.sl,400,none
autodiscover.nsa.gov.sl,gov.sl,Could not resolve host: autodiscover.nsa.gov.sl,none
autodiscover.nys.gov.sl,gov.sl,Could not resolve host: autodiscover.nys.gov.sl,none
autodiscover.opii-pppu.gov.sl,gov.sl,Could not resolve host: autodiscover.opii-pppu.gov.sl,none
autodiscover.ppp.gov.sl,gov.sl,Could not resolve host: autodiscover.ppp.gov.sl,none
autodiscover.pprc.gov.sl,gov.sl,400,none
autodiscover.rmfa.gov.sl,gov.sl,400,none
autodiscover.salpost.gov.sl,gov.sl,400,none
autodiscover.slari.gov.sl,gov.sl,Resolving timed out after 3000 milliseconds,none
autodiscover.uadf.gov.sl,gov.sl,SSL: no alternative certificate subject name matches target hostname 'autodiscover.uadf.gov.sl',none
bac.gov.sl,gov.sl,SSL: no alternative certificate subject name matches target hostname 'bac.gov.sl',none
beijing.foreignaffairs.gov.sl,gov.sl,Could not resolve host: beijing.foreignaffairs.gov.sl,none
bsl.gov.sl,gov.sl,200,0 smtp.secureserver.net.; 10 mailstore1.secureserver.net.
check.slrsa.gov.sl,gov.sl,Could not resolve host: check.slrsa.gov.sl,none
client.redisl.education.gov.sl,gov.sl,302,none
commissionofinquiry.gov.sl,gov.sl,Could not resolve host: commissionofinquiry.gov.sl,none
controlpanel.lrcsl.gov.sl,gov.sl,Could not resolve host: controlpanel.lrcsl.gov.sl,none
covid19.dsti.gov.sl,gov.sl,Could not resolve host: covid19.dsti.gov.sl,none
covid19.mic.gov.sl,gov.sl,Resolving timed out after 3000 milliseconds,none
cpanel.anticorruption.gov.sl,gov.sl,Could not resolve host: cpanel.anticorruption.gov.sl,none
cpanel.bac.gov.sl,gov.sl,SSL: no alternative certificate subject name matches target hostname 'cpanel.bac.gov.sl',none
cpanel.csu.gov.sl,gov.sl,200,0 mail.csu.gov.sl.
cpanel.diasporaaffairs.gov.sl,gov.sl,Could not resolve host: cpanel.diasporaaffairs.gov.sl,none
cpanel.education.gov.sl,gov.sl,Recv failure: Connexion ré-initialisée par le correspondant,none
cpanel.fiu.gov.sl,gov.sl,Could not resolve host: cpanel.fiu.gov.sl,none
cpanel.foreignaffairs.gov.sl,gov.sl,Could not resolve host: cpanel.foreignaffairs.gov.sl,none
cpanel.health.gov.sl,gov.sl,Could not resolve host: cpanel.health.gov.sl,none
cpanel.hrmo.gov.sl,gov.sl,Could not resolve host: cpanel.hrmo.gov.sl,none
cpanel.immigrationservices.gov.sl,gov.sl,Could not resolve host: cpanel.immigrationservices.gov.sl,none
cpanel.jsco.gov.sl,gov.sl,Could not resolve host: cpanel.jsco.gov.sl,none
cpanel.maritime.gov.sl,gov.sl,200,none
cpanel.mfmr.gov.sl,gov.sl,Could not resolve host: cpanel.mfmr.gov.sl,none
cpanel.mlgrd.gov.sl,gov.sl,Could not resolve host: cpanel.mlgrd.gov.sl,none
cpanel.mohs.gov.sl,gov.sl,200,none
cpanel.mohsihpau.gov.sl,gov.sl,200,none
cpanel.mswgca.gov.sl,gov.sl,Could not resolve host: cpanel.mswgca.gov.sl,none
cpanel.mta.gov.sl,gov.sl,Could not resolve host: cpanel.mta.gov.sl,none
cpanel.mwpa.gov.sl,gov.sl,200,none
cpanel.nacced.gov.sl,gov.sl,200,none
cpanel.ncpsl.gov.sl,gov.sl,SSL: no alternative certificate subject name matches target hostname 'cpanel.ncpsl.gov.sl',none
cpanel.nma.gov.sl,gov.sl,500,none
cpanel.nsa.gov.sl,gov.sl,Could not resolve host: cpanel.nsa.gov.sl,none
cpanel.nys.gov.sl,gov.sl,Could not resolve host: cpanel.nys.gov.sl,none
cpanel.ombudsman.gov.sl,gov.sl,200,none
cpanel.opii-pppu.gov.sl,gov.sl,Could not resolve host: cpanel.opii-pppu.gov.sl,none
cpanel.phneoc.gov.sl,gov.sl,SSL certificate problem: self-signed certificate,none
cpanel.pnb.gov.sl,gov.sl,Could not resolve host: cpanel.pnb.gov.sl,none
cpanel.police.gov.sl,gov.sl,Could not resolve host: cpanel.police.gov.sl,none
