hostname,score,sources,label,level
hit.ac.zw,4,wikidata,Harare Institute of Technology,university
nust.ac.zw,4,wikidata,"National University of Science and Technology, Zimbabwe",university
uz.ac.zw,4,wikidata,University of Zimbabwe,university
chitungwiza.co.zw,4,wikidata,Chitungwiza Municipality,local
