subdomain,parent_domain,http_status
www.detstvobeznasilia.gov.sk,gov.sk,302
www.dobremesto.gov.sk,gov.sk,301
www.dunajskastrategia.gov.sk,gov.sk,Could not resolve host: www.dunajskastrategia.gov.sk
www.dunajskastrategia.vlada.gov.sk,gov.sk,302
www.e-gender.gov.sk,gov.sk,200
www.economy.gov.sk,gov.sk,200
www.editacia.mirri.gov.sk,gov.sk,Could not resolve host: www.editacia.mirri.gov.sk
www.eeagrants.gov.sk,gov.sk,Could not resolve host: www.eeagrants.gov.sk
www.email.nases.gov.sk,gov.sk,Could not resolve host: www.email.nases.gov.sk
www.employment.gov.sk,gov.sk,Could not resolve host: www.employment.gov.sk
www.enviro.gov.sk,gov.sk,301
www.epp.justice.gov.sk,gov.sk,Could not resolve host: www.epp.justice.gov.sk
www.er2012.gov.sk,gov.sk,Could not resolve host: www.er2012.gov.sk
www.eu2020.gov.sk,gov.sk,Could not resolve host: www.eu2020.gov.sk
www.eu2020.vlada.gov.sk,gov.sk,Could not resolve host: www.eu2020.vlada.gov.sk
www.eurofondy.gov.sk,gov.sk,Could not resolve host: www.eurofondy.gov.sk
www.evolearn.gov.sk,gov.sk,Could not resolve host: www.evolearn.gov.sk
www.fsr.gov.sk,gov.sk,200
www.gender.gov.sk,gov.sk,200
www.government.gov.sk,gov.sk,Connection timed out after 3002 milliseconds
www.govnet.gov.sk,gov.sk,302
www.health.gov.sk,gov.sk,302
www.hpisahptur.gov.sk,gov.sk,Could not resolve host: www.hpisahptur.gov.sk
www.hpur.vlada.gov.sk,gov.sk,Could not resolve host: www.hpur.vlada.gov.sk
www.ia.gov.sk,gov.sk,302
www.iam.justice.gov.sk,gov.sk,Could not resolve host: www.iam.justice.gov.sk
www.iamt.justice.gov.sk,gov.sk,Could not resolve host: www.iamt.justice.gov.sk
www.iazasi.gov.sk,gov.sk,200
www.indprop.gov.sk,gov.sk,200
www.informatizacia.gov.sk,gov.sk,Could not resolve host: www.informatizacia.gov.sk
www.ip.gov.sk,gov.sk,405
www.isoh.gov.sk,gov.sk,403
www.ivpr.gov.sk,gov.sk,301
www.justice.gov.sk,gov.sk,200
www.korona.gov.sk,gov.sk,Could not resolve host: www.korona.gov.sk
www.kp.gov.sk,gov.sk,Could not resolve host: www.kp.gov.sk
